event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS001,F,03:03:00,,F,4,D643,"3-6,6-1,6-2,6-4",N. Djokovic,A. Murray,,,SRB,GBR,3-6,6-1,6-2,6-4,,03:03:00,A,N. Djokovic,A. Murray,SRB,GBR,,,275,/en/stats/leaderboard?page=serve,3,4,69,76,110,64,49,76,59,20,34,70,7,10,17,213,/en/stats/leaderboard?page=serve,3,5,50,55,109,62,34,55,41,22,54,50,7,14,17,63,69,110,49,53,109,56,122,219,51,56,109,37,41,110,44,97,219,03:03:00,03:03:00,,,,,,,,,D643,MC10
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS002,SF,01:48:00,,F,3,D643,"6-2,6-1,6-4",N. Djokovic,D. Thiem,,,SRB,AUT,6-2,6-1,6-4,,,01:48:00,A,N. Djokovic,D. Thiem,SRB,AUT,,,303,/en/stats/leaderboard?page=serve,1,2,68,50,73,72,36,50,70,16,23,75,3,4,13,208,/en/stats/leaderboard?page=serve,3,2,60,50,83,54,27,50,45,15,33,54,7,13,12,71,52,73,49,41,83,60,93,156,51,42,83,29,21,73,40,63,156,01:48:00,01:48:00,,,,,,,,,D643,TB69
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS003,SF,02:35:00,,F,4,MC10,"6-4,6-2,4-6,6-2",A. Murray,S. Wawrinka,,,GBR,SUI,6-4,6-2,4-6,6-2,,02:35:00,A,A. Murray,S. Wawrinka,GBR,SUI,,,302,/en/stats/leaderboard?page=serve,2,3,67,73,109,79,58,73,61,22,36,80,4,5,18,249,/en/stats/leaderboard?page=serve,2,1,59,63,106,68,43,63,51,22,43,67,10,15,18,73,80,109,39,41,106,56,121,215,61,65,106,27,29,109,44,94,215,02:35:00,02:35:00,,,,,,,,,MC10,W367
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS004,QF,02:06:00,,F,3,D643,"6-3,7-5,6-3",N. Djokovic,T. Berdych,,,SRB,CZE,6-3,7-5,6-3,,,02:06:00,A,N. Djokovic,T. Berdych,SRB,CZE,,,282,/en/stats/leaderboard?page=serve,1,0,60,49,81,71,35,49,66,21,32,67,4,6,15,222,/en/stats/leaderboard?page=serve,3,4,57,46,81,67,31,46,37,13,35,25,2,8,15,69,56,81,46,37,81,57,93,162,54,44,81,31,25,81,43,69,162,02:06:00,02:06:00,,,,,,,,,D643,BA47
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS005,QF,02:51:00,,F,4,TB69,"4-6,7-6(9),6-4,6-1",D. Thiem,D. Goffin,,,AUT,BEL,4-6,7-6(9),6-4,6-1,,02:51:00,A,D. Thiem,D. Goffin,AUT,BEL,,,248,/en/stats/leaderboard?page=serve,3,2,64,91,142,66,60,91,49,25,51,54,7,13,20,212,/en/stats/leaderboard?page=serve,9,3,55,74,135,68,50,74,38,23,61,53,9,17,19,60,85,142,46,62,135,53,147,277,54,73,135,40,57,142,47,130,277,02:51:00,02:51:00,9,7,,,,,,,TB69,GB88
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS006,QF,01:56:00,,F,3,W367,"6-2,6-1,7-6(9)",S. Wawrinka,A. Ramos-Vinolas,,,SUI,ESP,6-2,6-1,7-6(9),,,01:56:00,A,S. Wawrinka,A. Ramos-Vinolas,SUI,ESP,,,294,/en/stats/leaderboard?page=serve,3,8,52,46,89,78,36,46,67,29,43,75,3,4,14,234,/en/stats/leaderboard?page=serve,0,2,62,57,92,60,34,57,49,17,35,55,6,11,13,73,65,89,45,41,92,59,106,181,55,51,92,27,24,89,41,75,181,01:56:00,01:56:00,,,9,7,,,,,W367,R772
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS007,QF,03:23:00,,F,4,MC10,"5-7,7-6(7),6-0,6-2",A. Murray,R. Gasquet,,,GBR,FRA,5-7,7-6(7),6-0,6-2,,03:23:00,A,A. Murray,R. Gasquet,GBR,FRA,,,277,/en/stats/leaderboard?page=serve,4,11,58,70,120,74,52,70,54,27,50,63,5,8,19,236,/en/stats/leaderboard?page=serve,4,2,64,88,138,53,47,88,58,29,50,61,11,18,19,66,79,120,45,62,138,55,141,258,55,76,138,34,41,120,45,117,258,03:23:00,03:23:00,7,3,,,,,,,MC10,G628
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS008,R16,03:12:00,,F,4,D643,"3-6,6-4,6-1,7-5",N. Djokovic,R. Bautista Agut,,,SRB,ESP,3-6,6-4,6-1,7-5,,03:12:00,A,N. Djokovic,R. Bautista Agut,SRB,ESP,,,251,/en/stats/leaderboard?page=serve,5,2,71,82,116,65,53,82,50,17,34,45,5,11,19,220,/en/stats/leaderboard?page=serve,2,1,72,102,142,54,55,102,43,17,40,59,13,22,19,60,70,116,49,70,142,54,140,258,51,72,142,40,46,116,46,118,258,03:12:00,03:12:00,,,,,,,,,D643,BD06
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS009,R16,02:12:00,,F,3,BA47,"6-3,7-5,6-3",T. Berdych,D. Ferrer,,,CZE,ESP,6-3,7-5,6-3,,,02:12:00,A,T. Berdych,D. Ferrer,CZE,ESP,,,297,/en/stats/leaderboard?page=serve,1,5,61,62,102,74,46,62,58,23,40,100,9,9,15,257,/en/stats/leaderboard?page=serve,3,4,61,53,87,72,38,53,50,17,34,64,7,11,15,68,69,102,37,32,87,53,101,189,63,55,87,32,33,102,47,88,189,02:12:00,02:12:00,,,,,,,,,BA47,F401
520,2016,Roland Garros,GS,2016-05-22T00:00:00,2016-06-05T00:00:00,Clay,128,16008750,€,MS010,R16,02:51:00,,F,4,TB69,"6-2,6-7(2),6-1,6-4",D. Thiem,M. Granollers,,,AUT,ESP,6-2,6-7(2),6-1,6-4,,02:51:00,A,D. Thiem,M. Granollers,AUT,ESP,,,290,/en/stats/leaderboard?page=serve,3,3,59,71,120,76,54,71,61,30,49,86,6,7,19,240,/en/stats/leaderboard?page=serve,3,2,62,78,125,68,53,78,45,21,47,63,10,16,18,70,84,120,41,51,125,55,135,245,59,74,125,30,36,120,45,110,245,02:51:00,02:51:00,2,7,,,,,,,TB69,G710
