event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS001,F,01:16:00,,F,2,N409,"6-1,6-3",R. Nadal,A. Ramos-Vinolas,,,ESP,ESP,6-1,6-3,,,,01:16:00,A,R. Nadal,A. Ramos-Vinolas,ESP,ESP,,,331,/en/stats/leaderboard?page=serve,1,5,76,31,41,81,25,31,70,7,10,0,0,0,8,202,/en/stats/leaderboard?page=serve,2,0,56,29,52,55,16,29,43,10,23,64,7,11,8,78,32,41,50,26,52,62,58,93,50,26,52,22,9,41,38,35,93,01:16:00,01:16:00,,,,,N409,R772
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS002,SF,02:16:00,,F,3,R772,"6-3,5-7,6-1",A. Ramos-Vinolas,L. Pouille,,,ESP,FRA,6-3,5-7,6-1,,,02:16:00,A,A. Ramos-Vinolas,L. Pouille,ESP,FRA,,,266,/en/stats/leaderboard?page=serve,2,3,57,59,103,73,43,59,50,22,44,78,7,9,14,222,/en/stats/leaderboard?page=serve,4,0,54,45,83,58,26,45,50,19,38,17,1,6,14,63,65,103,46,38,83,55,103,186,54,45,83,37,38,103,45,83,186,02:16:00,02:16:00,,,,,R772,PF39
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS003,SF,01:29:00,,F,2,N409,"6-3,6-1",R. Nadal,D. Goffin,,,ESP,BEL,6-3,6-1,,,,01:29:00,A,R. Nadal,D. Goffin,ESP,BEL,,,312,/en/stats/leaderboard?page=serve,0,4,67,28,42,68,19,28,86,12,14,75,3,4,8,192,/en/stats/leaderboard?page=serve,0,4,55,36,66,56,20,36,40,12,30,55,6,11,8,74,31,42,52,34,66,60,65,108,48,32,66,26,11,42,40,43,108,01:29:00,01:29:00,,,,,N409,GB88
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS004,QF,02:32:00,,F,3,R772,"6-2,6-7(5),6-2",A. Ramos-Vinolas,M. Cilic,,,ESP,CRO,6-2,6-7(5),6-2,,,02:32:00,A,A. Ramos-Vinolas,M. Cilic,ESP,CRO,,,273,/en/stats/leaderboard?page=serve,1,4,63,61,97,61,37,61,61,22,36,60,3,5,14,215,/en/stats/leaderboard?page=serve,3,5,49,45,92,67,30,45,40,19,47,50,6,12,14,61,59,97,47,43,92,54,102,189,53,49,92,39,38,97,46,87,189,02:32:00,02:32:00,5,7,,,R772,C977
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS005,QF,01:58:00,,F,3,PF39,"6-0,3-6,7-5",L. Pouille,P. Cuevas,,,FRA,URU,6-0,3-6,7-5,,,01:58:00,A,L. Pouille,P. Cuevas,FRA,URU,,,233,/en/stats/leaderboard?page=serve,4,2,49,45,91,69,31,45,48,22,46,67,8,12,13,205,/en/stats/leaderboard?page=serve,5,7,57,47,83,68,32,47,28,10,36,30,3,10,14,58,53,91,49,41,83,54,94,174,51,42,83,42,38,91,46,80,174,01:58:00,01:58:00,,,,,PF39,C882
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS006,QF,01:39:00,,F,2,N409,"6-4,6-4",R. Nadal,D. Schwartzman,,,ESP,ARG,6-4,6-4,,,,01:39:00,A,R. Nadal,D. Schwartzman,ESP,ARG,,,231,/en/stats/leaderboard?page=serve,1,2,67,39,58,56,22,39,47,9,19,33,2,6,10,186,/en/stats/leaderboard?page=serve,0,1,52,30,58,50,15,30,43,12,28,25,2,8,10,53,31,58,53,31,58,53,62,116,47,27,58,47,27,58,47,54,116,01:39:00,01:39:00,,,,,N409,SM37
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS007,QF,02:38:00,,F,3,GB88,"6-2,3-6,7-5",D. Goffin,N. Djokovic,,,BEL,SRB,6-2,3-6,7-5,,,02:38:00,A,D. Goffin,N. Djokovic,BEL,SRB,,,259,/en/stats/leaderboard?page=serve,2,3,53,53,100,60,32,53,60,28,47,78,7,9,14,250,/en/stats/leaderboard?page=serve,4,4,65,71,110,66,47,71,46,18,39,76,13,17,15,60,60,100,41,45,110,50,105,210,59,65,110,40,40,100,50,105,210,02:38:00,02:38:00,,,,,GB88,D643
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS008,R16,02:33:00,,F,3,R772,"2-6,6-2,7-5",A. Ramos-Vinolas,A. Murray,,,ESP,GBR,2-6,6-2,7-5,,,02:33:00,A,A. Ramos-Vinolas,A. Murray,ESP,GBR,,,224,/en/stats/leaderboard?page=serve,3,0,69,68,99,56,38,68,45,14,31,50,6,12,14,209,/en/stats/leaderboard?page=serve,2,6,60,52,87,58,30,52,37,13,35,50,7,14,14,53,52,99,51,44,87,52,96,186,49,43,87,47,47,99,48,90,186,02:33:00,02:33:00,,,,,R772,MC10
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS009,R16,02:01:00,,F,2,C977,"6-2,7-6(7)",M. Cilic,T. Berdych,,,CRO,CZE,6-2,7-6(7),,,,02:01:00,A,M. Cilic,T. Berdych,CRO,CZE,,,273,/en/stats/leaderboard?page=serve,2,4,45,31,69,81,25,31,55,21,38,75,3,4,10,229,/en/stats/leaderboard?page=serve,2,3,54,49,90,65,32,49,39,16,41,79,11,14,10,67,46,69,47,42,90,55,88,159,53,48,90,33,23,69,45,71,159,02:01:00,02:01:00,7,0,,,C977,BA47
410,2017,ATP Masters 1000 Monte-Carlo,1000,2017-04-16T00:00:00,2017-04-23T00:00:00,Clay,56,4273775,€,MS010,R16,01:17:00,,F,2,C882,"6-4,6-4",P. Cuevas,S. Wawrinka,,,URU,SUI,6-4,6-4,,,,01:17:00,A,P. Cuevas,S. Wawrinka,URU,SUI,,,330,/en/stats/leaderboard?page=serve,1,2,63,30,48,83,25,30,83,15,18,0,0,0,10,256,/en/stats/leaderboard?page=serve,2,2,61,46,75,63,29,46,52,15,29,75,6,8,10,83,40,48,41,31,75,58,71,123,59,44,75,17,8,48,42,52,123,01:17:00,01:17:00,,,,,C882,W367
