event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS011,R16,01:53:00,,F,3,B446,"2-6,7-5,6-1",J. Bjorkman,C. Woodruff,,,SWE,USA,2-6,7-5,6-1,,,01:53:00,240,/en/stats/leaderboard?page=serve,4,11,46,44,95,73,32,44,43,22,51,56,5,9,14,221,/en/stats/leaderboard?page=serve,7,7,51,39,76,74,29,39,35,13,37,38,3,8,13,57,54,95,45,34,76,51,88,171,55,42,76,43,41,95,49,83,171,A,,,,,,,,,J. Bjorkman,C. Woodruff,B446,W212,SWE,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS012,R16,02:19:00,,F,3,P226,"6-7(6),6-2,6-4",C. Pioline,M. Larsson,,,FRA,SWE,6-7(6),6-2,6-4,,,02:19:00,277,/en/stats/leaderboard?page=serve,4,9,54,61,112,82,50,61,43,22,51,89,8,9,15,273,/en/stats/leaderboard?page=serve,1,10,70,69,99,64,44,69,57,17,30,60,6,10,15,64,72,112,38,38,99,52,110,211,62,61,99,36,40,112,48,101,211,A,,,,6,8,,,,C. Pioline,M. Larsson,P226,L206,FRA,SWE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS013,R16,01:49:00,,F,2,C274,"6-2,7-5",M. Chang,M. Rosset,,,USA,SUI,6-2,7-5,,,,01:49:00,279,/en/stats/leaderboard?page=serve,,7,65,44,68,64,28,44,63,15,24,50,2,4,10,197,/en/stats/leaderboard?page=serve,9,3,48,40,83,63,25,40,42,18,43,64,9,14,10,63,43,68,48,40,83,55,83,151,52,43,83,37,25,68,45,68,151,A,,,False,,,,,,M. Chang,M. Rosset,C274,R214,USA,SUI,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS014,R16,00:58:00,,F,2,P338,"6-4,6-3",M. Philippoussis,C. Moya,,,AUS,ESP,6-4,6-3,,,,00:58:00,224,/en/stats/leaderboard?page=serve,2,10,63,31,49,97,30,31,56,10,18,0,0,,10,275,/en/stats/leaderboard?page=serve,,4,63,33,52,73,24,33,58,11,19,50,2,4,9,82,40,49,33,17,52,56,57,101,67,35,52,18,9,49,44,44,101,A,,,,,,False,,,M. Philippoussis,C. Moya,P338,M605,AUS,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS015,R16,01:24:00,,F,2,M099,"6-4,6-4",T. Muster,S. Dosedel,,,AUT,CZE,6-4,6-4,,,,01:24:00,251,/en/stats/leaderboard?page=serve,2,7,49,33,67,76,25,33,41,14,34,60,3,5,10,239,/en/stats/leaderboard?page=serve,1,2,73,49,67,55,27,49,50,9,18,56,5,9,10,58,39,67,46,31,67,52,70,134,54,36,67,42,28,67,48,64,134,A,,,,,,,,,T. Muster,S. Dosedel,M099,D198,AUT,CZE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS016,R32,01:28:00,,F,2,U032,"7-6(7),7-5",B. Ulihrach,P. Sampras,,,CZE,USA,7-6(7),7-5,,,,01:28:00,279,/en/stats/leaderboard?page=serve,4,5,51,40,78,83,33,40,53,20,38,75,3,4,12,277,/en/stats/leaderboard?page=serve,3,9,69,49,71,78,38,49,41,9,22,0,0,2,12,68,53,78,34,24,71,52,77,149,66,47,71,32,25,78,48,72,149,A,,,,7,5,,,,B. Ulihrach,P. Sampras,U032,S402,CZE,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS017,R32,02:16:00,,F,3,C252,"6-4,4-6,7-6(8)",F. Clavet,J. Sanchez,,,ESP,ESP,6-4,4-6,7-6(8),,,02:16:00,270,/en/stats/leaderboard?page=serve,4,2,63,70,111,69,48,70,59,24,41,63,5,8,16,262,/en/stats/leaderboard?page=serve,4,2,56,60,107,72,43,60,55,26,47,63,5,8,16,65,72,111,36,38,107,50,110,218,64,69,107,35,39,111,50,108,218,A,,,,,,,8,6,F. Clavet,J. Sanchez,C252,S015,ESP,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS018,R32,02:07:00,,F,3,B397,"3-6,6-1,7-6(7)",B. Black,A. O'Brien,,,ZIM,USA,3-6,6-1,7-6(7),,,02:07:00,274,/en/stats/leaderboard?page=serve,4,1,51,54,106,69,37,54,65,34,52,83,5,6,14,281,/en/stats/leaderboard?page=serve,5,18,62,62,100,74,46,62,47,18,38,67,4,6,14,67,71,106,36,36,100,52,107,206,64,64,100,33,35,106,48,99,206,A,,,,,,,7,3,B. Black,A. O'Brien,B397,O099,ZIM,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS019,R32,01:41:00,,F,3,K293,"7-6(7),1-6,6-3",G. Kuerten,W. Ferreira,,,BRA,RSA,7-6(7),1-6,6-3,,,01:41:00,278,/en/stats/leaderboard?page=serve,2,8,48,40,83,83,33,40,56,24,43,60,3,5,14,280,/en/stats/leaderboard?page=serve,2,11,50,56,111,71,40,56,58,32,55,90,9,10,14,69,57,83,35,39,111,49,96,194,65,72,111,31,26,83,51,98,194,A,,,,7,5,,,,G. Kuerten,W. Ferreira,K293,F196,BRA,RSA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS020,R32,01:05:00,,F,2,S403,"7-5,6-3",J. Stark,G. Ivanisevic,,,USA,CRO,7-5,6-3,,,,01:05:00,243,/en/stats/leaderboard?page=serve,1,20,72,38,53,92,35,38,60,9,15,0,0,,11,278,/en/stats/leaderboard?page=serve,2,14,63,37,59,78,29,37,45,10,22,60,3,5,10,83,44,53,34,20,59,57,64,112,66,39,59,17,9,53,43,48,112,A,,,,,,,,,J. Stark,G. Ivanisevic,S403,I034,USA,CRO,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS021,R32,01:47:00,,F,3,B428,"6-3,6-7(6),6-3",A. Berasategui,N. Kulti,,,ESP,SWE,6-3,6-7(6),6-3,,,01:47:00,307,/en/stats/leaderboard?page=serve,2,10,70,71,101,73,52,71,63,19,30,80,4,5,16,283,/en/stats/leaderboard?page=serve,2,13,52,40,77,88,35,40,54,20,37,0,0,3,14,70,71,101,29,22,77,52,93,178,71,55,77,30,30,101,48,85,178,A,6,8,,,,,,,A. Berasategui,N. Kulti,B428,K181,ESP,SWE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS022,R32,00:59:00,,F,2,B446,"6-4,6-2",J. Bjorkman,J. Tarango,,,SWE,USA,6-4,6-2,,,,00:59:00,287,/en/stats/leaderboard?page=serve,2,9,57,30,53,83,25,30,52,12,23,67,2,3,9,211,/en/stats/leaderboard?page=serve,5,1,61,35,57,63,22,35,36,8,22,56,5,9,9,70,37,53,47,27,57,58,64,110,53,30,57,30,16,53,42,46,110,A,,,,,,,,,J. Bjorkman,J. Tarango,B446,T136,SWE,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS023,R32,01:21:00,,F,2,W212,"6-4,6-4",C. Woodruff,T. Enqvist,,,USA,SWE,6-4,6-4,,,,01:21:00,234,/en/stats/leaderboard?page=serve,1,10,52,38,73,82,31,38,51,18,35,,0,,10,263,/en/stats/leaderboard?page=serve,2,8,59,38,64,76,29,38,42,11,26,60,3,5,10,67,49,73,38,24,64,53,73,137,63,40,64,33,24,73,47,64,137,A,,,,,,,,,C. Woodruff,T. Enqvist,W212,E113,USA,SWE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS024,R32,01:57:00,,F,3,L206,"6-3,5-7,7-6(7)",M. Larsson,M. Rios,,,SWE,CHI,6-3,5-7,7-6(7),,,01:57:00,294,/en/stats/leaderboard?page=serve,7,13,63,71,112,85,60,71,46,19,41,86,6,7,17,274,/en/stats/leaderboard?page=serve,5,5,50,53,107,83,44,53,48,26,54,75,3,4,16,71,79,112,35,37,107,53,116,219,65,70,107,29,33,112,47,103,219,A,,,,,,,7,2,M. Larsson,M. Rios,L206,R286,SWE,CHI,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS025,R32,01:23:00,,F,2,P226,"6-4,6-4",C. Pioline,S. Stolle,,,FRA,AUS,6-4,6-4,,,,01:23:00,289,/en/stats/leaderboard?page=serve,1,7,59,37,63,84,31,37,50,13,26,,0,,10,262,/en/stats/leaderboard?page=serve,3,5,56,34,61,68,23,34,56,15,27,0,0,2,10,70,44,63,38,23,61,54,67,124,62,38,61,30,19,63,46,57,124,A,,,,,,,,,C. Pioline,S. Stolle,P226,S443,FRA,AUS,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS026,R32,01:48:00,,F,3,R214,"3-6,6-3,7-6(7)",M. Rosset,H. Dreekmann,,,SUI,GER,3-6,6-3,7-6(7),,,01:48:00,274,/en/stats/leaderboard?page=serve,6,17,54,53,99,79,42,53,50,23,46,57,4,7,15,263,/en/stats/leaderboard?page=serve,3,9,47,47,100,72,34,47,58,31,53,73,8,11,15,66,65,99,35,35,100,50,100,199,65,65,100,34,34,99,50,99,199,A,,,,,,,7,4,M. Rosset,H. Dreekmann,R214,D249,SUI,GER,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS027,R32,01:16:00,,F,2,C274,"6-4,6-3",M. Chang,S. Schalken,,,USA,NED,6-4,6-3,,,,01:16:00,278,/en/stats/leaderboard?page=serve,2,5,48,29,60,79,23,29,58,18,31,83,5,6,10,254,/en/stats/leaderboard?page=serve,2,2,62,36,58,58,21,36,68,15,22,50,3,6,9,68,41,60,38,22,58,53,63,118,62,36,58,32,19,60,47,55,118,A,,,,,,,,,M. Chang,S. Schalken,C274,S572,USA,NED,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS028,R32,00:56:00,,F,2,M605,"6-4,6-2",C. Moya,J. Novak,,,ESP,CZE,6-4,6-2,,,,00:56:00,302,/en/stats/leaderboard?page=serve,,3,65,32,49,75,24,32,71,12,17,67,2,3,9,235,/en/stats/leaderboard?page=serve,3,2,77,43,56,58,25,43,46,6,13,43,3,7,9,73,36,49,45,25,56,58,61,105,55,31,56,27,13,49,42,44,105,A,,,False,,,,,,C. Moya,J. Novak,M605,N254,ESP,CZE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS029,R32,02:00:00,,F,2,P338,"7-6(7),7-6(11)",M. Philippoussis,T. Woodbridge,,,AUS,AUS,7-6(7),7-6(11),,,,02:00:00,303,/en/stats/leaderboard?page=serve,3,16,56,47,84,81,38,47,62,23,37,0,0,1,12,283,/en/stats/leaderboard?page=serve,3,6,60,64,107,66,42,64,63,27,43,88,7,8,12,73,61,84,36,38,107,52,99,191,64,69,107,27,23,84,48,92,191,A,11,9,,7,4,,,,M. Philippoussis,T. Woodbridge,P338,W136,AUS,AUS,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS030,R32,01:09:00,,F,2,D198,"6-4,4-1",S. Dosedel,A. Corretja,,,CZE,ESP,6-4,4-1,,,,01:09:00,284,/en/stats/leaderboard?page=serve,,1,76,29,38,76,22,29,44,4,9,0,0,1,8,197,/en/stats/leaderboard?page=serve,4,3,49,26,53,58,15,26,41,11,27,33,2,6,8,68,26,38,51,27,53,58,53,91,49,26,53,32,12,38,42,38,91,A,,,False,,,,,,S. Dosedel,A. Corretja,D198,C344,CZE,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS031,R32,00:58:00,,F,2,M099,"6-2,6-4",T. Muster,A. Voinea,,,AUT,ROU,6-2,6-4,,,,00:58:00,305,/en/stats/leaderboard?page=serve,1,12,53,26,49,88,23,26,65,15,23,,0,,9,248,/en/stats/leaderboard?page=serve,4,7,57,30,53,70,21,30,52,12,23,57,4,7,9,78,38,49,38,20,53,57,58,102,62,33,53,22,11,49,43,44,102,A,,,,,,,,,T. Muster,A. Voinea,M099,V166,AUT,ROU,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS033,R64,01:30:00,,F,3,U032,"4-6,6-1,6-0",B. Ulihrach,H. Gumy,,,CZE,ARG,4-6,6-1,6-0,,,01:30:00,280,/en/stats/leaderboard?page=serve,3,4,63,49,78,73,36,49,52,15,29,80,4,5,12,213,/en/stats/leaderboard?page=serve,2,2,59,39,66,56,22,39,44,12,27,44,4,9,11,65,51,78,48,32,66,58,83,144,52,34,66,35,27,78,42,61,144,A,,,,,,,,,B. Ulihrach,H. Gumy,U032,G247,CZE,ARG,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS034,R64,02:01:00,,F,3,S015,"6-4,5-7,6-4",J. Sanchez,R. Reneberg,,,ESP,USA,6-4,5-7,6-4,,,02:01:00,271,/en/stats/leaderboard?page=serve,4,6,63,74,117,72,53,74,47,20,43,86,12,14,16,271,/en/stats/leaderboard?page=serve,3,5,62,62,100,73,45,62,53,20,38,57,4,7,16,62,73,117,35,35,100,50,108,217,65,65,100,38,44,117,50,109,217,A,,,,,,,,,J. Sanchez,R. Reneberg,S015,R016,ESP,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS035,R64,02:09:00,,F,3,C252,"6-4,4-6,6-4",F. Clavet,J. Courier,,,ESP,USA,6-4,4-6,6-4,,,02:09:00,297,/en/stats/leaderboard?page=serve,1,8,66,69,105,67,46,69,64,23,36,83,5,6,15,301,/en/stats/leaderboard?page=serve,,10,58,44,76,84,37,44,63,20,32,50,2,4,15,66,69,105,25,19,76,49,88,181,75,57,76,34,36,105,51,93,181,A,,,,,,False,,,F. Clavet,J. Courier,C252,C243,ESP,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS036,R64,00:57:00,,F,2,B397,"6-2,6-2",B. Black,A. Costa,,,ZIM,ESP,6-2,6-2,,,,00:57:00,254,/en/stats/leaderboard?page=serve,2,4,65,31,48,90,28,31,47,8,17,,0,,8,194,/en/stats/leaderboard?page=serve,5,4,51,26,51,54,14,26,40,10,25,56,5,9,8,75,36,48,53,27,51,64,63,99,47,24,51,25,12,48,36,36,99,A,,,,,,,,,B. Black,A. Costa,B397,C378,ZIM,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS037,R64,01:08:00,,F,2,O099,"6-4,6-4",A. O'Brien,S. Bruguera,,,USA,ESP,6-4,6-4,,,,01:08:00,259,/en/stats/leaderboard?page=serve,4,1,50,28,56,75,21,28,57,16,28,50,2,4,10,234,/en/stats/leaderboard?page=serve,3,8,59,34,58,68,23,34,42,10,24,50,4,8,10,66,37,56,43,25,58,54,62,114,57,33,58,34,19,56,46,52,114,A,,,,,,,,,A. O'Brien,S. Bruguera,O099,B350,USA,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS038,R64,01:30:00,,F,2,K293,"6-4,7-6(7)",G. Kuerten,M. Woodforde,,,BRA,AUS,6-4,7-6(7),,,,01:30:00,297,/en/stats/leaderboard?page=serve,2,15,47,31,66,81,25,31,66,23,35,80,4,5,11,252,/en/stats/leaderboard?page=serve,3,2,61,52,85,69,36,52,42,14,33,78,7,9,11,73,48,66,41,35,85,55,83,151,59,50,85,27,18,66,45,68,151,A,7,3,,,,,,,G. Kuerten,M. Woodforde,K293,W035,BRA,AUS,,
