event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS001,F,01:07:00,,F,2,SA49,"6-2,6-2",R. Soderling,D. Ferrer,,,SWE,ESP,6-2,6-2,,,,01:07:00,A,R. Soderling,D. Ferrer,SWE,ESP,,,280,/en/stats/leaderboard?page=serve,3,4,51,21,41,86,18,21,55,11,20,0,0,1,8,183,/en/stats/leaderboard?page=serve,2,3,54,32,59,50,16,32,41,11,27,55,6,11,8,71,29,41,54,32,59,61,61,100,46,27,59,29,12,41,39,39,100,,,,,SA49,F401
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS002,SF,01:11:00,,F,2,SA49,"6-1,6-0",R. Soderling,T. Berdych,,,SWE,CZE,6-1,6-0,,,,01:11:00,A,R. Soderling,T. Berdych,SWE,CZE,,,295,/en/stats/leaderboard?page=serve,0,3,62,29,47,69,20,29,61,11,18,100,4,4,7,159,/en/stats/leaderboard?page=serve,2,2,57,32,56,44,14,32,42,10,24,55,6,11,6,66,31,47,57,32,56,61,63,103,43,24,56,34,16,47,39,40,103,,,,,SA49,BA47
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS003,SF,01:04:00,,F,2,F401,"6-1,6-3",D. Ferrer,N. Almagro,,,ESP,ESP,6-1,6-3,,,,01:04:00,A,D. Ferrer,N. Almagro,ESP,ESP,,,281,/en/stats/leaderboard?page=serve,2,5,67,34,51,71,24,34,53,9,17,67,2,3,8,176,/en/stats/leaderboard?page=serve,1,3,54,25,46,40,10,25,43,9,21,17,1,6,8,65,33,51,59,27,46,62,60,97,41,19,46,35,18,51,38,37,97,,,,,F401,A479
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS004,QF,01:12:00,,F,2,SA49,"6-3,6-4",R. Soderling,P. Starace,,,SWE,ITA,6-3,6-4,,,,01:12:00,A,R. Soderling,P. Starace,SWE,ITA,,,313,/en/stats/leaderboard?page=serve,3,6,50,25,50,88,22,25,72,18,25,0,0,0,10,257,/en/stats/leaderboard?page=serve,1,4,66,40,61,63,25,40,48,10,21,50,2,4,9,80,40,50,43,26,61,59,66,111,57,35,61,20,10,50,41,45,111,,,,,SA49,S843
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS005,QF,01:19:00,,F,2,BA47,"6-1,6-4",T. Berdych,B. Kavcic,,,CZE,SLO,6-1,6-4,,,,01:19:00,A,T. Berdych,B. Kavcic,CZE,SLO,,,291,/en/stats/leaderboard?page=serve,3,2,57,31,54,74,23,31,61,14,23,0,0,0,9,241,/en/stats/leaderboard?page=serve,1,1,63,31,49,55,17,31,61,11,18,50,3,6,8,69,37,54,43,21,49,56,58,103,57,28,49,31,17,54,44,45,103,,,,,BA47,K834
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS006,QF,01:23:00,,F,2,A479,"6-4,7-6(7)",N. Almagro,M. Ryderstedt,,,ESP,SWE,6-4,7-6(7),,,,01:23:00,A,N. Almagro,M. Ryderstedt,ESP,SWE,,,264,/en/stats/leaderboard?page=serve,5,11,57,38,67,74,28,38,55,16,29,25,1,4,11,241,/en/stats/leaderboard?page=serve,3,3,60,43,72,70,30,43,48,14,29,56,5,9,11,66,44,67,39,28,72,52,72,139,61,44,72,34,23,67,48,67,139,7,4,,,A479,R632
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS007,QF,00:56:00,,F,2,F401,"6-1,6-1",D. Ferrer,A. Haider-Maurer,,,ESP,AUT,6-1,6-1,,,,00:56:00,A,D. Ferrer,A. Haider-Maurer,ESP,AUT,,,310,/en/stats/leaderboard?page=serve,0,2,51,19,37,68,13,19,89,16,18,100,2,2,7,160,/en/stats/leaderboard?page=serve,0,2,50,20,40,45,9,20,35,7,20,44,4,9,7,78,29,37,60,24,40,69,53,77,40,16,40,22,8,37,31,24,77,,,,,F401,H804
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS008,R16,00:47:00,,F,2,SA49,"6-0,6-1",R. Soderling,D. Junqueira,,,SWE,ARG,6-0,6-1,,,,00:47:00,A,R. Soderling,D. Junqueira,SWE,ARG,,,304,/en/stats/leaderboard?page=serve,1,3,71,25,35,76,19,25,70,7,10,0,0,1,7,112,/en/stats/leaderboard?page=serve,1,1,69,22,32,23,5,22,20,2,10,14,1,7,6,74,26,35,78,25,32,76,51,67,22,7,32,26,9,35,24,16,67,,,,,SA49,J214
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS009,R16,02:14:00,,F,3,S843,"6-0,6-7(5),6-2",P. Starace,J. Dasnieres de Veigy,,,ITA,FRA,6-0,6-7(5),6-2,,,02:14:00,A,P. Starace,J. Dasnieres de Veigy,ITA,FRA,,,282,/en/stats/leaderboard?page=serve,1,0,78,68,87,68,46,68,53,10,19,71,5,7,13,206,/en/stats/leaderboard?page=serve,3,3,71,71,100,61,43,71,28,8,29,56,9,16,13,64,56,87,49,49,100,56,105,187,51,51,100,36,31,87,44,82,187,5,7,,,S843,D729
316,2011,Bastad,250,2011-07-11T00:00:00,2011-07-17T00:00:00,Clay,28,398250,€,MS010,R16,01:26:00,,F,2,BA47,"6-2,6-2",T. Berdych,T. Gabashvili,,,CZE,RUS,6-2,6-2,,,,01:26:00,A,T. Berdych,T. Gabashvili,CZE,RUS,,,306,/en/stats/leaderboard?page=serve,2,9,63,34,54,71,24,34,65,13,20,100,1,1,8,200,/en/stats/leaderboard?page=serve,1,0,45,25,56,64,16,25,42,13,31,33,2,6,8,69,37,54,48,27,56,58,64,110,52,29,56,31,17,54,42,46,110,,,,,BA47,G681
