event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS001,F,02:30:00,,F,3,MA21,"5-7,6-3,6-4",J. Monaco,P. Starace,,,ARG,ITA,5-7,6-3,6-4,,,02:30:00,A,J. Monaco,P. Starace,ARG,ITA,,,273,/en/stats/leaderboard?page=serve,2,4,70,81,116,63,51,81,57,20,35,70,7,10,16,255,/en/stats/leaderboard?page=serve,3,1,70,70,100,61,43,70,53,16,30,71,10,14,15,61,71,116,41,41,100,52,112,216,59,59,100,39,45,116,48,104,216,,,,,,,MA21,S843
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS002,SF,01:27:00,,F,2,MA21,"7-5,7-5",J. Monaco,F. Verdasco,,,ARG,ESP,7-5,7-5,,,,01:27:00,A,J. Monaco,F. Verdasco,ARG,ESP,,,327,/en/stats/leaderboard?page=serve,0,2,71,44,62,82,36,44,72,13,18,100,1,1,12,302,/en/stats/leaderboard?page=serve,0,1,76,48,63,69,33,48,73,11,15,0,0,2,12,79,49,62,30,19,63,54,68,125,70,44,63,21,13,62,46,57,125,,,,,,,MA21,V306
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS003,SF,01:24:00,,F,2,S843,"6-4,7-5",P. Starace,A. Calleri,,,ITA,ARG,6-4,7-5,,,,01:24:00,A,P. Starace,A. Calleri,ITA,ARG,,,302,/en/stats/leaderboard?page=serve,0,0,75,47,63,74,35,47,63,10,16,83,5,6,11,240,/en/stats/leaderboard?page=serve,5,4,44,30,68,70,21,30,55,21,38,40,2,5,11,71,45,63,38,26,68,54,71,131,62,42,68,29,18,63,46,60,131,,,,,,,S843,C478
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS004,QF,01:44:00,,F,3,MA21,"6-2,2-6,6-2",J. Monaco,T. Robredo,,,ARG,ESP,6-2,2-6,6-2,,,01:44:00,A,J. Monaco,T. Robredo,ARG,ESP,,,229,/en/stats/leaderboard?page=serve,3,6,60,43,72,63,27,43,45,13,29,29,2,7,12,188,/en/stats/leaderboard?page=serve,6,3,54,40,74,55,22,40,41,14,34,56,9,16,12,56,40,72,51,38,74,53,78,146,49,36,74,44,32,72,47,68,146,,,,,,,MA21,R419
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS005,QF,02:16:00,,F,3,V306,"7-6(8),3-6,6-3",F. Verdasco,S. Roitman,,,ESP,ARG,7-6(8),3-6,6-3,,,02:16:00,A,F. Verdasco,S. Roitman,ESP,ARG,,,261,/en/stats/leaderboard?page=serve,3,5,87,74,85,72,53,74,27,3,11,50,4,8,15,251,/en/stats/leaderboard?page=serve,2,0,67,73,109,66,48,73,47,17,36,71,10,14,15,66,56,85,40,44,109,52,100,194,60,65,109,34,29,85,48,94,194,8,6,,,,,V306,R388
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS006,QF,02:22:00,,F,3,S843,"1-6,7-5,7-6(9)",P. Starace,A. Seppi,,,ITA,ITA,1-6,7-5,7-6(9),,,02:22:00,A,P. Starace,A. Seppi,ITA,ITA,,,238,/en/stats/leaderboard?page=serve,1,3,67,64,95,55,35,64,58,18,31,50,7,14,16,234,/en/stats/leaderboard?page=serve,5,2,54,49,91,69,34,49,48,20,42,38,3,8,15,56,53,95,41,37,91,48,90,186,59,54,91,44,42,95,52,96,186,,,9,7,,,S843,SA93
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS007,QF,01:24:00,,F,2,C478,"7-6(7),6-1",A. Calleri,N. Lapentti,,,ARG,ECU,7-6(7),6-1,,,,01:24:00,A,A. Calleri,N. Lapentti,ARG,ECU,,,293,/en/stats/leaderboard?page=serve,2,4,58,31,53,81,25,31,64,14,22,50,1,2,9,222,/en/stats/leaderboard?page=serve,1,4,56,39,70,64,25,39,39,12,31,56,5,9,10,74,39,53,47,33,70,59,72,123,53,37,70,26,14,53,41,51,123,7,5,,,,,C478,L290
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS008,R16,02:04:00,,F,3,R419,"4-6,6-1,7-6(7)",T. Robredo,I. Andreev,,,ESP,RUS,4-6,6-1,7-6(7),,,02:04:00,A,T. Robredo,I. Andreev,ESP,RUS,,,282,/en/stats/leaderboard?page=serve,2,2,73,69,94,75,52,69,48,12,25,33,1,3,15,274,/en/stats/leaderboard?page=serve,0,2,70,62,89,68,42,62,56,15,27,63,5,8,14,68,64,94,36,32,89,52,96,183,64,57,89,32,30,94,48,87,183,,,7,5,,,R419,A511
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS009,R16,01:06:00,,F,2,MA21,"6-3,6-3",J. Monaco,P. Kohlschreiber,,,ARG,GER,6-3,6-3,,,,01:06:00,A,J. Monaco,P. Kohlschreiber,ARG,GER,,,317,/en/stats/leaderboard?page=serve,1,1,61,30,49,77,23,30,79,15,19,100,1,1,9,227,/en/stats/leaderboard?page=serve,2,1,49,27,55,59,16,27,54,15,28,40,2,5,9,78,38,49,44,24,55,60,62,104,56,31,55,22,11,49,40,42,104,,,,,,,MA21,K435
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS010,R16,02:20:00,,F,3,R388,"5-7,6-3,6-4",S. Roitman,J. Chela,,,ARG,ARG,5-7,6-3,6-4,,,02:20:00,A,S. Roitman,J. Chela,ARG,ARG,,,231,/en/stats/leaderboard?page=serve,2,2,51,47,92,62,29,47,56,25,45,57,8,14,16,201,/en/stats/leaderboard?page=serve,10,2,49,48,98,65,31,48,42,21,50,50,7,14,15,59,54,92,47,46,98,53,100,190,53,52,98,41,38,92,47,90,190,,,,,,,R388,C514
319,2007,Kitzbuhel,CS,2007-07-23T00:00:00,2007-07-29T00:00:00,Clay,48,732000,$,MS011,R16,01:33:00,,F,2,V306,"6-2,7-6(8)",F. Verdasco,N. Almagro,,,ESP,ESP,6-2,7-6(8),,,,01:33:00,A,F. Verdasco,N. Almagro,ESP,ESP,,,288,/en/stats/leaderboard?page=serve,2,0,69,49,71,63,31,49,68,15,22,75,3,4,10,239,/en/stats/leaderboard?page=serve,3,5,47,30,64,73,22,30,47,16,34,50,3,6,10,65,46,71,41,26,64,53,72,135,59,38,64,35,25,71,47,63,135,,,,,8,6,V306,A479
