event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS012,R16,01:37:00,,F,2,H432,"7-5,6-4",L. Hewitt,J. Tipsarevic,,,AUS,SRB,7-5,6-4,,,,01:37:00,A,L. Hewitt,J. Tipsarevic,AUS,SRB,,,,,263,/en/stats/leaderboard?page=serve,5,4,41,24,59,79,19,24,63,22,35,50,2,4,11,236,/en/stats/leaderboard?page=serve,5,8,53,37,70,81,30,37,36,12,33,43,3,7,11,69,41,59,40,28,70,53,69,129,60,42,70,31,18,59,47,60,129,,,H432,T742
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS013,R16,00:58:00,,F,2,N301,"6-1,6-3",D. Nalbandian,M. Llodra,,,ARG,FRA,6-1,6-3,,,,00:58:00,A,D. Nalbandian,M. Llodra,ARG,FRA,,,,,311,/en/stats/leaderboard?page=serve,1,6,64,28,44,79,22,28,63,10,16,0,0,0,8,199,/en/stats/leaderboard?page=serve,4,3,50,23,46,65,15,23,35,8,23,50,4,8,8,73,32,44,50,23,46,61,55,90,50,23,46,27,12,44,39,35,90,,,N301,L428
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS014,R16,01:56:00,,F,3,CA12,"6-4,4-6,6-4",J. Chardy,I. Andreev,,,FRA,RUS,6-4,4-6,6-4,,,01:56:00,A,J. Chardy,I. Andreev,FRA,RUS,,,,,291,/en/stats/leaderboard?page=serve,3,11,66,54,82,81,44,54,50,14,28,67,4,6,15,257,/en/stats/leaderboard?page=serve,5,7,55,51,93,75,38,51,45,19,42,57,4,7,15,71,58,82,39,36,93,54,94,175,61,57,93,29,24,82,46,81,175,,,CA12,A511
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS015,R16,01:34:00,,F,2,G628,"6-4,6-4",R. Gasquet,G. Simon,,,FRA,FRA,6-4,6-4,,,,01:34:00,A,R. Gasquet,G. Simon,FRA,FRA,,,,,225,/en/stats/leaderboard?page=serve,5,3,34,20,58,65,13,20,58,22,38,50,3,6,10,196,/en/stats/leaderboard?page=serve,10,5,42,35,84,80,28,35,29,14,49,67,10,15,10,60,35,58,50,42,84,54,77,142,50,42,84,40,23,58,46,65,142,,,G628,SD32
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS017,R32,01:58:00,,F,3,M850,"6-2,2-6,6-3",P. Mathieu,A. Seppi,,,FRA,ITA,6-2,2-6,6-3,,,01:58:00,A,P. Mathieu,A. Seppi,FRA,ITA,,,,,266,/en/stats/leaderboard?page=serve,3,8,61,68,111,63,43,68,53,23,43,85,11,13,13,267,/en/stats/leaderboard?page=serve,1,7,56,36,64,69,25,36,61,17,28,25,1,4,12,59,66,111,34,22,64,50,88,175,66,42,64,41,45,111,50,87,175,,,M850,SA93
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS018,R32,02:25:00,,F,3,A385,"4-6,7-6(7),6-3",M. Ancic,X. Malisse,,,CRO,BEL,4-6,7-6(7),6-3,,,02:25:00,A,M. Ancic,X. Malisse,CRO,BEL,,,7,5,281,/en/stats/leaderboard?page=serve,1,7,62,53,85,70,37,53,63,20,32,50,3,6,15,256,/en/stats/leaderboard?page=serve,2,6,61,71,116,65,46,71,51,23,45,69,9,13,16,67,57,85,41,47,116,52,104,201,59,69,116,33,28,85,48,97,201,,,A385,M680
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS019,R32,01:30:00,,F,2,R419,"6-3,6-4",T. Robredo,J. Melzer,,,ESP,AUT,6-3,6-4,,,,01:30:00,A,T. Robredo,J. Melzer,ESP,AUT,,,,,288,/en/stats/leaderboard?page=serve,1,3,56,45,80,67,30,45,63,22,35,100,7,7,10,263,/en/stats/leaderboard?page=serve,0,2,61,34,56,59,20,34,64,14,22,67,4,6,9,65,52,80,39,22,56,54,74,136,61,34,56,35,28,80,46,62,136,,,R419,M762
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS021,R32,01:42:00,,F,2,BA98,"7-6(7),6-4",S. Bolelli,P. Starace,,,ITA,ITA,7-6(7),6-4,,,,01:42:00,A,S. Bolelli,P. Starace,ITA,ITA,,,,,304,/en/stats/leaderboard?page=serve,1,5,62,40,65,80,32,40,68,17,25,80,4,5,11,276,/en/stats/leaderboard?page=serve,5,4,78,65,83,62,40,65,56,10,18,75,6,8,11,75,49,65,40,33,83,55,82,148,60,50,83,25,16,65,45,66,148,7,1,BA98,S843
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS022,R32,01:24:00,,F,2,N289,"6-2,7-6(11)",J. Nieminen,F. Lopez,,,FIN,ESP,6-2,7-6(11),,,,01:24:00,A,J. Nieminen,F. Lopez,FIN,ESP,,,11,9,293,/en/stats/leaderboard?page=serve,2,3,66,42,64,81,34,42,55,12,22,75,3,4,10,231,/en/stats/leaderboard?page=serve,4,5,45,27,60,67,18,27,48,16,33,25,1,4,10,72,46,64,43,26,60,58,72,124,57,34,60,28,18,64,42,52,124,,,N289,L397
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS023,R32,01:06:00,,F,2,G621,"6-3,6-4",C. Guccione,T. Berdych,,,AUS,CZE,6-3,6-4,,,,01:06:00,A,C. Guccione,T. Berdych,AUS,CZE,,,,,308,/en/stats/leaderboard?page=serve,0,10,59,36,61,83,30,36,56,14,25,100,2,2,10,273,/en/stats/leaderboard?page=serve,0,2,56,24,43,75,18,24,63,12,19,0,0,2,9,72,44,61,30,13,43,55,57,104,70,30,43,28,17,61,45,47,104,,,G621,BA47
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS024,R32,02:01:00,,F,3,T742,"6-4,3-6,6-4",J. Tipsarevic,M. Fish,,,SRB,USA,6-4,3-6,6-4,,,02:01:00,A,J. Tipsarevic,M. Fish,SRB,USA,,,,,257,/en/stats/leaderboard?page=serve,2,2,51,43,84,74,32,43,54,22,41,57,4,7,14,263,/en/stats/leaderboard?page=serve,4,17,40,33,83,91,30,33,46,23,50,43,3,7,15,64,54,84,36,30,83,50,84,167,64,53,83,36,30,84,50,83,167,,,T742,F339
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS025,R32,02:05:00,,F,3,H432,"5-7,6-2,6-4",L. Hewitt,J. Benneteau,,,AUS,FRA,5-7,6-2,6-4,,,02:05:00,A,L. Hewitt,J. Benneteau,AUS,FRA,,,,,266,/en/stats/leaderboard?page=serve,6,7,55,49,89,82,40,49,48,19,40,57,4,7,15,240,/en/stats/leaderboard?page=serve,5,6,66,59,89,64,38,59,43,13,30,55,6,11,15,66,59,89,43,38,89,54,97,178,57,51,89,34,30,89,46,81,178,,,H432,B747
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS026,R32,00:46:00,,F,2,L428,"6-0,6-2",M. Llodra,D. Gremelmayr,,,FRA,GER,6-0,6-2,,,,00:46:00,A,M. Llodra,D. Gremelmayr,FRA,GER,,,,,324,/en/stats/leaderboard?page=serve,2,7,71,25,35,88,22,25,60,6,10,0,0,0,7,154,/en/stats/leaderboard?page=serve,3,0,44,17,39,53,9,17,32,7,22,17,1,6,7,80,28,35,59,23,39,69,51,74,41,16,39,20,7,35,31,23,74,,,L428,G512
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS028,R32,01:17:00,,F,2,A511,"7-6(7),6-3",I. Andreev,F. Dancevic,,,RUS,CAN,7-6(7),6-3,,,,01:17:00,A,I. Andreev,F. Dancevic,RUS,CAN,,,,,305,/en/stats/leaderboard?page=serve,1,11,66,38,58,89,34,38,50,10,20,0,0,1,10,256,/en/stats/leaderboard?page=serve,1,2,64,48,75,56,27,48,63,17,27,25,1,4,11,76,44,58,41,31,75,56,75,133,59,44,75,24,14,58,44,58,133,7,2,A511,D499
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS029,R32,01:13:00,,F,2,CA12,"6-4,3-0",J. Chardy,R. Stepanek,,,FRA,CZE,6-4,3-0,,,,01:13:00,A,J. Chardy,R. Stepanek,FRA,CZE,,,,,288,/en/stats/leaderboard?page=serve,1,2,53,25,47,84,21,25,50,11,22,100,2,2,6,208,/en/stats/leaderboard?page=serve,8,5,55,36,66,69,25,36,30,9,30,79,11,14,7,68,32,47,48,32,66,57,64,113,52,34,66,32,15,47,43,49,113,,,CA12,S694
338,2009,Sydney,250,2009-01-12T00:00:00,2009-01-18T00:00:00,Hard,28,433000,$,MS030,R32,01:26:00,,F,2,G628,"7-6(7),6-4",R. Gasquet,D. Tursunov,,,FRA,RUS,7-6(7),6-4,,,,01:26:00,A,R. Gasquet,D. Tursunov,FRA,RUS,,,,,315,/en/stats/leaderboard?page=serve,1,6,58,38,66,84,32,38,68,19,28,100,1,1,11,292,/en/stats/leaderboard?page=serve,1,4,51,33,65,73,24,33,75,24,32,50,1,2,11,77,51,66,26,17,65,52,68,131,74,48,65,23,15,66,48,63,131,7,4,G628,T315
