event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS011,R16,01:27:00,,F,2,G254,"6-4,7-5",A. Gaudenzi,J. Marin,,,ITA,CRC,6-4,7-5,,,,01:27:00,,,257,/en/stats/leaderboard?page=serve,2,3,67,42,63,74,31,42,43,9,21,40,2,5,11,228,/en/stats/leaderboard?page=serve,1,2,58,34,59,59,20,34,56,14,25,44,4,9,11,63,40,63,42,25,59,53,65,122,58,34,59,37,23,63,47,57,122,A,,,,,,,A. Gaudenzi,J. Marin,G254,M578,ITA,CRC,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS012,R16,01:32:00,,F,2,F164,"7-5,6-3",R. Fromberg,A. Voinea,,,AUS,ROU,7-5,6-3,,,,01:32:00,,,271,/en/stats/leaderboard?page=serve,5,4,51,39,76,77,30,39,54,20,37,89,8,9,11,240,/en/stats/leaderboard?page=serve,1,1,52,33,63,61,20,33,57,17,30,57,4,7,10,66,50,76,41,26,63,55,76,139,59,37,63,34,26,76,45,63,139,A,,,,,,,R. Fromberg,A. Voinea,F164,V166,AUS,ROU,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS013,R16,01:14:00,,F,2,P305,"6-4,6-3",A. Portas,D. Sanguinetti,,,ESP,ITA,6-4,6-3,,,,01:14:00,,,252,/en/stats/leaderboard?page=serve,4,3,62,45,73,60,27,45,54,15,28,83,10,12,9,192,/en/stats/leaderboard?page=serve,2,2,45,30,66,53,16,30,44,16,36,38,3,8,10,58,42,73,52,34,66,55,76,139,48,32,66,42,31,73,45,63,139,A,,,,,,,A. Portas,D. Sanguinetti,P305,S480,ESP,ITA,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS014,R16,01:22:00,,F,2,C252,"7-6(7),6-4",F. Clavet,T. Behrend,,,ESP,GER,7-6(7),6-4,,,,01:22:00,,,279,/en/stats/leaderboard?page=serve,1,1,66,43,65,77,33,43,55,12,22,33,1,3,11,256,/en/stats/leaderboard?page=serve,2,2,57,37,65,73,27,37,54,15,28,57,4,7,11,69,45,65,35,23,65,52,68,130,65,42,65,31,20,65,48,62,130,A,,,7,5,,,F. Clavet,T. Behrend,C252,B545,ESP,GER,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS015,R16,02:13:00,,F,3,S015,"6-3,4-6,7-5",J. Sanchez,A. Corretja,,,ESP,ESP,6-3,4-6,7-5,,,02:13:00,,,261,/en/stats/leaderboard?page=serve,1,0,75,66,88,64,42,66,50,11,22,50,4,8,15,217,/en/stats/leaderboard?page=serve,7,2,54,55,101,56,31,55,50,23,46,45,5,11,16,60,53,88,47,47,101,53,100,189,53,54,101,40,35,88,47,89,189,A,,,,,,,J. Sanchez,A. Corretja,S015,C344,ESP,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS016,R32,01:47:00,,F,3,M605,"6-1,4-6,6-3",C. Moya,H. Dreekmann,,,ESP,GER,6-1,4-6,6-3,,,01:47:00,,,266,/en/stats/leaderboard?page=serve,2,3,48,39,82,77,30,39,56,24,43,75,6,8,13,217,/en/stats/leaderboard?page=serve,4,1,59,63,106,65,41,63,35,15,43,38,3,8,13,66,54,82,47,50,106,55,104,188,53,56,106,34,28,82,45,84,188,A,,,,,,,C. Moya,H. Dreekmann,M605,D249,ESP,GER,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS017,R32,01:21:00,,F,2,C179,"7-6(9),6-3",C. Costa,I. Moldovan,,,ESP,ROU,7-6(9),6-3,,,,01:21:00,,,260,/en/stats/leaderboard?page=serve,3,6,53,41,77,73,30,41,50,18,36,67,4,6,11,250,/en/stats/leaderboard?page=serve,2,1,59,41,69,68,28,41,54,15,28,57,4,7,10,62,48,77,38,26,69,51,74,146,62,43,69,38,29,77,49,72,146,A,,,9,7,,,C. Costa,I. Moldovan,C179,M600,ESP,ROU,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS019,R32,01:15:00,,F,2,G252,"6-3,6-3",M. Goellner,J. Viloca-Puig,,,GER,ESP,6-3,6-3,,,,01:15:00,,,278,/en/stats/leaderboard?page=serve,3,2,57,28,49,82,23,28,52,11,21,50,1,2,9,228,/en/stats/leaderboard?page=serve,2,1,64,39,61,51,20,39,59,13,22,50,4,8,9,69,34,49,46,28,61,56,62,110,54,33,61,31,15,49,44,48,110,A,,,,,,,M. Goellner,J. Viloca-Puig,G252,V161,GER,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS020,R32,01:48:00,,F,3,B428,"6-3,1-6,7-6(9)",A. Berasategui,D. Pescariu,,,ESP,ROU,6-3,1-6,7-6(9),,,01:48:00,,,232,/en/stats/leaderboard?page=serve,2,2,78,89,114,57,51,89,40,10,25,50,6,12,14,245,/en/stats/leaderboard?page=serve,3,1,78,73,94,62,45,73,43,9,21,55,6,11,14,54,61,114,43,40,94,49,101,208,57,54,94,46,53,114,51,107,208,A,,,,,9,7,A. Berasategui,D. Pescariu,B428,P254,ESP,ROU,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS021,R32,01:34:00,,F,2,L290,"6-4,6-3",N. Lapentti,E. Benfele Alvarez,,,ECU,ESP,6-4,6-3,,,,01:34:00,,,255,/en/stats/leaderboard?page=serve,2,0,82,54,66,65,35,54,33,4,12,82,9,11,9,207,/en/stats/leaderboard?page=serve,1,2,63,40,64,60,24,40,33,8,24,50,5,10,10,59,39,66,50,32,64,55,71,130,50,32,64,41,27,66,45,59,130,A,,,,,,,N. Lapentti,E. Benfele Alvarez,L290,A190,ECU,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS022,R32,01:10:00,,F,2,G254,"6-1,6-4",A. Gaudenzi,J. Alonso,,,ITA,ESP,6-1,6-4,,,,01:10:00,,,302,/en/stats/leaderboard?page=serve,,2,78,29,37,72,21,29,75,6,8,0,0,2,8,184,/en/stats/leaderboard?page=serve,6,2,63,44,70,50,22,44,42,11,26,40,4,10,9,73,27,37,53,37,70,60,64,107,47,33,70,27,10,37,40,43,107,A,False,,,,,,A. Gaudenzi,J. Alonso,G254,A272,ITA,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS023,R32,00:58:00,,F,2,M578,"6-2,6-3",J. Marin,M. Filippini,,,CRC,URU,6-2,6-3,,,,00:58:00,,,284,/en/stats/leaderboard?page=serve,1,0,57,29,51,76,22,29,64,14,22,67,2,3,9,242,/en/stats/leaderboard?page=serve,1,0,81,35,43,49,17,35,63,5,8,43,3,7,8,71,36,51,49,21,43,61,57,94,51,22,43,29,15,51,39,37,94,A,,,,,,,J. Marin,M. Filippini,M578,F165,CRC,URU,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS024,R32,01:03:00,,F,2,F164,"6-4,6-0",R. Fromberg,H. Arazi,,,AUS,MAR,6-4,6-0,,,,01:03:00,,,261,/en/stats/leaderboard?page=serve,3,4,43,23,54,78,18,23,52,16,31,83,5,6,8,175,/en/stats/leaderboard?page=serve,3,1,48,22,46,59,13,22,33,8,24,38,3,8,8,63,34,54,54,25,46,59,59,100,46,21,46,37,20,54,41,41,100,A,,,,,,,R. Fromberg,H. Arazi,F164,A226,AUS,MAR,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS025,R32,01:12:00,,F,2,V166,"7-6(7),6-1",A. Voinea,T. Carbonell,,,ROU,ESP,7-6(7),6-1,,,,01:12:00,,,265,/en/stats/leaderboard?page=serve,,4,53,30,57,83,25,30,48,13,27,50,2,4,9,207,/en/stats/leaderboard?page=serve,3,2,69,41,59,61,25,41,28,5,18,17,1,6,10,67,38,57,49,29,59,58,67,116,51,30,59,33,19,57,42,49,116,A,False,,7,2,,,A. Voinea,T. Carbonell,V166,C216,ROU,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS026,R32,01:37:00,,F,2,S480,"6-4,7-6(10)",D. Sanguinetti,O. Stanoytchev,,,ITA,BUL,6-4,7-6(10),,,,01:37:00,10,8,249,/en/stats/leaderboard?page=serve,2,3,55,39,71,77,30,39,44,14,32,63,5,8,11,221,/en/stats/leaderboard?page=serve,4,2,55,42,76,67,28,42,38,13,34,33,2,6,11,62,44,71,46,35,76,54,79,147,54,41,76,38,27,71,46,68,147,A,,,,,,,D. Sanguinetti,O. Stanoytchev,S480,S519,ITA,BUL,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS027,R32,02:14:00,,F,3,P305,"4-6,7-6(7),6-4",A. Portas,A. Martin,,,ESP,ESP,4-6,7-6(7),6-4,,,02:14:00,7,5,253,/en/stats/leaderboard?page=serve,3,2,68,73,107,56,41,73,62,21,34,50,5,10,16,229,/en/stats/leaderboard?page=serve,7,7,43,51,118,73,37,51,45,30,67,69,11,16,16,58,62,107,43,51,118,50,113,225,57,67,118,42,45,107,50,112,225,A,,,,,,,A. Portas,A. Martin,P305,M590,ESP,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS028,R32,01:11:00,,F,2,C252,"6-3,6-3",F. Clavet,K. Alami,,,ESP,MAR,6-3,6-3,,,,01:11:00,,,272,/en/stats/leaderboard?page=serve,2,4,64,34,53,71,24,34,58,11,19,33,1,3,9,200,/en/stats/leaderboard?page=serve,3,2,64,41,64,54,22,41,39,9,23,50,5,10,9,66,35,53,52,33,64,58,68,117,48,31,64,34,18,53,42,49,117,A,,,,,,,F. Clavet,K. Alami,C252,A203,ESP,MAR,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS029,R32,00:57:00,,F,2,B545,"6-2,6-2",T. Behrend,A. Pavel,,,GER,ROU,6-2,6-2,,,,00:57:00,,,271,/en/stats/leaderboard?page=serve,2,5,52,28,54,79,22,28,50,13,26,0,0,1,8,176,/en/stats/leaderboard?page=serve,1,2,65,30,46,60,18,30,13,2,16,17,1,6,8,65,35,54,57,26,46,61,61,100,43,20,46,35,19,54,39,39,100,A,,,,,,,T. Behrend,A. Pavel,B545,P280,GER,ROU,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS030,R32,01:04:00,,F,2,S015,"6-4,6-1",J. Sanchez,G. Blanco,,,ESP,ESP,6-4,6-1,,,,01:04:00,,,289,/en/stats/leaderboard?page=serve,2,5,84,41,49,76,31,41,38,3,8,0,0,1,9,205,/en/stats/leaderboard?page=serve,1,3,54,34,63,65,22,34,34,10,29,60,6,10,8,69,34,49,49,31,63,58,65,112,51,32,63,31,15,49,42,47,112,A,,,,,,,J. Sanchez,G. Blanco,S015,B518,ESP,ESP,,
773,1997,Bucharest,GP,1997-09-22T00:00:00,1997-10-05T00:00:00,Clay,32,475000,$,MS031,R32,01:18:00,,F,2,C344,"6-4,6-1",A. Corretja,J. Tarango,,,ESP,USA,6-4,6-1,,,,01:18:00,,,270,/en/stats/leaderboard?page=serve,3,3,57,34,60,79,27,34,46,12,26,75,3,4,9,203,/en/stats/leaderboard?page=serve,,2,46,23,50,61,14,23,44,12,27,43,3,7,8,65,39,60,48,24,50,57,63,110,52,26,50,35,21,60,43,47,110,A,,False,,,,,A. Corretja,J. Tarango,C344,T136,ESP,USA,,
