event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS011,R16,04:18:00,,F,5,L397,"3-6,6-7(5),7-6(9),7-5,7-5",F. Lopez,L. Kubot,,,ESP,POL,3-6,6-7(5),7-6(9),7-5,7-5,04:18:00,A,F. Lopez,L. Kubot,ESP,POL,,,293,/en/stats/leaderboard?page=serve,6,28,53,94,177,80,75,94,49,41,83,63,5,8,28,291,/en/stats/leaderboard?page=serve,8,27,69,127,184,75,95,127,42,24,57,60,6,10,29,66,116,177,35,65,184,50,181,361,65,119,184,34,61,177,50,180,361,,,9.0,7.0,5.0,7.0,,,L397,K540
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS012,R16,02:03:00,,F,3,T786,"6-3,6-4,7-6(7)",J. Tsonga,D. Ferrer,,,FRA,ESP,6-3,6-4,7-6(7),,,02:03:00,A,J. Tsonga,D. Ferrer,FRA,ESP,,,323,/en/stats/leaderboard?page=serve,2,12,66,54,82,93,50,54,54,15,28,100,2,2,15,272,/en/stats/leaderboard?page=serve,5,7,60,61,101,69,42,61,60,24,40,67,6,9,16,79,65,82,35,35,101,55,100,183,65,66,101,21,17,82,45,83,183,,,7.0,1.0,,,,,T786,F401
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS013,R16,03:02:00,,F,4,F324,"6-7(5),6-3,6-3,6-3",R. Federer,M. Youzhny,,,SUI,RUS,6-7(5),6-3,6-3,6-3,,03:02:00,A,R. Federer,M. Youzhny,SUI,RUS,,,305,/en/stats/leaderboard?page=serve,1,14,62,71,114,85,60,71,51,22,43,86,6,7,19,242,/en/stats/leaderboard?page=serve,6,6,64,89,140,65,58,89,43,22,51,57,8,14,20,72,82,114,43,60,140,56,142,254,57,80,140,28,32,114,44,112,254,5.0,7.0,,,,,,,F324,Y061
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS014,R16,01:21:00,,F,3,TA46,"6-1,7-5,6-4",B. Tomic,X. Malisse,,,AUS,BEL,6-1,7-5,6-4,,,01:21:00,A,B. Tomic,X. Malisse,AUS,BEL,,,346,/en/stats/leaderboard?page=serve,0,10,73,61,83,72,44,61,91,20,22,100,2,2,15,255,/en/stats/leaderboard?page=serve,6,13,58,47,81,72,34,47,47,16,34,64,7,11,14,77,64,83,38,31,81,58,95,164,62,50,81,23,19,83,42,69,164,,,,,,,,,TA46,M680
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS015,R16,01:41:00,,F,3,D643,"6-3,6-3,6-3",N. Djokovic,M. Llodra,,,SRB,FRA,6-3,6-3,6-3,,,01:41:00,A,N. Djokovic,M. Llodra,SRB,FRA,,,334,/en/stats/leaderboard?page=serve,1,9,69,50,72,84,42,50,73,16,22,0,0,0,14,239,/en/stats/leaderboard?page=serve,7,8,54,44,82,73,32,44,42,16,38,64,7,11,13,81,58,72,41,34,82,60,92,154,59,48,82,19,14,72,40,62,154,,,,,,,,,D643,L428
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS016,R32,02:24:00,,F,3,N409,"7-6(8),7-6(7),6-0",R. Nadal,G. Muller,,,ESP,LUX,7-6(8),7-6(7),6-0,,,02:24:00,A,R. Nadal,G. Muller,ESP,LUX,,,327,/en/stats/leaderboard?page=serve,1,7,71,66,93,83,55,66,67,18,27,100,2,2,15,287,/en/stats/leaderboard?page=serve,6,17,73,70,96,81,57,70,42,11,26,50,3,6,15,78,73,93,29,28,96,53,101,189,71,68,96,22,20,93,47,88,189,8.0,6.0,,,7.0,5.0,,,N409,MA30
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS017,R32,02:46:00,,F,3,D683,"7-6(10),7-6(7),7-5",J. del Potro,G. Simon,,,ARG,FRA,7-6(10),7-6(7),7-5,,,02:46:00,A,J. del Potro,G. Simon,ARG,FRA,,,314,/en/stats/leaderboard?page=serve,0,12,64,72,112,81,58,72,63,25,40,83,5,6,18,290,/en/stats/leaderboard?page=serve,0,11,69,87,127,69,60,87,53,21,40,71,5,7,18,74,83,112,36,46,127,54,129,239,64,81,127,26,29,112,46,110,239,10.0,8.0,,,7.0,5.0,,,D683,SD32
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS018,R32,02:34:00,,F,4,F339,"6-3,6-7(5),6-2,1-1",M. Fish,R. Haase,,,USA,NED,6-3,6-7(5),6-2,1-1,,02:34:00,A,M. Fish,R. Haase,USA,NED,,,311,/en/stats/leaderboard?page=serve,3,11,59,58,99,83,48,58,61,25,41,100,3,3,16,262,/en/stats/leaderboard?page=serve,7,10,69,107,155,62,66,107,48,23,48,85,17,20,15,74,73,99,43,66,155,55,139,254,57,89,155,26,26,99,45,115,254,,,,,5.0,7.0,,,F339,H756
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS019,R32,01:43:00,,F,3,BA47,"6-2,6-4,6-3",T. Berdych,A. Bogomolov Jr.,,,CZE,RUS,6-2,6-4,6-3,,,01:43:00,A,T. Berdych,A. Bogomolov Jr.,CZE,RUS,,,326,/en/stats/leaderboard?page=serve,1,16,52,36,69,89,32,36,70,23,33,0,0,0,13,235,/en/stats/leaderboard?page=serve,4,2,70,59,84,63,37,59,40,10,25,44,4,9,14,80,55,69,44,37,84,60,92,153,56,47,84,20,14,69,40,61,153,,,,,,,,,BA47,B842
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS020,R32,02:56:00,,F,4,MC10,"6-4,4-6,6-1,7-6(7)",A. Murray,I. Ljubicic,,,GBR,CRO,6-4,4-6,6-1,7-6(7),,02:56:00,A,A. Murray,I. Ljubicic,GBR,CRO,,,277,/en/stats/leaderboard?page=serve,7,15,61,73,120,78,57,73,45,21,47,50,3,6,20,254,/en/stats/leaderboard?page=serve,4,9,68,83,122,70,58,83,38,15,39,58,7,12,19,65,78,120,40,49,122,52,127,242,60,73,122,35,42,120,48,115,242,,,,,,,7.0,4.0,MC10,L360
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS021,R32,01:45:00,,F,3,G628,"6-3,6-2,6-4",R. Gasquet,S. Bolelli,,,FRA,ITA,6-3,6-2,6-4,,,01:45:00,A,R. Gasquet,S. Bolelli,FRA,ITA,,,309,/en/stats/leaderboard?page=serve,1,12,71,60,84,77,46,60,58,14,24,75,3,4,14,231,/en/stats/leaderboard?page=serve,0,0,60,47,78,55,26,47,55,17,31,44,4,9,13,71,60,84,45,35,78,59,95,162,55,43,78,29,24,84,41,67,162,,,,,,,,,G628,BA98
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS022,R32,02:16:00,,F,4,K540,"6-3,3-6,6-3,6-3",L. Kubot,G. Monfils,,,POL,FRA,6-3,3-6,6-3,6-3,,02:16:00,A,L. Kubot,G. Monfils,POL,FRA,,,260,/en/stats/leaderboard?page=serve,6,4,59,73,123,66,48,73,54,27,50,67,6,9,18,253,/en/stats/leaderboard?page=serve,6,17,63,64,101,78,50,64,35,13,37,33,3,9,18,61,75,123,38,38,101,50,113,224,62,63,101,39,48,123,50,111,224,,,,,,,,,K540,MC65
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS023,R32,02:18:00,,F,3,L397,"7-6(7),7-6(7),6-4",F. Lopez,A. Roddick,,,ESP,USA,7-6(7),7-6(7),6-4,,,02:18:00,A,F. Lopez,A. Roddick,ESP,USA,,,322,/en/stats/leaderboard?page=serve,3,28,66,70,106,81,57,70,56,20,36,75,3,4,17,296,/en/stats/leaderboard?page=serve,6,23,63,69,109,78,54,69,50,20,40,67,4,6,17,73,77,106,32,35,109,52,112,215,68,74,109,27,29,106,48,103,215,7.0,2.0,,,7.0,2.0,,,L397,R485
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS024,R32,02:03:00,,F,3,F401,"6-4,6-3,6-3",D. Ferrer,K. Beck,,,ESP,SVK,6-4,6-3,6-3,,,02:03:00,A,D. Ferrer,K. Beck,ESP,SVK,,,301,/en/stats/leaderboard?page=serve,1,3,70,60,86,72,43,60,65,17,26,83,5,6,14,227,/en/stats/leaderboard?page=serve,3,4,54,53,98,66,35,53,42,19,45,55,6,11,14,70,60,86,45,44,98,57,104,184,55,54,98,30,26,86,43,80,184,,,,,,,,,F401,B804
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS025,R32,01:24:00,,F,3,T786,"6-3,6-4,6-3",J. Tsonga,F. Gonzalez,,,FRA,CHI,6-3,6-4,6-3,,,01:24:00,A,J. Tsonga,F. Gonzalez,FRA,CHI,,,349,/en/stats/leaderboard?page=serve,3,29,78,56,72,89,50,56,56,9,16,100,3,3,14,258,/en/stats/leaderboard?page=serve,0,3,61,46,76,76,35,46,47,14,30,50,4,8,14,82,59,72,36,27,76,58,86,148,64,49,76,18,13,72,42,62,148,,,,,,,,,T786,G415
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS026,R32,02:43:00,,F,4,Y061,"4-6,6-3,7-6(7),6-3",M. Youzhny,N. Almagro,,,RUS,ESP,4-6,6-3,7-6(7),6-3,,02:43:00,A,M. Youzhny,N. Almagro,RUS,ESP,,,317,/en/stats/leaderboard?page=serve,3,18,72,92,128,85,78,92,50,18,36,91,10,11,21,278,/en/stats/leaderboard?page=serve,4,8,56,68,122,81,55,68,48,26,54,71,5,7,19,75,96,128,34,41,122,55,137,250,66,81,122,25,32,128,45,113,250,,,7.0,3.0,,,,,Y061,A479
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS027,R32,01:46:00,,F,3,F324,"6-4,6-2,6-4",R. Federer,D. Nalbandian,,,SUI,ARG,6-4,6-2,6-4,,,01:46:00,A,R. Federer,D. Nalbandian,SUI,ARG,,,309,/en/stats/leaderboard?page=serve,0,14,71,63,89,78,49,63,54,14,26,67,2,3,14,240,/en/stats/leaderboard?page=serve,3,5,61,52,85,65,34,52,48,16,33,29,2,7,14,71,63,89,41,35,85,56,98,174,59,50,85,29,26,89,44,76,174,,,,,,,,,F324,N301
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS028,R32,01:52:00,,F,3,TA46,"6-1,6-4,7-5",B. Tomic,R. Soderling,,,AUS,SWE,6-1,6-4,7-5,,,01:52:00,A,B. Tomic,R. Soderling,AUS,SWE,,,316,/en/stats/leaderboard?page=serve,1,13,69,69,100,77,53,69,58,18,31,100,5,5,15,255,/en/stats/leaderboard?page=serve,0,10,62,48,78,75,36,48,37,11,30,43,3,7,14,71,71,100,40,31,78,57,102,178,60,47,78,29,29,100,43,76,178,,,,,,,,,TA46,SA49
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS029,R32,01:36:00,,F,3,M680,"7-6(7),6-3,6-0",X. Malisse,J. Melzer,,,BEL,AUT,7-6(7),6-3,6-0,,,01:36:00,A,X. Malisse,J. Melzer,BEL,AUT,,,310,/en/stats/leaderboard?page=serve,0,19,65,51,78,82,42,51,52,14,27,83,5,6,13,233,/en/stats/leaderboard?page=serve,1,7,66,57,87,61,35,57,43,13,30,14,1,7,14,72,56,78,45,39,87,58,95,165,55,48,87,28,22,78,42,70,165,7.0,5.0,,,,,,,M680,M762
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS030,R32,01:43:00,,F,3,L428,"6-3,6-3,6-1",M. Llodra,Y. Lu,,,FRA,TPE,6-3,6-3,6-1,,,01:43:00,A,M. Llodra,Y. Lu,FRA,TPE,,,324,/en/stats/leaderboard?page=serve,3,19,70,52,74,83,43,52,55,12,22,100,3,3,13,216,/en/stats/leaderboard?page=serve,4,3,59,51,86,63,32,51,37,13,35,58,7,12,12,74,55,74,48,41,86,60,96,160,52,45,86,26,19,74,40,64,160,,,,,,,,,L428,L575
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS031,R32,03:15:00,,F,4,D643,"6-4,4-6,6-3,6-4",N. Djokovic,M. Baghdatis,,,SRB,CYP,6-4,4-6,6-3,6-4,,03:15:00,A,N. Djokovic,M. Baghdatis,SRB,CYP,,,299,/en/stats/leaderboard?page=serve,4,10,66,80,122,75,60,80,57,24,42,80,4,5,20,273,/en/stats/leaderboard?page=serve,4,14,53,70,132,73,51,70,53,33,62,73,8,11,19,69,84,122,36,48,132,52,132,254,64,84,132,31,38,122,48,122,254,,,,,,,,,D643,B837
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS032,R64,02:07:00,,F,3,N409,"6-3,6-2,6-4",R. Nadal,R. Sweeting,,,ESP,USA,6-3,6-2,6-4,,,02:07:00,A,R. Nadal,R. Sweeting,ESP,USA,,,314,/en/stats/leaderboard?page=serve,0,9,70,54,77,78,42,54,65,15,23,50,1,2,14,218,/en/stats/leaderboard?page=serve,10,4,60,61,102,66,40,61,37,15,41,64,9,14,13,74,57,77,46,47,102,58,104,179,54,55,102,26,20,77,42,75,179,,,,,,,,,N409,SG87
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS033,R64,00:24:00,,F,1,MA30,2-3,G. Muller,M. Raonic,,,LUX,CAN,2-3,,,,,00:24:00,A,G. Muller,M. Raonic,LUX,CAN,,,235,/en/stats/leaderboard?page=serve,0,5,87,13,15,77,10,13,0,0,2,67,2,3,3,339,/en/stats/leaderboard?page=serve,0,5,79,11,14,55,6,11,100,3,3,100,1,1,2,67,10,15,36,5,14,52,15,29,64,9,14,33,5,15,48,14,29,,,,,,,,,MA30,R975
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS034,R64,02:38:00,,F,4,D683,"6-7(7),6-1,6-0,6-4",J. del Potro,O. Rochus,,,ARG,BEL,6-7(7),6-1,6-0,6-4,,02:38:00,A,J. del Potro,O. Rochus,ARG,BEL,,,356,/en/stats/leaderboard?page=serve,3,30,70,67,96,90,60,67,69,20,29,100,2,2,18,223,/en/stats/leaderboard?page=serve,7,1,59,81,137,65,53,81,41,23,56,63,10,16,17,83,80,96,45,61,137,61,141,233,55,76,137,17,16,96,39,92,233,7.0,9.0,,,,,,,D683,R397
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS035,R64,02:04:00,,F,3,SD32,"7-6(7),6-4,7-5",G. Simon,D. Sela,,,FRA,ISR,7-6(7),6-4,7-5,,,02:04:00,A,G. Simon,D. Sela,FRA,ISR,,,270,/en/stats/leaderboard?page=serve,1,3,55,54,98,81,44,54,50,22,44,50,3,6,17,257,/en/stats/leaderboard?page=serve,0,3,68,76,111,62,47,76,54,19,35,64,9,14,17,67,66,98,41,45,111,53,111,209,59,66,111,33,32,98,47,98,209,7.0,3.0,,,,,,,SD32,SC56
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS036,R64,02:16:00,,F,3,F339,"7-6(8),6-4,6-4",M. Fish,D. Istomin,,,USA,UZB,7-6(8),6-4,6-4,,,02:16:00,A,M. Fish,D. Istomin,USA,UZB,,,306,/en/stats/leaderboard?page=serve,2,13,61,61,100,82,50,61,59,23,39,80,4,5,16,277,/en/stats/leaderboard?page=serve,3,13,72,76,106,74,56,76,40,12,30,50,3,6,16,73,73,100,36,38,106,54,111,206,64,68,106,27,27,100,46,95,206,8.0,6.0,,,,,,,F339,I165
540,2011,Wimbledon,GS,2011-06-20T00:00:00,2011-07-03T00:00:00,Grass,128,6631000,£,MS037,R64,02:32:00,,F,4,H756,"6-3,6-4,4-6,6-2",R. Haase,F. Verdasco,,,NED,ESP,6-3,6-4,4-6,6-2,,02:32:00,A,R. Haase,F. Verdasco,NED,ESP,,,285,/en/stats/leaderboard?page=serve,3,12,58,67,115,79,53,67,50,24,48,67,4,6,19,242,/en/stats/leaderboard?page=serve,11,12,62,93,149,66,61,93,41,23,56,76,16,21,18,67,77,115,44,65,149,54,142,264,56,84,149,33,38,115,46,122,264,,,,,,,,,H756,V306
