event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS001,F,01:09:00,,F,2,Y061,"6-2,6-3",M. Youzhny,L. Lacko,,,RUS,SVK,6-2,6-3,,,,01:09:00,A,M. Youzhny,L. Lacko,RUS,SVK,,,321,/en/stats/leaderboard?page=serve,1,4,65,31,48,71,22,31,82,14,17,0,0,0,9,242,/en/stats/leaderboard?page=serve,0,6,68,34,50,62,21,34,44,7,16,57,4,7,8,75,36,48,44,22,50,59,58,98,56,28,50,25,12,48,41,40,98,01:09:00,01:09:00,,,,,,,Y061,L797
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS002,SF,01:29:00,,F,2,Y061,"6-3,6-4",M. Youzhny,M. Berrer,,,RUS,GER,6-3,6-4,,,,01:29:00,A,M. Youzhny,M. Berrer,RUS,GER,,,286,/en/stats/leaderboard?page=serve,4,5,64,38,59,74,28,38,57,12,21,67,2,3,10,251,/en/stats/leaderboard?page=serve,1,5,70,48,69,54,26,48,57,12,21,25,1,4,9,68,40,59,45,31,69,55,71,128,55,38,69,32,19,59,45,57,128,01:29:00,01:29:00,,,,,,,Y061,B678
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS003,SF,01:47:00,,F,2,L797,"7-5,7-6(7)",L. Lacko,M. Baghdatis,,,SVK,CYP,7-5,7-6(7),,,,01:47:00,A,L. Lacko,M. Baghdatis,SVK,CYP,,,296,/en/stats/leaderboard?page=serve,0,2,66,46,70,70,32,46,75,18,24,0,0,2,12,255,/en/stats/leaderboard?page=serve,0,10,59,51,87,78,40,51,33,12,36,57,4,7,12,71,50,70,40,35,87,54,85,157,60,52,87,29,20,70,46,72,157,01:47:00,01:47:00,7,3,,,,,L797,B837
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS004,QF,02:04:00,,F,3,B678,"5-7,6-4,6-4",M. Berrer,J. Melzer,,,GER,AUT,5-7,6-4,6-4,,,02:04:00,A,M. Berrer,J. Melzer,GER,AUT,,,285,/en/stats/leaderboard?page=serve,1,13,73,64,88,73,47,64,46,11,24,57,4,7,16,268,/en/stats/leaderboard?page=serve,3,12,66,65,98,66,43,65,52,17,33,67,8,12,16,66,58,88,39,38,98,52,96,186,61,60,98,34,30,88,48,90,186,02:04:00,02:04:00,,,,,,,B678,M762
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS005,QF,02:42:00,,F,3,Y061,"7-6(12),3-6,7-6(8)",M. Youzhny,I. Karlovic,,,RUS,CRO,7-6(12),3-6,7-6(8),,,02:42:00,A,M. Youzhny,I. Karlovic,RUS,CRO,,,298,/en/stats/leaderboard?page=serve,2,10,67,76,114,75,57,76,61,23,38,75,6,8,16,345,/en/stats/leaderboard?page=serve,0,22,83,86,104,79,68,86,67,12,18,80,4,5,17,70,80,114,23,24,104,48,104,218,77,80,104,30,34,114,52,114,218,02:42:00,02:42:00,,,12,10,8,6,Y061,K336
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS006,QF,01:40:00,,F,2,B837,"6-4,7-5",M. Baghdatis,I. Dodig,,,CYP,CRO,6-4,7-5,,,,01:40:00,A,M. Baghdatis,I. Dodig,CYP,CRO,,,300,/en/stats/leaderboard?page=serve,0,9,70,43,61,81,35,43,50,9,18,67,2,3,11,254,/en/stats/leaderboard?page=serve,5,7,61,44,72,73,32,44,46,13,28,50,3,6,11,72,44,61,38,27,72,53,71,133,63,45,72,28,17,61,47,62,133,01:40:00,01:40:00,,,,,,,B837,D646
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS007,QF,01:09:00,,F,2,L797,"6-4,6-4",L. Lacko,R. Haase,,,SVK,NED,6-4,6-4,,,,01:09:00,A,L. Lacko,R. Haase,SVK,NED,,,301,/en/stats/leaderboard?page=serve,0,7,67,38,57,84,32,38,53,10,19,80,4,5,10,256,/en/stats/leaderboard?page=serve,2,8,60,37,62,68,25,37,52,13,25,57,4,7,10,74,42,57,39,24,62,55,66,119,61,38,62,26,15,57,45,53,119,01:09:00,01:09:00,,,,,,,L797,H756
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS008,R16,01:25:00,,F,2,B678,"6-4,6-4",M. Berrer,I. Ljubicic,,,GER,CRO,6-4,6-4,,,,01:25:00,A,M. Berrer,I. Ljubicic,GER,CRO,,,290,/en/stats/leaderboard?page=serve,0,2,62,32,52,81,26,32,55,11,20,50,1,2,10,251,/en/stats/leaderboard?page=serve,2,11,66,45,68,71,32,45,35,8,23,50,3,6,10,71,37,52,41,28,68,54,65,120,59,40,68,29,15,52,46,55,120,01:25:00,01:25:00,,,,,,,B678,L360
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS009,R16,01:09:00,,F,2,M762,"6-2,6-3",J. Melzer,A. Seppi,,,AUT,ITA,6-2,6-3,,,,01:09:00,A,J. Melzer,A. Seppi,AUT,ITA,,,288,/en/stats/leaderboard?page=serve,2,9,76,47,62,70,33,47,47,7,15,83,5,6,9,212,/en/stats/leaderboard?page=serve,1,1,66,33,50,61,20,33,35,6,17,43,3,7,8,65,40,62,48,24,50,57,64,112,52,26,50,35,22,62,43,48,112,01:09:00,01:09:00,,,,,,,M762,SA93
2276,2012,Zagreb,250,2012-01-30T00:00:00,2012-02-05T00:00:00,Hard,32,398250,€,MS010,R16,01:16:00,,F,2,Y061,"6-1,6-3",M. Youzhny,G. Zemlja,,,RUS,SLO,6-1,6-3,,,,01:16:00,A,M. Youzhny,G. Zemlja,RUS,SLO,,,320,/en/stats/leaderboard?page=serve,1,3,71,30,42,80,24,30,67,8,12,0,0,0,8,210,/en/stats/leaderboard?page=serve,1,5,62,37,60,59,22,37,35,8,23,64,7,11,8,76,32,42,50,30,60,61,62,102,50,30,60,24,10,42,39,40,102,01:16:00,01:16:00,,,,,,,Y061,Z189
