event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS001,F,01:35:00,,F,2,SD32,"6-4,6-4",G. Simon,D. Tursunov,,,FRA,RUS,6-4,6-4,,,,01:35:00,A,G. Simon,D. Tursunov,FRA,RUS,,,301,/en/stats/leaderboard?page=serve,2,4,65,47,72,70,33,47,64,16,25,100,9,9,10,251,/en/stats/leaderboard?page=serve,6,9,57,39,68,77,30,39,34,10,29,67,4,6,10,68,49,72,41,28,68,55,77,140,59,40,68,32,23,72,45,63,140,,,,,SD32,T315
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS002,SF,01:56:00,,F,3,T315,"4-6,6-3,6-4",D. Tursunov,J. Blake,,,RUS,USA,4-6,6-3,6-4,,,01:56:00,A,D. Tursunov,J. Blake,RUS,USA,,,276,/en/stats/leaderboard?page=serve,3,8,59,55,93,73,40,55,53,20,38,60,3,5,15,248,/en/stats/leaderboard?page=serve,2,3,44,37,85,73,27,37,52,25,48,0,0,3,14,65,60,93,39,33,85,52,93,178,61,52,85,35,33,93,48,85,178,,,,,T315,B676
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS003,SF,02:06:00,,F,3,SD32,"6-3,4-6,6-4",G. Simon,S. Querrey,,,FRA,USA,6-3,4-6,6-4,,,02:06:00,A,G. Simon,S. Querrey,FRA,USA,,,256,/en/stats/leaderboard?page=serve,6,11,58,66,114,65,43,66,50,24,48,84,16,19,14,241,/en/stats/leaderboard?page=serve,3,3,55,46,84,70,32,46,50,19,38,38,3,8,15,59,67,114,39,33,84,51,100,198,61,51,84,41,47,114,49,98,198,,,,,SD32,Q927
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS004,QF,00:45:00,,F,2,B676,"6-2,6-0",J. Blake,Y. Lu,,,USA,TPE,6-2,6-0,,,,00:45:00,A,J. Blake,Y. Lu,USA,TPE,,,314,/en/stats/leaderboard?page=serve,3,7,57,20,35,100,20,20,53,8,15,0,0,0,7,164,/en/stats/leaderboard?page=serve,5,2,51,21,41,38,8,21,50,10,20,38,3,8,7,80,28,35,56,23,41,67,51,76,44,18,41,20,7,35,33,25,76,,,,,B676,L575
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS005,QF,01:22:00,,F,3,T315,"3-6,6-3,6-1",D. Tursunov,P. Capdeville,,,RUS,CHI,3-6,6-3,6-1,,,01:22:00,A,D. Tursunov,P. Capdeville,RUS,CHI,,,269,/en/stats/leaderboard?page=serve,9,12,42,30,72,80,24,30,60,25,42,33,1,3,13,242,/en/stats/leaderboard?page=serve,2,4,56,36,64,61,22,36,57,16,28,0,0,4,12,68,49,72,41,26,64,55,75,136,59,38,64,32,23,72,45,61,136,,,,,T315,C634
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS006,QF,01:16:00,,F,3,Q927,"6-1,3-6,6-3",S. Querrey,B. Reynolds,,,USA,USA,6-1,3-6,6-3,,,01:16:00,A,S. Querrey,B. Reynolds,USA,USA,,,290,/en/stats/leaderboard?page=serve,5,17,68,49,72,78,38,49,48,11,23,60,3,5,13,262,/en/stats/leaderboard?page=serve,2,8,69,43,62,63,27,43,58,11,19,33,2,6,12,68,49,72,39,24,62,54,73,134,61,38,62,32,23,72,46,61,134,,,,,Q927,R483
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS007,QF,02:02:00,,F,3,SD32,"4-6,6-4,6-2",G. Simon,T. Haas,,,FRA,GER,4-6,6-4,6-2,,,02:02:00,A,G. Simon,T. Haas,FRA,GER,,,273,/en/stats/leaderboard?page=serve,5,7,50,40,80,73,29,40,63,25,40,33,1,3,14,243,/en/stats/leaderboard?page=serve,5,7,51,50,99,66,33,50,53,26,49,67,8,12,14,68,54,80,40,40,99,53,94,179,60,59,99,33,26,80,47,85,179,,,,,SD32,H355
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS008,R16,01:12:00,,F,2,B676,"6-3,7-5",J. Blake,W. Jun,,,USA,KOR,6-3,7-5,,,,01:12:00,A,J. Blake,W. Jun,USA,KOR,,,282,/en/stats/leaderboard?page=serve,3,10,49,38,77,87,33,38,49,19,39,88,7,8,11,250,/en/stats/leaderboard?page=serve,4,7,64,37,58,70,26,37,43,9,21,67,6,9,10,68,52,77,40,23,58,56,75,135,60,35,58,32,25,77,44,60,135,,,,,B676,J263
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS009,R16,01:43:00,,F,2,L575,"6-1,7-6(7)",Y. Lu,R. Ram,,,TPE,USA,6-1,7-6(7),,,,01:43:00,A,Y. Lu,R. Ram,TPE,USA,,,256,/en/stats/leaderboard?page=serve,4,6,53,37,70,76,28,37,45,15,33,75,6,8,10,209,/en/stats/leaderboard?page=serve,1,6,52,35,67,69,24,35,28,9,32,33,2,6,9,61,43,70,51,34,67,56,77,137,49,33,67,39,27,70,44,60,137,7.0,1.0,,,L575,R548
419,2008,Indianapolis,WS,2008-07-14T00:00:00,2008-07-20T00:00:00,Hard,32,500000,$,MS011,R16,01:15:00,,F,2,C634,"6-3,6-4",P. Capdeville,J. Sirianni,,,CHI,AUS,6-3,6-4,,,,01:15:00,A,P. Capdeville,J. Sirianni,CHI,AUS,,,303,/en/stats/leaderboard?page=serve,0,4,54,27,50,85,23,27,70,16,23,83,5,6,10,230,/en/stats/leaderboard?page=serve,5,2,54,32,59,69,22,32,44,12,27,67,6,9,9,78,39,50,42,25,59,59,64,109,58,34,59,22,11,50,41,45,109,,,,,C634,S673
