event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS001,F,01:36:00,,F,2,D643,"6-0,7-6(7)",N. Djokovic,S. Tsitsipas,,,SRB,GRE,6-0,7-6(7),,,,01:36:00,A,N. Djokovic,S. Tsitsipas,SRB,GRE,,,300,/en/stats/leaderboard?page=serve,1,6,70,37,53,81,30,37,56,9,16,50,1,2,9,220,/en/stats/leaderboard?page=serve,1,1,66,39,59,64,25,39,35,7,20,33,2,6,9,74,39,53,46,27,59,59,66,112,54,32,59,26,14,53,41,46,112,7,5,01:36:00,01:36:00,,,,,D643,TE51
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS002,SF,01:42:00,,F,2,D643,"6-4,6-3",N. Djokovic,C. Ruud,,,SRB,NOR,6-4,6-3,,,,01:42:00,A,N. Djokovic,C. Ruud,SRB,NOR,,,290,/en/stats/leaderboard?page=serve,1,1,65,33,51,70,23,33,67,12,18,0,0,1,9,247,/en/stats/leaderboard?page=serve,0,2,75,48,64,60,29,48,50,8,16,56,5,9,10,69,35,51,42,27,64,54,62,115,58,37,64,31,16,51,46,53,115,,,01:42:00,01:42:00,,,,,D643,RH16
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS003,SF,02:29:00,,F,3,TE51,"4-6,6-3,6-3",S. Tsitsipas,A. Zverev,,,GRE,GER,4-6,6-3,6-3,,,02:29:00,A,S. Tsitsipas,A. Zverev,GRE,GER,,,284,/en/stats/leaderboard?page=serve,1,3,60,55,91,69,38,55,61,22,36,67,2,3,14,255,/en/stats/leaderboard?page=serve,4,5,64,56,87,70,39,56,42,13,31,40,2,5,14,66,60,91,40,35,87,53,95,178,60,52,87,34,31,91,47,83,178,,,02:29:00,02:29:00,,,,,TE51,Z355
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS004,QF,02:10:00,,F,2,D643,"7-5,7-6(7)",N. Djokovic,F. Auger-Aliassime,,,SRB,CAN,7-5,7-6(7),,,,02:10:00,A,N. Djokovic,F. Auger-Aliassime,SRB,CAN,,,298,/en/stats/leaderboard?page=serve,0,4,76,57,75,74,42,57,61,11,18,60,3,5,12,261,/en/stats/leaderboard?page=serve,3,11,63,47,75,72,34,47,43,12,28,63,5,8,12,71,53,75,39,29,75,55,82,150,61,46,75,29,22,75,45,68,150,7,1,02:10:00,02:10:00,,,,,D643,AG37
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS005,QF,02:20:00,,F,2,RH16,"7-6(9),7-5",C. Ruud,D. Shapovalov,,,NOR,CAN,7-6(9),7-5,,,,02:20:00,A,C. Ruud,D. Shapovalov,NOR,CAN,,,319,/en/stats/leaderboard?page=serve,1,5,72,58,81,78,45,58,65,15,23,100,2,2,12,275,/en/stats/leaderboard?page=serve,7,3,63,66,104,70,46,66,55,21,38,93,14,15,12,74,60,81,36,37,104,52,97,185,64,67,104,26,21,81,48,88,185,,,02:20:00,02:20:00,9,7,,,RH16,SU55
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS006,QF,02:28:00,,F,2,TE51,"7-6(7),6-2",S. Tsitsipas,J. Sinner,,,GRE,ITA,7-6(7),6-2,,,,02:28:00,A,S. Tsitsipas,J. Sinner,GRE,ITA,,,273,/en/stats/leaderboard?page=serve,5,10,65,62,95,71,44,62,42,14,33,83,5,6,10,240,/en/stats/leaderboard?page=serve,2,3,66,45,68,73,33,45,30,7,23,50,3,6,10,61,58,95,41,28,68,53,86,163,59,40,68,39,37,95,47,77,163,,,02:28:00,02:28:00,7,5,,,TE51,S0AG
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS007,QF,01:51:00,,F,2,Z355,"7-5,6-2",A. Zverev,C. Garin,,,GER,CHI,7-5,6-2,,,,01:51:00,A,A. Zverev,C. Garin,GER,CHI,,,278,/en/stats/leaderboard?page=serve,2,4,64,47,74,70,33,47,52,14,27,80,4,5,10,216,/en/stats/leaderboard?page=serve,3,1,67,43,64,67,29,43,24,5,21,64,7,11,10,64,47,74,47,30,64,56,77,138,53,34,64,36,27,74,44,61,138,,,01:51:00,01:51:00,,,,,Z355,GD64
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS008,R16,01:15:00,,F,2,D643,"6-2,6-2",N. Djokovic,S. Wawrinka,,,SRB,SUI,6-2,6-2,,,,01:15:00,A,N. Djokovic,S. Wawrinka,SRB,SUI,,,289,/en/stats/leaderboard?page=serve,0,2,75,36,48,75,27,36,50,6,12,75,3,4,8,170,/en/stats/leaderboard?page=serve,4,1,42,24,57,58,14,24,36,12,33,29,2,7,8,69,33,48,54,31,57,61,64,105,46,26,57,31,15,48,39,41,105,,,01:15:00,01:15:00,,,,,D643,W367
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS009,R16,01:28:00,,F,2,AG37,"6-3,6-2",F. Auger-Aliassime,M. Giron,,,CAN,USA,6-3,6-2,,,,01:28:00,A,F. Auger-Aliassime,M. Giron,CAN,USA,,,290,/en/stats/leaderboard?page=serve,3,11,56,31,55,84,26,31,54,13,24,67,2,3,9,208,/en/stats/leaderboard?page=serve,2,1,70,43,61,56,24,43,33,6,18,50,4,8,8,71,39,55,51,31,61,60,70,116,49,30,61,29,16,55,40,46,116,,,01:28:00,01:28:00,,,,,AG37,GC88
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS010,R16,02:37:00,,F,3,SU55,"1-6,7-5,6-2",D. Shapovalov,R. Nadal,,,CAN,ESP,1-6,7-5,6-2,,,02:37:00,A,D. Shapovalov,R. Nadal,CAN,ESP,,,253,/en/stats/leaderboard?page=serve,3,13,68,63,93,63,40,63,43,13,30,64,7,11,13,245,/en/stats/leaderboard?page=serve,4,2,72,65,90,55,36,65,56,14,25,62,8,13,14,57,53,93,44,40,90,51,93,183,56,50,90,43,40,93,49,90,183,,,02:37:00,02:37:00,,,,,SU55,N409
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS011,R16,01:36:00,,F,2,RH16,"6-3,6-4",C. Ruud,J. Brooksby,,,NOR,USA,6-3,6-4,,,,01:36:00,A,C. Ruud,J. Brooksby,NOR,USA,,,300,/en/stats/leaderboard?page=serve,2,5,66,42,64,86,36,42,45,10,22,100,3,3,10,255,/en/stats/leaderboard?page=serve,0,0,56,36,64,58,21,36,64,18,28,67,4,6,9,72,46,64,39,25,64,55,71,128,61,39,64,28,18,64,45,57,128,,,01:36:00,01:36:00,,,,,RH16,B0CD
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS012,R16,01:41:00,,F,2,S0AG,"6-2,7-6(8)",J. Sinner,F. Krajinovic,,,ITA,SRB,6-2,7-6(8),,,,01:41:00,A,J. Sinner,F. Krajinovic,ITA,SRB,,,281,/en/stats/leaderboard?page=serve,2,13,54,38,70,82,31,38,44,14,32,50,1,2,10,263,/en/stats/leaderboard?page=serve,2,5,68,39,57,72,28,39,50,9,18,0,0,3,10,64,45,70,35,20,57,51,65,127,65,37,57,36,25,70,49,62,127,8,6,01:41:00,01:41:00,,,,,S0AG,KB05
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS013,R16,01:51:00,,F,3,TE51,"4-6,6-0,6-3",S. Tsitsipas,K. Khachanov,,,GRE,RUS,4-6,6-0,6-3,,,01:51:00,A,S. Tsitsipas,K. Khachanov,GRE,RUS,,,281,/en/stats/leaderboard?page=serve,4,8,62,48,77,79,38,48,52,15,29,75,6,8,13,227,/en/stats/leaderboard?page=serve,2,3,59,38,64,55,21,38,54,14,26,29,2,7,12,69,53,77,45,29,64,58,82,141,55,35,64,31,24,77,42,59,141,,,01:51:00,01:51:00,,,,,TE51,KE29
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS014,R16,02:57:00,,F,3,GD64,"6-3,4-6,6-4",C. Garin,M. Cilic,,,CHI,CRO,6-3,4-6,6-4,,,02:57:00,A,C. Garin,M. Cilic,CHI,CRO,,,238,/en/stats/leaderboard?page=serve,6,1,62,72,116,58,42,72,52,23,44,80,16,20,14,223,/en/stats/leaderboard?page=serve,2,3,51,49,97,63,31,49,48,23,48,60,9,15,15,56,65,116,44,43,97,51,108,213,56,54,97,44,51,116,49,105,213,,,02:57:00,02:57:00,,,,,GD64,C977
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS015,R16,01:49:00,,F,2,Z355,"6-3,7-6(7)",A. Zverev,A. de Minaur,,,GER,AUS,6-3,7-6(7),,,,01:49:00,A,A. Zverev,A. de Minaur,GER,AUS,,,262,/en/stats/leaderboard?page=serve,2,4,67,41,61,76,31,41,45,9,20,25,1,4,11,232,/en/stats/leaderboard?page=serve,0,0,61,50,82,52,26,50,59,19,32,56,5,9,10,66,40,61,45,37,82,54,77,143,55,45,82,34,21,61,46,66,143,7,5,01:49:00,01:49:00,,,,,Z355,DH58
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS016,R32,01:31:00,,F,2,D643,"6-3,6-2",N. Djokovic,A. Karatsev,,,SRB,RUS,6-3,6-2,,,,01:31:00,A,N. Djokovic,A. Karatsev,SRB,RUS,,,277,/en/stats/leaderboard?page=serve,2,1,49,25,51,76,19,25,65,17,26,50,1,2,9,202,/en/stats/leaderboard?page=serve,4,4,52,33,63,70,23,33,30,9,30,60,6,10,8,71,36,51,49,31,63,59,67,114,51,32,63,29,15,51,41,47,114,,,01:31:00,01:31:00,,,,,D643,KC56
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS017,R32,02:49:00,,F,3,W367,"7-6(10),3-6,6-4",S. Wawrinka,L. Djere,,,SUI,SRB,7-6(10),3-6,6-4,,,02:49:00,A,S. Wawrinka,L. Djere,SUI,SRB,,,282,/en/stats/leaderboard?page=serve,4,7,55,49,89,80,39,49,58,23,40,33,1,3,15,269,/en/stats/leaderboard?page=serve,3,5,56,71,126,66,47,71,58,32,55,82,9,11,16,70,62,89,37,47,126,51,109,215,63,79,126,30,27,89,49,106,215,,,02:49:00,02:49:00,10,8,,,W367,DB63
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS018,R32,01:52:00,,F,2,GC88,"6-1,7-6(7)",M. Giron,D. Schwartzman,,,USA,ARG,6-1,7-6(7),,,,01:52:00,A,M. Giron,D. Schwartzman,USA,ARG,,,286,/en/stats/leaderboard?page=serve,1,4,63,35,56,80,28,35,52,11,21,75,3,4,9,218,/en/stats/leaderboard?page=serve,5,2,71,53,75,58,31,53,32,7,22,67,8,12,10,70,39,56,49,37,75,58,76,131,51,38,75,30,17,56,42,55,131,7,4,01:52:00,01:52:00,,,,,GC88,SM37
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS019,R32,03:02:00,,F,3,AG37,"4-6,7-6(7),6-2",F. Auger-Aliassime,A. Davidovich Fokina,,,CAN,ESP,4-6,7-6(7),6-2,,,03:02:00,A,F. Auger-Aliassime,A. Davidovich Fokina,CAN,ESP,,,274,/en/stats/leaderboard?page=serve,4,5,66,76,116,66,50,76,55,22,40,82,9,11,15,274,/en/stats/leaderboard?page=serve,0,4,71,68,96,69,47,68,50,14,28,57,4,7,15,62,72,116,36,35,96,50,107,212,64,61,96,38,44,116,50,105,212,7,2,03:02:00,03:02:00,,,,,AG37,DH50
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS020,R32,01:17:00,,F,2,N409,"6-3,6-1",R. Nadal,J. Isner,,,ESP,USA,6-3,6-1,,,,01:17:00,A,R. Nadal,J. Isner,ESP,USA,,,294,/en/stats/leaderboard?page=serve,2,1,55,27,49,81,22,27,59,13,22,100,2,2,8,206,/en/stats/leaderboard?page=serve,2,1,55,26,47,50,13,26,52,11,21,33,2,6,8,71,35,49,49,23,47,60,58,96,51,24,47,29,14,49,40,38,96,,,01:17:00,01:17:00,,,,,N409,I186
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS021,R32,01:40:00,,F,2,SU55,"6-4,7-6(7)",D. Shapovalov,N. Basilashvili,,,CAN,GEO,6-4,7-6(7),,,,01:40:00,A,D. Shapovalov,N. Basilashvili,CAN,GEO,,,308,/en/stats/leaderboard?page=serve,4,7,70,47,67,85,40,47,50,10,20,100,1,1,11,274,/en/stats/leaderboard?page=serve,1,1,49,35,71,66,23,35,69,25,36,75,3,4,11,75,50,67,32,23,71,53,73,138,68,48,71,25,17,67,47,65,138,7,5,01:40:00,01:40:00,,,,,SU55,BG23
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS022,R32,01:45:00,,F,2,B0CD,"6-0,7-6(7)",J. Brooksby,D. Goffin,,,USA,BEL,6-0,7-6(7),,,,01:45:00,A,J. Brooksby,D. Goffin,USA,BEL,,,250,/en/stats/leaderboard?page=serve,1,6,65,42,65,62,26,42,52,12,23,40,2,5,9,160,/en/stats/leaderboard?page=serve,5,2,53,34,64,44,15,34,33,10,30,45,5,11,9,58,38,65,61,39,64,60,77,129,39,25,64,42,27,65,40,52,129,7,1,01:45:00,01:45:00,,,,,B0CD,GB88
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS023,R32,02:20:00,,F,3,RH16,"6-7(4),6-2,6-4",C. Ruud,B. van de Zandschulp,,,NOR,NED,6-7(4),6-2,6-4,,,02:20:00,A,C. Ruud,B. van de Zandschulp,NOR,NED,,,296,/en/stats/leaderboard?page=serve,1,1,73,69,94,78,54,69,52,13,25,80,4,5,15,258,/en/stats/leaderboard?page=serve,2,5,68,65,96,75,49,65,39,12,31,69,9,13,15,71,67,94,36,35,96,54,102,190,64,61,96,29,27,94,46,88,190,,,02:20:00,02:20:00,4,7,,,RH16,V812
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS024,R32,01:09:00,,F,2,KB05,"6-2,6-4",F. Krajinovic,A. Rublev,,,SRB,RUS,6-2,6-4,,,,01:09:00,A,F. Krajinovic,A. Rublev,SRB,RUS,,,307,/en/stats/leaderboard?page=serve,0,2,68,38,56,76,29,38,61,11,18,100,3,3,9,246,/en/stats/leaderboard?page=serve,1,5,56,28,50,75,21,28,45,10,22,25,1,4,9,71,40,56,38,19,50,56,59,106,62,31,50,29,16,56,44,47,106,,,01:09:00,01:09:00,,,,,KB05,RE44
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS025,R32,02:03:00,,F,3,S0AG,"6-2,3-6,6-3",J. Sinner,F. Fognini,,,ITA,ITA,6-2,3-6,6-3,,,02:03:00,A,J. Sinner,F. Fognini,ITA,ITA,,,251,/en/stats/leaderboard?page=serve,1,2,46,33,71,73,24,33,55,21,38,40,2,5,13,212,/en/stats/leaderboard?page=serve,9,2,46,36,78,64,23,36,48,20,42,44,4,9,13,63,45,71,45,35,78,54,80,149,55,43,78,37,26,71,46,69,149,,,02:03:00,02:03:00,,,,,S0AG,F510
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS026,R32,02:04:00,,F,3,KE29,"6-4,2-6,6-1",K. Khachanov,P. Carreno Busta,,,RUS,ESP,6-4,2-6,6-1,,,02:04:00,A,K. Khachanov,P. Carreno Busta,RUS,ESP,,,263,/en/stats/leaderboard?page=serve,3,5,54,51,95,71,36,51,52,23,44,78,7,9,13,259,/en/stats/leaderboard?page=serve,1,4,59,37,63,76,28,37,46,12,26,25,1,4,12,62,59,95,37,23,63,52,82,158,63,40,63,38,36,95,48,76,158,,,02:04:00,02:04:00,,,,,KE29,CD85
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS027,R32,02:38:00,,F,3,TE51,"6-3,5-7,7-6(7)",S. Tsitsipas,G. Dimitrov,,,GRE,BUL,6-3,5-7,7-6(7),,,02:38:00,A,S. Tsitsipas,G. Dimitrov,GRE,BUL,,,292,/en/stats/leaderboard?page=serve,5,12,68,73,107,73,53,73,56,19,34,67,4,6,17,276,/en/stats/leaderboard?page=serve,5,4,62,59,95,75,44,59,53,19,36,67,4,6,16,67,72,107,34,32,95,51,104,202,66,63,95,33,35,107,49,98,202,,,02:38:00,02:38:00,,,7,4,TE51,D875
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS028,R32,01:46:00,,F,2,GD64,"6-4,6-4",C. Garin,E. Ruusuvuori,,,CHI,FIN,6-4,6-4,,,,01:46:00,A,C. Garin,E. Ruusuvuori,CHI,FIN,,,253,/en/stats/leaderboard?page=serve,5,0,58,34,59,68,23,34,52,13,25,33,1,3,10,237,/en/stats/leaderboard?page=serve,3,1,75,51,68,57,29,51,47,8,17,73,11,15,10,61,36,59,46,31,68,53,67,127,54,37,68,39,23,59,47,60,127,,,01:46:00,01:46:00,,,,,GD64,RH24
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS029,R32,02:05:00,,F,3,C977,"5-7,6-2,6-1",M. Cilic,C. Norrie,,,CRO,GBR,5-7,6-2,6-1,,,02:05:00,A,M. Cilic,C. Norrie,CRO,GBR,,,289,/en/stats/leaderboard?page=serve,3,9,62,48,78,79,38,48,57,17,30,33,1,3,14,230,/en/stats/leaderboard?page=serve,2,1,64,55,86,58,32,55,48,15,31,50,5,10,13,71,55,78,45,39,86,57,94,164,55,47,86,29,23,78,43,70,164,,,02:05:00,02:05:00,,,,,C977,N771
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS030,R32,01:48:00,,F,2,DH58,"7-5,6-4",A. de Minaur,T. Paul,,,AUS,USA,7-5,6-4,,,,01:48:00,A,A. de Minaur,T. Paul,AUS,USA,,,260,/en/stats/leaderboard?page=serve,0,2,59,37,63,65,24,37,62,16,26,40,2,5,11,216,/en/stats/leaderboard?page=serve,0,1,62,41,66,63,26,41,36,9,25,58,7,12,11,63,40,63,47,31,66,55,71,129,53,35,66,37,23,63,45,58,129,,,01:48:00,01:48:00,,,,,DH58,PL56
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS031,R32,01:29:00,,F,2,Z355,"7-6(8),6-3",A. Zverev,S. Baez,,,GER,ARG,7-6(8),6-3,,,,01:29:00,A,A. Zverev,S. Baez,GER,ARG,,,312,/en/stats/leaderboard?page=serve,1,8,71,48,68,79,38,48,55,11,20,0,0,0,11,308,/en/stats/leaderboard?page=serve,0,1,59,30,51,87,26,30,71,15,21,0,0,1,10,72,49,68,20,10,51,50,59,119,80,41,51,28,19,68,50,60,119,,,01:29:00,01:29:00,8,6,,,Z355,B0BI
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS033,R64,02:37:00,,F,3,KC56,"3-6,6-3,7-6(9)",A. Karatsev,L. Harris,,,RUS,RSA,3-6,6-3,7-6(9),,,02:37:00,A,A. Karatsev,L. Harris,RUS,RSA,,,271,/en/stats/leaderboard?page=serve,4,3,61,63,103,75,47,63,50,20,40,33,1,3,15,279,/en/stats/leaderboard?page=serve,1,10,63,71,112,77,55,71,44,18,41,80,8,10,15,65,67,103,35,39,112,49,106,215,65,73,112,35,36,103,51,109,215,,,02:37:00,02:37:00,,,9,7,KC56,HG86
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS034,R64,02:47:00,,F,3,DB63,"6-2,6-7(3),6-2",L. Djere,B. Coric,,,SRB,CRO,6-2,6-7(3),6-2,,,02:47:00,A,L. Djere,B. Coric,SRB,CRO,,,274,/en/stats/leaderboard?page=serve,3,3,53,56,106,71,40,56,58,29,50,89,8,9,14,237,/en/stats/leaderboard?page=serve,2,1,59,53,90,77,41,53,38,14,37,38,3,8,14,65,69,106,39,35,90,53,104,196,61,55,90,35,37,106,47,92,196,3,7,02:47:00,02:47:00,,,,,DB63,CG80
416,2022,ATP Masters 1000 Rome,1000,2022-05-08T00:00:00,2022-05-15T00:00:00,Clay,56,5415410,€,MS035,R64,02:06:00,,F,3,W367,"3-6,7-5,6-2",S. Wawrinka,R. Opelka,,,SUI,USA,3-6,7-5,6-2,,,02:06:00,A,S. Wawrinka,R. Opelka,SUI,USA,,,272,/en/stats/leaderboard?page=serve,2,8,53,52,98,69,36,52,59,27,46,80,8,10,14,266,/en/stats/leaderboard?page=serve,4,14,62,56,91,70,39,56,51,18,35,67,8,12,15,64,63,98,37,34,91,51,97,189,63,57,91,36,35,98,49,92,189,,,02:06:00,02:06:00,,,,,W367,O522
