event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS001,F,01:49:00,,F,2,F401,"7-5,6-3",D. Ferrer,M. Granollers,,,ESP,ESP,7-5,6-3,,,,01:49:00,A,D. Ferrer,M. Granollers,ESP,ESP,,,288,/en/stats/leaderboard?page=serve,2,1,75,56,75,77,43,56,47,9,19,75,3,4,11,244,/en/stats/leaderboard?page=serve,3,6,57,42,74,67,28,42,47,15,32,57,4,7,10,69,52,75,42,31,74,56,83,149,58,43,74,31,23,75,44,66,149,,,,,F401,G710
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS002,SF,01:34:00,,F,2,G710,"6-4,6-4",M. Granollers,G. Simon,,,ESP,FRA,6-4,6-4,,,,01:34:00,A,M. Granollers,G. Simon,ESP,FRA,,,265,/en/stats/leaderboard?page=serve,2,6,64,39,61,72,28,39,45,10,22,50,2,4,10,222,/en/stats/leaderboard?page=serve,6,2,63,45,72,62,28,45,41,11,27,69,9,13,10,62,38,61,46,33,72,53,71,133,54,39,72,38,23,61,47,62,133,,,,,G710,SD32
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS003,SF,01:57:00,,F,3,F401,"6-3,3-6,6-3",D. Ferrer,R. Soderling,,,ESP,SWE,6-3,3-6,6-3,,,01:57:00,A,D. Ferrer,R. Soderling,ESP,SWE,,,277,/en/stats/leaderboard?page=serve,1,0,69,57,83,74,42,57,50,13,26,60,3,5,14,262,/en/stats/leaderboard?page=serve,0,8,54,44,81,73,32,44,51,19,37,50,3,6,13,66,55,83,37,30,81,52,85,164,63,51,81,34,28,83,48,79,164,,,,,F401,SA49
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS004,QF,02:16:00,,F,3,G710,"1-6,6-3,6-4",M. Granollers,J. Monaco,,,ESP,ARG,1-6,6-3,6-4,,,02:16:00,A,M. Granollers,J. Monaco,ESP,ARG,,,217,/en/stats/leaderboard?page=serve,5,2,54,47,87,72,34,47,33,13,40,55,6,11,13,231,/en/stats/leaderboard?page=serve,4,2,63,55,87,56,31,55,53,17,32,29,2,7,13,54,47,87,45,39,87,49,86,174,55,48,87,46,40,87,51,88,174,,,,,G710,MA21
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS005,QF,02:29:00,,F,3,SD32,"6-4,6-7(5),6-3",G. Simon,N. Davydenko,,,FRA,RUS,6-4,6-7(5),6-3,,,02:29:00,A,G. Simon,N. Davydenko,FRA,RUS,,,262,/en/stats/leaderboard?page=serve,0,5,61,67,109,72,48,67,43,18,42,57,4,7,16,240,/en/stats/leaderboard?page=serve,1,3,54,47,87,70,33,47,48,19,40,17,1,6,15,61,66,109,40,35,87,52,101,196,60,52,87,39,43,109,48,95,196,5.0,7.0,,,SD32,D402
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS006,QF,01:28:00,,F,2,F401,"7-5,6-4",D. Ferrer,P. Starace,,,ESP,ITA,7-5,6-4,,,,01:28:00,A,D. Ferrer,P. Starace,ESP,ITA,,,321,/en/stats/leaderboard?page=serve,0,7,65,37,57,89,33,37,60,12,20,100,2,2,11,266,/en/stats/leaderboard?page=serve,0,3,70,55,79,62,34,55,50,12,24,75,6,8,11,79,45,57,42,33,79,57,78,136,58,46,79,21,12,57,43,58,136,,,,,F401,S843
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS007,QF,00:54:00,,F,2,SA49,"6-3,6-2",R. Soderling,G. Monfils,,,SWE,FRA,6-3,6-2,,,,00:54:00,A,R. Soderling,G. Monfils,SWE,FRA,,,319,/en/stats/leaderboard?page=serve,2,5,65,32,49,75,24,32,76,13,17,0,0,0,9,255,/en/stats/leaderboard?page=serve,3,5,76,31,41,55,17,31,60,6,10,25,1,4,8,76,37,49,44,18,41,61,55,90,56,23,41,24,12,49,39,35,90,,,,,SA49,MC65
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS008,R16,02:12:00,,F,3,MA21,"6-2,3-6,6-2",J. Monaco,A. Murray,,,ARG,GBR,6-2,3-6,6-2,,,02:12:00,A,J. Monaco,A. Murray,ARG,GBR,,,283,/en/stats/leaderboard?page=serve,3,2,66,49,74,71,35,49,64,16,25,67,4,6,12,216,/en/stats/leaderboard?page=serve,4,4,47,36,77,64,23,36,44,18,41,38,3,8,13,69,51,74,47,36,77,58,87,151,53,41,77,31,23,74,42,64,151,,,,,MA21,MC10
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS009,R16,01:17:00,,F,2,G710,"6-2,6-2",M. Granollers,P. Andujar,,,ESP,ESP,6-2,6-2,,,,01:17:00,A,M. Granollers,P. Andujar,ESP,ESP,,,256,/en/stats/leaderboard?page=serve,1,1,62,32,52,69,22,32,50,10,20,60,3,5,8,164,/en/stats/leaderboard?page=serve,2,2,66,38,58,53,20,38,20,4,20,45,5,11,8,62,32,52,59,34,58,60,66,110,41,24,58,38,20,52,40,44,110,,,,,G710,A596
573,2010,Valencia,500,2010-10-31T00:00:00,2010-11-07T00:00:00,Hard,32,1357000,€,MS010,R16,00:57:00,,F,2,SD32,"6-1,6-3",G. Simon,F. Verdasco,,,FRA,ESP,6-1,6-3,,,,00:57:00,A,G. Simon,F. Verdasco,FRA,ESP,,,308,/en/stats/leaderboard?page=serve,0,1,61,27,44,81,22,27,65,11,17,100,1,1,8,203,/en/stats/leaderboard?page=serve,5,3,63,26,41,65,17,26,27,4,15,0,0,4,8,75,33,44,49,20,41,62,53,85,51,21,41,25,11,44,38,32,85,,,,,SD32,V306
