event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS001,F,01:23:00,,F,2,MM58,"7-5,6-0",D. Medvedev,C. Norrie,,,RUS,GBR,7-5,6-0,,,,01:23:00,A,D. Medvedev,C. Norrie,RUS,GBR,,,284,/en/stats/leaderboard?page=serve,1,5,67,33,49,67,22,33,69,11,16,0,0,2,9,176,/en/stats/leaderboard?page=serve,3,0,61,33,54,42,14,33,43,9,21,40,4,10,9,67,33,49,57,31,54,62,64,103,43,23,54,33,16,49,38,39,103,01:23:00,01:23:00,,,,,MM58,N771
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS002,SF,01:27:00,,F,2,MM58,"7-6(7),6-1",D. Medvedev,M. Kecmanovic,,,RUS,SRB,7-6(7),6-1,,,,01:27:00,A,D. Medvedev,M. Kecmanovic,RUS,SRB,,,294,/en/stats/leaderboard?page=serve,4,12,52,30,58,83,25,30,61,17,28,0,0,1,10,226,/en/stats/leaderboard?page=serve,1,1,60,33,55,64,21,33,36,8,22,50,3,6,9,72,42,58,47,26,55,60,68,113,53,29,55,28,16,58,40,45,113,01:27:00,01:27:00,7,0,,,MM58,KI95
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS003,SF,02:20:00,,F,3,N771,"6-4,3-6,6-3",C. Norrie,F. Auger-Aliassime,,,GBR,CAN,6-4,3-6,6-3,,,02:20:00,A,C. Norrie,F. Auger-Aliassime,GBR,CAN,,,273,/en/stats/leaderboard?page=serve,2,2,68,63,93,70,44,63,50,15,30,75,6,8,14,280,/en/stats/leaderboard?page=serve,3,17,63,51,81,78,40,51,47,14,30,40,2,5,14,63,59,93,33,27,81,49,86,174,67,54,81,37,34,93,51,88,174,02:20:00,02:20:00,,,,,N771,AG37
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS004,QF,01:21:00,,F,2,MM58,"6-2,6-2",D. Medvedev,R. Berankis,,,RUS,LTU,6-2,6-2,,,,01:21:00,A,D. Medvedev,R. Berankis,RUS,LTU,,,295,/en/stats/leaderboard?page=serve,1,8,46,24,52,88,21,24,54,15,28,100,2,2,8,206,/en/stats/leaderboard?page=serve,3,1,57,32,56,63,20,32,38,9,24,50,4,8,8,69,36,52,48,27,56,58,63,108,52,29,56,31,16,52,42,45,108,01:21:00,01:21:00,,,,,MM58,BE90
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS005,QF,01:26:00,,F,2,KI95,"6-2,6-4",M. Kecmanovic,B. Nakashima,,,SRB,USA,6-2,6-4,,,,01:26:00,A,M. Kecmanovic,B. Nakashima,SRB,USA,,,267,/en/stats/leaderboard?page=serve,1,4,49,31,63,74,23,31,53,17,32,80,4,5,9,227,/en/stats/leaderboard?page=serve,1,5,62,34,55,68,23,34,38,8,21,60,6,10,9,63,40,63,44,24,55,54,64,118,56,31,55,37,23,63,46,54,118,01:26:00,01:26:00,,,,,KI95,N0AE
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS006,QF,01:52:00,,F,2,N771,"6-3,7-6(7)",C. Norrie,R. Albot,,,GBR,MDA,6-3,7-6(7),,,,01:52:00,A,C. Norrie,R. Albot,GBR,MDA,,,267,/en/stats/leaderboard?page=serve,2,4,62,44,71,66,29,44,56,15,27,50,2,4,11,236,/en/stats/leaderboard?page=serve,1,3,56,38,68,58,22,38,50,15,30,57,4,7,10,62,44,71,46,31,68,54,75,139,54,37,68,38,27,71,46,64,139,01:52:00,01:52:00,,,7,4,N771,A829
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS007,QF,01:50:00,,F,2,AG37,"6-4,7-6(7)",F. Auger-Aliassime,S. Johnson,,,CAN,USA,6-4,7-6(7),,,,01:50:00,A,F. Auger-Aliassime,S. Johnson,CAN,USA,,,341,/en/stats/leaderboard?page=serve,3,17,60,34,57,97,33,34,70,16,23,0,0,0,11,274,/en/stats/leaderboard?page=serve,4,4,61,53,87,70,37,53,53,18,34,88,7,8,11,86,49,57,37,32,87,56,81,144,63,55,87,14,8,57,44,63,144,01:50:00,01:50:00,,,7,3,AG37,J386
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS008,R16,01:32:00,,F,2,MM58,"6-4,6-3",D. Medvedev,R. Hijikata,,,RUS,AUS,6-4,6-3,,,,01:32:00,A,D. Medvedev,R. Hijikata,RUS,AUS,,,317,/en/stats/leaderboard?page=serve,0,5,67,37,55,84,31,37,61,11,18,100,1,1,10,246,/en/stats/leaderboard?page=serve,2,1,46,28,61,79,22,28,45,15,33,71,5,7,9,76,42,55,39,24,61,57,66,116,61,37,61,24,13,55,43,50,116,01:32:00,01:32:00,,,,,MM58,H0BH
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS009,R16,01:39:00,,F,2,BE90,"7-6(7),6-3",R. Berankis,F. Bagnis,,,LTU,ARG,7-6(7),6-3,,,,01:39:00,A,R. Berankis,F. Bagnis,LTU,ARG,,,264,/en/stats/leaderboard?page=serve,2,1,67,46,69,74,34,46,43,10,23,0,0,2,11,251,/en/stats/leaderboard?page=serve,2,4,59,38,64,58,22,38,62,16,26,50,3,6,10,64,44,69,41,26,64,53,70,133,59,38,64,36,25,69,47,63,133,01:39:00,01:39:00,7,4,,,BE90,BF23
7480,2022,Los Cabos,250,2022-08-01T00:00:00,2022-08-06T00:00:00,Hard,28,822110,$,MS010,R16,01:13:00,,F,2,KI95,"6-4,6-2",M. Kecmanovic,J. Thompson,,,SRB,AUS,6-4,6-2,,,,01:13:00,A,M. Kecmanovic,J. Thompson,SRB,AUS,,,308,/en/stats/leaderboard?page=serve,3,1,59,29,49,76,22,29,75,15,20,0,0,0,9,239,/en/stats/leaderboard?page=serve,3,8,56,32,57,72,23,32,40,10,25,40,2,5,9,76,37,49,42,24,57,58,61,106,58,33,57,24,12,49,42,45,106,01:13:00,01:13:00,,,,,KI95,TC61
