event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS001,F,02:23:00,,F,3,C478,"7-6(11),6-2,6-3",A. Calleri,J. Chela,,,ARG,ARG,7-6(11),6-2,6-3,,,02:23:00,11,9,276,/en/stats/leaderboard?page=serve,3,11,45,43,95,77,33,43,60,31,52,60,3,5,15,224,/en/stats/leaderboard?page=serve,4,2,53,50,94,64,32,50,45,20,44,44,4,9,14,67,64,95,45,42,94,56,106,189,55,52,94,33,31,95,44,83,189,A,,,,,A. Calleri,J. Chela,C478,C514,ARG,ARG,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS002,SF,02:03:00,,F,3,C478,"4-6,6-1,6-3",A. Calleri,F. Verdasco,,,ARG,ESP,4-6,6-1,6-3,,,02:03:00,,,255,/en/stats/leaderboard?page=serve,7,7,51,50,98,76,38,50,44,21,48,75,6,8,13,227,/en/stats/leaderboard?page=serve,4,3,70,61,87,62,38,61,35,9,26,67,10,15,13,60,59,98,46,40,87,54,99,185,54,47,87,40,39,98,46,86,185,A,,,,,A. Calleri,F. Verdasco,C478,V306,ARG,ESP,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS003,SF,02:33:00,,F,3,C514,"6-2,4-6,6-4",J. Chela,M. Youzhny,,,ARG,RUS,6-2,4-6,6-4,,,02:33:00,,,253,/en/stats/leaderboard?page=serve,3,3,60,70,117,64,45,70,51,24,47,70,7,10,14,219,/en/stats/leaderboard?page=serve,2,1,53,52,99,63,33,52,40,19,47,55,6,11,14,59,69,117,47,47,99,54,116,216,53,52,99,41,48,117,46,100,216,A,,,,,J. Chela,M. Youzhny,C514,Y061,ARG,RUS,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS004,QF,01:36:00,,F,2,V306,"6-4,6-4",F. Verdasco,N. Lapentti,,,ESP,ECU,6-4,6-4,,,,01:36:00,,,288,/en/stats/leaderboard?page=serve,2,3,78,51,65,69,35,51,50,7,14,86,6,7,10,246,/en/stats/leaderboard?page=serve,2,2,80,49,61,63,31,49,33,4,12,25,1,4,10,65,42,65,43,26,61,54,68,126,57,35,61,35,23,65,46,58,126,A,,,,,F. Verdasco,N. Lapentti,V306,L290,ESP,ECU,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS005,QF,01:12:00,,F,2,C478,"7-5,6-0",A. Calleri,G. Gaudio,,,ARG,ARG,7-5,6-0,,,,01:12:00,,,300,/en/stats/leaderboard?page=serve,2,11,64,28,44,89,25,28,50,8,16,0,0,1,9,190,/en/stats/leaderboard?page=serve,4,0,50,29,58,52,15,29,48,14,29,55,6,11,9,75,33,44,50,29,58,61,62,102,50,29,58,25,11,44,39,40,102,A,,,,,A. Calleri,G. Gaudio,C478,G374,ARG,ARG,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS006,QF,01:16:00,,F,2,C514,"6-4,6-4",J. Chela,P. Kohlschreiber,,,ARG,GER,6-4,6-4,,,,01:16:00,,,288,/en/stats/leaderboard?page=serve,0,6,57,28,49,93,26,28,52,11,21,33,1,3,10,222,/en/stats/leaderboard?page=serve,4,2,56,35,63,69,24,35,39,11,28,33,2,6,10,76,37,49,44,28,63,58,65,112,56,35,63,24,12,49,42,47,112,A,,,,,J. Chela,P. Kohlschreiber,C514,K435,ARG,GER,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS007,QF,01:50:00,,F,3,Y061,"6-3,3-6,6-3",M. Youzhny,J. Melzer,,,RUS,AUT,6-3,3-6,6-3,,,01:50:00,,,287,/en/stats/leaderboard?page=serve,3,5,51,42,83,83,35,42,59,24,41,67,2,3,14,261,/en/stats/leaderboard?page=serve,5,8,57,51,89,80,41,51,37,14,38,71,5,7,13,71,59,83,38,34,89,54,93,172,62,55,89,29,24,83,46,79,172,A,,,,,M. Youzhny,J. Melzer,Y061,M762,RUS,AUT,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS008,R16,01:36:00,,F,2,L290,"6-3,6-3",N. Lapentti,S. Koubek,,,ECU,AUT,6-3,6-3,,,,01:36:00,,,239,/en/stats/leaderboard?page=serve,1,2,60,40,67,68,27,40,44,12,27,67,6,9,9,163,/en/stats/leaderboard?page=serve,7,1,48,32,66,59,19,32,29,10,34,45,5,11,9,58,39,67,56,37,66,57,76,133,44,29,66,42,28,67,43,57,133,A,,,,,N. Lapentti,S. Koubek,L290,K310,ECU,AUT,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS009,R16,01:36:00,,F,2,V306,"6-4,7-5",F. Verdasco,M. Mirnyi,,,ESP,BLR,6-4,7-5,,,,01:36:00,,,339,/en/stats/leaderboard?page=serve,2,5,73,40,55,83,33,40,80,12,15,0,0,0,11,255,/en/stats/leaderboard?page=serve,6,9,56,48,85,77,37,48,38,14,37,78,7,9,11,82,45,55,40,34,85,56,79,140,60,51,85,18,10,55,44,61,140,A,,,,,F. Verdasco,M. Mirnyi,V306,M595,ESP,BLR,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS010,R16,02:23:00,,F,3,G374,"6-7(1),7-6(9),6-0",G. Gaudio,D. Gremelmayr,,,ARG,GER,6-7(1),7-6(9),6-0,,,02:23:00,1,7,252,/en/stats/leaderboard?page=serve,3,3,62,69,111,72,50,69,38,16,42,79,11,14,15,235,/en/stats/leaderboard?page=serve,2,6,57,55,96,58,32,55,56,23,41,45,5,11,15,59,66,111,43,41,96,52,107,207,57,55,96,41,45,111,48,100,207,A,9,7,,,G. Gaudio,D. Gremelmayr,G374,G512,ARG,GER,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS011,R16,01:52:00,,F,2,C478,"6-2,7-6(7)",A. Calleri,N. Massu,,,ARG,CHI,6-2,7-6(7),,,,01:52:00,,,293,/en/stats/leaderboard?page=serve,2,12,54,37,69,76,28,37,63,20,32,80,4,5,10,227,/en/stats/leaderboard?page=serve,4,2,41,30,74,73,22,30,45,20,44,70,7,10,10,70,48,69,43,32,74,56,80,143,57,42,74,30,21,69,44,63,143,A,7,4,,,A. Calleri,N. Massu,C478,M655,ARG,CHI,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS012,R16,01:16:00,,F,2,C514,"6-4,6-0",J. Chela,D. Vemic,,,ARG,SRB,6-4,6-0,,,,01:16:00,,,307,/en/stats/leaderboard?page=serve,1,3,69,38,55,71,27,38,65,11,17,100,4,4,8,203,/en/stats/leaderboard?page=serve,6,5,57,30,53,67,20,30,30,7,23,60,6,10,8,69,38,55,49,26,53,59,64,108,51,27,53,31,17,55,41,44,108,A,,,,,J. Chela,D. Vemic,C514,V205,ARG,SRB,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS013,R16,01:30:00,,F,3,K435,"6-2,4-6,6-3",P. Kohlschreiber,J. Nieminen,,,GER,FIN,6-2,4-6,6-3,,,01:30:00,,,310,/en/stats/leaderboard?page=serve,2,6,61,42,69,86,36,42,67,18,27,50,1,2,14,248,/en/stats/leaderboard?page=serve,4,3,52,44,84,68,30,44,53,21,40,63,5,8,13,78,54,69,39,33,84,57,87,153,61,51,84,22,15,69,43,66,153,A,,,,,P. Kohlschreiber,J. Nieminen,K435,N289,GER,FIN,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS014,R16,01:07:00,,F,2,Y061,"6-4,6-1",M. Youzhny,E. Massa,,,RUS,ARG,6-4,6-1,,,,01:07:00,,,275,/en/stats/leaderboard?page=serve,0,2,73,30,41,70,21,30,55,6,11,60,3,5,8,174,/en/stats/leaderboard?page=serve,7,1,60,42,70,48,20,42,39,11,28,60,9,15,9,66,27,41,56,39,70,59,66,111,44,31,70,34,14,41,41,45,111,A,,,,,M. Youzhny,E. Massa,Y061,M714,RUS,ARG,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS015,R16,01:24:00,,F,2,M762,"7-5,6-3",J. Melzer,A. Pavel,,,AUT,ROU,7-5,6-3,,,,01:24:00,,,312,/en/stats/leaderboard?page=serve,3,8,63,40,63,83,33,40,61,14,23,100,3,3,11,263,/en/stats/leaderboard?page=serve,2,4,63,42,67,62,26,42,56,14,25,60,3,5,10,75,47,63,40,27,67,57,74,130,60,40,67,25,16,63,43,56,130,A,,,,,J. Melzer,A. Pavel,M762,P280,AUT,ROU,,
319,2006,Kitzbuhel,CS,2006-07-24T00:00:00,2006-07-30T00:00:00,Clay,48,735000,$,MS016,R32,01:37:00,,F,2,L290,"6-3,6-3",N. Lapentti,N. Davydenko,,,ECU,RUS,6-3,6-3,,,,01:37:00,,,280,/en/stats/leaderboard?page=serve,1,3,67,40,60,78,31,40,45,9,20,67,2,3,9,220,/en/stats/leaderboard?page=serve,3,2,71,51,72,57,29,51,38,8,21,64,7,11,9,67,40,60,49,35,72,57,75,132,51,37,72,33,20,60,43,57,132,A,,,,,N. Lapentti,N. Davydenko,L290,D402,ECU,RUS,,
