event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS001,F,02:17:00,,F,3,R485,"4-6,7-6(9),7-6(7)",A. Roddick,N. Mahut,,,USA,FRA,4-6,7-6(9),7-6(7),,,02:17:00,A,A. Roddick,N. Mahut,USA,FRA,,,9,7,7,2,342,/en/stats/leaderboard?page=serve,1,24,66,64,97,89,57,64,70,23,33,0,0,1,17,320,/en/stats/leaderboard?page=serve,4,21,60,66,110,88,58,66,55,24,44,100,1,1,17,82,80,97,25,28,110,52,108,207,75,82,110,18,17,97,48,99,207,,,R485,M873
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS002,SF,01:43:00,,F,2,M873,"6-3,7-6(7)",N. Mahut,A. Clement,,,FRA,FRA,6-3,7-6(7),,,,01:43:00,A,N. Mahut,A. Clement,FRA,FRA,,,7,4,,,320,/en/stats/leaderboard?page=serve,5,17,65,46,71,87,40,46,56,14,25,100,2,2,11,296,/en/stats/leaderboard?page=serve,1,4,52,30,58,83,25,30,68,19,28,50,1,2,10,76,54,71,24,14,58,53,68,129,76,44,58,24,17,71,47,61,129,,,M873,C487
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS003,SF,01:11:00,,F,2,R485,"6-4,7-5",A. Roddick,D. Tursunov,,,USA,RUS,6-4,7-5,,,,01:11:00,A,A. Roddick,D. Tursunov,USA,RUS,,,,,,,332,/en/stats/leaderboard?page=serve,1,10,69,37,54,89,33,37,65,11,17,0,0,0,11,263,/en/stats/leaderboard?page=serve,2,0,53,33,62,76,25,33,55,16,29,33,1,3,11,81,44,54,34,21,62,56,65,116,66,41,62,19,10,54,44,51,116,,,R485,T315
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS004,QF,01:55:00,,F,2,M873,"7-5,7-6(7)",N. Mahut,R. Nadal,,,FRA,ESP,7-5,7-6(7),,,,01:55:00,A,N. Mahut,R. Nadal,FRA,ESP,,,7,0,,,285,/en/stats/leaderboard?page=serve,7,11,61,51,83,76,39,51,53,17,32,88,7,8,12,260,/en/stats/leaderboard?page=serve,4,2,61,49,80,73,36,49,45,14,31,60,3,5,12,67,56,83,38,30,80,53,86,163,63,50,80,33,27,83,47,77,163,,,M873,N409
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS005,QF,01:28:00,,F,2,C487,"7-5,6-4",A. Clement,I. Karlovic,,,FRA,CRO,7-5,6-4,,,,01:28:00,A,A. Clement,I. Karlovic,FRA,CRO,,,,,,,322,/en/stats/leaderboard?page=serve,2,3,74,45,61,84,38,45,63,10,16,100,1,1,11,277,/en/stats/leaderboard?page=serve,4,16,60,43,72,72,31,43,52,15,29,75,6,8,11,79,48,61,36,26,72,56,74,133,64,46,72,21,13,61,44,59,133,,,C487,K336
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS006,QF,01:48:00,,F,3,T315,"6-3,6-7(5),6-4",D. Tursunov,F. Gonzalez,,,RUS,CHI,6-3,6-7(5),6-4,,,01:48:00,A,D. Tursunov,F. Gonzalez,RUS,CHI,,,5,7,,,301,/en/stats/leaderboard?page=serve,3,7,68,61,90,84,51,61,52,15,29,67,2,3,16,279,/en/stats/leaderboard?page=serve,4,9,69,61,89,75,46,61,50,14,28,57,4,7,15,73,66,90,33,29,89,53,95,179,67,60,89,27,24,90,47,84,179,,,T315,G415
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS007,QF,01:31:00,,F,2,R485,"6-4,7-6(7)",A. Roddick,M. Cilic,,,USA,CRO,6-4,7-6(7),,,,01:31:00,A,A. Roddick,M. Cilic,USA,CRO,,,7,5,,,294,/en/stats/leaderboard?page=serve,3,10,63,45,72,93,42,45,41,11,27,67,2,3,11,260,/en/stats/leaderboard?page=serve,5,10,55,46,84,80,37,46,39,15,38,71,5,7,11,74,53,72,38,32,84,54,85,156,62,52,84,26,19,72,46,71,156,,,R485,C977
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS008,R16,01:14:00,,F,2,N409,"7-6(7),6-3",R. Nadal,M. Mirnyi,,,ESP,BLR,7-6(7),6-3,,,,01:14:00,A,R. Nadal,M. Mirnyi,ESP,BLR,,,,,,,337,/en/stats/leaderboard?page=serve,0,4,66,38,58,87,33,38,80,16,20,0,0,0,11,301,/en/stats/leaderboard?page=serve,3,8,73,40,55,80,32,40,53,8,15,0,0,1,10,84,49,58,27,15,55,57,64,113,73,40,55,16,9,58,43,49,113,7,3,N409,M595
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS009,R16,01:24:00,,F,2,M873,"7-6(7),6-3",N. Mahut,I. Ljubicic,,,FRA,CRO,7-6(7),6-3,,,,01:24:00,A,N. Mahut,I. Ljubicic,FRA,CRO,,,,,,,281,/en/stats/leaderboard?page=serve,5,10,58,42,73,86,36,42,42,13,31,67,2,3,11,278,/en/stats/leaderboard?page=serve,3,13,59,35,59,83,29,35,46,11,24,33,1,3,10,67,49,73,32,19,59,52,68,132,68,40,59,33,24,73,48,64,132,7,3,M873,L360
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS010,R16,01:53:00,,F,3,C487,"2-6,6-3,6-4",A. Clement,N. Djokovic,,,FRA,SRB,2-6,6-3,6-4,,,01:53:00,A,A. Clement,N. Djokovic,FRA,SRB,,,,,,,271,/en/stats/leaderboard?page=serve,0,2,64,58,91,81,47,58,39,13,33,78,7,9,14,287,/en/stats/leaderboard?page=serve,4,18,62,48,77,79,38,48,48,14,29,75,6,8,13,66,60,91,32,25,77,51,85,168,68,52,77,34,31,91,49,83,168,,,C487,D643
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS011,R16,01:42:00,,F,2,K336,"7-6(7),7-6(7)",I. Karlovic,M. Safin,,,CRO,RUS,7-6(7),7-6(7),,,,01:42:00,A,I. Karlovic,M. Safin,CRO,RUS,,,7,4,,,350,/en/stats/leaderboard?page=serve,2,22,76,53,70,89,47,53,65,11,17,0,0,0,12,301,/en/stats/leaderboard?page=serve,2,9,62,54,87,80,43,54,52,17,33,100,5,5,12,83,58,70,31,27,87,54,85,157,69,60,87,17,12,70,46,72,157,7,3,K336,S741
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS012,R16,02:17:00,,F,3,T315,"7-6(7),3-6,6-3",D. Tursunov,P. Mathieu,,,RUS,FRA,7-6(7),3-6,6-3,,,02:17:00,A,D. Tursunov,P. Mathieu,RUS,FRA,,,,,,,255,/en/stats/leaderboard?page=serve,4,10,59,63,106,70,44,63,47,20,43,60,6,10,15,239,/en/stats/leaderboard?page=serve,7,8,42,40,95,70,28,40,53,29,55,43,3,7,15,60,64,106,40,38,95,51,102,201,60,57,95,40,42,106,49,99,201,7,3,T315,M850
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS013,R16,01:07:00,,F,2,G415,"6-2,7-5",F. Gonzalez,R. Ginepri,,,CHI,USA,6-2,7-5,,,,01:07:00,A,F. Gonzalez,R. Ginepri,CHI,USA,,,,,,,326,/en/stats/leaderboard?page=serve,1,9,67,37,55,73,27,37,78,14,18,0,0,0,10,253,/en/stats/leaderboard?page=serve,0,7,59,36,61,69,25,36,48,12,25,50,3,6,10,75,41,55,39,24,61,56,65,116,61,37,61,25,14,55,44,51,116,,,G415,G569
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS014,R16,01:54:00,,F,3,C977,"4-6,6-3,6-2",M. Cilic,J. Tsonga,,,CRO,FRA,4-6,6-3,6-2,,,01:54:00,A,M. Cilic,J. Tsonga,CRO,FRA,,,,,,,278,/en/stats/leaderboard?page=serve,6,9,63,62,98,76,47,62,44,16,36,89,8,9,14,264,/en/stats/leaderboard?page=serve,2,8,60,54,90,69,37,54,53,19,36,63,5,8,13,64,63,98,38,34,90,52,97,188,62,56,90,36,35,98,48,91,188,,,C977,T786
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS015,R16,01:50:00,,F,3,R485,"4-6,7-6(7),6-4",A. Roddick,A. Bogdanovic,,,USA,GBR,4-6,7-6(7),6-4,,,01:50:00,A,A. Roddick,A. Bogdanovic,USA,GBR,,,7,5,,,338,/en/stats/leaderboard?page=serve,1,22,75,67,89,85,57,67,64,14,22,67,2,3,16,296,/en/stats/leaderboard?page=serve,4,8,60,56,94,73,41,56,66,25,38,50,1,2,16,80,71,89,30,28,94,54,99,183,70,66,94,20,18,89,46,84,183,,,R485,B929
311,2007,London / Queen's Club,WS,2007-06-11T00:00:00,2007-06-17T00:00:00,Grass,56,775000,$,MS016,R32,01:07:00,,F,2,N409,"6-4,6-4",R. Nadal,J. del Potro,,,ESP,ARG,6-4,6-4,,,,01:07:00,A,R. Nadal,J. del Potro,ESP,ARG,,,,,,,349,/en/stats/leaderboard?page=serve,0,4,74,34,46,88,30,34,83,10,12,0,0,0,10,276,/en/stats/leaderboard?page=serve,2,10,67,38,57,79,30,38,42,8,19,60,3,5,10,87,40,46,33,19,57,57,59,103,67,38,57,13,6,46,43,44,103,,,N409,D683
