event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS001,F,02:09:00,,F,2,N409,"6-4,7-5",R. Nadal,S. Wawrinka,,,ESP,SUI,6-4,7-5,,,,02:09:00,A,R. Nadal,S. Wawrinka,ESP,SUI,,,248,/en/stats/leaderboard?page=serve,3,1,71,56,79,64,36,56,43,10,23,67,6,9,11,209,/en/stats/leaderboard?page=serve,6,5,50,36,72,56,20,36,50,18,36,58,7,12,11,58,46,79,47,34,72,53,80,151,53,38,72,42,33,79,47,71,151,,,,,N409,W367
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS002,SF,01:26:00,,F,2,N409,"6-1,7-5",R. Nadal,F. Lopez,,,ESP,ESP,6-1,7-5,,,,01:26:00,A,R. Nadal,F. Lopez,ESP,ESP,,,325,/en/stats/leaderboard?page=serve,1,5,67,35,52,83,29,35,71,12,17,0,0,0,10,239,/en/stats/leaderboard?page=serve,2,4,62,40,65,65,26,40,44,11,25,50,3,6,9,79,41,52,43,28,65,59,69,117,57,37,65,21,11,52,41,48,117,,,,,N409,L397
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS003,SF,02:35:00,,F,3,W367,"6-7(2),6-4,6-1",S. Wawrinka,J. Chela,,,SUI,ARG,6-7(2),6-4,6-1,,,02:35:00,A,S. Wawrinka,J. Chela,SUI,ARG,,,267,/en/stats/leaderboard?page=serve,2,8,64,63,98,62,39,63,57,20,35,73,8,11,14,205,/en/stats/leaderboard?page=serve,5,1,58,69,118,59,41,69,39,19,49,50,7,14,15,60,59,98,49,58,118,54,117,216,51,60,118,40,39,98,46,99,216,2,7,,,W367,C514
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS004,QF,01:17:00,,F,2,N409,"6-1,6-3",R. Nadal,J. Monaco,,,ESP,ARG,6-1,6-3,,,,01:17:00,A,R. Nadal,J. Monaco,ESP,ARG,,,339,/en/stats/leaderboard?page=serve,0,3,72,28,39,82,23,28,82,9,11,0,0,0,8,201,/en/stats/leaderboard?page=serve,6,3,49,31,63,58,18,31,47,15,32,50,4,8,8,82,32,39,48,30,63,61,62,102,52,33,63,18,7,39,39,40,102,,,,,N409,MA21
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS005,QF,02:05:00,,F,3,L397,"6-4,3-6,6-4",F. Lopez,J. Ferrero,,,ESP,ESP,6-4,3-6,6-4,,,02:05:00,A,F. Lopez,J. Ferrero,ESP,ESP,,,269,/en/stats/leaderboard?page=serve,8,10,52,50,96,70,35,50,59,27,46,67,4,6,15,281,/en/stats/leaderboard?page=serve,2,5,66,60,91,72,43,60,55,17,31,67,4,6,14,65,62,96,34,31,91,50,93,187,66,60,91,35,34,96,50,94,187,,,,,L397,F316
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS006,QF,02:04:00,,F,3,C514,"2-6,6-3,6-2",J. Chela,F. Verdasco,,,ARG,ESP,2-6,6-3,6-2,,,02:04:00,A,J. Chela,F. Verdasco,ARG,ESP,,,270,/en/stats/leaderboard?page=serve,4,2,62,52,84,67,35,52,59,19,32,71,5,7,13,273,/en/stats/leaderboard?page=serve,2,1,86,62,72,63,39,62,50,5,10,63,5,8,12,64,54,84,39,28,72,53,82,156,61,44,72,36,30,84,47,74,156,,,,,C514,V306
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS007,QF,01:00:00,,F,2,W367,"6-1,6-4",S. Wawrinka,J. Vanek,,,SUI,CZE,6-1,6-4,,,,01:00:00,A,S. Wawrinka,J. Vanek,SUI,CZE,,,272,/en/stats/leaderboard?page=serve,6,8,53,29,55,83,24,29,46,12,26,67,2,3,9,204,/en/stats/leaderboard?page=serve,3,1,67,36,54,56,20,36,33,6,18,50,4,8,8,65,36,55,52,28,54,59,64,109,48,26,54,35,19,55,41,45,109,,,,,W367,V207
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS008,R16,01:41:00,,F,2,N409,"6-3,6-3",R. Nadal,P. Kohlschreiber,,,ESP,GER,6-3,6-3,,,,01:41:00,A,R. Nadal,P. Kohlschreiber,ESP,GER,,,287,/en/stats/leaderboard?page=serve,1,1,62,29,47,76,22,29,61,11,18,0,0,1,9,204,/en/stats/leaderboard?page=serve,3,2,44,31,70,68,21,31,38,15,39,64,7,11,9,70,33,47,49,34,70,57,67,117,51,36,70,30,14,47,43,50,117,,,,,N409,K435
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS009,R16,01:44:00,,F,3,MA21,"6-2,3-6,6-3",J. Monaco,S. Koubek,,,ARG,AUT,6-2,3-6,6-3,,,01:44:00,A,J. Monaco,S. Koubek,ARG,AUT,,,278,/en/stats/leaderboard?page=serve,1,8,58,45,77,73,33,45,56,18,32,60,3,5,13,226,/en/stats/leaderboard?page=serve,6,2,50,47,94,64,30,47,47,22,47,73,11,15,13,66,51,77,45,42,94,54,93,171,55,52,94,34,26,77,46,78,171,,,,,MA21,K310
321,2007,Stuttgart,CS,2007-07-16T00:00:00,2007-07-22T00:00:00,Clay,32,732000,$,MS010,R16,00:51:00,,F,2,L397,"6-0,6-3",F. Lopez,T. Berdych,,,ESP,CZE,6-0,6-3,,,,00:51:00,A,F. Lopez,T. Berdych,ESP,CZE,,,326,/en/stats/leaderboard?page=serve,1,5,58,22,38,95,21,22,69,11,16,0,0,0,8,203,/en/stats/leaderboard?page=serve,2,2,59,23,39,52,12,23,50,8,16,20,1,5,7,84,32,38,49,19,39,66,51,77,51,20,39,16,6,38,34,26,77,,,,,L397,BA47
