event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS001,F,01:19:00,,F,2,F401,"7-6(7),6-1",D. Ferrer,P. Kohlschreiber,,,ESP,GER,7-6(7),6-1,,,,01:19:00,A,D. Ferrer,P. Kohlschreiber,ESP,GER,,,267,/en/stats/leaderboard?page=serve,1,0,66,41,62,68,28,41,57,12,21,50,2,4,9,227,/en/stats/leaderboard?page=serve,1,5,72,44,61,66,29,44,35,6,17,38,3,8,10,65,40,62,43,26,61,54,66,123,57,35,61,35,22,62,46,57,123,7,5,01:19:00,01:19:00,,,F401,K435
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS002,SF,00:49:00,,F,2,F401,"6-1,6-2",D. Ferrer,G. Monfils,,,ESP,FRA,6-1,6-2,,,,00:49:00,A,D. Ferrer,G. Monfils,ESP,FRA,,,328,/en/stats/leaderboard?page=serve,1,2,73,29,40,90,26,29,64,7,11,0,0,0,8,182,/en/stats/leaderboard?page=serve,5,1,55,23,42,57,13,23,32,6,19,33,2,6,7,83,33,40,55,23,42,68,56,82,45,19,42,18,7,40,32,26,82,,,00:49:00,00:49:00,,,F401,MC65
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS003,SF,01:11:00,,F,2,K435,"6-4,7-6(7)",P. Kohlschreiber,S. Querrey,,,GER,USA,6-4,7-6(7),,,,01:11:00,A,P. Kohlschreiber,S. Querrey,GER,USA,,,311,/en/stats/leaderboard?page=serve,0,10,69,42,61,79,33,42,63,12,19,67,2,3,11,271,/en/stats/leaderboard?page=serve,4,10,63,39,62,82,32,39,39,9,23,50,2,4,11,74,45,61,34,21,62,54,66,123,66,41,62,26,16,61,46,57,123,,,01:11:00,01:11:00,7,2,K435,Q927
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS004,QF,00:54:00,,F,2,F401,"6-2,6-1",D. Ferrer,L. Lacko,,,ESP,SVK,6-2,6-1,,,,00:54:00,A,D. Ferrer,L. Lacko,ESP,SVK,,,320,/en/stats/leaderboard?page=serve,0,3,76,35,46,77,27,35,64,7,11,100,1,1,8,195,/en/stats/leaderboard?page=serve,1,1,51,21,41,57,12,21,45,9,20,43,3,7,7,74,34,46,49,20,41,62,54,87,51,21,41,26,12,46,38,33,87,,,00:54:00,00:54:00,,,F401,L797
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS005,QF,02:01:00,,F,3,MC65,"3-6,7-5,6-3",G. Monfils,T. Haas,,,FRA,GER,3-6,7-5,6-3,,,02:01:00,A,G. Monfils,T. Haas,FRA,GER,,,276,/en/stats/leaderboard?page=serve,8,19,56,62,110,71,44,62,52,25,48,88,15,17,15,272,/en/stats/leaderboard?page=serve,3,5,65,53,82,77,41,53,48,14,29,67,6,9,15,63,69,110,33,27,82,50,96,192,67,55,82,37,41,110,50,96,192,,,02:01:00,02:01:00,,,MC65,H355
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS006,QF,01:22:00,,F,2,Q927,"6-4,7-6(7)",S. Querrey,J. Levine,,,USA,CAN,6-4,7-6(7),,,,01:22:00,A,S. Querrey,J. Levine,USA,CAN,,,328,/en/stats/leaderboard?page=serve,1,14,66,38,58,84,32,38,75,15,20,0,0,1,11,259,/en/stats/leaderboard?page=serve,4,3,57,50,87,68,34,50,54,20,37,75,6,8,11,81,47,58,38,33,87,55,80,145,62,54,87,19,11,58,45,65,145,,,01:22:00,01:22:00,7,5,Q927,L799
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS007,QF,01:19:00,,F,2,K435,"7-6(8),6-4",P. Kohlschreiber,X. Malisse,,,GER,BEL,7-6(8),6-4,,,,01:19:00,A,P. Kohlschreiber,X. Malisse,GER,BEL,,,326,/en/stats/leaderboard?page=serve,1,5,63,40,64,80,32,40,79,19,24,100,1,1,11,297,/en/stats/leaderboard?page=serve,1,6,61,38,62,87,33,38,54,13,24,50,1,2,11,80,51,64,26,16,62,53,67,126,74,46,62,20,13,64,47,59,126,8,6,01:19:00,01:19:00,,,K435,M680
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS008,R16,01:58:00,,F,3,F401,"6-4,2-6,6-3",D. Ferrer,Y. Lu,,,ESP,TPE,6-4,2-6,6-3,,,01:58:00,A,D. Ferrer,Y. Lu,ESP,TPE,,,245,/en/stats/leaderboard?page=serve,4,5,58,60,104,65,39,60,50,22,44,60,6,10,14,237,/en/stats/leaderboard?page=serve,4,2,58,49,84,69,34,49,43,15,35,60,6,10,13,59,61,104,42,35,84,51,96,188,58,49,84,41,43,104,49,92,188,,,01:58:00,01:58:00,,,F401,L575
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS009,R16,01:20:00,,F,2,L797,"6-3,7-5",L. Lacko,T. Bellucci,,,SVK,BRA,6-3,7-5,,,,01:20:00,A,L. Lacko,T. Bellucci,SVK,BRA,,,305,/en/stats/leaderboard?page=serve,2,7,66,43,65,79,34,43,55,12,22,100,2,2,10,248,/en/stats/leaderboard?page=serve,4,4,58,38,66,68,26,38,50,14,28,50,3,6,11,71,46,65,39,26,66,55,72,131,61,40,66,29,19,65,45,59,131,,,01:20:00,01:20:00,,,L797,BD20
301,2013,Auckland,250,2013-01-07T00:00:00,2013-01-12T00:00:00,Hard,28,433400,$,MS010,R16,00:56:00,,F,2,H355,"6-3,6-4",T. Haas,I. Sijsling,,,GER,NED,6-3,6-4,,,,00:56:00,A,T. Haas,I. Sijsling,GER,NED,,,303,/en/stats/leaderboard?page=serve,3,4,63,30,48,93,28,30,56,10,18,0,0,1,10,247,/en/stats/leaderboard?page=serve,1,5,63,34,54,79,27,34,35,7,20,50,3,6,9,79,38,48,37,20,54,57,58,102,63,34,54,21,10,48,43,44,102,,,00:56:00,00:56:00,,,H355,SF36
