event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS013,R16,01:22:00,,F,2,H432,"6-4,6-3",L. Hewitt,Y. Kafelnikov,,,AUS,RUS,6-4,6-3,,,,01:22:00,,,,,,,282,/en/stats/leaderboard?page=serve,5,5,58,31,53,77,24,31,59,13,22,67,2,3,9,217,/en/stats/leaderboard?page=serve,1,3,56,36,64,67,24,36,32,9,28,43,3,7,10,70,37,53,48,31,64,58,68,117,52,33,64,30,16,53,42,49,117,A,,,L. Hewitt,Y. Kafelnikov,H432,K267,AUS,RUS,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS015,R16,01:04:00,,F,2,S402,"6-3,6-3",P. Sampras,G. Rusedski,,,USA,GBR,6-3,6-3,,,,01:04:00,,,,,,,306,/en/stats/leaderboard?page=serve,2,6,52,26,50,92,24,26,58,14,24,100,1,1,9,235,/en/stats/leaderboard?page=serve,3,2,63,37,59,62,23,37,45,10,22,57,4,7,9,76,38,50,44,26,59,59,64,109,56,33,59,24,12,50,41,45,109,A,,,P. Sampras,G. Rusedski,S402,R237,USA,GBR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS016,R32,01:02:00,,F,2,A092,"6-4,6-3",A. Agassi,A. Pavel,,,USA,ROU,6-4,6-3,,,,01:02:00,,,,,,,303,/en/stats/leaderboard?page=serve,0,3,63,30,48,77,23,30,72,13,18,75,3,4,9,224,/en/stats/leaderboard?page=serve,2,2,59,35,59,63,22,35,42,10,24,43,3,7,10,75,36,48,46,27,59,59,63,107,54,32,59,25,12,48,41,44,107,A,,,A. Agassi,A. Pavel,A092,P280,USA,ROU,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS017,R32,01:51:00,,F,3,R255,"2-6,6-4,6-3",P. Rafter,S. Grosjean,,,AUS,FRA,2-6,6-4,6-3,,,01:51:00,,,,,,,256,/en/stats/leaderboard?page=serve,4,2,69,62,90,68,42,62,43,12,28,63,5,8,14,257,/en/stats/leaderboard?page=serve,0,3,65,55,84,65,36,55,48,14,29,57,4,7,13,60,54,90,40,34,84,51,88,174,60,50,84,40,36,90,49,86,174,A,,,P. Rafter,S. Grosjean,R255,G379,AUS,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS018,R32,01:33:00,,F,2,H336,"6-3,6-3",T. Henman,M. Zabaleta,,,GBR,ARG,6-3,6-3,,,,01:33:00,,,,,,,235,/en/stats/leaderboard?page=serve,4,5,44,27,62,78,21,27,46,16,35,63,5,8,9,163,/en/stats/leaderboard?page=serve,6,2,40,29,73,55,16,29,39,17,44,65,11,17,9,60,37,62,55,40,73,57,77,135,45,33,73,40,25,62,43,58,135,A,,,T. Henman,M. Zabaleta,H336,Z073,GBR,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS019,R32,01:21:00,,F,3,R286,"6-2,3-6,6-1",M. Rios,N. Escude,,,CHI,FRA,6-2,3-6,6-1,,,01:21:00,,,,,,,267,/en/stats/leaderboard?page=serve,2,5,63,40,63,78,31,40,48,11,23,25,1,4,12,192,/en/stats/leaderboard?page=serve,8,4,43,29,67,66,19,29,37,14,38,0,0,6,12,67,42,63,51,34,67,58,76,130,49,33,67,33,21,63,42,54,130,A,,,M. Rios,N. Escude,R286,E140,CHI,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS020,R32,01:10:00,,F,2,F196,"6-3,6-4",W. Ferreira,R. Fromberg,,,RSA,AUS,6-3,6-4,,,,01:10:00,,,,,,,283,/en/stats/leaderboard?page=serve,1,5,54,31,57,81,25,31,54,14,26,50,1,2,10,236,/en/stats/leaderboard?page=serve,0,1,45,23,51,70,16,23,54,15,28,0,0,3,9,68,39,57,39,20,51,55,59,108,61,31,51,32,18,57,45,49,108,A,,,W. Ferreira,R. Fromberg,F196,F164,RSA,AUS,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS021,R32,01:40:00,,F,2,H377,"7-6(7),7-6(10)",D. Hrbaty,M. Kratochvil,,,SVK,SUI,7-6(7),7-6(10),,,,01:40:00,10,8,,,,,294,/en/stats/leaderboard?page=serve,2,11,57,55,97,75,41,55,62,26,42,83,5,6,12,283,/en/stats/leaderboard?page=serve,3,5,53,40,76,73,29,40,64,23,36,0,0,1,12,69,67,97,32,24,76,53,91,173,68,52,76,31,30,97,47,82,173,A,7,2,D. Hrbaty,M. Kratochvil,H377,K319,SVK,SUI,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS022,R32,01:28:00,,F,2,P045,"6-3,7-5",G. Pozzi,J. Novak,,,ITA,CZE,6-3,7-5,,,,01:28:00,,,,,,,274,/en/stats/leaderboard?page=serve,2,8,46,36,79,83,30,36,49,21,43,67,2,3,11,268,/en/stats/leaderboard?page=serve,0,6,70,45,64,64,29,45,58,11,19,63,5,8,10,65,51,79,38,24,64,52,75,143,63,40,64,35,28,79,48,68,143,A,,,G. Pozzi,J. Novak,P045,N254,ITA,CZE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS023,R32,01:17:00,,F,2,K293,"7-6(7),6-3",G. Kuerten,G. Ivanisevic,,,BRA,CRO,7-6(7),6-3,,,,01:17:00,,,,,,,295,/en/stats/leaderboard?page=serve,2,7,63,40,64,83,33,40,54,13,24,67,2,3,11,259,/en/stats/leaderboard?page=serve,4,10,42,28,67,82,23,28,49,19,39,33,1,3,10,72,46,64,37,25,67,54,71,131,63,42,67,28,18,64,46,60,131,A,7,4,G. Kuerten,G. Ivanisevic,K293,I034,BRA,CRO,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS024,R32,01:55:00,,F,3,G352,"6-3,3-6,6-3",J. Gambill,M. Norman,,,USA,SWE,6-3,3-6,6-3,,,01:55:00,,,,,,,272,/en/stats/leaderboard?page=serve,5,16,52,51,98,90,46,51,34,16,47,75,6,8,14,258,/en/stats/leaderboard?page=serve,3,0,64,53,83,64,34,53,57,17,30,75,9,12,13,63,62,98,39,32,83,52,94,181,61,51,83,37,36,98,48,87,181,A,,,J. Gambill,M. Norman,G352,N250,USA,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS025,R32,01:52:00,,F,2,P338,"6-4,7-6(7)",M. Philippoussis,C. Pioline,,,AUS,FRA,6-4,7-6(7),,,,01:52:00,7,3,,,,,276,/en/stats/leaderboard?page=serve,7,15,54,49,90,80,39,49,44,18,41,86,6,7,11,257,/en/stats/leaderboard?page=serve,7,8,46,35,76,83,29,35,46,19,41,75,6,8,11,63,57,90,37,28,76,51,85,166,63,48,76,37,33,90,49,81,166,A,,,M. Philippoussis,C. Pioline,P338,P226,AUS,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS026,R32,01:03:00,,F,2,H432,"6-1,6-3",L. Hewitt,T. Haas,,,AUS,GER,6-1,6-3,,,,01:03:00,,,,,,,302,/en/stats/leaderboard?page=serve,1,7,68,28,41,79,22,28,62,8,13,67,2,3,8,188,/en/stats/leaderboard?page=serve,2,1,61,34,56,50,17,34,41,9,22,38,3,8,8,73,30,41,54,30,56,62,60,97,46,26,56,27,11,41,38,37,97,A,,,L. Hewitt,T. Haas,H432,H355,AUS,GER,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS027,R32,01:09:00,,F,2,K267,"6-4,6-3",Y. Kafelnikov,F. Meligeni,,,RUS,BRA,6-4,6-3,,,,01:09:00,,,,,,,280,/en/stats/leaderboard?page=serve,2,0,65,33,51,85,28,33,44,8,18,67,2,3,9,220,/en/stats/leaderboard?page=serve,4,3,52,33,63,52,17,33,57,17,30,33,2,6,10,71,36,51,46,29,63,57,65,114,54,34,63,29,15,51,43,49,114,A,,,Y. Kafelnikov,F. Meligeni,K267,M443,RUS,BRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS028,R32,01:19:00,,F,2,E113,"6-0,7-6(7)",T. Enqvist,G. Bastl,,,SWE,SUI,6-0,7-6(7),,,,01:19:00,7,3,,,,,264,/en/stats/leaderboard?page=serve,3,7,64,41,64,76,31,41,43,10,23,75,6,8,9,200,/en/stats/leaderboard?page=serve,2,5,69,47,68,55,26,47,29,6,21,58,7,12,9,64,41,64,53,36,68,58,77,132,47,32,68,36,23,64,42,55,132,A,,,T. Enqvist,G. Bastl,E113,B503,SWE,SUI,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS029,R32,01:57:00,,F,3,L290,"5-7,6-1,6-1",N. Lapentti,F. Mantilla,,,ECU,ESP,5-7,6-1,6-1,,,01:57:00,,,,,,,270,/en/stats/leaderboard?page=serve,3,11,61,45,74,73,33,45,52,15,29,25,1,4,13,211,/en/stats/leaderboard?page=serve,3,3,69,59,85,58,34,59,38,10,26,36,4,11,13,65,48,74,48,41,85,56,89,159,52,44,85,35,26,74,44,70,159,A,,,N. Lapentti,F. Mantilla,L290,M535,ECU,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS030,R32,01:22:00,,F,2,R237,"6-1,7-6(7)",G. Rusedski,B. Black,,,GBR,ZIM,6-1,7-6(7),,,,01:22:00,7,4,,,,,284,/en/stats/leaderboard?page=serve,9,15,58,37,64,89,33,37,41,11,27,75,3,4,10,247,/en/stats/leaderboard?page=serve,1,2,63,44,70,52,23,44,65,17,26,57,4,7,9,69,44,64,43,30,70,55,74,134,57,40,70,31,20,64,45,60,134,A,,,G. Rusedski,B. Black,R237,B397,GBR,ZIM,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS031,R32,02:24:00,,F,3,S402,"5-7,7-6(7),6-4",P. Sampras,A. Vinciguerra,,,USA,SWE,5-7,7-6(7),6-4,,,02:24:00,7,3,,,,,296,/en/stats/leaderboard?page=serve,7,21,70,81,116,75,61,81,49,17,35,60,3,5,17,283,/en/stats/leaderboard?page=serve,5,7,66,75,114,73,55,75,54,21,39,85,11,13,17,67,78,116,33,38,114,50,116,230,67,76,114,33,38,116,50,114,230,A,,,P. Sampras,A. Vinciguerra,S402,V250,USA,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS032,R64,01:05:00,,F,2,A092,"6-2,6-3",A. Agassi,A. Roddick,,,USA,USA,6-2,6-3,,,,01:05:00,,,,,,,317,/en/stats/leaderboard?page=serve,0,6,67,32,48,81,26,32,63,10,16,100,6,6,8,210,/en/stats/leaderboard?page=serve,3,2,48,28,58,68,19,28,40,12,30,50,4,8,9,75,36,48,47,27,58,59,63,106,53,31,58,25,12,48,41,43,106,A,,,A. Agassi,A. Roddick,A092,R485,USA,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS033,R64,02:09:00,,F,3,P280,"6-3,4-6,7-6(7)",A. Pavel,F. Santoro,,,ROU,FRA,6-3,4-6,7-6(7),,,02:09:00,,,7,5,,,243,/en/stats/leaderboard?page=serve,3,1,69,79,114,57,45,79,51,18,35,44,4,9,16,232,/en/stats/leaderboard?page=serve,3,5,52,53,101,68,36,53,44,21,48,44,4,9,15,55,63,114,44,44,101,50,107,215,56,57,101,45,51,114,50,108,215,A,,,A. Pavel,F. Santoro,P280,S424,ROU,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS034,R64,01:15:00,,F,2,G379,"6-4,6-3",S. Grosjean,S. Schalken,,,FRA,NED,6-4,6-3,,,,01:15:00,,,,,,,271,/en/stats/leaderboard?page=serve,0,1,53,30,57,70,21,30,67,18,27,0,0,2,10,205,/en/stats/leaderboard?page=serve,6,1,47,30,64,70,21,30,38,13,34,50,4,8,9,68,39,57,47,30,64,57,69,121,53,34,64,32,18,57,43,52,121,A,,,S. Grosjean,S. Schalken,G379,S572,FRA,NED,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS035,R64,01:10:00,,F,2,R255,"6-4,6-2",P. Rafter,M. Mirnyi,,,AUS,BLR,6-4,6-2,,,,01:10:00,,,,,,,330,/en/stats/leaderboard?page=serve,0,1,68,30,44,90,27,30,71,10,14,100,1,1,9,232,/en/stats/leaderboard?page=serve,4,4,54,37,69,62,23,37,50,16,32,57,4,7,9,84,37,44,43,30,69,59,67,113,57,39,69,16,7,44,41,46,113,A,,,P. Rafter,M. Mirnyi,R255,M595,AUS,BLR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS036,R64,02:20:00,,F,3,H336,"6-3,6-7(5),6-4",T. Henman,A. Calleri,,,GBR,ARG,6-3,6-7(5),6-4,,,02:20:00,5,7,,,,,289,/en/stats/leaderboard?page=serve,5,3,56,55,98,75,41,55,67,29,43,67,2,3,16,267,/en/stats/leaderboard?page=serve,1,7,49,53,108,72,38,53,60,33,55,67,6,9,15,71,70,98,34,37,108,52,107,206,66,71,108,29,28,98,48,99,206,A,,,T. Henman,A. Calleri,H336,C478,GBR,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS037,R64,01:27:00,,F,2,Z073,"6-4,7-6(9)",M. Zabaleta,R. Federer,,,ARG,SUI,6-4,7-6(9),,,,01:27:00,9,7,,,,,311,/en/stats/leaderboard?page=serve,1,3,51,32,63,84,27,32,74,23,31,0,0,0,11,275,/en/stats/leaderboard?page=serve,3,5,59,45,76,76,34,45,48,15,31,50,1,2,11,79,50,63,36,27,76,55,77,139,64,49,76,21,13,63,45,62,139,A,,,M. Zabaleta,R. Federer,Z073,F324,ARG,SUI,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS038,R64,00:58:00,,F,2,E140,"6-3,6-3",N. Escude,W. Arthurs,,,FRA,AUS,6-3,6-3,,,,00:58:00,,,,,,,327,/en/stats/leaderboard?page=serve,1,3,49,20,41,100,20,20,76,16,21,0,0,0,9,228,/en/stats/leaderboard?page=serve,8,8,42,24,57,75,18,24,45,15,33,63,5,8,9,88,36,41,42,24,57,61,60,98,58,33,57,12,5,41,39,38,98,A,,,N. Escude,W. Arthurs,E140,A202,FRA,AUS,,
