event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS018,R32,02:11:00,,F,3,BK40,"7-6(8),6-3,6-4",M. Berrettini,S. Kwon,,,ITA,KOR,7-6(8),6-3,6-4,,,02:11:00,A,M. Berrettini,S. Kwon,ITA,KOR,,,334,/en/stats/leaderboard?page=serve,2,23,70,62,89,84,52,62,59,16,27,0,0,0,16,262,/en/stats/leaderboard?page=serve,3,1,58,61,105,72,44,61,48,21,44,80,8,10,15,76,68,89,38,40,105,56,108,194,62,65,105,24,21,89,44,86,194,8,6,02:11:00,02:11:00,,,,,,,BK40,KF17
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS019,R32,03:35:00,,F,4,F324,"7-6(7),6-7(3),7-6(7),7-5",R. Federer,D. Koepfer,,,SUI,GER,7-6(7),6-7(3),7-6(7),7-5,,03:35:00,A,R. Federer,D. Koepfer,SUI,GER,,,278,/en/stats/leaderboard?page=serve,1,6,64,101,158,68,69,101,58,33,57,33,2,6,24,272,/en/stats/leaderboard?page=serve,4,11,59,95,161,65,62,95,62,41,66,64,9,14,24,65,102,158,36,58,161,50,160,319,64,103,161,35,56,158,50,159,319,7,5,03:35:00,03:35:00,7,4,3,7,,,F324,KE73
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS020,R32,02:07:00,,F,3,N409,"6-3,6-3,6-3",R. Nadal,C. Norrie,,,ESP,GBR,6-3,6-3,6-3,,,02:07:00,A,R. Nadal,C. Norrie,ESP,GBR,,,282,/en/stats/leaderboard?page=serve,2,3,62,47,76,79,37,47,55,16,29,33,1,3,14,214,/en/stats/leaderboard?page=serve,1,2,59,48,81,56,27,48,45,15,33,50,6,12,13,70,53,76,48,39,81,59,92,157,52,42,81,30,23,76,41,65,157,,,02:07:00,02:07:00,,,,,,,N409,N771
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS021,R32,02:22:00,,F,3,S0AG,"6-1,7-5,6-3",J. Sinner,M. Ymer,,,ITA,SWE,6-1,7-5,6-3,,,02:22:00,A,J. Sinner,M. Ymer,ITA,SWE,,,285,/en/stats/leaderboard?page=serve,3,5,57,52,92,81,42,52,53,21,40,91,10,11,14,220,/en/stats/leaderboard?page=serve,3,0,67,71,106,59,42,71,40,14,35,63,10,16,14,68,63,92,47,50,106,57,113,198,53,56,106,32,29,92,43,85,198,,,02:22:00,02:22:00,,,,,,,S0AG,Y268
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS022,R32,02:02:00,,F,3,SM37,"6-4,6-2,6-1",D. Schwartzman,P. Kohlschreiber,,,ARG,GER,6-4,6-2,6-1,,,02:02:00,A,D. Schwartzman,P. Kohlschreiber,ARG,GER,,,297,/en/stats/leaderboard?page=serve,0,0,67,43,64,77,33,43,62,13,21,50,1,2,12,202,/en/stats/leaderboard?page=serve,0,2,64,58,91,48,28,58,42,14,33,46,6,13,13,72,46,64,54,49,91,61,95,155,46,42,91,28,18,64,39,60,155,,,02:02:00,02:02:00,,,,,,,SM37,K435
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS023,R32,02:16:00,,F,3,SL28,"6-4,7-6(7),6-2",J. Struff,C. Alcaraz,,,GER,ESP,6-4,7-6(7),6-2,,,02:16:00,A,J. Struff,C. Alcaraz,GER,ESP,,,267,/en/stats/leaderboard?page=serve,3,10,45,42,94,83,35,42,52,27,52,63,5,8,15,233,/en/stats/leaderboard?page=serve,1,3,59,59,100,53,31,59,59,24,41,45,5,11,15,66,62,94,45,45,100,55,107,194,55,55,100,34,32,94,45,87,194,,,02:16:00,02:16:00,,,7,3,,,SL28,A0E2
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS024,R32,02:08:00,,F,3,Z355,"6-2,7-5,6-2",A. Zverev,L. Djere,,,GER,SRB,6-2,7-5,6-2,,,02:08:00,A,A. Zverev,L. Djere,GER,SRB,,,291,/en/stats/leaderboard?page=serve,4,4,71,58,82,72,42,58,63,15,24,60,3,5,14,203,/en/stats/leaderboard?page=serve,6,3,57,60,106,62,37,60,37,17,46,30,3,10,14,70,57,82,49,52,106,58,109,188,51,54,106,30,25,82,42,79,188,,,02:08:00,02:08:00,,,,,,,Z355,DB63
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS025,R32,00:58:00,,F,1,N552,7-5,K. Nishikori,H. Laaksonen,,,JPN,SUI,7-5,,,,,00:58:00,A,K. Nishikori,H. Laaksonen,JPN,SUI,,,271,/en/stats/leaderboard?page=serve,3,1,65,20,31,70,14,20,55,6,11,0,0,1,6,221,/en/stats/leaderboard?page=serve,5,2,58,33,57,67,22,33,33,8,24,80,8,10,6,65,20,31,47,27,57,53,47,88,53,30,57,35,11,31,47,41,88,,,00:58:00,00:58:00,,,,,,,N552,L949
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS026,R32,04:35:00,,F,5,DH50,"7-6(7),2-6,7-6(8),0-6,7-5",A. Davidovich Fokina,C. Ruud,,,ESP,NOR,7-6(7),2-6,7-6(8),0-6,7-5,04:35:00,A,A. Davidovich Fokina,C. Ruud,ESP,NOR,,,236,/en/stats/leaderboard?page=serve,4,2,68,133,196,64,85,133,38,24,63,60,12,20,25,269,/en/stats/leaderboard?page=serve,6,6,64,106,165,63,67,106,58,34,59,71,10,14,25,56,109,196,39,64,165,48,173,361,61,101,165,44,87,196,52,188,361,7,3,04:35:00,04:35:00,8,6,,,,,DH50,RH16
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS027,R32,02:06:00,,F,3,D874,"6-4,6-1,6-3",F. Delbonis,F. Fognini,,,ARG,ITA,6-4,6-1,6-3,,,02:06:00,A,F. Delbonis,F. Fognini,ARG,ITA,,,302,/en/stats/leaderboard?page=serve,1,3,71,54,76,78,42,54,59,13,22,80,4,5,13,214,/en/stats/leaderboard?page=serve,3,3,70,76,108,63,48,76,28,9,32,57,8,14,13,72,55,76,47,51,108,58,106,184,53,57,108,28,21,76,42,78,184,,,02:06:00,02:06:00,,,,,,,D874,F510
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS028,R32,02:38:00,,F,4,TE51,"5-7,6-3,7-6(7),6-1",S. Tsitsipas,J. Isner,,,GRE,USA,5-7,6-3,7-6(7),6-1,,02:38:00,A,S. Tsitsipas,J. Isner,GRE,USA,,,304,/en/stats/leaderboard?page=serve,5,8,60,71,119,86,61,71,60,29,48,75,3,4,21,297,/en/stats/leaderboard?page=serve,1,19,67,74,111,77,57,74,51,19,37,57,4,7,19,76,90,119,32,35,111,54,125,230,68,76,111,24,29,119,46,105,230,,,02:38:00,02:38:00,7,3,,,,,TE51,I186
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS029,R32,02:02:00,,F,3,CD85,"6-4,6-4,6-2",P. Carreno Busta,S. Johnson,,,ESP,USA,6-4,6-4,6-2,,,02:02:00,A,P. Carreno Busta,S. Johnson,ESP,USA,,,295,/en/stats/leaderboard?page=serve,2,5,71,66,93,70,46,66,59,16,27,83,5,6,14,231,/en/stats/leaderboard?page=serve,5,8,57,52,91,69,36,52,38,15,39,44,4,9,14,67,62,93,44,40,91,55,102,184,56,51,91,33,31,93,45,82,184,,,02:02:00,02:02:00,,,,,,,CD85,J386
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS030,R32,02:31:00,,F,4,GD64,"6-1,5-7,6-2,6-2",C. Garin,M. Giron,,,CHI,USA,6-1,5-7,6-2,6-2,,02:31:00,A,C. Garin,M. Giron,CHI,USA,,,272,/en/stats/leaderboard?page=serve,1,2,66,69,105,70,48,69,53,19,36,63,5,8,17,207,/en/stats/leaderboard?page=serve,4,6,55,63,114,59,37,63,41,21,51,53,10,19,18,64,67,105,49,56,114,56,123,219,51,58,114,36,38,105,44,96,219,,,02:31:00,02:31:00,,,,,,,GD64,GC88
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS031,R32,01:38:00,,F,3,MM58,"6-4,6-2,6-4",D. Medvedev,R. Opelka,,,RUS,USA,6-4,6-2,6-4,,,01:38:00,A,D. Medvedev,R. Opelka,RUS,USA,,,299,/en/stats/leaderboard?page=serve,4,10,52,38,73,89,34,38,60,21,35,67,2,3,14,236,/en/stats/leaderboard?page=serve,2,5,68,60,88,62,37,60,39,11,28,69,11,16,14,75,55,73,45,40,88,59,95,161,55,48,88,25,18,73,41,66,161,,,01:38:00,01:38:00,,,,,,,MM58,O522
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS032,R64,02:06:00,,F,3,D643,"6-3,6-2,6-4",N. Djokovic,P. Cuevas,,,SRB,URU,6-3,6-2,6-4,,,02:06:00,A,N. Djokovic,P. Cuevas,SRB,URU,,,299,/en/stats/leaderboard?page=serve,3,10,68,64,94,75,48,64,57,17,30,89,8,9,14,232,/en/stats/leaderboard?page=serve,3,5,64,47,74,64,30,47,41,11,27,38,3,8,13,69,65,94,45,33,74,58,98,168,55,41,74,31,29,94,42,70,168,,,02:06:00,02:06:00,,,,,,,D643,C882
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS033,R64,02:39:00,,F,4,BE90,"7-5,2-6,7-6(7),6-0",R. Berankis,J. Duckworth,,,LTU,AUS,7-5,2-6,7-6(7),6-0,,02:39:00,A,R. Berankis,J. Duckworth,LTU,AUS,,,288,/en/stats/leaderboard?page=serve,3,8,61,68,111,75,51,68,63,27,43,63,5,8,19,261,/en/stats/leaderboard?page=serve,2,18,50,64,129,73,47,64,49,32,65,71,12,17,19,70,78,111,39,50,129,53,128,240,61,79,129,30,33,111,47,112,240,,,02:39:00,02:39:00,7,4,,,,,BE90,D994
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS034,R64,02:28:00,,F,4,CF01,"6-4,6-1,3-6,6-1",M. Cecchinato,A. de Minaur,,,ITA,AUS,6-4,6-1,3-6,6-1,,02:28:00,A,M. Cecchinato,A. de Minaur,ITA,AUS,,,275,/en/stats/leaderboard?page=serve,2,7,63,75,119,69,52,75,50,22,44,80,8,10,17,227,/en/stats/leaderboard?page=serve,3,2,57,60,105,60,36,60,49,22,45,57,8,14,16,62,74,119,45,47,105,54,121,224,55,58,105,38,45,119,46,103,224,,,02:28:00,02:28:00,,,,,,,CF01,DH58
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS035,R64,02:09:00,,F,3,M0EJ,"7-5,6-3,6-2",L. Musetti,Y. Nishioka,,,ITA,JPN,7-5,6-3,6-2,,,02:09:00,A,L. Musetti,Y. Nishioka,ITA,JPN,,,286,/en/stats/leaderboard?page=serve,1,4,74,72,97,64,46,72,60,15,25,82,9,11,14,209,/en/stats/leaderboard?page=serve,7,2,63,62,98,56,35,62,42,15,36,67,14,21,15,63,61,97,49,48,98,56,109,195,51,50,98,37,36,97,44,86,195,,,02:09:00,02:09:00,,,,,,,M0EJ,N732
520,2021,Roland Garros,GS,2021-05-30T00:00:00,2021-06-13T00:00:00,Clay,128,17171108,€,MS036,R64,01:58:00,,F,3,BK40,"6-3,6-3,6-2",M. Berrettini,F. Coria,,,ITA,ARG,6-3,6-3,6-2,,,01:58:00,A,M. Berrettini,F. Coria,ITA,ARG,,,295,/en/stats/leaderboard?page=serve,2,5,68,51,75,82,42,51,50,12,24,67,2,3,13,217,/en/stats/leaderboard?page=serve,3,2,64,61,95,57,35,61,44,15,34,50,6,12,13,72,54,75,47,45,95,58,99,170,53,50,95,28,21,75,42,71,170,,,01:58:00,01:58:00,,,,,,,BK40,CE77
