event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS001,F,01:31:00,,F,2,D643,"6-2,6-2",N. Djokovic,R. Nadal,,,SRB,ESP,6-2,6-2,,,,01:31:00,A,N. Djokovic,R. Nadal,SRB,ESP,,,309,/en/stats/leaderboard?page=serve,0,7,82,47,57,70,33,47,50,5,10,100,2,2,8,212,/en/stats/leaderboard?page=serve,1,0,71,34,48,56,19,34,36,5,14,20,1,5,8,67,38,57,50,24,48,59,62,105,50,24,48,33,19,57,41,43,105,01:31:00,01:31:00,,,,,D643,N409
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS002,SF,01:14:00,,F,2,D643,"6-2,6-3",N. Djokovic,D. Ferrer,,,SRB,ESP,6-2,6-3,,,,01:14:00,A,N. Djokovic,D. Ferrer,SRB,ESP,,,254,/en/stats/leaderboard?page=serve,2,1,75,39,52,67,26,39,38,5,13,60,3,5,8,172,/en/stats/leaderboard?page=serve,3,2,57,31,54,48,15,31,35,8,23,25,2,8,9,60,31,52,57,31,54,58,62,106,43,23,54,40,21,52,42,44,106,01:14:00,01:14:00,,,,,D643,F401
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS003,SF,01:46:00,,F,2,N409,"7-5,6-3",R. Nadal,F. Fognini,,,ESP,ITA,7-5,6-3,,,,01:46:00,A,R. Nadal,F. Fognini,ESP,ITA,,,271,/en/stats/leaderboard?page=serve,3,3,74,54,73,69,37,54,47,9,19,50,2,4,11,232,/en/stats/leaderboard?page=serve,2,5,58,45,78,53,24,45,58,19,33,60,6,10,10,63,46,73,45,35,78,54,81,151,55,43,78,37,27,73,46,70,151,01:46:00,01:46:00,,,,,N409,F510
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS004,QF,00:52:00,,F,2,D643,"6-2,6-2",N. Djokovic,J. Isner,,,SRB,USA,6-2,6-2,,,,00:52:00,A,N. Djokovic,J. Isner,SRB,USA,,,327,/en/stats/leaderboard?page=serve,1,2,73,30,41,80,24,30,73,8,11,0,0,0,8,230,/en/stats/leaderboard?page=serve,1,3,78,36,46,50,18,36,50,5,10,20,1,5,8,78,32,41,50,23,46,63,55,87,50,23,46,22,9,41,37,32,87,00:52:00,00:52:00,,,,,D643,I186
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS005,QF,01:17:00,,F,2,F401,"6-3,6-1",D. Ferrer,Y. Lu,,,ESP,TPE,6-3,6-1,,,,01:17:00,A,D. Ferrer,Y. Lu,ESP,TPE,,,273,/en/stats/leaderboard?page=serve,1,1,56,28,50,71,20,28,59,13,22,80,4,5,8,173,/en/stats/leaderboard?page=serve,5,0,49,33,68,52,17,33,40,14,35,69,11,16,8,66,33,50,54,37,68,59,70,118,46,31,68,34,17,50,41,48,118,01:17:00,01:17:00,,,,,F401,L575
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS006,QF,02:01:00,,F,3,N409,"3-6,6-4,6-3",R. Nadal,J. Sock,,,ESP,USA,3-6,6-4,6-3,,,02:01:00,A,R. Nadal,J. Sock,ESP,USA,,,278,/en/stats/leaderboard?page=serve,3,4,64,51,80,76,39,51,52,15,29,67,4,6,14,261,/en/stats/leaderboard?page=serve,0,5,53,42,79,74,31,42,51,19,37,63,5,8,14,68,54,80,37,29,79,52,83,159,63,50,79,33,26,80,48,76,159,02:01:00,02:01:00,,,,,N409,SM25
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS007,QF,01:28:00,,F,3,F510,"6-1,2-6,6-2",F. Fognini,P. Cuevas,,,ITA,URU,6-1,2-6,6-2,,,01:28:00,A,F. Fognini,P. Cuevas,ITA,URU,,,236,/en/stats/leaderboard?page=serve,4,1,58,42,73,76,32,42,39,12,31,64,7,11,12,190,/en/stats/leaderboard?page=serve,10,2,51,37,72,68,25,37,34,12,35,50,6,12,11,60,44,73,49,35,72,54,79,145,51,37,72,40,29,73,46,66,145,01:28:00,01:28:00,,,,,F510,C882
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS008,R16,00:55:00,,F,2,D643,"6-2,6-1",N. Djokovic,Z. Zhang,,,SRB,CHN,6-2,6-1,,,,00:55:00,A,N. Djokovic,Z. Zhang,SRB,CHN,,,316,/en/stats/leaderboard?page=serve,2,4,61,25,41,84,21,25,69,11,16,0,0,0,8,203,/en/stats/leaderboard?page=serve,1,3,67,31,46,52,16,31,40,6,15,20,1,5,7,78,32,41,52,24,46,64,56,87,48,22,46,22,9,41,36,31,87,00:55:00,00:55:00,,,,,D643,Z272
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS009,R16,02:05:00,,F,3,I186,"4-6,7-6(7),6-4",J. Isner,J. Millman,,,USA,AUS,4-6,7-6(7),6-4,,,02:05:00,A,J. Isner,J. Millman,USA,AUS,,,311,/en/stats/leaderboard?page=serve,4,21,65,62,95,81,50,62,61,20,33,71,5,7,16,289,/en/stats/leaderboard?page=serve,1,4,61,56,92,82,46,56,56,20,36,0,0,2,16,74,70,95,28,26,92,51,96,187,72,66,92,26,25,95,49,91,187,02:05:00,02:05:00,7,5,,,I186,MH30
747,2015,Beijing,500,2015-10-05T00:00:00,2015-10-11T00:00:00,Hard,32,2700510,$,MS010,R16,01:25:00,,F,2,F401,"7-6(7),6-2",D. Ferrer,L. Rosol,,,ESP,CZE,7-6(7),6-2,,,,01:25:00,A,D. Ferrer,L. Rosol,ESP,CZE,,,259,/en/stats/leaderboard?page=serve,5,4,51,35,68,77,27,35,52,17,33,33,1,3,10,219,/en/stats/leaderboard?page=serve,7,2,41,26,63,88,23,26,35,13,37,43,3,7,10,65,44,68,43,27,63,54,71,131,57,36,63,35,24,68,46,60,131,01:25:00,01:25:00,,,7,5,F401,R685
