event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS011,R16,01:08:00,,F,2,C216,"6-2,7-5",T. Carbonell,N. Lapentti,,,ESP,ECU,6-2,7-5,,,,01:08:00,278,/en/stats/leaderboard?page=serve,4,0,79,45,57,73,33,45,50,6,12,80,8,10,10,206,/en/stats/leaderboard?page=serve,1,1,62,39,63,56,22,39,38,9,24,50,5,10,10,68,39,57,51,32,63,59,71,120,49,31,63,32,18,57,41,49,120,A,,,,,,,,,T. Carbonell,N. Lapentti,C216,L290,ESP,ECU,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS012,R16,01:16:00,,F,2,M475,"6-4,6-4",A. Medvedev,M. Norman,,,UKR,SWE,6-4,6-4,,,,01:16:00,248,/en/stats/leaderboard?page=serve,3,4,64,34,53,71,24,34,42,8,19,25,1,4,10,201,/en/stats/leaderboard?page=serve,,3,53,35,66,66,23,35,29,9,31,17,1,6,10,60,32,53,52,34,66,55,66,119,48,32,66,40,21,53,45,53,119,A,,,,False,,,,,A. Medvedev,M. Norman,M475,N250,UKR,SWE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS013,R16,01:46:00,,F,3,B518,"4-6,6-3,6-4",G. Blanco,P. Fredriksson,,,ESP,SWE,4-6,6-3,6-4,,,01:46:00,246,/en/stats/leaderboard?page=serve,2,2,56,45,81,73,33,45,44,16,36,20,1,5,15,223,/en/stats/leaderboard?page=serve,9,5,57,50,88,72,36,50,34,13,38,38,3,8,14,60,49,81,44,39,88,52,88,169,56,49,88,40,32,81,48,81,169,A,,,,,,,,,G. Blanco,P. Fredriksson,B518,F278,ESP,SWE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS014,R16,01:25:00,,F,3,L206,"2-6,6-0,6-3",M. Larsson,M. Filippini,,,SWE,URU,2-6,6-0,6-3,,,01:25:00,271,/en/stats/leaderboard?page=serve,1,4,76,64,84,69,44,64,40,8,20,80,8,10,12,241,/en/stats/leaderboard?page=serve,1,2,59,35,59,60,21,35,58,14,24,33,2,6,11,62,52,84,41,24,59,53,76,143,59,35,59,38,32,84,47,67,143,A,,,,,,,,,M. Larsson,M. Filippini,L206,F165,SWE,URU,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS015,R16,01:23:00,,F,2,C179,"7-6(7),6-4",C. Costa,L. Morejon,,,ESP,ECU,7-6(7),6-4,,,,01:23:00,282,/en/stats/leaderboard?page=serve,2,4,59,41,69,85,35,41,46,13,28,67,2,3,11,267,/en/stats/leaderboard?page=serve,2,3,61,44,72,70,31,44,54,15,28,67,4,6,11,70,48,69,36,26,72,52,74,141,64,46,72,30,21,69,48,67,141,A,,,,,7,5,,,C. Costa,L. Morejon,C179,M506,ESP,ECU,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS016,R32,01:03:00,,F,2,E004,"6-2,6-2",S. Edberg,J. Waite,,,SWE,USA,6-2,6-2,,,,01:03:00,269,/en/stats/leaderboard?page=serve,5,0,65,32,49,81,26,32,41,7,17,75,3,4,8,187,/en/stats/leaderboard?page=serve,1,3,52,26,50,50,13,26,46,11,24,50,5,10,8,67,33,49,52,26,50,60,59,99,48,24,50,33,16,49,40,40,99,A,,,,,,,,,S. Edberg,J. Waite,E004,W195,SWE,USA,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS017,R32,01:12:00,,F,2,J084,"6-2,6-4",L. Jonsson,M. Tillstrom,,,SWE,SWE,6-2,6-4,,,,01:12:00,286,/en/stats/leaderboard?page=serve,,1,74,51,69,67,34,51,56,10,18,86,6,7,9,220,/en/stats/leaderboard?page=serve,2,5,59,43,73,56,24,43,47,14,30,50,4,8,9,64,44,69,48,35,73,56,79,142,52,38,73,36,25,69,44,63,142,A,,,False,,,,,,L. Jonsson,M. Tillstrom,J084,T166,SWE,SWE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS018,R32,01:19:00,,F,2,N099,"6-4,6-1",T. Nydahl,C. Steeb,,,SWE,GER,6-4,6-1,,,,01:19:00,266,/en/stats/leaderboard?page=serve,2,1,53,29,55,62,18,29,65,17,26,83,5,6,8,187,/en/stats/leaderboard?page=serve,3,1,49,30,61,67,20,30,29,9,31,29,2,7,9,64,35,55,52,32,61,58,67,116,48,29,61,36,20,55,42,49,116,A,,,,,,,,,T. Nydahl,C. Steeb,N099,S080,SWE,GER,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS019,R32,02:28:00,,F,3,J129,"7-6(8),4-6,7-6(7)",T. Johansson,F. Dewulf,,,SWE,BEL,7-6(8),4-6,7-6(7),,,02:28:00,279,/en/stats/leaderboard?page=serve,4,13,55,67,122,73,49,67,60,33,55,67,6,9,17,262,/en/stats/leaderboard?page=serve,7,5,52,66,126,74,49,66,50,30,60,71,5,7,17,67,82,122,37,47,126,52,129,248,63,79,126,33,40,122,48,119,248,A,,,,,8,6,7,4,T. Johansson,F. Dewulf,J129,D228,SWE,BEL,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS021,R32,01:10:00,,F,2,F164,"6-3,7-5",R. Fromberg,C. Bergstrom,,,AUS,SWE,6-3,7-5,,,,01:10:00,278,/en/stats/leaderboard?page=serve,2,5,57,38,67,76,29,38,52,15,29,75,3,4,11,252,/en/stats/leaderboard?page=serve,1,1,60,33,55,67,22,33,55,12,22,40,2,5,10,66,44,67,38,21,55,53,65,122,62,34,55,34,23,67,47,57,122,A,,,,,,,,,R. Fromberg,C. Bergstrom,F164,B040,AUS,SWE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS022,R32,01:26:00,,F,3,L290,"6-2,2-6,6-1",N. Lapentti,J. Golmard,,,ECU,FRA,6-2,2-6,6-1,,,01:26:00,253,/en/stats/leaderboard?page=serve,2,0,61,43,70,67,29,43,52,14,27,50,3,6,12,218,/en/stats/leaderboard?page=serve,7,3,59,37,63,59,22,37,50,13,26,0,0,5,11,61,43,70,44,28,63,53,71,133,56,35,63,39,27,70,47,62,133,A,,,,,,,,,N. Lapentti,J. Golmard,L290,G319,ECU,FRA,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS023,R32,01:30:00,,F,2,C216,"7-6(7),6-2",T. Carbonell,S. Noszaly,,,ESP,HUN,7-6(7),6-2,,,,01:30:00,252,/en/stats/leaderboard?page=serve,2,2,78,54,69,54,29,54,60,9,15,43,3,7,10,188,/en/stats/leaderboard?page=serve,3,2,62,41,66,39,16,41,48,12,25,45,5,11,10,55,38,69,58,38,66,56,76,135,42,28,66,45,31,69,44,59,135,A,,,,,7,5,,,T. Carbonell,S. Noszaly,C216,N112,ESP,HUN,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS024,R32,01:10:00,,F,2,M475,"6-3,6-4",A. Medvedev,A. Volkov,,,UKR,RUS,6-3,6-4,,,,01:10:00,258,/en/stats/leaderboard?page=serve,1,1,56,36,64,58,21,36,64,18,28,50,2,4,10,212,/en/stats/leaderboard?page=serve,3,3,50,29,58,66,19,29,41,12,29,20,1,5,9,61,39,64,47,27,58,54,66,122,53,31,58,39,25,64,46,56,122,A,,,,,,,,,A. Medvedev,A. Volkov,M475,V037,UKR,RUS,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS025,R32,01:49:00,,F,3,N250,"6-3,4-6,6-3",M. Norman,D. Rikl,,,SWE,CZE,6-3,4-6,6-3,,,01:49:00,271,/en/stats/leaderboard?page=serve,3,12,55,41,75,76,31,41,53,18,34,40,2,5,14,234,/en/stats/leaderboard?page=serve,3,2,64,58,90,60,35,58,47,15,32,50,5,10,14,65,49,75,44,40,90,54,89,165,56,50,90,35,26,75,46,76,165,A,,,,,,,,,M. Norman,D. Rikl,N250,R203,SWE,CZE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS026,R32,01:20:00,,F,2,B518,"6-4,7-6(7)",G. Blanco,J. Tarango,,,ESP,USA,6-4,7-6(7),,,,01:20:00,274,/en/stats/leaderboard?page=serve,3,4,69,51,74,75,38,51,48,11,23,71,5,7,11,252,/en/stats/leaderboard?page=serve,2,2,56,37,66,65,24,37,59,17,29,50,3,6,11,66,49,74,38,25,66,53,74,140,62,41,66,34,25,74,47,66,140,A,7,4,,,,,,,G. Blanco,J. Tarango,B518,T136,ESP,USA,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS027,R32,01:07:00,,F,2,F278,"6-4,6-0",P. Fredriksson,N. Utgren,,,SWE,SWE,6-4,6-0,,,,01:07:00,246,/en/stats/leaderboard?page=serve,5,4,55,31,56,77,24,31,40,10,25,71,5,7,8,165,/en/stats/leaderboard?page=serve,1,2,53,31,58,42,13,31,44,12,27,60,9,15,8,61,34,56,57,33,58,59,67,114,43,25,58,39,22,56,41,47,114,A,,,,,,,,,P. Fredriksson,N. Utgren,F278,U020,SWE,SWE,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS028,R32,01:21:00,,F,2,L206,"6-4,6-3",M. Larsson,C. Ruud,,,SWE,NOR,6-4,6-3,,,,01:21:00,251,/en/stats/leaderboard?page=serve,,2,56,44,79,70,31,44,43,15,35,75,6,8,10,212,/en/stats/leaderboard?page=serve,1,0,50,24,48,58,14,24,50,12,24,0,0,4,9,58,46,79,46,22,48,54,68,127,54,26,48,42,33,79,46,59,127,A,,,False,,,,,,M. Larsson,C. Ruud,L206,R219,SWE,NOR,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS029,R32,01:55:00,,F,3,F165,"6-2,3-6,6-3",M. Filippini,F. Meligeni,,,URU,BRA,6-2,3-6,6-3,,,01:55:00,257,/en/stats/leaderboard?page=serve,2,0,61,57,94,65,37,57,57,21,37,77,10,13,13,223,/en/stats/leaderboard?page=serve,2,1,49,37,76,68,25,37,46,18,39,17,1,6,13,62,58,94,43,33,76,54,91,170,57,43,76,38,36,94,46,79,170,A,,,,,,,,,M. Filippini,F. Meligeni,F165,M443,URU,BRA,,
316,1996,Bastad,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Clay,32,303000,$,MS030,R32,01:22:00,,F,2,M506,"7-5,6-2",L. Morejon,A. Jarryd,,,ECU,SWE,7-5,6-2,,,,01:22:00,259,/en/stats/leaderboard?page=serve,,0,78,49,63,61,30,49,50,7,14,57,4,7,10,183,/en/stats/leaderboard?page=serve,7,2,52,47,91,53,25,47,43,19,44,60,9,15,10,59,37,63,52,47,91,55,84,154,48,44,91,41,26,63,45,70,154,A,,,False,,,,,,L. Morejon,A. Jarryd,M506,J006,ECU,SWE,,
