event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS001,F,02:25:00,,F,3,N409,"6-0,4-6,6-1",R. Nadal,N. Djokovic,,,ESP,SRB,6-0,4-6,6-1,,,02:25:00,297,/en/stats/leaderboard?page=serve,0,0,73,48,66,73,35,48,61,11,18,50,1,2,11,220,/en/stats/leaderboard?page=serve,1,7,75,72,96,60,43,72,29,7,24,65,11,17,12,70,46,66,48,46,96,57,92,162,52,50,96,30,20,66,43,70,162,A,,,,,,,R. Nadal,N. Djokovic,N409,D643,ESP,SRB,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS002,SF,02:31:00,,F,3,D643,"6-3,6-7(2),6-3",N. Djokovic,D. Schwartzman,,,SRB,ARG,6-3,6-7(2),6-3,,,02:31:00,285,/en/stats/leaderboard?page=serve,1,2,66,65,99,69,45,65,62,21,34,50,2,4,16,261,/en/stats/leaderboard?page=serve,2,0,63,50,80,66,33,50,63,19,30,20,1,5,14,67,66,99,35,28,80,53,94,179,65,52,80,33,33,99,47,85,179,A,2,7,,,,,N. Djokovic,D. Schwartzman,D643,SM37,SRB,ARG,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS003,SF,01:43:00,,F,2,N409,"6-3,6-4",R. Nadal,S. Tsitsipas,,,ESP,GRE,6-3,6-4,,,,01:43:00,309,/en/stats/leaderboard?page=serve,1,1,59,35,59,71,25,35,79,19,24,100,2,2,10,265,/en/stats/leaderboard?page=serve,1,7,64,34,53,76,26,34,42,8,19,50,2,4,9,75,44,59,36,19,53,56,63,112,64,34,53,25,15,59,44,49,112,A,,,,,,,R. Nadal,S. Tsitsipas,N409,TE51,ESP,GRE,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS004,QF,03:01:00,,F,3,D643,"4-6,7-6(8),6-4",N. Djokovic,J. del Potro,,,SRB,ARG,4-6,7-6(8),6-4,,,03:01:00,297,/en/stats/leaderboard?page=serve,3,6,68,67,99,67,45,67,72,23,32,71,5,7,16,286,/en/stats/leaderboard?page=serve,1,12,68,77,114,71,55,77,49,18,37,82,9,11,16,69,68,99,36,41,114,51,109,213,64,73,114,31,31,99,49,104,213,A,8,6,,,,,N. Djokovic,J. del Potro,D643,D683,SRB,ARG,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS005,QF,01:27:00,,F,2,SM37,"6-4,6-2",D. Schwartzman,K. Nishikori,,,ARG,JPN,6-4,6-2,,,,01:27:00,262,/en/stats/leaderboard?page=serve,1,2,62,33,53,67,22,33,55,11,20,33,1,3,9,201,/en/stats/leaderboard?page=serve,2,2,65,39,60,59,23,39,33,7,21,55,6,11,9,62,33,53,50,30,60,56,63,113,50,30,60,38,20,53,44,50,113,A,,,,,,,D. Schwartzman,K. Nishikori,SM37,N552,ARG,JPN,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS007,QF,01:39:00,,F,2,N409,"6-4,6-0",R. Nadal,F. Verdasco,,,ESP,ESP,6-4,6-0,,,,01:39:00,272,/en/stats/leaderboard?page=serve,1,2,69,41,59,76,31,41,39,7,18,89,8,9,8,172,/en/stats/leaderboard?page=serve,5,0,65,34,52,53,18,34,22,4,18,38,3,8,8,64,38,59,58,30,52,61,68,111,42,22,52,36,21,59,39,43,111,A,,,,,,,R. Nadal,F. Verdasco,N409,V306,ESP,ESP,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS008,R16,01:03:00,,F,2,D643,"6-3,6-0",N. Djokovic,P. Kohlschreiber,,,SRB,GER,6-3,6-0,,,,01:03:00,298,/en/stats/leaderboard?page=serve,3,2,61,33,54,76,25,33,62,13,21,100,3,3,8,200,/en/stats/leaderboard?page=serve,0,2,61,23,38,48,11,23,47,7,15,0,0,4,7,70,38,54,53,20,38,63,58,92,47,18,38,30,16,54,37,34,92,A,,,,,,,N. Djokovic,P. Kohlschreiber,D643,K435,SRB,GER,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS009,R16,01:36:00,,F,2,D683,"6-4,6-4",J. del Potro,C. Ruud,,,ARG,NOR,6-4,6-4,,,,01:36:00,287,/en/stats/leaderboard?page=serve,2,8,62,39,63,79,31,39,50,12,24,50,1,2,10,255,/en/stats/leaderboard?page=serve,2,2,64,39,61,62,24,39,59,13,22,57,4,7,10,68,43,63,39,24,61,54,67,124,61,37,61,32,20,63,46,57,124,A,,,,,,,J. del Potro,C. Ruud,D683,RH16,ARG,NOR,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS010,R16,01:37:00,,F,2,SM37,"6-3,6-4",D. Schwartzman,M. Berrettini,,,ARG,ITA,6-3,6-4,,,,01:37:00,285,/en/stats/leaderboard?page=serve,4,0,69,44,64,70,31,44,60,12,20,80,4,5,10,232,/en/stats/leaderboard?page=serve,4,5,54,29,54,55,16,29,56,14,25,50,3,6,9,67,43,64,44,24,54,57,67,118,56,30,54,33,21,64,43,51,118,A,,,,,,,D. Schwartzman,M. Berrettini,SM37,BK40,ARG,ITA,,
416,2019,ATP Masters 1000 Rome,1000,2019-05-12T00:00:00,2019-05-19T00:00:00,Clay,56,5207405,€,MS011,R16,02:08:00,,F,3,N552,"3-6,7-6(7),6-3",K. Nishikori,J. Struff,,,JPN,GER,3-6,7-6(7),6-3,,,02:08:00,228,/en/stats/leaderboard?page=serve,6,4,58,54,93,67,36,54,41,16,39,44,4,9,14,234,/en/stats/leaderboard?page=serve,2,7,62,53,85,58,31,53,47,15,32,14,1,7,16,56,52,93,46,39,85,51,91,178,54,46,85,44,41,93,49,87,178,A,7,2,,,,,K. Nishikori,J. Struff,N552,SL28,JPN,GER,,
