event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS001,F,01:28:00,,F,2,PF39,"7-6(7),6-4",L. Pouille,R. Gasquet,,,FRA,FRA,7-6(7),6-4,,,,01:28:00,7,2,319,/en/stats/leaderboard?page=serve,1,10,66,47,71,77,36,47,67,16,24,0,0,0,11,287,/en/stats/leaderboard?page=serve,1,4,62,43,69,74,32,43,58,15,26,83,5,6,11,73,52,71,32,22,69,53,74,140,68,47,69,27,19,71,47,66,140,A,,,,,L. Pouille,R. Gasquet,PF39,G628,FRA,FRA,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS002,SF,01:48:00,,F,3,G628,"6-4,0-6,6-3",R. Gasquet,D. Goffin,,,FRA,BEL,6-4,0-6,6-3,,,01:48:00,,,261,/en/stats/leaderboard?page=serve,2,8,58,42,72,79,33,42,43,13,30,25,1,4,12,259,/en/stats/leaderboard?page=serve,0,5,51,42,83,64,27,42,63,26,41,63,5,8,13,64,46,72,36,30,83,49,76,155,64,53,83,36,26,72,51,79,155,A,,,,,R. Gasquet,D. Goffin,G628,GB88,FRA,BEL,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS003,SF,01:03:00,,F,2,PF39,"1-6,5-5",L. Pouille,J. Tsonga,,,FRA,FRA,1-6,5-5,,,,01:03:00,,,216,/en/stats/leaderboard?page=serve,4,3,47,25,53,72,18,25,36,10,28,50,3,6,8,288,/en/stats/leaderboard?page=serve,0,10,63,34,54,82,28,34,45,9,20,50,1,2,9,53,28,53,31,17,54,42,45,107,69,37,54,47,25,53,58,62,107,A,,,,,L. Pouille,J. Tsonga,PF39,T786,FRA,FRA,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS004,QF,01:19:00,,F,2,GB88,"6-4,6-4",D. Goffin,K. Khachanov,,,BEL,RUS,6-4,6-4,,,,01:19:00,,,307,/en/stats/leaderboard?page=serve,3,8,63,37,59,84,31,37,55,12,22,0,0,0,10,273,/en/stats/leaderboard?page=serve,2,12,65,44,68,80,35,44,38,9,24,82,9,11,10,73,43,59,35,24,68,53,67,127,65,44,68,27,16,59,47,60,127,A,,,,,D. Goffin,K. Khachanov,GB88,KE29,BEL,RUS,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS005,QF,01:21:00,,F,2,G628,"6-4,6-2",R. Gasquet,D. Dzumhur,,,FRA,BIH,6-4,6-2,,,,01:21:00,,,261,/en/stats/leaderboard?page=serve,2,2,64,44,69,64,28,44,56,14,25,67,4,6,9,200,/en/stats/leaderboard?page=serve,2,3,65,36,55,58,21,36,32,6,19,29,2,7,9,61,42,69,51,28,55,56,70,124,49,27,55,39,27,69,44,54,124,A,,,,,R. Gasquet,D. Dzumhur,G628,D923,FRA,BIH,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS006,QF,01:50:00,,F,2,T786,"6-4,7-6(7)",J. Tsonga,A. Rublev,,,FRA,RUS,6-4,7-6(7),,,,01:50:00,,,290,/en/stats/leaderboard?page=serve,1,13,57,46,81,74,34,46,57,20,35,80,4,5,11,244,/en/stats/leaderboard?page=serve,11,4,61,55,90,69,38,55,40,14,35,78,7,9,11,67,54,81,42,38,90,54,92,171,58,52,90,33,27,81,46,79,171,A,7,1,,,J. Tsonga,A. Rublev,T786,RE44,FRA,RUS,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS007,QF,00:54:00,,F,2,PF39,"6-1,6-4",L. Pouille,B. Paire,,,FRA,FRA,6-1,6-4,,,,00:54:00,,,275,/en/stats/leaderboard?page=serve,3,5,54,31,57,81,25,31,50,13,26,67,2,3,9,204,/en/stats/leaderboard?page=serve,3,4,43,17,40,71,12,17,39,9,23,0,0,4,8,67,38,57,48,19,40,59,57,97,53,21,40,33,19,57,41,40,97,A,,,,,L. Pouille,B. Paire,PF39,PD31,FRA,FRA,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS008,R16,01:23:00,,F,2,GB88,"6-4,6-2",D. Goffin,G. Simon,,,BEL,FRA,6-4,6-2,,,,01:23:00,,,244,/en/stats/leaderboard?page=serve,1,7,68,38,56,71,27,38,33,6,18,50,3,6,9,181,/en/stats/leaderboard?page=serve,1,3,56,38,68,53,20,38,37,11,30,50,6,12,9,59,33,56,54,37,68,56,70,124,46,31,68,41,23,56,44,54,124,A,,,,,D. Goffin,G. Simon,GB88,SD32,BEL,FRA,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS009,R16,01:30:00,,F,2,KE29,"6-2,7-6(13)",K. Khachanov,R. Berankis,,,RUS,LTU,6-2,7-6(13),,,,01:30:00,,,256,/en/stats/leaderboard?page=serve,2,13,62,38,61,74,28,38,39,9,23,25,1,4,10,208,/en/stats/leaderboard?page=serve,3,2,55,42,76,60,25,42,44,15,34,38,3,8,10,61,37,61,47,36,76,53,73,137,53,40,76,39,24,61,47,64,137,A,13,11,,,K. Khachanov,R. Berankis,KE29,BE90,RUS,LTU,,
375,2018,Montpellier,250,2018-02-05T00:00:00,2018-02-11T00:00:00,Hard,28,501345,€,MS010,R16,01:28:00,,F,2,D923,"7-5,6-4",D. Dzumhur,R. Bemelmans,,,BIH,BEL,7-5,6-4,,,,01:28:00,,,209,/en/stats/leaderboard?page=serve,4,0,57,39,68,54,21,39,48,14,29,38,3,8,11,175,/en/stats/leaderboard?page=serve,7,3,58,42,72,52,22,42,33,10,30,50,7,14,11,51,35,68,56,40,72,54,75,140,44,32,72,49,33,68,46,65,140,A,,,,,D. Dzumhur,R. Bemelmans,D923,BE54,BIH,BEL,,
