event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS001,F,02:00:00,,F,3,N409,"2-6,6-2,6-4",R. Nadal,T. Berdych,,,ESP,CZE,2-6,6-2,6-4,,,02:00:00,264,/en/stats/leaderboard?page=serve,1,1,72,51,71,63,32,51,60,12,20,56,5,9,13,221,/en/stats/leaderboard?page=serve,0,1,55,47,86,55,26,47,49,19,39,29,2,7,13,62,44,71,48,41,86,54,85,157,52,45,86,38,27,71,46,72,157,A,,,,,R. Nadal,T. Berdych,N409,BA47,ESP,CZE,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS002,SF,01:30:00,,F,2,N409,"6-3,6-3",R. Nadal,T. Robredo,,,ESP,ESP,6-3,6-3,,,,01:30:00,254,/en/stats/leaderboard?page=serve,1,0,71,41,58,66,27,41,41,7,17,78,7,9,9,201,/en/stats/leaderboard?page=serve,1,0,69,42,61,52,22,42,37,7,19,67,10,15,9,59,34,58,52,32,61,55,66,119,48,29,61,41,24,58,45,53,119,A,,,,,R. Nadal,T. Robredo,N409,R419,ESP,ESP,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS003,SF,01:16:00,,F,2,BA47,"7-5,6-1",T. Berdych,J. Vanek,,,CZE,CZE,7-5,6-1,,,,01:16:00,284,/en/stats/leaderboard?page=serve,3,3,64,43,67,72,31,43,58,14,24,83,5,6,10,216,/en/stats/leaderboard?page=serve,2,5,45,28,62,75,21,28,38,13,34,60,6,10,9,67,45,67,45,28,62,57,73,129,55,34,62,33,22,67,43,56,129,A,,,,,T. Berdych,J. Vanek,BA47,V207,CZE,CZE,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS004,QF,01:05:00,,F,2,N409,"6-3,6-3",R. Nadal,J. Ferrero,,,ESP,ESP,6-3,6-3,,,,01:05:00,308,/en/stats/leaderboard?page=serve,1,3,73,47,64,68,32,47,65,11,17,100,6,6,9,256,/en/stats/leaderboard?page=serve,0,4,73,51,70,55,28,51,58,11,19,79,11,14,9,67,43,64,44,31,70,55,74,134,56,39,70,33,21,64,45,60,134,A,,,,,R. Nadal,J. Ferrero,N409,F316,ESP,ESP,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS005,QF,02:06:00,,F,3,R419,"3-6,6-4,6-3",T. Robredo,M. Youzhny,,,ESP,RUS,3-6,6-4,6-3,,,02:06:00,240,/en/stats/leaderboard?page=serve,3,1,61,53,87,64,34,53,53,18,34,58,7,12,14,223,/en/stats/leaderboard?page=serve,2,6,61,57,94,63,36,57,38,14,37,54,7,13,14,60,52,87,47,44,94,53,96,181,53,50,94,40,35,87,47,85,181,A,,,,,T. Robredo,M. Youzhny,R419,Y061,ESP,RUS,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS006,QF,01:06:00,,F,2,BA47,"6-3,6-2",T. Berdych,M. Zabaleta,,,CZE,ARG,6-3,6-2,,,,01:06:00,332,/en/stats/leaderboard?page=serve,2,6,66,31,47,74,23,31,88,14,16,100,1,1,9,225,/en/stats/leaderboard?page=serve,2,3,61,34,56,74,25,34,27,6,22,75,9,12,8,79,37,47,45,25,56,60,62,103,55,31,56,21,10,47,40,41,103,A,,,,,T. Berdych,M. Zabaleta,BA47,Z073,CZE,ARG,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS007,QF,01:40:00,,F,2,V207,"6-4,6-2",J. Vanek,O. Hernandez,,,CZE,ESP,6-4,6-2,,,,01:40:00,296,/en/stats/leaderboard?page=serve,2,5,56,33,59,79,26,33,58,15,26,100,4,4,9,228,/en/stats/leaderboard?page=serve,3,0,63,47,75,70,33,47,32,9,28,57,4,7,9,69,41,59,44,33,75,55,74,134,56,42,75,31,18,59,45,60,134,A,,,,,J. Vanek,O. Hernandez,V207,H472,CZE,ESP,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS008,R16,01:41:00,,F,2,N409,"6-2,6-4",R. Nadal,A. Martin,,,ESP,ESP,6-2,6-4,,,,01:41:00,287,/en/stats/leaderboard?page=serve,0,0,75,42,56,74,31,42,50,7,14,86,6,7,9,217,/en/stats/leaderboard?page=serve,3,0,59,36,61,58,21,36,48,12,25,33,2,6,9,68,38,56,46,28,61,56,66,117,54,33,61,32,18,56,44,51,117,A,,,,,R. Nadal,A. Martin,N409,M590,ESP,ESP,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS009,R16,01:39:00,,F,2,F316,"6-3,6-4",J. Ferrero,G. Garcia-Lopez,,,ESP,ESP,6-3,6-4,,,,01:39:00,281,/en/stats/leaderboard?page=serve,0,0,72,51,71,59,30,51,70,14,20,67,4,6,10,230,/en/stats/leaderboard?page=serve,2,1,75,47,63,51,24,47,50,8,16,20,1,5,9,62,44,71,49,31,63,56,75,134,51,32,63,38,27,71,44,59,134,A,,,,,J. Ferrero,G. Garcia-Lopez,F316,G476,ESP,ESP,,
316,2005,Bastad,WS,2005-07-04T00:00:00,2005-07-10T00:00:00,Clay,32,355000,$,MS010,R16,01:28:00,,F,2,R419,"6-4,4-2",T. Robredo,G. Monfils,,,ESP,FRA,6-4,4-2,,,,01:28:00,304,/en/stats/leaderboard?page=serve,2,1,67,32,48,75,24,32,63,10,16,0,0,0,8,240,/en/stats/leaderboard?page=serve,2,2,58,37,64,59,22,37,48,13,27,80,8,10,8,71,34,48,45,29,64,56,63,112,55,35,64,29,14,48,44,49,112,A,,,,,T. Robredo,G. Monfils,R419,MC65,ESP,FRA,,
