event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,settime_tot_winner,settime_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS001,F,03:04:00,,F,3,S0AG,"7-6(9),4-6,6-3",J. Sinner,D. Medvedev,,,ITA,RUS,7-6(9),4-6,6-3,,,03:04:00,A,J. Sinner,D. Medvedev,ITA,RUS,,,267,/en/stats/leaderboard?page=serve,0,5,73,86,118,64,55,86,50,16,32,69,9,13,16,251,/en/stats/leaderboard?page=serve,8,13,67,88,132,65,57,88,41,18,44,75,12,16,15,60,71,118,43,57,132,51,128,250,57,75,132,40,47,118,49,122,250,9,7,03:04:00,03:04:00,,,S0AG,MM58
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS002,SF,01:45:00,,F,2,MM58,"6-4,7-6(8)",D. Medvedev,S. Tsitsipas,,,RUS,GRE,6-4,7-6(8),,,,01:45:00,A,D. Medvedev,S. Tsitsipas,RUS,GRE,,,317,/en/stats/leaderboard?page=serve,2,5,72,49,68,84,41,49,58,11,19,100,3,3,11,291,/en/stats/leaderboard?page=serve,2,6,59,42,71,79,33,42,59,17,29,80,4,5,11,76,52,68,30,21,71,53,73,139,70,50,71,24,16,68,47,66,139,,,01:45:00,01:45:00,8,6,MM58,TE51
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS003,SF,01:49:00,,F,2,S0AG,"7-5,7-6(7)",J. Sinner,A. Rublev,,,ITA,RUS,7-5,7-6(7),,,,01:49:00,A,J. Sinner,A. Rublev,ITA,RUS,,,287,/en/stats/leaderboard?page=serve,4,10,62,45,73,82,37,45,54,15,28,67,4,6,12,260,/en/stats/leaderboard?page=serve,2,4,71,55,77,71,39,55,41,9,22,40,2,5,12,71,52,73,38,29,77,54,81,150,62,48,77,29,21,73,46,69,150,,,01:49:00,01:49:00,7,5,S0AG,RE44
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS004,QF,02:16:00,,F,3,MM58,"6-3,3-6,6-3",D. Medvedev,K. Khachanov,,,RUS,RUS,6-3,3-6,6-3,,,02:16:00,A,D. Medvedev,K. Khachanov,RUS,RUS,,,285,/en/stats/leaderboard?page=serve,4,6,63,56,89,80,45,56,48,16,33,0,0,1,14,274,/en/stats/leaderboard?page=serve,0,9,66,59,89,78,46,59,37,11,30,67,4,6,13,69,61,89,36,32,89,52,93,178,64,57,89,31,28,89,48,85,178,,,02:16:00,02:16:00,,,MM58,KE29
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS005,QF,01:49:00,,F,2,TE51,"7-6(7),7-5",S. Tsitsipas,B. Gojo,,,GRE,CRO,7-6(7),7-5,,,,01:49:00,A,S. Tsitsipas,B. Gojo,GRE,CRO,,,296,/en/stats/leaderboard?page=serve,1,12,61,51,84,78,40,51,55,18,33,83,5,6,12,286,/en/stats/leaderboard?page=serve,3,14,67,51,76,73,37,51,52,13,25,50,2,4,12,69,58,84,34,26,76,53,84,160,66,50,76,31,26,84,48,76,160,7,4,01:49:00,01:49:00,,,TE51,GH92
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS006,QF,02:30:00,,F,3,RE44,"6-1,6-7(5),6-3",A. Rublev,A. Zverev,,,RUS,GER,6-1,6-7(5),6-3,,,02:30:00,A,A. Rublev,A. Zverev,RUS,GER,,,295,/en/stats/leaderboard?page=serve,0,6,66,70,106,79,55,70,44,16,36,100,6,6,15,277,/en/stats/leaderboard?page=serve,1,12,72,65,90,74,48,65,44,11,25,70,7,10,13,67,71,106,34,31,90,52,102,196,66,59,90,33,35,106,48,94,196,,,02:30:00,02:30:00,5,7,RE44,Z355
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS007,QF,01:19:00,,F,2,S0AG,"6-3,6-4",J. Sinner,F. Tiafoe,,,ITA,USA,6-3,6-4,,,,01:19:00,A,J. Sinner,F. Tiafoe,ITA,USA,,,328,/en/stats/leaderboard?page=serve,1,5,69,38,55,84,32,38,71,12,17,100,3,3,10,257,/en/stats/leaderboard?page=serve,2,6,55,31,56,65,20,31,56,14,25,50,2,4,9,80,44,55,39,22,56,59,66,111,61,34,56,20,11,55,41,45,111,,,01:19:00,01:19:00,,,S0AG,TD51
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS008,R16,02:07:00,,F,3,MM58,"3-6,6-2,6-4",D. Medvedev,G. Dimitrov,,,RUS,BUL,3-6,6-2,6-4,,,02:07:00,A,D. Medvedev,G. Dimitrov,RUS,BUL,,,267,/en/stats/leaderboard?page=serve,4,14,59,54,91,74,40,54,46,17,37,67,6,9,14,246,/en/stats/leaderboard?page=serve,2,5,56,41,73,80,33,41,38,12,32,50,4,8,13,63,57,91,38,28,73,52,85,164,62,45,73,37,34,91,48,79,164,,,02:07:00,02:07:00,,,MM58,D875
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS009,R16,01:06:00,,F,2,KE29,"6-3,6-1",K. Khachanov,J. Lehecka,,,RUS,CZE,6-3,6-1,,,,01:06:00,A,K. Khachanov,J. Lehecka,RUS,CZE,,,338,/en/stats/leaderboard?page=serve,0,6,73,29,40,86,25,29,73,8,11,0,0,0,8,216,/en/stats/leaderboard?page=serve,1,5,68,38,56,55,21,38,39,7,18,50,4,8,8,83,33,40,50,28,56,64,61,96,50,28,56,18,7,40,36,35,96,,,01:06:00,01:06:00,,,KE29,L0BV
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS010,R16,01:58:00,,F,3,TE51,"6-3,4-6,7-5",S. Tsitsipas,T. Machac,,,GRE,CZE,6-3,4-6,7-5,,,01:58:00,A,S. Tsitsipas,T. Machac,GRE,CZE,,,303,/en/stats/leaderboard?page=serve,0,10,65,51,79,80,41,51,61,17,28,33,1,3,16,273,/en/stats/leaderboard?page=serve,2,5,60,51,85,71,36,51,59,20,34,67,6,9,15,73,58,79,34,29,85,53,87,164,66,56,85,27,21,79,47,77,164,,,01:58:00,01:58:00,,,TE51,M0FH
337,2023,Vienna,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2409835,€,MS011,R16,01:24:00,,F,2,GH92,"6-3,6-4",B. Gojo,T. Paul,,,CRO,USA,6-3,6-4,,,,01:24:00,A,B. Gojo,T. Paul,CRO,USA,,,323,/en/stats/leaderboard?page=serve,2,7,74,43,58,77,33,43,67,10,15,100,2,2,10,265,/en/stats/leaderboard?page=serve,2,9,61,39,64,64,25,39,56,14,25,67,4,6,9,74,43,58,39,25,64,56,68,122,61,39,64,26,15,58,44,54,122,,,01:24:00,01:24:00,,,GH92,PL56
