event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS001,F,02:37:00,,F,3,R485,"7-6(9),6-7(11),7-5",A. Roddick,M. Raonic,,,USA,CAN,7-6(9),6-7(11),7-5,,,02:37:00,A,A. Roddick,M. Raonic,USA,CAN,,,9,7,11,13,311,/en/stats/leaderboard?page=serve,4,20,59,67,113,81,54,67,67,31,46,75,6,8,18,307,/en/stats/leaderboard?page=serve,3,32,60,74,123,82,61,74,53,26,49,70,7,10,18,75,85,113,29,36,123,51,121,236,71,87,123,25,28,113,49,115,236,,,R485,R975
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS002,SF,01:35:00,,F,2,R485,"6-3,6-4",A. Roddick,J. del Potro,,,USA,ARG,6-3,6-4,,,,01:35:00,A,A. Roddick,J. del Potro,USA,ARG,,,,,,,299,/en/stats/leaderboard?page=serve,1,13,63,35,56,86,30,35,48,10,21,50,1,2,10,242,/en/stats/leaderboard?page=serve,0,8,52,36,69,61,22,36,55,18,33,70,7,10,9,71,40,56,42,29,69,55,69,125,58,40,69,29,16,56,45,56,125,,,R485,D683
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS003,SF,01:59:00,,F,3,R975,"6-4,4-6,6-3",M. Raonic,M. Fish,,,CAN,USA,6-4,4-6,6-3,,,01:59:00,A,M. Raonic,M. Fish,CAN,USA,,,,,,,303,/en/stats/leaderboard?page=serve,3,23,65,55,84,85,47,55,41,12,29,83,5,6,14,269,/en/stats/leaderboard?page=serve,2,3,53,43,81,77,33,43,58,22,38,40,2,5,15,70,59,84,32,26,81,52,85,165,68,55,81,30,25,84,48,80,165,,,R975,F339
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS004,QF,02:13:00,,F,3,R485,"4-6,6-3,6-4",A. Roddick,L. Hewitt,,,USA,AUS,4-6,6-3,6-4,,,02:13:00,A,A. Roddick,L. Hewitt,USA,AUS,,,,,,,296,/en/stats/leaderboard?page=serve,6,21,59,58,98,79,46,58,50,20,40,75,3,4,15,262,/en/stats/leaderboard?page=serve,6,11,50,53,106,75,40,53,47,25,53,82,9,11,14,67,66,98,39,41,106,52,107,204,61,65,106,33,32,98,48,97,204,,,R485,H432
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS005,QF,01:28:00,,F,2,D683,"6-4,6-2",J. del Potro,M. Russell,,,ARG,USA,6-4,6-2,,,,01:28:00,A,J. del Potro,M. Russell,ARG,USA,,,,,,,308,/en/stats/leaderboard?page=serve,0,7,57,30,53,83,25,30,61,14,23,0,0,0,9,229,/en/stats/leaderboard?page=serve,5,2,58,33,57,70,23,33,38,9,24,40,2,5,9,74,39,53,44,25,57,58,64,110,56,32,57,26,14,53,42,46,110,,,D683,R368
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS006,QF,01:19:00,,F,2,F339,"6-3,6-4",M. Fish,S. Querrey,,,USA,USA,6-3,6-4,,,,01:19:00,A,M. Fish,S. Querrey,USA,USA,,,,,,,298,/en/stats/leaderboard?page=serve,0,8,61,37,61,68,25,37,71,17,24,75,3,4,10,230,/en/stats/leaderboard?page=serve,4,4,55,33,60,76,25,33,33,9,27,40,2,5,9,69,42,61,43,26,60,56,68,121,57,34,60,31,19,61,44,53,121,,,F339,Q927
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS007,QF,01:53:00,,F,3,R975,"6-4,3-6,6-3",M. Raonic,R. Kendrick,,,CAN,USA,6-4,3-6,6-3,,,01:53:00,A,M. Raonic,R. Kendrick,CAN,USA,,,,,,,295,/en/stats/leaderboard?page=serve,4,20,66,62,94,77,48,62,44,14,32,89,8,9,14,278,/en/stats/leaderboard?page=serve,1,4,55,43,78,84,36,43,51,18,35,60,3,5,14,66,62,94,31,24,78,50,86,172,69,54,78,34,32,94,50,86,172,,,R975,K448
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS008,R16,01:31:00,,F,2,R485,"6-1,7-6(10)",A. Roddick,J. Tipsarevic,,,USA,SRB,6-1,7-6(10),,,,01:31:00,A,A. Roddick,J. Tipsarevic,USA,SRB,,,,,10,8,298,/en/stats/leaderboard?page=serve,4,14,64,39,61,79,31,39,55,12,22,0,0,1,10,238,/en/stats/leaderboard?page=serve,3,5,53,35,66,69,24,35,48,15,31,50,3,6,9,70,43,61,41,27,66,55,70,127,59,39,66,30,18,61,45,57,127,,,R485,T742
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS009,R16,02:38:00,,F,3,H432,"6-7(9),7-5,6-0",L. Hewitt,A. Mannarino,,,AUS,FRA,6-7(9),7-5,6-0,,,02:38:00,A,L. Hewitt,A. Mannarino,AUS,FRA,,,9,11,,,274,/en/stats/leaderboard?page=serve,3,12,58,62,107,71,44,62,56,25,45,73,8,11,15,215,/en/stats/leaderboard?page=serve,4,9,49,58,119,67,39,58,41,25,61,59,10,17,15,64,69,107,46,55,119,55,124,226,54,64,119,36,38,107,45,102,226,,,H432,ME82
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS010,R16,00:59:00,,F,2,R368,"6-4,6-4",M. Russell,F. Serra,,,USA,FRA,6-4,6-4,,,,00:59:00,A,M. Russell,F. Serra,USA,FRA,,,,,,,344,/en/stats/leaderboard?page=serve,1,11,67,31,46,94,29,31,73,11,15,0,0,0,10,268,/en/stats/leaderboard?page=serve,3,4,61,34,56,76,26,34,50,11,22,71,5,7,10,87,40,46,34,19,56,58,59,102,66,37,56,13,6,46,42,43,102,,,R368,S963
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS011,R16,01:25:00,,F,2,D683,"6-4,6-4",J. del Potro,I. Dodig,,,ARG,CRO,6-4,6-4,,,,01:25:00,A,J. del Potro,I. Dodig,ARG,CRO,,,,,,,303,/en/stats/leaderboard?page=serve,2,4,59,33,56,85,28,33,57,13,23,100,1,1,10,265,/en/stats/leaderboard?page=serve,0,6,45,24,53,75,18,24,59,17,29,50,2,4,10,73,41,56,34,18,53,54,59,109,66,35,53,27,15,56,46,50,109,,,D683,D646
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS012,R16,01:20:00,,F,2,Q927,"6-3,7-6(7)",S. Querrey,B. Dabul,,,USA,ARG,6-3,7-6(7),,,,01:20:00,A,S. Querrey,B. Dabul,USA,ARG,,,,,7,3,288,/en/stats/leaderboard?page=serve,6,8,55,35,64,89,31,35,52,15,29,67,2,3,11,279,/en/stats/leaderboard?page=serve,2,5,73,45,62,64,29,45,59,10,17,50,2,4,10,72,46,64,37,23,62,55,69,126,63,39,62,28,18,64,45,57,126,,,Q927,D556
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS013,R16,02:40:00,,F,3,F339,"6-7(5),6-4,7-6(7)",M. Fish,L. Lacko,,,USA,SVK,6-7(5),6-4,7-6(7),,,02:40:00,A,M. Fish,L. Lacko,USA,SVK,,,5,7,,,286,/en/stats/leaderboard?page=serve,6,11,56,60,107,75,45,60,62,29,47,50,2,4,17,262,/en/stats/leaderboard?page=serve,4,5,56,68,122,71,48,68,52,28,54,79,11,14,17,69,74,107,38,46,122,52,120,229,62,76,122,31,33,107,48,109,229,7,3,F339,L797
402,2011,Memphis,500,2011-02-14T00:00:00,2011-02-20T00:00:00,Hard,32,1100000,$,MS014,R16,01:09:00,,F,2,K448,"7-6(7),6-3",R. Kendrick,J. Blake,,,USA,USA,7-6(7),6-3,,,,01:09:00,A,R. Kendrick,J. Blake,USA,USA,,,7,5,,,273,/en/stats/leaderboard?page=serve,4,8,52,38,73,76,29,38,51,18,35,50,1,2,10,263,/en/stats/leaderboard?page=serve,2,7,71,45,63,71,32,45,44,8,18,50,3,6,11,64,47,73,37,23,63,51,70,136,63,40,63,36,26,73,49,66,136,,,K448,B676
