event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS011,R16,01:28:00,,F,2,F192,"6-4,7-6(7)",R. Furlan,J. Siemerink,,,ITA,NED,6-4,7-6(7),,,,01:28:00,,,216,/en/stats/leaderboard?page=serve,3,5,69,48,70,77,37,48,68,15,22,0,0,,11,282,/en/stats/leaderboard?page=serve,6,8,56,40,72,78,31,40,56,18,32,86,6,7,11,74,52,70,32,23,72,53,75,142,68,49,72,26,18,70,47,67,142,A,7,3,,,,R. Furlan,J. Siemerink,F192,S381,ITA,NED,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS012,R16,01:18:00,,F,2,S351,"7-6(7),6-4",M. Stich,J. Van Herck,,,GER,BEL,7-6(7),6-4,,,,01:18:00,,,299,/en/stats/leaderboard?page=serve,3,16,55,36,66,83,30,36,67,20,30,,0,,11,287,/en/stats/leaderboard?page=serve,4,2,63,40,64,78,31,40,58,14,24,0,0,1,11,76,50,66,30,19,64,53,69,130,70,45,64,24,16,66,47,61,130,A,,,7,3,,M. Stich,J. Van Herck,S351,V167,GER,BEL,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS013,R16,01:08:00,,F,2,K214,"6-4,6-4",R. Krajicek,K. Kucera,,,NED,SVK,6-4,6-4,,,,01:08:00,,,286,/en/stats/leaderboard?page=serve,5,9,54,29,54,90,26,29,48,12,25,50,1,2,10,252,/en/stats/leaderboard?page=serve,3,5,59,35,59,71,25,35,50,12,24,50,3,6,10,70,38,54,37,22,59,53,60,113,63,37,59,30,16,54,47,53,113,A,,,,,,R. Krajicek,K. Kucera,K214,K237,NED,SVK,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS014,R16,01:01:00,,F,2,R214,"6-3,6-3",M. Rosset,A. Volkov,,,SUI,RUS,6-3,6-3,,,,01:01:00,,,306,/en/stats/leaderboard?page=serve,2,7,69,33,48,91,30,33,53,8,15,,0,,9,231,/en/stats/leaderboard?page=serve,7,4,43,23,54,70,16,23,55,17,31,25,1,4,9,79,38,48,39,21,54,58,59,102,61,33,54,21,10,48,42,43,102,A,,,,,,M. Rosset,A. Volkov,R214,V037,SUI,RUS,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS015,R16,01:03:00,,F,2,M475,"6-3,6-3",A. Medvedev,A. Voinea,,,UKR,ROU,6-3,6-3,,,,01:03:00,,,294,/en/stats/leaderboard?page=serve,1,6,63,31,49,77,24,31,72,13,18,,0,,9,233,/en/stats/leaderboard?page=serve,2,9,45,25,56,76,19,25,39,12,31,40,2,5,9,76,37,49,45,25,56,59,62,105,55,31,56,24,12,49,41,43,105,A,,,,,,A. Medvedev,A. Voinea,M475,V166,UKR,ROU,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS016,R32,01:14:00,,F,2,B028,"6-4,6-4",B. Becker,M. Damm,,,GER,CZE,6-4,6-4,,,,01:14:00,,,223,/en/stats/leaderboard?page=serve,4,10,55,27,49,85,23,27,77,17,22,0,0,,10,250,/en/stats/leaderboard?page=serve,7,6,48,31,64,84,26,31,39,13,33,33,1,3,10,82,40,49,39,25,64,58,65,113,61,39,64,18,9,49,42,48,113,A,,,,,,B. Becker,M. Damm,B028,D214,GER,CZE,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS017,R32,01:25:00,,F,2,O009,"6-4,7-5",A. Olhovskiy,D. Prinosil,,,RUS,GER,6-4,7-5,,,,01:25:00,,,264,/en/stats/leaderboard?page=serve,5,6,47,40,85,73,29,40,53,24,45,86,6,7,11,262,/en/stats/leaderboard?page=serve,3,9,59,41,70,63,26,41,62,18,29,57,4,7,11,62,53,85,37,26,70,51,79,155,63,44,70,38,32,85,49,76,155,A,,,,,,A. Olhovskiy,D. Prinosil,O009,P273,RUS,GER,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS018,R32,01:21:00,,F,2,B446,"6-4,6-4",J. Bjorkman,A. Cherkasov,,,SWE,RUS,6-4,6-4,,,,01:21:00,,,232,/en/stats/leaderboard?page=serve,4,4,55,42,76,69,29,42,38,13,34,63,5,8,10,202,/en/stats/leaderboard?page=serve,1,0,55,32,58,63,20,32,35,9,26,38,3,8,10,55,42,76,50,29,58,53,71,134,50,29,58,45,34,76,47,63,134,A,,,,,,J. Bjorkman,A. Cherkasov,B446,C260,SWE,RUS,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS019,R32,01:17:00,,F,2,C252,"6-2,6-4",F. Clavet,A. Boetsch,,,ESP,FRA,6-2,6-4,,,,01:17:00,,,200,/en/stats/leaderboard?page=serve,,2,71,45,63,71,32,45,67,12,18,,0,,9,230,/en/stats/leaderboard?page=serve,3,3,58,37,64,62,23,37,44,12,27,63,5,8,9,70,44,63,45,29,64,57,73,127,55,35,64,30,19,63,43,54,127,A,,,,,False,F. Clavet,A. Boetsch,C252,B053,ESP,FRA,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS020,R32,01:12:00,,F,2,I034,"6-4,7-6(7)",G. Ivanisevic,C. Pioline,,,CRO,FRA,6-4,7-6(7),,,,01:12:00,,,312,/en/stats/leaderboard?page=serve,3,16,67,45,67,87,39,45,55,12,22,,0,,11,276,/en/stats/leaderboard?page=serve,3,4,55,42,77,76,32,42,54,19,35,83,5,6,11,76,51,67,34,26,77,53,77,144,66,51,77,24,16,67,47,67,144,A,7,4,,,,G. Ivanisevic,C. Pioline,I034,P226,CRO,FRA,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS021,R32,00:56:00,,F,2,D228,"6-3,6-2",F. Dewulf,J. Sanchez,,,BEL,ESP,6-3,6-2,,,,00:56:00,,,271,/en/stats/leaderboard?page=serve,2,6,45,24,53,79,19,24,55,16,29,50,1,2,9,211,/en/stats/leaderboard?page=serve,3,3,69,36,52,61,22,36,31,5,16,33,2,6,8,66,35,53,48,25,52,57,60,105,52,27,52,34,18,53,43,45,105,A,,,,,,F. Dewulf,J. Sanchez,D228,S015,BEL,ESP,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS022,R32,01:09:00,,F,2,S381,"6-3,7-6(7)",J. Siemerink,J. Hlasek,,,NED,SUI,6-3,7-6(7),,,,01:09:00,,,220,/en/stats/leaderboard?page=serve,1,8,55,33,60,91,30,33,67,18,27,0,0,,11,302,/en/stats/leaderboard?page=serve,2,6,64,35,55,74,26,35,70,14,20,50,1,2,10,80,48,60,27,15,55,55,63,115,73,40,55,20,12,60,45,52,115,A,7,2,,,,J. Siemerink,J. Hlasek,S381,H025,NED,SUI,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS023,R32,01:03:00,,F,2,F192,"6-4,6-3",R. Furlan,S. Bruguera,,,ITA,ESP,6-4,6-3,,,,01:03:00,,,263,/en/stats/leaderboard?page=serve,,7,46,23,50,70,16,23,63,17,27,67,4,6,9,203,/en/stats/leaderboard?page=serve,4,4,47,28,60,75,21,28,31,10,32,29,2,7,10,66,33,50,48,29,60,56,62,110,52,31,60,34,17,50,44,48,110,A,,,,,False,R. Furlan,S. Bruguera,F192,B350,ITA,ESP,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS024,R32,01:19:00,,F,2,S351,"6-4,7-6(7)",M. Stich,D. Vacek,,,GER,CZE,6-4,7-6(7),,,,01:19:00,,,215,/en/stats/leaderboard?page=serve,3,16,55,38,69,89,34,38,58,18,31,0,0,,11,273,/en/stats/leaderboard?page=serve,8,5,56,41,73,80,33,41,50,16,32,83,5,6,11,75,52,69,33,24,73,54,76,142,67,49,73,25,17,69,46,66,142,A,7,2,,,,M. Stich,D. Vacek,S351,V141,GER,CZE,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS025,R32,00:28:00,,F,1,V167,4-2,J. Van Herck,J. Arrese,,,BEL,ESP,4-2,,,,,00:28:00,,,263,/en/stats/leaderboard?page=serve,,2,79,11,14,82,9,11,100,3,3,0,0,,3,230,/en/stats/leaderboard?page=serve,2,1,64,23,36,61,14,23,31,4,13,80,4,5,4,86,12,14,50,18,36,60,30,50,50,18,36,,0,,,0,,A,,,,,False,J. Van Herck,J. Arrese,V167,A034,BEL,ESP,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS026,R32,01:57:00,,F,3,K237,"6-1,4-6,7-5",K. Kucera,B. Ulihrach,,,SVK,CZE,6-1,4-6,7-5,,,01:57:00,,,254,/en/stats/leaderboard?page=serve,10,9,57,58,101,71,41,58,49,21,43,75,9,12,14,217,/en/stats/leaderboard?page=serve,13,5,62,66,107,59,39,66,44,18,41,54,7,13,15,61,62,101,47,50,107,54,112,208,53,57,107,39,39,101,46,96,208,A,,,,,,K. Kucera,B. Ulihrach,K237,U032,SVK,CZE,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS027,R32,01:15:00,,F,2,K214,"7-6(7),6-3",R. Krajicek,P. McEnroe,,,NED,USA,7-6(7),6-3,,,,01:15:00,,,221,/en/stats/leaderboard?page=serve,1,16,48,30,62,83,25,30,75,24,32,0,0,,11,291,/en/stats/leaderboard?page=serve,3,2,67,45,67,71,32,45,64,14,22,80,4,5,10,79,49,62,31,21,67,54,70,129,69,46,67,21,13,62,46,59,129,A,,,7,3,,R. Krajicek,P. McEnroe,K214,M048,NED,USA,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS029,R32,01:05:00,,F,2,V037,"6-4,6-4",A. Volkov,M. Sinner,,,RUS,GER,6-4,6-4,,,,01:05:00,,,222,/en/stats/leaderboard?page=serve,,9,64,35,55,74,26,35,75,15,20,0,0,,10,267,/en/stats/leaderboard?page=serve,4,4,56,32,57,75,24,32,56,14,25,33,1,3,10,75,41,55,33,19,57,54,60,112,67,38,57,25,14,55,46,52,112,A,,,,,False,A. Volkov,M. Sinner,V037,S367,RUS,GER,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS030,R32,00:47:00,,F,2,V166,"6-3,6-1",A. Voinea,A. Costa,,,ROU,ESP,6-3,6-1,,,,00:47:00,,,204,/en/stats/leaderboard?page=serve,5,6,62,28,45,82,23,28,59,10,17,0,0,,8,219,/en/stats/leaderboard?page=serve,1,2,73,35,48,57,20,35,38,5,13,50,4,8,8,73,33,45,48,23,48,60,56,93,52,25,48,27,12,45,40,37,93,A,,,,,,A. Voinea,A. Costa,V166,C378,ROU,ESP,,
430,1996,Antwerp,GP,1996-02-19T00:00:00,1996-02-25T00:00:00,Carpet,32,875000,$,MS031,R32,01:11:00,,F,2,M475,"6-1,6-3",A. Medvedev,Y. Kafelnikov,,,UKR,RUS,6-1,6-3,,,,01:11:00,,,261,/en/stats/leaderboard?page=serve,1,6,42,25,59,68,17,25,59,20,34,88,7,8,8,173,/en/stats/leaderboard?page=serve,6,0,47,28,60,54,15,28,41,13,32,29,2,7,8,63,37,59,53,32,60,58,69,119,47,28,60,37,22,59,42,50,119,A,,,,,,A. Medvedev,Y. Kafelnikov,M475,K267,UKR,RUS,,
