event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS001,F,01:53:00,,F,2,AG37,"7-6(7),7-6(7)",F. Auger-Aliassime,H. Hurkacz,,,CAN,POL,7-6(7),7-6(7),,,,01:53:00,A,F. Auger-Aliassime,H. Hurkacz,CAN,POL,,,343,/en/stats/leaderboard?page=serve,2,13,68,45,66,93,42,45,71,15,21,0,0,0,12,295,/en/stats/leaderboard?page=serve,2,12,59,54,92,81,44,54,45,17,38,100,5,5,12,86,57,66,34,31,92,56,88,158,66,61,92,14,9,66,44,70,158,7,3,7,5,01:53:00,01:53:00,,,AG37,HB71
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS002,SF,01:23:00,,F,2,AG37,"6-3,6-2",F. Auger-Aliassime,H. Rune,,,CAN,DEN,6-3,6-2,,,,01:23:00,A,F. Auger-Aliassime,H. Rune,CAN,DEN,,,311,/en/stats/leaderboard?page=serve,0,5,56,28,50,82,23,28,68,15,22,100,2,2,9,239,/en/stats/leaderboard?page=serve,2,3,81,46,57,59,27,46,36,4,11,57,4,7,8,76,38,50,46,26,57,60,64,107,54,31,57,24,12,50,40,43,107,,,,,01:23:00,01:23:00,,,AG37,R0DG
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS003,SF,02:38:00,,F,3,HB71,"6-4,3-6,7-6(7)",H. Hurkacz,U. Humbert,,,POL,FRA,6-4,3-6,7-6(7),,,02:38:00,A,H. Hurkacz,U. Humbert,POL,FRA,,,288,/en/stats/leaderboard?page=serve,1,8,66,61,92,84,51,61,45,14,31,50,2,4,15,280,/en/stats/leaderboard?page=serve,0,4,60,67,111,72,48,67,57,25,44,71,5,7,16,71,65,92,34,38,111,51,103,203,66,73,111,29,27,92,49,100,203,,,,,02:38:00,02:38:00,7,5,HB71,HH26
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS004,QF,02:39:00,,F,3,R0DG,"6-1,3-6,7-6(8)",H. Rune,T. Etcheverry,,,DEN,ARG,6-1,3-6,7-6(8),,,02:39:00,A,H. Rune,T. Etcheverry,DEN,ARG,,,283,/en/stats/leaderboard?page=serve,2,11,55,62,112,79,49,62,48,24,50,90,9,10,14,305,/en/stats/leaderboard?page=serve,1,6,75,62,83,73,45,62,67,14,21,60,3,5,14,65,73,112,29,24,83,50,97,195,71,59,83,35,39,112,50,98,195,,,,,02:39:00,02:39:00,8,6,R0DG,EA24
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS005,QF,02:34:00,,F,3,AG37,"7-6(7),3-6,7-6(7)",F. Auger-Aliassime,A. Shevchenko,,,CAN,KAZ,7-6(7),3-6,7-6(7),,,02:34:00,A,F. Auger-Aliassime,A. Shevchenko,CAN,KAZ,,,272,/en/stats/leaderboard?page=serve,3,16,61,66,109,74,49,66,49,21,43,50,4,8,16,289,/en/stats/leaderboard?page=serve,0,8,64,63,99,71,45,63,64,23,36,63,5,8,17,64,70,109,31,31,99,49,101,208,69,68,99,36,39,109,51,107,208,7,2,,,02:34:00,02:34:00,7,1,AG37,S0H2
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS006,QF,02:20:00,,F,3,HB71,"6-7(6),6-4,6-4",H. Hurkacz,T. Griekspoor,,,POL,NED,6-7(6),6-4,6-4,,,02:20:00,A,H. Hurkacz,T. Griekspoor,POL,NED,,,329,/en/stats/leaderboard?page=serve,0,23,61,60,99,83,50,60,62,24,39,100,2,2,16,284,/en/stats/leaderboard?page=serve,3,7,63,71,113,70,50,71,60,25,42,80,8,10,16,75,74,99,34,38,113,53,112,212,66,75,113,25,25,99,47,100,212,6,8,,,02:20:00,02:20:00,,,HB71,GJ37
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS007,QF,01:57:00,,F,3,HH26,"6-4,2-6,6-2",U. Humbert,D. Stricker,,,FRA,SUI,6-4,2-6,6-2,,,01:57:00,A,U. Humbert,D. Stricker,FRA,SUI,,,251,/en/stats/leaderboard?page=serve,1,6,57,43,75,70,30,43,50,16,32,50,4,8,13,232,/en/stats/leaderboard?page=serve,3,5,48,34,71,94,32,34,27,10,37,29,2,7,13,61,46,75,41,29,71,51,75,146,59,42,71,39,29,75,49,71,146,,,,,01:57:00,01:57:00,,,HH26,S0LA
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS008,R16,01:30:00,,F,2,R0DG,"7-6(7),6-1",H. Rune,S. Baez,,,DEN,ARG,7-6(7),6-1,,,,01:30:00,A,H. Rune,S. Baez,DEN,ARG,,,323,/en/stats/leaderboard?page=serve,1,7,61,36,59,78,28,36,78,18,23,100,1,1,10,261,/en/stats/leaderboard?page=serve,1,3,81,50,62,68,34,50,33,4,12,67,4,6,9,78,46,59,39,24,62,58,70,121,61,38,62,22,13,59,42,51,121,7,2,,,01:30:00,01:30:00,,,R0DG,B0BI
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS009,R16,03:08:00,,F,3,EA24,"6-7(5),6-3,6-2",T. Etcheverry,A. Murray,,,ARG,GBR,6-7(5),6-3,6-2,,,03:08:00,A,T. Etcheverry,A. Murray,ARG,GBR,,,292,/en/stats/leaderboard?page=serve,2,2,71,80,113,64,51,80,64,21,33,83,5,6,15,244,/en/stats/leaderboard?page=serve,4,2,59,61,104,69,42,61,47,20,43,67,8,12,14,64,72,113,40,42,104,53,114,217,60,62,104,36,41,113,47,103,217,5,7,,,03:08:00,03:08:00,,,EA24,MC10
328,2023,Basel,500,2023-10-23T00:00:00,2023-10-29T00:00:00,Hard,32,2196000,€,MS010,R16,02:53:00,,F,3,S0H2,"6-7(7),7-6(8),7-6(7)",A. Shevchenko,T. Fritz,,,KAZ,USA,6-7(7),7-6(8),7-6(7),,,02:53:00,A,A. Shevchenko,T. Fritz,KAZ,USA,,,299,/en/stats/leaderboard?page=serve,1,6,67,100,150,77,77,100,50,25,50,100,15,15,18,327,/en/stats/leaderboard?page=serve,2,22,62,73,118,92,67,73,53,24,45,100,3,3,18,68,102,150,23,27,118,48,129,268,77,91,118,32,48,150,52,139,268,7,9,8,6,02:53:00,02:53:00,7,5,S0H2,FB98
