event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS001,F,01:02:00,,F,2,L428,"6-3,6-4",M. Llodra,G. Coria,,,FRA,ARG,6-3,6-4,,,,01:02:00,280,/en/stats/leaderboard?page=serve,0,2,62,34,55,74,25,34,62,13,21,50,2,4,10,229,/en/stats/leaderboard?page=serve,2,3,67,34,51,59,20,34,47,8,17,43,3,7,9,69,38,55,45,23,51,58,61,106,55,28,51,31,17,55,42,45,106,A,,,,,M. Llodra,G. Coria,L428,C524,FRA,ARG,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS002,SF,01:57:00,,F,3,C524,"7-6(7),1-6,6-3",G. Coria,M. Ancic,,,ARG,CRO,7-6(7),1-6,6-3,,,01:57:00,247,/en/stats/leaderboard?page=serve,4,3,66,63,95,70,44,63,41,13,32,64,7,11,14,270,/en/stats/leaderboard?page=serve,5,12,55,48,87,71,34,48,59,23,39,40,2,5,14,60,57,95,34,30,87,48,87,182,66,57,87,40,38,95,52,95,182,A,7.0,4.0,,,G. Coria,M. Ancic,C524,A385,ARG,CRO,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS003,SF,00:51:00,,F,2,L428,"6-3,6-2",M. Llodra,T. Robredo,,,FRA,ESP,6-3,6-2,,,,00:51:00,347,/en/stats/leaderboard?page=serve,2,5,71,30,42,90,27,30,83,10,12,100,1,1,9,233,/en/stats/leaderboard?page=serve,2,2,61,31,51,65,20,31,45,9,20,25,1,4,8,88,37,42,43,22,51,63,59,93,57,29,51,12,5,42,37,34,93,A,,,,,M. Llodra,T. Robredo,L428,R419,FRA,ESP,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS004,QF,01:33:00,,F,2,C524,"6-2,7-5",G. Coria,A. Clement,,,ARG,FRA,6-2,7-5,,,,01:33:00,308,/en/stats/leaderboard?page=serve,2,5,64,39,61,82,32,39,59,13,22,100,2,2,10,234,/en/stats/leaderboard?page=serve,3,0,51,34,67,68,23,34,48,16,33,50,3,6,10,74,45,61,42,28,67,57,73,128,58,39,67,26,16,61,43,55,128,A,,,,,G. Coria,A. Clement,C524,C487,ARG,FRA,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS005,QF,01:09:00,,F,2,A385,"6-3,6-3",M. Ancic,M. Verkerk,,,CRO,NED,6-3,6-3,,,,01:09:00,323,/en/stats/leaderboard?page=serve,3,12,69,35,51,89,31,35,56,9,16,100,2,2,9,230,/en/stats/leaderboard?page=serve,9,9,60,39,65,69,27,39,35,9,26,57,4,7,9,78,40,51,45,29,65,59,69,116,55,36,65,22,11,51,41,47,116,A,,,,,M. Ancic,M. Verkerk,A385,V232,CRO,NED,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS006,QF,01:22:00,,F,2,R419,"7-6(7),6-2",T. Robredo,F. Verdasco,,,ESP,ESP,7-6(7),6-2,,,,01:22:00,307,/en/stats/leaderboard?page=serve,0,0,67,38,57,66,25,38,84,16,19,0,0,1,10,234,/en/stats/leaderboard?page=serve,5,1,68,47,69,68,32,47,32,7,22,57,4,7,10,72,41,57,43,30,69,56,71,126,57,39,69,28,16,57,44,55,126,A,7.0,5.0,,,T. Robredo,F. Verdasco,R419,V306,ESP,ESP,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS007,QF,01:59:00,,F,3,L428,"6-7(2),7-6(7),6-3",M. Llodra,R. Sluiter,,,FRA,NED,6-7(2),7-6(7),6-3,,,01:59:00,300,/en/stats/leaderboard?page=serve,2,15,71,85,120,74,63,85,49,17,35,91,10,11,16,300,/en/stats/leaderboard?page=serve,1,15,70,73,104,73,53,73,61,19,31,67,6,9,17,67,80,120,31,32,104,50,112,224,69,72,104,33,40,120,50,112,224,A,2.0,7.0,7.0,5.0,M. Llodra,R. Sluiter,L428,S693,FRA,NED,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS008,R16,01:09:00,,F,2,C524,"6-4,6-2",G. Coria,M. Kohlmann,,,ARG,GER,6-4,6-2,,,,01:09:00,251,/en/stats/leaderboard?page=serve,7,6,56,35,62,71,25,35,48,13,27,60,3,5,9,200,/en/stats/leaderboard?page=serve,1,1,63,34,54,68,23,34,25,5,20,0,0,5,9,61,38,62,48,26,54,55,64,116,52,28,54,39,24,62,45,52,116,A,,,,,G. Coria,M. Kohlmann,C524,K257,ARG,GER,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS009,R16,01:04:00,,F,2,C487,"7-5,1-0",A. Clement,D. van Scheppingen,,,FRA,NED,7-5,1-0,,,,01:04:00,265,/en/stats/leaderboard?page=serve,0,7,70,33,47,76,25,33,29,4,14,86,6,7,6,211,/en/stats/leaderboard?page=serve,5,3,58,34,59,62,21,34,36,9,25,73,8,11,7,62,29,47,49,29,59,55,58,106,51,30,59,38,18,47,45,48,106,A,,,,,A. Clement,D. van Scheppingen,C487,S559,FRA,NED,,
440,2004,'s-Hertogenbosch,WS,2004-06-14T00:00:00,2004-06-20T00:00:00,Grass,32,355000,$,MS010,R16,00:59:00,,F,2,A385,"6-3,6-1",M. Ancic,I. Andreev,,,CRO,RUS,6-3,6-1,,,,00:59:00,314,/en/stats/leaderboard?page=serve,3,10,58,28,48,79,22,28,70,14,20,100,3,3,8,212,/en/stats/leaderboard?page=serve,3,2,64,34,53,62,21,34,37,7,19,33,2,6,8,75,36,48,47,25,53,60,61,101,53,28,53,25,12,48,40,40,101,A,,,,,M. Ancic,I. Andreev,A385,A511,CRO,RUS,,
