event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS011,R16,01:14:00,,F,2,J129,"6-4,6-4",T. Johansson,M. Ondruska,,,SWE,RSA,6-4,6-4,,,,01:14:00,303,/en/stats/leaderboard?page=serve,2,3,58,29,50,83,24,29,71,15,21,50,1,2,10,243,/en/stats/leaderboard?page=serve,1,2,59,36,61,61,22,36,52,13,25,50,3,6,10,78,39,50,43,26,61,59,65,111,57,35,61,22,11,50,41,46,111,A,,,,,,,,,T. Johansson,M. Ondruska,J129,O098,SWE,RSA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS012,R16,01:53:00,,F,2,D214,"7-6(7),7-5",M. Damm,V. Spadea,,,CZE,USA,7-6(7),7-5,,,,01:53:00,276,/en/stats/leaderboard?page=serve,3,10,59,48,81,79,38,48,48,16,33,50,2,4,12,253,/en/stats/leaderboard?page=serve,1,1,60,51,85,65,33,51,53,18,34,50,3,6,12,67,54,81,40,34,85,53,88,166,60,51,85,33,27,81,47,78,166,A,7,4,,,,,,,M. Damm,V. Spadea,D214,S544,CZE,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS013,R16,01:33:00,,F,2,T166,"7-6(8),6-4",M. Tillstrom,G. Stafford,,,SWE,RSA,7-6(8),6-4,,,,01:33:00,277,/en/stats/leaderboard?page=serve,9,11,53,45,85,89,40,45,43,17,40,88,7,8,11,274,/en/stats/leaderboard?page=serve,3,3,66,48,73,67,32,48,60,15,25,50,2,4,11,67,57,85,36,26,73,53,83,158,64,47,73,33,28,85,47,75,158,A,8,6,,,,,,,M. Tillstrom,G. Stafford,T166,S406,SWE,RSA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS014,R16,01:09:00,,F,2,K316,"6-4,6-3",N. Kiefer,C. Wilkinson,,,GER,GBR,6-4,6-3,,,,01:09:00,296,/en/stats/leaderboard?page=serve,1,10,57,28,49,86,24,28,67,14,21,,0,,9,254,/en/stats/leaderboard?page=serve,1,6,64,42,66,69,29,42,46,11,24,63,5,8,10,78,38,49,39,26,66,56,64,115,61,40,66,22,11,49,44,51,115,A,,,,,,,,,N. Kiefer,C. Wilkinson,K316,W150,GER,GBR,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS015,R16,01:57:00,,F,3,R286,"6-2,6-7(3),7-6(7)",M. Rios,B. Black,,,CHI,ZIM,6-2,6-7(3),7-6(7),,,01:57:00,307,/en/stats/leaderboard?page=serve,3,19,72,84,117,68,57,84,64,21,33,67,4,6,16,254,/en/stats/leaderboard?page=serve,7,6,57,58,101,74,43,58,49,21,43,64,7,11,16,67,78,117,37,37,101,53,115,218,63,64,101,33,39,117,47,103,218,A,,,7,3,3,7,,,M. Rios,B. Black,R286,B397,CHI,ZIM,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS016,R32,01:32:00,,F,2,S403,"7-6(7),7-6(8)",J. Stark,M. Chang,,,USA,USA,7-6(7),7-6(8),,,,01:32:00,227,/en/stats/leaderboard?page=serve,3,12,61,43,71,86,37,43,71,20,28,0,0,,12,280,/en/stats/leaderboard?page=serve,4,11,59,46,78,80,37,46,59,19,32,,0,,12,80,57,71,28,22,78,53,79,149,72,56,78,20,14,71,47,70,149,A,7,1,,,8,6,,,J. Stark,M. Chang,S403,C274,USA,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS017,R32,01:11:00,,F,2,N254,"6-3,6-2",J. Novak,N. Kulti,,,CZE,SWE,6-3,6-2,,,,01:11:00,308,/en/stats/leaderboard?page=serve,,1,80,39,49,79,31,39,60,6,10,,0,,9,219,/en/stats/leaderboard?page=serve,5,5,51,36,71,75,27,36,31,11,35,67,6,9,8,76,37,49,46,33,71,58,70,120,54,38,71,24,12,49,42,50,120,A,,,,,,,False,,J. Novak,N. Kulti,N254,K181,CZE,SWE,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS018,R32,01:48:00,,F,3,S367,"4-6,6-2,7-5",M. Sinner,G. Pozzi,,,GER,ITA,4-6,6-2,7-5,,,01:48:00,257,/en/stats/leaderboard?page=serve,6,6,71,57,80,70,40,57,43,10,23,56,5,9,15,226,/en/stats/leaderboard?page=serve,2,7,51,44,86,70,31,44,40,17,42,40,4,10,15,63,50,80,44,38,86,53,88,166,56,48,86,38,30,80,47,78,166,A,,,,,,,,,M. Sinner,G. Pozzi,S367,P045,GER,ITA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS019,R32,01:13:00,,F,2,G182,"6-1,6-4",M. Gustafsson,P. Fredriksson,,,SWE,SWE,6-1,6-4,,,,01:13:00,262,/en/stats/leaderboard?page=serve,2,10,65,37,57,84,31,37,50,10,20,,0,,9,225,/en/stats/leaderboard?page=serve,4,2,52,29,56,69,20,29,44,12,27,57,4,7,8,72,41,57,43,24,56,58,65,113,57,32,56,28,16,57,42,48,113,A,,,,,,,,,M. Gustafsson,P. Fredriksson,G182,F278,SWE,SWE,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS021,R32,00:56:00,,F,2,T195,"6-3,6-2",M. Tebbutt,P. McEnroe,,,AUS,USA,6-3,6-2,,,,00:56:00,224,/en/stats/leaderboard?page=serve,2,11,69,27,39,96,26,27,50,6,12,0,0,,8,212,/en/stats/leaderboard?page=serve,4,1,51,29,57,66,19,29,43,12,28,56,5,9,9,82,32,39,46,26,57,60,58,96,54,31,57,18,7,39,40,38,96,A,,,,,,,,,M. Tebbutt,P. McEnroe,T195,M048,AUS,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS022,R32,01:31:00,,F,2,O098,"6-3,7-6(7)",M. Ondruska,R. Furlan,,,RSA,ITA,6-3,7-6(7),,,,01:31:00,291,/en/stats/leaderboard?page=serve,2,1,68,44,65,82,36,44,52,11,21,0,0,1,11,273,/en/stats/leaderboard?page=serve,2,5,62,45,73,67,30,45,61,17,28,82,9,11,10,72,47,65,36,26,73,53,73,138,64,47,73,28,18,65,47,65,138,A,,,,,7,4,,,M. Ondruska,R. Furlan,O098,F192,RSA,ITA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS023,R32,01:45:00,,F,3,J129,"6-2,1-6,7-5",T. Johansson,A. O'Brien,,,SWE,USA,6-2,1-6,7-5,,,01:45:00,280,/en/stats/leaderboard?page=serve,4,13,54,41,76,73,30,41,60,21,35,67,4,6,13,286,/en/stats/leaderboard?page=serve,,6,67,51,76,67,34,51,68,17,25,50,3,6,14,67,51,76,33,25,76,50,76,152,67,51,76,33,25,76,50,76,152,A,,,,,,,,False,T. Johansson,A. O'Brien,J129,O099,SWE,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS024,R32,02:04:00,,F,3,D214,"6-7(2),7-6(7),6-1",M. Damm,J. Kroslak,,,CZE,SVK,6-7(2),7-6(7),6-1,,,02:04:00,294,/en/stats/leaderboard?page=serve,8,25,56,62,110,76,47,62,52,25,48,86,6,7,15,272,/en/stats/leaderboard?page=serve,6,11,61,57,93,70,40,57,61,22,36,33,2,6,16,65,72,110,33,31,93,51,103,203,67,62,93,35,38,110,49,100,203,A,2,7,,,7,5,,,M. Damm,J. Kroslak,D214,K296,CZE,SVK,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS025,R32,01:22:00,,F,2,S544,"6-4,6-4",V. Spadea,A. Radulescu,,,USA,GER,6-4,6-4,,,,01:22:00,270,/en/stats/leaderboard?page=serve,1,3,60,37,62,68,25,37,60,15,25,75,6,8,10,232,/en/stats/leaderboard?page=serve,2,7,57,36,63,69,25,36,41,11,27,56,5,9,10,65,40,62,43,27,63,54,67,125,57,36,63,35,22,62,46,58,125,A,,,,,,,,,V. Spadea,A. Radulescu,S544,R284,USA,GER,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS026,R32,01:54:00,,F,3,S406,"6-2,2-6,7-6(7)",G. Stafford,R. Reneberg,,,RSA,USA,6-2,2-6,7-6(7),,,01:54:00,269,/en/stats/leaderboard?page=serve,2,7,63,55,88,75,41,55,48,16,33,50,3,6,14,260,/en/stats/leaderboard?page=serve,2,4,60,56,93,66,37,56,54,20,37,75,9,12,14,65,57,88,39,36,93,51,93,181,61,57,93,35,31,88,49,88,181,A,,,7,4,,,,,G. Stafford,R. Reneberg,S406,R016,RSA,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS027,R32,01:24:00,,F,2,T166,"6-4,6-4",M. Tillstrom,M. Woodforde,,,SWE,AUS,6-4,6-4,,,,01:24:00,255,/en/stats/leaderboard?page=serve,7,7,54,36,67,69,25,36,52,16,31,67,4,6,10,216,/en/stats/leaderboard?page=serve,5,7,45,35,77,57,20,35,52,22,42,56,5,9,10,61,41,67,45,35,77,53,76,144,55,42,77,39,26,67,47,68,144,A,,,,,,,,,M. Tillstrom,M. Woodforde,T166,W035,SWE,AUS,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS028,R32,01:00:00,,F,2,K316,"6-4,6-2",N. Kiefer,S. Draper,,,GER,AUS,6-4,6-2,,,,01:00:00,285,/en/stats/leaderboard?page=serve,2,7,58,32,55,75,24,32,70,16,23,,0,,9,252,/en/stats/leaderboard?page=serve,1,5,68,39,57,64,25,39,50,9,18,67,6,9,9,73,40,55,40,23,57,56,63,112,60,34,57,27,15,55,44,49,112,A,,,,,,,,,N. Kiefer,S. Draper,K316,D270,GER,AUS,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS029,R32,01:37:00,,F,3,W150,"3-6,6-3,6-2",C. Wilkinson,K. Carlsen,,,GBR,DEN,3-6,6-3,6-2,,,01:37:00,310,/en/stats/leaderboard?page=serve,3,9,66,43,65,91,39,43,55,12,22,50,1,2,13,263,/en/stats/leaderboard?page=serve,3,8,45,32,71,78,25,32,59,23,39,63,5,8,13,78,51,65,32,23,71,54,74,136,68,48,71,22,14,65,46,62,136,A,,,,,,,,,C. Wilkinson,K. Carlsen,W150,C328,GBR,DEN,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS030,R32,01:01:00,,F,2,B397,"6-2,6-4",B. Black,D. Wheaton,,,ZIM,USA,6-2,6-4,,,,01:01:00,285,/en/stats/leaderboard?page=serve,2,5,60,32,53,72,23,32,62,13,21,0,0,1,9,236,/en/stats/leaderboard?page=serve,,6,67,35,52,49,17,35,59,10,17,50,4,8,9,68,36,53,48,25,52,58,61,105,52,27,52,32,17,53,42,44,105,A,,,,,,,,False,B. Black,D. Wheaton,B397,W123,ZIM,USA,,
326,1997,Singapore,GP,1997-10-06T00:00:00,1997-10-12T00:00:00,Carpet,32,550000,$,MS031,R32,00:59:00,,F,2,R286,"6-2,6-4",M. Rios,J. Gimelstob,,,CHI,USA,6-2,6-4,,,,00:59:00,222,/en/stats/leaderboard?page=serve,1,4,45,19,42,100,19,19,74,17,23,0,0,,9,244,/en/stats/leaderboard?page=serve,3,7,59,35,59,69,24,35,46,11,24,67,6,9,9,86,36,42,41,24,59,59,60,101,59,35,59,,0,,,0,,A,,,,,,,,,M. Rios,J. Gimelstob,R286,G354,CHI,USA,,
