event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS037,R64,01:24:00,,F,3,G182,"6-3,4-6,6-0",M. Gustafsson,C. Caratti,,,SWE,ITA,6-3,4-6,6-0,,,01:24:00,304,/en/stats/leaderboard?page=serve,4,5,64,41,64,78,32,41,70,16,23,75,3,4,12,234,/en/stats/leaderboard?page=serve,2,2,65,57,88,60,34,57,48,15,31,58,7,12,13,75,48,64,44,39,88,57,87,152,56,49,88,25,16,64,43,65,152,A,,,,,,,,,M. Gustafsson,C. Caratti,G182,C270,SWE,ITA,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS038,R64,01:09:00,,F,2,V141,"6-3,7-6(7)",D. Vacek,J. Sanchez,,,CZE,ESP,6-3,7-6(7),,,,01:09:00,323,/en/stats/leaderboard?page=serve,1,16,53,31,58,100,31,31,74,20,27,,0,,11,278,/en/stats/leaderboard?page=serve,3,3,60,38,63,84,32,38,44,11,25,67,2,3,10,88,51,58,32,20,63,59,71,121,68,43,63,,0,,,0,,A,7,3,,,,,,,D. Vacek,J. Sanchez,V141,S015,CZE,ESP,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS041,R64,01:20:00,,F,2,E004,"6-2,6-4",S. Edberg,M. Stich,,,SWE,GER,6-2,6-4,,,,01:20:00,205,/en/stats/leaderboard?page=serve,4,4,63,46,73,76,35,46,44,12,27,,0,,9,232,/en/stats/leaderboard?page=serve,3,5,55,30,55,73,22,30,36,9,25,57,4,7,9,64,47,73,44,24,55,55,71,128,56,31,55,36,26,73,45,57,128,A,,,,,,,,,S. Edberg,M. Stich,E004,S351,SWE,GER,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS042,R64,02:06:00,,F,3,W171,"6-7(3),6-4,6-3",F. Wibier,F. Clavet,,,NED,ESP,6-7(3),6-4,6-3,,,02:06:00,246,/en/stats/leaderboard?page=serve,6,18,68,73,108,77,56,73,49,17,35,,0,,15,263,/en/stats/leaderboard?page=serve,4,0,57,63,111,73,46,63,56,27,48,70,7,10,16,68,73,108,34,38,111,51,111,219,66,73,111,32,35,108,49,108,219,A,,,3,7,,,,,F. Wibier,F. Clavet,W171,C252,NED,ESP,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS045,R64,02:04:00,,F,3,R016,"3-6,6-4,7-5",R. Reneberg,G. Forget,,,USA,FRA,3-6,6-4,7-5,,,02:04:00,281,/en/stats/leaderboard?page=serve,2,6,60,64,106,66,42,64,64,27,42,67,4,6,16,281,/en/stats/leaderboard?page=serve,4,14,57,49,86,82,40,49,46,17,37,50,2,4,15,65,69,106,34,29,86,51,98,192,66,57,86,35,37,106,49,94,192,A,,,,,,,,,R. Reneberg,G. Forget,R016,F035,USA,FRA,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS046,R64,01:34:00,,F,3,M605,"4-6,6-3,6-4",C. Moya,T. Henman,,,ESP,GBR,4-6,6-3,6-4,,,01:34:00,281,/en/stats/leaderboard?page=serve,1,7,55,51,93,67,34,51,67,28,42,71,5,7,15,261,/en/stats/leaderboard?page=serve,1,7,57,46,81,83,38,46,37,13,35,70,7,10,14,67,62,93,37,30,81,53,92,174,63,51,81,33,31,93,47,82,174,A,,,,,,,,,C. Moya,T. Henman,M605,H336,ESP,GBR,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS049,R64,01:52:00,,F,3,H223,"3-6,7-6(8),6-4",P. Haarhuis,J. Siemerink,,,NED,NED,3-6,7-6(8),6-4,,,01:52:00,278,/en/stats/leaderboard?page=serve,1,3,64,56,87,71,40,56,61,19,31,50,3,6,15,277,/en/stats/leaderboard?page=serve,,8,62,65,105,71,46,65,55,22,40,63,5,8,16,68,59,87,35,37,105,50,96,192,65,68,105,32,28,87,50,96,192,A,8,6,,,False,,,,P. Haarhuis,J. Siemerink,H223,S381,NED,NED,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS050,R64,00:56:00,,F,2,L206,"6-4,6-1",M. Larsson,B. Ulihrach,,,SWE,CZE,6-4,6-1,,,,00:56:00,256,/en/stats/leaderboard?page=serve,4,2,69,40,58,73,29,40,39,7,18,67,4,6,9,174,/en/stats/leaderboard?page=serve,1,1,47,20,43,55,11,20,35,8,23,17,1,6,8,62,36,58,56,24,43,59,60,101,44,19,43,38,22,58,41,41,101,A,,,,,,,,,M. Larsson,B. Ulihrach,L206,U032,SWE,CZE,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS053,R64,01:26:00,,F,2,D214,"7-6(9),6-2",M. Damm,G. Raoux,,,CZE,FRA,7-6(9),6-2,,,,01:26:00,324,/en/stats/leaderboard?page=serve,,10,62,38,61,79,30,38,83,19,23,,0,,10,249,/en/stats/leaderboard?page=serve,3,5,41,28,68,71,20,28,55,22,40,67,4,6,10,80,49,61,38,26,68,58,75,129,62,42,68,20,12,61,42,54,129,A,,,9,7,,,,False,M. Damm,G. Raoux,D214,R186,CZE,FRA,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS054,R64,01:23:00,,F,2,P226,"6-4,6-3",C. Pioline,S. Bruguera,,,FRA,ESP,6-4,6-3,,,,01:23:00,276,/en/stats/leaderboard?page=serve,3,8,51,35,69,74,26,35,56,19,34,80,4,5,10,235,/en/stats/leaderboard?page=serve,1,6,54,33,61,67,22,33,43,12,28,57,4,7,9,65,45,69,44,27,61,55,72,130,56,34,61,35,24,69,45,58,130,A,,,,,,,,,C. Pioline,S. Bruguera,P226,B350,FRA,ESP,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS057,R64,00:52:00,,F,2,B428,"6-2,6-2",A. Berasategui,R. Furlan,,,ESP,ITA,6-2,6-2,,,,00:52:00,282,/en/stats/leaderboard?page=serve,2,0,62,28,45,82,23,28,65,11,17,,0,,8,211,/en/stats/leaderboard?page=serve,3,1,60,28,47,61,17,28,42,8,19,33,2,6,8,76,34,45,47,22,47,61,56,92,53,25,47,24,11,45,39,36,92,A,,,,,,,,,A. Berasategui,R. Furlan,B428,F192,ESP,ITA,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS058,R64,02:10:00,,F,3,K148,"6-4,5-7,6-2",P. Korda,M. Woodforde,,,CZE,AUS,6-4,5-7,6-2,,,02:10:00,249,/en/stats/leaderboard?page=serve,3,5,53,51,97,71,36,51,50,23,46,50,4,8,15,226,/en/stats/leaderboard?page=serve,5,3,62,64,104,61,39,64,45,18,40,60,9,15,15,61,59,97,45,47,104,53,106,201,55,57,104,39,38,97,47,95,201,A,,,,,,,,,P. Korda,M. Woodforde,K148,W035,CZE,AUS,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS061,R64,01:50:00,,F,2,B053,"7-5,7-6(7)",A. Boetsch,T. Woodbridge,,,FRA,AUS,7-5,7-6(7),,,,01:50:00,234,/en/stats/leaderboard?page=serve,5,3,59,51,86,71,36,51,40,14,35,64,7,11,12,217,/en/stats/leaderboard?page=serve,4,5,58,49,85,61,30,49,39,14,36,50,5,10,12,58,50,86,48,41,85,53,91,171,52,44,85,42,36,86,47,80,171,A,7,3,,,,,,,A. Boetsch,T. Woodbridge,B053,W136,FRA,AUS,,
352,1996,ATP Masters 1000 Paris,1000,1996-10-28T00:00:00,1996-11-03T00:00:00,Carpet,48,2300000,$,MS062,R64,01:06:00,,F,2,P338,"6-4,6-4",M. Philippoussis,L. Roux,,,AUS,FRA,6-4,6-4,,,,01:06:00,306,/en/stats/leaderboard?page=serve,3,28,61,35,57,86,30,35,64,14,22,,0,,10,272,/en/stats/leaderboard?page=serve,4,7,62,37,60,70,26,37,57,13,23,0,0,2,10,77,44,57,35,21,60,56,65,117,65,39,60,23,13,57,44,52,117,A,,,,,,,,,M. Philippoussis,L. Roux,P338,R280,AUS,FRA,,
