event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS001,F,02:11:00,,F,3,K316,"7-6(7),2-6,6-2",N. Kiefer,M. Philippoussis,,,GER,AUS,7-6(7),2-6,6-2,,,02:11:00,7,4,279,/en/stats/leaderboard?page=serve,6,12,60,61,102,72,44,61,56,23,41,80,8,10,14,292,/en/stats/leaderboard?page=serve,5,17,62,49,79,86,42,49,47,14,30,33,1,3,14,66,67,102,29,23,79,50,90,181,71,56,79,34,35,102,50,91,181,A,,,N. Kiefer,M. Philippoussis,K316,P338,GER,AUS,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS002,SF,01:36:00,,F,2,P338,"7-6(7),6-4",M. Philippoussis,P. Rafter,,,AUS,AUS,7-6(7),6-4,,,,01:36:00,7,2,298,/en/stats/leaderboard?page=serve,3,14,65,50,77,76,38,50,56,15,27,50,1,2,11,259,/en/stats/leaderboard?page=serve,4,5,62,47,76,70,33,47,45,13,29,67,4,6,11,69,53,77,39,30,76,54,83,153,61,46,76,31,24,77,46,70,153,A,,,M. Philippoussis,P. Rafter,P338,R255,AUS,AUS,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS003,SF,01:30:00,,F,2,K316,"6-4,6-2",N. Kiefer,T. Henman,,,GER,GBR,6-4,6-2,,,,01:30:00,,,303,/en/stats/leaderboard?page=serve,1,6,53,29,55,83,24,29,62,16,26,0,0,0,9,219,/en/stats/leaderboard?page=serve,6,5,44,27,62,70,19,27,40,14,35,50,3,6,9,73,40,55,47,29,62,59,69,117,53,33,62,27,15,55,41,48,117,A,,,N. Kiefer,T. Henman,K316,H336,GER,GBR,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS004,QF,01:28:00,,F,2,R255,"7-6(7),6-4",P. Rafter,G. Kuerten,,,AUS,BRA,7-6(7),6-4,,,,01:28:00,7,4,303,/en/stats/leaderboard?page=serve,1,8,63,51,81,76,39,51,57,17,30,100,4,4,11,284,/en/stats/leaderboard?page=serve,3,11,57,39,68,77,30,39,52,15,29,67,2,3,11,69,56,81,34,23,68,53,79,149,66,45,68,31,25,81,47,70,149,A,,,P. Rafter,G. Kuerten,R255,K293,AUS,BRA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS005,QF,01:05:00,,F,2,P338,"6-2,6-3",M. Philippoussis,S. Bruguera,,,AUS,ESP,6-2,6-3,,,,01:05:00,,,307,/en/stats/leaderboard?page=serve,2,13,69,37,54,92,34,37,35,6,17,100,2,2,9,223,/en/stats/leaderboard?page=serve,1,2,48,25,52,68,17,25,44,12,27,70,7,10,8,74,40,54,44,23,52,59,63,106,56,29,52,26,14,54,41,43,106,A,,,M. Philippoussis,S. Bruguera,P338,B350,AUS,ESP,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS006,QF,01:23:00,,F,2,K316,"6-2,6-4",N. Kiefer,N. Lapentti,,,GER,ECU,6-2,6-4,,,,01:23:00,,,272,/en/stats/leaderboard?page=serve,3,8,48,29,60,86,25,29,45,14,31,75,3,4,9,219,/en/stats/leaderboard?page=serve,2,4,60,32,53,59,19,32,43,9,21,60,6,10,9,65,39,60,47,25,53,57,64,113,53,28,53,35,21,60,43,49,113,A,,,N. Kiefer,N. Lapentti,K316,L290,GER,ECU,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS007,QF,02:27:00,,F,3,H336,"6-4,4-6,6-4",T. Henman,M. Chang,,,GBR,USA,6-4,4-6,6-4,,,02:27:00,,,223,/en/stats/leaderboard?page=serve,7,9,57,58,101,69,40,58,35,15,43,63,10,16,15,220,/en/stats/leaderboard?page=serve,1,2,64,56,87,63,35,56,39,12,31,46,6,13,15,54,55,101,46,40,87,51,95,188,54,47,87,46,46,101,49,93,188,A,,,T. Henman,M. Chang,H336,C274,GBR,USA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS008,R16,01:20:00,,F,2,K293,"6-2,7-5",G. Kuerten,S. Sargsian,,,BRA,ARM,6-2,7-5,,,,01:20:00,,,309,/en/stats/leaderboard?page=serve,1,4,48,25,52,80,20,25,78,21,27,100,2,2,10,239,/en/stats/leaderboard?page=serve,2,4,60,52,86,60,31,52,47,16,34,40,2,5,10,79,41,52,45,39,86,58,80,138,55,47,86,21,11,52,42,58,138,A,,,G. Kuerten,S. Sargsian,K293,S545,BRA,ARM,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS009,R16,02:16:00,,F,3,R255,"6-4,5-7,6-3",P. Rafter,J. Bjorkman,,,AUS,SWE,6-4,5-7,6-3,,,02:16:00,,,266,/en/stats/leaderboard?page=serve,6,6,64,69,107,71,49,69,50,19,38,73,8,11,16,251,/en/stats/leaderboard?page=serve,6,4,61,56,92,61,34,56,58,21,36,20,1,5,15,64,68,107,40,37,92,53,105,199,60,55,92,36,39,107,47,94,199,A,,,P. Rafter,J. Bjorkman,R255,B446,AUS,SWE,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS010,R16,02:05:00,,F,3,P338,"6-7(4),7-5,6-3",M. Philippoussis,C. Woodruff,,,AUS,USA,6-7(4),7-5,6-3,,,02:05:00,4,7,326,/en/stats/leaderboard?page=serve,2,21,67,58,87,78,45,58,69,20,29,75,3,4,16,264,/en/stats/leaderboard?page=serve,5,8,55,56,101,79,44,56,51,23,45,0,0,4,17,75,65,87,34,34,101,53,99,188,66,67,101,25,22,87,47,89,188,A,,,M. Philippoussis,C. Woodruff,P338,W212,AUS,USA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS011,R16,01:50:00,,F,3,B350,"2-6,7-6(7),6-4",S. Bruguera,M. Rios,,,ESP,CHI,2-6,7-6(7),6-4,,,01:50:00,,,239,/en/stats/leaderboard?page=serve,3,1,58,56,97,63,35,56,54,22,41,38,3,8,15,241,/en/stats/leaderboard?page=serve,7,5,50,52,105,75,39,52,45,24,53,56,5,9,15,59,57,97,40,42,105,49,99,202,60,63,105,41,40,97,51,103,202,A,7,2,S. Bruguera,M. Rios,B350,R286,ESP,CHI,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS012,R16,01:35:00,,F,3,L290,"6-1,3-6,6-2",N. Lapentti,K. Kim,,,ECU,USA,6-1,3-6,6-2,,,01:35:00,,,293,/en/stats/leaderboard?page=serve,1,5,59,39,66,69,27,39,70,19,27,75,3,4,12,233,/en/stats/leaderboard?page=serve,5,8,51,36,70,75,27,36,38,13,34,50,4,8,12,70,46,66,43,30,70,56,76,136,57,40,70,30,20,66,44,60,136,A,,,N. Lapentti,K. Kim,L290,K358,ECU,USA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS013,R16,01:11:00,,F,2,K316,"6-3,6-2",N. Kiefer,J. Stoltenberg,,,GER,AUS,6-3,6-2,,,,01:11:00,,,255,/en/stats/leaderboard?page=serve,2,2,53,25,47,80,20,25,45,10,22,33,1,3,9,183,/en/stats/leaderboard?page=serve,5,2,61,34,56,56,19,34,32,7,22,29,2,7,8,64,30,47,54,30,56,58,60,103,46,26,56,36,17,47,42,43,103,A,,,N. Kiefer,J. Stoltenberg,K316,S331,GER,AUS,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS014,R16,01:08:00,,F,2,C274,"6-1,6-2",M. Chang,S. Schalken,,,USA,NED,6-1,6-2,,,,01:08:00,,,314,/en/stats/leaderboard?page=serve,0,3,63,29,46,83,24,29,65,11,17,100,6,6,8,190,/en/stats/leaderboard?page=serve,2,0,63,26,41,54,14,26,33,5,15,0,0,4,7,76,35,46,54,22,41,66,57,87,46,19,41,24,11,46,34,30,87,A,,,M. Chang,S. Schalken,C274,S572,USA,NED,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS015,R16,01:21:00,,F,2,H336,"6-2,6-4",T. Henman,M. Zabaleta,,,GBR,ARG,6-2,6-4,,,,01:21:00,,,281,/en/stats/leaderboard?page=serve,1,2,65,35,54,80,28,35,47,9,19,75,3,4,9,199,/en/stats/leaderboard?page=serve,6,0,44,24,55,58,14,24,48,15,31,50,4,8,9,69,37,54,47,26,55,58,63,109,53,29,55,31,17,54,42,46,109,A,,,T. Henman,M. Zabaleta,H336,Z073,GBR,ARG,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS017,R32,01:19:00,,F,2,S545,"6-3,7-5",S. Sargsian,D. Hrbaty,,,ARM,SVK,6-3,7-5,,,,01:19:00,,,271,/en/stats/leaderboard?page=serve,2,2,63,42,67,71,30,42,56,14,25,67,4,6,11,214,/en/stats/leaderboard?page=serve,8,2,52,34,65,76,26,34,32,10,31,64,7,11,10,66,44,67,45,29,65,55,73,132,55,36,65,34,23,67,45,59,132,A,,,S. Sargsian,D. Hrbaty,S545,H377,ARM,SVK,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS018,R32,00:46:00,,F,2,B446,"6-0,6-2",J. Bjorkman,M. Tong,,,SWE,HKG,6-0,6-2,,,,00:46:00,,,332,/en/stats/leaderboard?page=serve,0,3,61,22,36,82,18,22,86,12,14,100,2,2,7,157,/en/stats/leaderboard?page=serve,4,0,55,22,40,50,11,22,28,5,18,44,4,9,7,83,30,36,60,24,40,71,54,76,40,16,40,17,6,36,29,22,76,A,,,J. Bjorkman,M. Tong,B446,T235,SWE,HKG,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS019,R32,01:19:00,,F,2,R255,"6-4,7-5",P. Rafter,K. Pless,,,AUS,DEN,6-4,7-5,,,,01:19:00,,,292,/en/stats/leaderboard?page=serve,4,7,64,39,61,85,33,39,50,11,22,80,4,5,11,258,/en/stats/leaderboard?page=serve,1,0,62,41,66,61,25,41,64,16,25,73,8,11,11,72,44,61,38,25,66,54,69,127,62,41,66,28,17,61,46,58,127,A,,,P. Rafter,K. Pless,R255,P491,AUS,DEN,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS021,R32,01:37:00,,F,3,W212,"6-3,2-6,6-3",C. Woodruff,G. Galimberti,,,USA,ITA,6-3,2-6,6-3,,,01:37:00,,,260,/en/stats/leaderboard?page=serve,2,5,56,42,75,67,28,42,58,19,33,57,4,7,13,239,/en/stats/leaderboard?page=serve,5,6,52,40,77,68,27,40,49,18,37,43,3,7,13,63,47,75,42,32,77,52,79,152,58,45,77,37,28,75,48,73,152,A,,,C. Woodruff,G. Galimberti,W212,G334,USA,ITA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS022,R32,01:31:00,,F,2,B350,"7-6(7),7-6(7)",S. Bruguera,J. Tarango,,,ESP,USA,7-6(7),7-6(7),,,,01:31:00,7,5,252,/en/stats/leaderboard?page=serve,1,11,43,32,74,81,26,32,52,22,42,0,0,4,12,242,/en/stats/leaderboard?page=serve,3,4,65,57,88,68,39,57,42,13,31,43,3,7,12,65,48,74,41,36,88,52,84,162,59,52,88,35,26,74,48,78,162,A,7,5,S. Bruguera,J. Tarango,B350,T136,ESP,USA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS023,R32,00:48:00,,F,2,R286,"6-3,6-1",M. Rios,D. Prinosil,,,CHI,GER,6-3,6-1,,,,00:48:00,,,325,/en/stats/leaderboard?page=serve,1,8,61,25,41,88,22,25,69,11,16,100,1,1,8,209,/en/stats/leaderboard?page=serve,3,8,52,22,42,77,17,22,25,5,20,20,1,5,8,80,33,41,48,20,42,64,53,83,52,22,42,20,8,41,36,30,83,A,,,M. Rios,D. Prinosil,R286,P273,CHI,GER,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS024,R32,01:23:00,,F,2,L290,"7-5,6-4",N. Lapentti,H. Lee,,,ECU,KOR,7-5,6-4,,,,01:23:00,,,302,/en/stats/leaderboard?page=serve,0,5,64,38,59,76,29,38,67,14,21,75,3,4,11,250,/en/stats/leaderboard?page=serve,4,2,57,36,63,67,24,36,56,15,27,40,2,5,11,73,43,59,38,24,63,55,67,122,62,39,63,27,16,59,45,55,122,A,,,N. Lapentti,H. Lee,L290,L311,ECU,KOR,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS025,R32,01:02:00,,F,2,K358,"6-4,6-2",K. Kim,P. King,,,USA,USA,6-4,6-2,,,,01:02:00,,,270,/en/stats/leaderboard?page=serve,3,6,59,29,49,76,22,29,55,11,20,0,0,2,9,202,/en/stats/leaderboard?page=serve,1,1,63,32,51,53,17,32,42,8,19,44,4,9,9,67,33,49,51,26,51,59,59,100,49,25,51,33,16,49,41,41,100,A,,,K. Kim,P. King,K358,K409,USA,USA,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS026,R32,00:55:00,,F,2,S331,"6-2,6-2",J. Stoltenberg,V. Voltchkov,,,AUS,BLR,6-2,6-2,,,,00:55:00,,,302,/en/stats/leaderboard?page=serve,3,7,64,32,50,78,25,32,56,10,18,100,3,3,8,223,/en/stats/leaderboard?page=serve,4,1,61,28,46,54,15,28,61,11,18,33,2,6,8,70,35,50,43,20,46,57,55,96,57,26,46,30,15,50,43,41,96,A,,,J. Stoltenberg,V. Voltchkov,S331,V211,AUS,BLR,,
336,2000,Hong Kong,WS,2000-10-02T00:00:00,2000-10-08T00:00:00,Hard,32,350000,$,MS027,R32,01:22:00,,F,2,K316,"6-2,6-4",N. Kiefer,G. Bastl,,,GER,SUI,6-2,6-4,,,,01:22:00,,,280,/en/stats/leaderboard?page=serve,4,5,64,35,55,77,27,35,50,10,20,83,5,6,9,224,/en/stats/leaderboard?page=serve,1,3,66,40,61,63,25,40,38,8,21,50,4,8,9,67,37,55,46,28,61,56,65,116,54,33,61,33,18,55,44,51,116,A,,,N. Kiefer,G. Bastl,K316,B503,GER,SUI,,
