event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS001,F,01:53:00,,F,2,F324,"7-6(8),7-6(7)",R. Federer,G. Simon,,,SUI,FRA,7-6(8),7-6(7),,,,01:53:00,A,R. Federer,G. Simon,SUI,FRA,,,314,/en/stats/leaderboard?page=serve,0,4,70,50,71,78,39,50,71,15,21,67,2,3,12,269,/en/stats/leaderboard?page=serve,1,3,51,46,90,61,28,46,64,28,44,86,6,7,12,76,54,71,38,34,90,55,88,161,62,56,90,24,17,71,45,73,161,8,6,7,2,01:53:00,01:53:00,,,F324,SD32
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS003,SF,01:20:00,,F,2,SD32,"6-2,7-6(7)",G. Simon,F. Lopez,,,FRA,ESP,6-2,7-6(7),,,,01:20:00,A,G. Simon,F. Lopez,FRA,ESP,,,337,/en/stats/leaderboard?page=serve,0,5,67,34,51,94,32,34,71,12,17,0,0,0,10,251,/en/stats/leaderboard?page=serve,2,7,63,47,75,74,35,47,29,8,28,50,2,4,10,86,44,51,43,32,75,60,76,126,57,43,75,14,7,51,40,50,126,,,7,1,01:20:00,01:20:00,,,SD32,L397
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS004,QF,01:35:00,,F,2,D643,"6-4,6-2",N. Djokovic,D. Ferrer,,,SRB,ESP,6-4,6-2,,,,01:35:00,A,N. Djokovic,D. Ferrer,SRB,ESP,,,320,/en/stats/leaderboard?page=serve,0,4,72,38,53,84,32,38,60,9,15,100,2,2,9,229,/en/stats/leaderboard?page=serve,1,2,57,42,74,74,31,42,31,10,32,57,4,7,9,77,41,53,45,33,74,58,74,127,55,41,74,23,12,53,42,53,127,,,,,01:35:00,01:35:00,,,D643,F401
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS005,QF,01:10:00,,F,2,F324,"7-6(7),6-0",R. Federer,J. Benneteau,,,SUI,FRA,7-6(7),6-0,,,,01:10:00,A,R. Federer,J. Benneteau,SUI,FRA,,,316,/en/stats/leaderboard?page=serve,0,11,77,37,48,92,34,37,36,4,11,0,0,0,9,247,/en/stats/leaderboard?page=serve,1,5,75,48,64,52,25,48,50,8,16,25,1,4,9,79,38,48,48,31,64,62,69,112,52,33,64,21,10,48,38,43,112,7,4,,,01:10:00,01:10:00,,,F324,B747
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS006,QF,02:28:00,,F,3,SD32,"7-6(7),4-6,6-0",G. Simon,T. Berdych,,,FRA,CZE,7-6(7),4-6,6-0,,,02:28:00,A,G. Simon,T. Berdych,FRA,CZE,,,283,/en/stats/leaderboard?page=serve,1,8,66,64,97,80,51,64,45,15,33,60,3,5,14,252,/en/stats/leaderboard?page=serve,4,18,57,63,111,79,50,63,31,15,48,67,8,12,14,68,66,97,41,46,111,54,112,208,59,65,111,32,31,97,46,96,208,7,4,,,02:28:00,02:28:00,,,SD32,BA47
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS007,QF,02:03:00,,F,3,L397,"5-7,6-4,6-4",F. Lopez,M. Youzhny,,,ESP,RUS,5-7,6-4,6-4,,,02:03:00,A,F. Lopez,M. Youzhny,ESP,RUS,,,271,/en/stats/leaderboard?page=serve,5,12,53,46,87,87,40,46,49,20,41,60,6,10,16,255,/en/stats/leaderboard?page=serve,0,4,69,67,97,61,41,67,53,16,30,38,3,8,16,69,60,87,41,40,97,54,100,184,59,57,97,31,27,87,46,84,184,,,,,02:03:00,02:03:00,,,L397,Y061
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS008,R16,02:06:00,,F,3,D643,"6-3,4-6,6-4",N. Djokovic,M. Kukushkin,,,SRB,KAZ,6-3,4-6,6-4,,,02:06:00,A,N. Djokovic,M. Kukushkin,SRB,KAZ,,,287,/en/stats/leaderboard?page=serve,2,13,68,65,95,75,49,65,47,14,30,60,3,5,15,283,/en/stats/leaderboard?page=serve,0,9,71,60,84,67,40,60,58,14,24,63,5,8,14,66,63,95,36,30,84,52,93,179,64,54,84,34,32,95,48,86,179,,,,,02:06:00,02:06:00,,,D643,K926
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS009,R16,01:55:00,,F,3,F401,"2-6,6-1,6-2",D. Ferrer,A. Murray,,,ESP,GBR,2-6,6-1,6-2,,,01:55:00,A,D. Ferrer,A. Murray,ESP,GBR,,,261,/en/stats/leaderboard?page=serve,0,0,64,51,80,73,37,51,41,12,29,67,4,6,12,238,/en/stats/leaderboard?page=serve,0,8,67,47,70,74,35,47,26,6,23,43,3,7,11,61,49,80,41,29,70,52,78,150,59,41,70,39,31,80,48,72,150,,,,,01:55:00,01:55:00,,,F401,MC10
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS010,R16,01:13:00,,F,2,F324,"6-4,6-2",R. Federer,R. Bautista Agut,,,SUI,ESP,6-4,6-2,,,,01:13:00,A,R. Federer,R. Bautista Agut,SUI,ESP,,,314,/en/stats/leaderboard?page=serve,0,8,70,37,53,86,32,37,50,8,16,100,1,1,9,236,/en/stats/leaderboard?page=serve,0,0,63,38,60,66,25,38,41,9,22,67,6,9,9,75,40,53,43,26,60,58,66,113,57,34,60,25,13,53,42,47,113,,,,,01:13:00,01:13:00,,,F324,BD06
5014,2014,ATP Masters 1000 Shanghai,1000,2014-10-05T00:00:00,2014-10-12T00:00:00,Hard,56,4195895,$,MS011,R16,01:11:00,,F,2,B747,"6-3,6-4",J. Benneteau,J. Sock,,,FRA,USA,6-3,6-4,,,,01:11:00,A,J. Benneteau,J. Sock,FRA,USA,,,307,/en/stats/leaderboard?page=serve,1,5,81,50,62,80,40,50,42,5,12,100,3,3,10,262,/en/stats/leaderboard?page=serve,3,1,63,31,49,74,23,31,50,9,18,50,2,4,9,73,45,62,35,17,49,56,62,111,65,32,49,27,17,62,44,49,111,,,,,01:11:00,01:11:00,,,B747,SM25
