event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS001,F,03:01:00,,F,4,D643,"4-6,6-3,6-4,7-6(7)",N. Djokovic,N. Kyrgios,,,SRB,AUS,4-6,6-3,6-4,7-6(7),,03:01:00,A,N. Djokovic,N. Kyrgios,SRB,AUS,,,310,/en/stats/leaderboard?page=serve,7,15,63,75,119,83,62,75,61,27,44,83,5,6,21,309,/en/stats/leaderboard?page=serve,7,30,73,91,125,70,64,91,53,18,34,50,2,4,20,75,89,119,34,43,125,54,132,244,66,82,125,25,30,119,46,112,244,7,3,03:01:00,03:01:00,,,,,,,,,D643,KE17
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS002,SF,02:34:00,,F,4,D643,"2-6,6-3,6-2,6-4",N. Djokovic,C. Norrie,,,SRB,GBR,2-6,6-3,6-2,6-4,,02:34:00,A,N. Djokovic,C. Norrie,SRB,GBR,,,300,/en/stats/leaderboard?page=serve,1,13,65,57,88,82,47,57,58,18,31,25,1,4,18,243,/en/stats/leaderboard?page=serve,3,7,57,65,114,71,46,65,41,20,49,64,9,14,17,74,65,88,42,48,114,56,113,202,58,66,114,26,23,88,44,89,202,,,02:34:00,02:34:00,,,,,,,,,D643,N771
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS004,QF,03:35:00,,F,5,D643,"5-7,2-6,6-3,6-2,6-2",N. Djokovic,J. Sinner,,,SRB,ITA,5-7,2-6,6-3,6-2,6-2,03:35:00,A,N. Djokovic,J. Sinner,SRB,ITA,,,275,/en/stats/leaderboard?page=serve,5,8,66,85,128,82,70,85,42,18,43,56,5,9,23,246,/en/stats/leaderboard?page=serve,7,8,54,72,134,69,50,72,50,31,62,60,9,15,22,69,88,128,40,53,134,54,141,262,60,81,134,31,40,128,46,121,262,,,03:35:00,03:35:00,,,,,,,,,D643,S0AG
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS005,QF,03:28:00,,F,5,N771,"3-6,7-5,2-6,6-3,7-5",C. Norrie,D. Goffin,,,GBR,BEL,3-6,7-5,2-6,6-3,7-5,03:28:00,A,C. Norrie,D. Goffin,GBR,BEL,,,264,/en/stats/leaderboard?page=serve,4,5,64,96,151,72,69,96,47,26,55,50,5,10,25,272,/en/stats/leaderboard?page=serve,3,6,61,88,145,70,62,88,58,33,57,38,3,8,25,63,95,151,34,50,145,49,145,296,66,95,145,37,56,151,51,151,296,,,03:28:00,03:28:00,,,,,,,,,N771,GB88
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS006,QF,02:13:00,,F,3,KE17,"6-4,6-3,7-6(7)",N. Kyrgios,C. Garin,,,AUS,CHI,6-4,6-3,7-6(7),,,02:13:00,A,N. Kyrgios,C. Garin,AUS,CHI,,,291,/en/stats/leaderboard?page=serve,4,17,69,79,114,73,58,79,43,15,35,89,8,9,16,269,/en/stats/leaderboard?page=serve,5,2,72,63,88,68,43,63,52,13,25,50,3,6,15,64,73,114,36,32,88,52,105,202,64,56,88,36,41,114,48,97,202,,,02:13:00,02:13:00,7,5,,,,,,,KE17,GD64
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS007,QF,04:21:00,,F,5,N409,"3-6,7-5,3-6,7-5,7-6(10)",R. Nadal,T. Fritz,,,ESP,USA,3-6,7-5,3-6,7-5,7-6(10),04:21:00,A,R. Nadal,T. Fritz,ESP,USA,,,250,/en/stats/leaderboard?page=serve,7,5,65,107,164,70,75,107,47,27,57,43,6,14,27,271,/en/stats/leaderboard?page=serve,3,19,63,109,172,70,76,109,48,30,63,50,7,14,27,62,102,164,38,66,172,50,168,336,62,106,172,38,62,164,50,168,336,,,04:21:00,04:21:00,,,10,4,,,,,N409,FB98
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS008,R16,02:38:00,,F,4,D643,"6-2,4-6,6-1,6-2",N. Djokovic,T. van Rijthoven,,,SRB,NED,6-2,4-6,6-1,6-2,,02:38:00,A,N. Djokovic,T. van Rijthoven,SRB,NED,,,306,/en/stats/leaderboard?page=serve,2,7,63,61,97,75,46,61,69,25,36,75,3,4,17,242,/en/stats/leaderboard?page=serve,5,20,65,80,124,66,53,80,34,15,44,65,11,17,16,73,71,97,45,56,124,57,127,221,55,68,124,27,26,97,43,94,221,,,02:38:00,02:38:00,,,,,,,,,D643,V942
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS009,R16,03:35:00,,F,4,S0AG,"6-1,6-4,6-7(8),6-3",J. Sinner,C. Alcaraz,,,ITA,ESP,6-1,6-4,6-7(8),6-3,,03:35:00,A,J. Sinner,C. Alcaraz,ITA,ESP,,,296,/en/stats/leaderboard?page=serve,5,4,57,82,143,74,61,82,66,40,61,100,7,7,20,273,/en/stats/leaderboard?page=serve,3,9,67,81,121,65,53,81,58,23,40,67,8,12,18,71,101,143,37,45,121,55,146,264,63,76,121,29,42,143,45,118,264,,,03:35:00,03:35:00,8,10,,,,,,,S0AG,A0E2
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS010,R16,04:36:00,,F,5,GB88,"7-6(7),5-7,5-7,6-4,7-5",D. Goffin,F. Tiafoe,,,BEL,USA,7-6(7),5-7,5-7,6-4,7-5,04:36:00,A,D. Goffin,F. Tiafoe,BEL,USA,,,270,/en/stats/leaderboard?page=serve,9,18,63,132,211,73,96,132,46,36,79,67,12,18,29,260,/en/stats/leaderboard?page=serve,8,16,48,92,192,77,71,92,48,48,100,63,10,16,29,63,132,211,38,73,192,51,205,403,62,119,192,37,79,211,49,198,403,,,04:36:00,04:36:00,,,,,7,3,,,GB88,TD51
540,2022,Wimbledon,GS,2022-06-27T00:00:00,2022-07-10T00:00:00,Grass,128,18652000,£,MS011,R16,02:21:00,,F,3,N771,"6-4,7-5,6-4",C. Norrie,T. Paul,,,GBR,USA,6-4,7-5,6-4,,,02:21:00,A,C. Norrie,T. Paul,GBR,USA,,,292,/en/stats/leaderboard?page=serve,0,3,73,81,111,70,57,81,53,16,30,86,6,7,16,260,/en/stats/leaderboard?page=serve,2,5,62,64,103,64,41,64,56,22,39,50,4,8,16,66,73,111,39,40,103,53,113,214,61,63,103,34,38,111,47,101,214,,,02:21:00,02:21:00,,,,,,,,,N771,PL56
