event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS011,R16,01:59:00,,F,3,G252,"6-4,3-6,6-4",M. Goellner,A. Costa,,,GER,ESP,6-4,3-6,6-4,,,01:59:00,271,/en/stats/leaderboard?page=serve,3,12,47,45,95,80,36,45,50,25,50,60,3,5,14,274,/en/stats/leaderboard?page=serve,2,5,75,76,101,64,49,76,52,13,25,57,4,7,15,64,61,95,39,39,101,51,100,196,61,62,101,36,34,95,49,96,196,A,,,,,,,,,M. Goellner,A. Costa,G252,C378,GER,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS012,R16,01:29:00,,F,2,I034,"7-6(9),6-3",G. Ivanisevic,B. Becker,,,CRO,GER,7-6(9),6-3,,,,01:29:00,283,/en/stats/leaderboard?page=serve,3,9,59,41,70,80,33,41,48,14,29,75,3,4,11,263,/en/stats/leaderboard?page=serve,3,11,42,25,60,76,19,25,57,20,35,50,2,4,10,67,47,70,35,21,60,52,68,130,65,39,60,33,23,70,48,62,130,A,9,7,,,,,,,G. Ivanisevic,B. Becker,I034,B028,CRO,GER,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS013,R16,01:30:00,,F,2,D270,"7-5,6-2",S. Draper,D. Scala,,,AUS,ITA,7-5,6-2,,,,01:30:00,299,/en/stats/leaderboard?page=serve,,7,52,29,56,83,24,29,67,18,27,83,5,6,10,204,/en/stats/leaderboard?page=serve,4,1,39,28,71,61,17,28,47,20,43,43,3,7,10,75,42,56,48,34,71,60,76,127,52,37,71,25,14,56,40,51,127,A,,,,,,,,False,S. Draper,D. Scala,D270,S465,AUS,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS014,R16,01:38:00,,F,2,C344,"6-4,6-4",A. Corretja,C. Moya,,,ESP,ESP,6-4,6-4,,,,01:38:00,209,/en/stats/leaderboard?page=serve,4,1,45,28,62,57,16,28,50,17,34,0,0,4,10,182,/en/stats/leaderboard?page=serve,3,2,44,32,72,66,21,32,33,13,40,60,9,15,10,53,33,62,53,38,72,53,71,134,47,34,72,47,29,62,47,63,134,A,,,,,,,,,A. Corretja,C. Moya,C344,M605,ESP,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS015,R16,02:02:00,,F,3,A203,"3-6,6-2,7-5",K. Alami,S. Bruguera,,,MAR,ESP,3-6,6-2,7-5,,,02:02:00,267,/en/stats/leaderboard?page=serve,6,7,56,54,97,78,42,54,47,20,43,75,6,8,14,262,/en/stats/leaderboard?page=serve,1,4,60,49,81,73,36,49,53,17,32,56,5,9,15,64,62,97,35,28,81,51,90,178,65,53,81,36,35,97,49,88,178,A,,,,,,,,,K. Alami,S. Bruguera,A203,B350,MAR,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS016,R32,01:26:00,,F,2,C243,"7-6(7),6-2",J. Courier,A. Portas,,,USA,ESP,7-6(7),6-2,,,,01:26:00,282,/en/stats/leaderboard?page=serve,4,3,55,36,65,86,31,36,52,15,29,75,3,4,10,259,/en/stats/leaderboard?page=serve,3,1,70,47,67,66,31,47,55,11,20,57,4,7,10,71,46,65,37,25,67,54,71,132,63,42,67,29,19,65,46,61,132,A,7,5,,,,,,,J. Courier,A. Portas,C243,P305,USA,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS017,R32,02:39:00,,F,3,R214,"7-5,6-7(3),6-3",M. Rosset,E. Benfele Alvarez,,,SUI,ESP,7-5,6-7(3),6-3,,,02:39:00,285,/en/stats/leaderboard?page=serve,8,8,54,58,107,84,49,58,53,26,49,86,6,7,17,259,/en/stats/leaderboard?page=serve,4,1,67,75,112,76,57,75,38,14,37,79,11,14,16,70,75,107,37,41,112,53,116,219,63,71,112,30,32,107,47,103,219,A,,,3,7,,,,,M. Rosset,E. Benfele Alvarez,R214,A190,SUI,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS018,R32,01:32:00,,F,2,L206,"7-6(7),6-3",M. Larsson,T. Johansson,,,SWE,SWE,7-6(7),6-3,,,,01:32:00,270,/en/stats/leaderboard?page=serve,3,7,56,40,72,73,29,40,56,18,32,71,5,7,11,234,/en/stats/leaderboard?page=serve,2,3,48,35,73,60,21,35,55,21,38,63,5,8,10,65,47,72,42,31,73,54,78,145,58,42,73,35,25,72,46,67,145,A,7,4,,,,,,,M. Larsson,T. Johansson,L206,J129,SWE,SWE,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS019,R32,01:01:00,,F,2,R286,"6-2,6-2",M. Rios,F. Santoro,,,CHI,FRA,6-2,6-2,,,,01:01:00,193,/en/stats/leaderboard?page=serve,,1,67,36,54,75,27,36,50,9,18,0,0,,8,192,/en/stats/leaderboard?page=serve,1,4,43,17,40,53,9,17,43,10,23,33,2,6,8,67,36,54,53,21,40,61,57,94,48,19,40,33,18,54,39,37,94,A,,,,,,,,False,M. Rios,F. Santoro,R286,S424,CHI,FRA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS020,R32,01:49:00,,F,3,K267,"7-6(7),3-6,6-3",Y. Kafelnikov,P. Haarhuis,,,RUS,NED,7-6(7),3-6,6-3,,,01:49:00,256,/en/stats/leaderboard?page=serve,3,1,55,51,93,73,37,51,57,24,42,33,2,6,15,250,/en/stats/leaderboard?page=serve,3,8,58,63,109,73,46,63,41,19,46,69,9,13,15,66,61,93,40,44,109,52,105,202,60,65,109,34,32,93,48,97,202,A,7,5,,,,,,,Y. Kafelnikov,P. Haarhuis,K267,H223,RUS,NED,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS021,R32,01:59:00,,F,3,B428,"3-6,6-4,7-5",A. Berasategui,P. Rafter,,,ESP,AUS,3-6,6-4,7-5,,,01:59:00,293,/en/stats/leaderboard?page=serve,3,0,79,77,98,64,49,77,67,14,21,78,7,9,15,270,/en/stats/leaderboard?page=serve,4,8,63,60,96,78,47,60,44,16,36,67,6,9,16,64,63,98,34,33,96,49,96,194,66,63,96,36,35,98,51,98,194,A,,,,,,,,,A. Berasategui,P. Rafter,B428,R255,ESP,AUS,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS022,R32,00:59:00,,F,2,C378,"6-4,6-2",A. Costa,J. Siemerink,,,ESP,NED,6-4,6-2,,,,00:59:00,298,/en/stats/leaderboard?page=serve,2,2,71,34,48,82,28,34,57,8,14,67,2,3,9,218,/en/stats/leaderboard?page=serve,4,4,60,31,52,65,20,31,38,8,21,0,0,4,9,75,36,48,46,24,52,60,60,100,54,28,52,25,12,48,40,40,100,A,,,,,,,,,A. Costa,J. Siemerink,C378,S381,ESP,NED,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS023,R32,01:26:00,,F,2,G252,"7-6(8),7-6(7)",M. Goellner,R. Krajicek,,,GER,NED,7-6(8),7-6(7),,,,01:26:00,279,/en/stats/leaderboard?page=serve,5,15,52,40,77,83,33,40,59,22,37,57,4,7,12,258,/en/stats/leaderboard?page=serve,1,10,49,37,75,86,32,37,39,15,38,0,0,3,12,71,55,77,37,28,75,55,83,152,63,47,75,29,22,77,45,69,152,A,8,6,7,1,,,,,M. Goellner,R. Krajicek,G252,K214,GER,NED,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS025,R32,01:37:00,,F,2,B028,"6-4,7-5",B. Becker,C. Pioline,,,GER,FRA,6-4,7-5,,,,01:37:00,277,/en/stats/leaderboard?page=serve,2,11,55,33,60,76,25,33,56,15,27,50,2,4,11,241,/en/stats/leaderboard?page=serve,1,2,61,40,66,58,23,40,58,15,26,43,3,7,11,67,40,60,42,28,66,54,68,126,58,38,66,33,20,60,46,58,126,A,,,,,,,,,B. Becker,C. Pioline,B028,P226,GER,FRA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS026,R32,01:50:00,,F,3,S465,"1-6,6-3,6-4",D. Scala,T. Henman,,,ITA,GBR,1-6,6-3,6-4,,,01:50:00,244,/en/stats/leaderboard?page=serve,,0,49,37,75,68,25,37,58,22,38,50,4,8,13,239,/en/stats/leaderboard?page=serve,5,9,43,37,87,73,27,37,50,25,50,50,4,8,13,63,47,75,40,35,87,51,82,162,60,52,87,37,28,75,49,80,162,A,,,,,,,,False,D. Scala,T. Henman,S465,H336,ITA,GBR,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS027,R32,02:57:00,,F,3,D270,"7-6(7),5-7,7-5",S. Draper,T. Muster,,,AUS,AUT,7-6(7),5-7,7-5,,,02:57:00,251,/en/stats/leaderboard?page=serve,4,10,54,73,135,67,49,73,52,32,62,64,9,14,18,248,/en/stats/leaderboard?page=serve,4,5,65,83,127,69,57,83,41,18,44,64,9,14,18,60,81,135,41,52,127,51,133,262,59,75,127,40,54,135,49,129,262,A,7,4,,,,,,,S. Draper,T. Muster,D270,M099,AUS,AUT,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS028,R32,01:05:00,,F,2,M605,"6-4,6-2",C. Moya,T. Haas,,,ESP,GER,6-4,6-2,,,,01:05:00,274,/en/stats/leaderboard?page=serve,,3,65,35,54,66,23,35,63,12,19,33,1,3,9,195,/en/stats/leaderboard?page=serve,3,3,57,36,63,50,18,36,44,12,27,50,5,10,9,65,35,54,52,33,63,58,68,117,48,30,63,35,19,54,42,49,117,A,,,,,,,,False,C. Moya,T. Haas,M605,H355,ESP,GER,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS029,R32,01:39:00,,F,2,C344,"6-2,6-3",A. Corretja,A. Boetsch,,,ESP,FRA,6-2,6-3,,,,01:39:00,267,/en/stats/leaderboard?page=serve,,4,56,45,81,69,31,45,50,18,36,86,6,7,9,201,/en/stats/leaderboard?page=serve,2,0,60,34,57,71,24,34,22,5,23,50,4,8,8,60,49,81,49,28,57,56,77,138,51,29,57,40,32,81,44,61,138,A,,,,,,,,False,A. Corretja,A. Boetsch,C344,B053,ESP,FRA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS030,R32,01:08:00,,F,2,A203,"6-0,6-4",K. Alami,C. Woodruff,,,MAR,USA,6-0,6-4,,,,01:08:00,273,/en/stats/leaderboard?page=serve,,3,52,27,52,67,18,27,64,16,25,67,2,3,8,174,/en/stats/leaderboard?page=serve,5,0,59,34,58,50,17,34,33,8,24,55,6,11,8,65,34,52,57,33,58,61,67,110,43,25,58,35,18,52,39,43,110,A,,,,,,,,False,K. Alami,C. Woodruff,A203,W212,MAR,USA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS031,R32,01:29:00,,F,2,B350,"6-1,6-4",S. Bruguera,H. Gumy,,,ESP,ARG,6-1,6-4,,,,01:29:00,245,/en/stats/leaderboard?page=serve,3,2,48,28,58,71,20,28,50,15,30,60,3,5,9,191,/en/stats/leaderboard?page=serve,4,0,62,32,52,41,13,32,55,11,20,50,5,10,8,60,35,58,54,28,52,57,63,110,46,24,52,40,23,58,43,47,110,A,,,,,,,,,S. Bruguera,H. Gumy,B350,G247,ESP,ARG,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS032,R64,01:34:00,,F,2,C243,"7-6(7),6-4",J. Courier,P. Sampras,,,USA,USA,7-6(7),6-4,,,,01:34:00,286,/en/stats/leaderboard?page=serve,2,5,62,38,61,79,30,38,61,14,23,0,0,2,11,254,/en/stats/leaderboard?page=serve,3,9,54,36,67,83,30,36,39,12,31,40,2,5,11,72,44,61,37,25,67,54,69,128,63,42,67,28,17,61,46,59,128,A,7,5,,,,,,,J. Courier,P. Sampras,C243,S402,USA,USA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS033,R64,00:20:00,,F,2,P305,"7-6(9),7-6(7)",A. Portas,G. Rusedski,,,ESP,GBR,7-6(9),7-6(7),,,,00:20:00,307,/en/stats/leaderboard?page=serve,,0,86,71,83,72,51,71,58,7,12,67,2,3,12,296,/en/stats/leaderboard?page=serve,3,12,67,52,78,75,39,52,54,14,26,0,0,1,12,70,58,83,32,25,78,52,83,161,68,53,78,30,25,83,48,78,161,A,9,7,7,4,,,,False,A. Portas,G. Rusedski,P305,R237,ESP,GBR,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS034,R64,02:19:00,,F,3,A190,"4-6,6-3,6-3",E. Benfele Alvarez,F. Clavet,,,ESP,ESP,4-6,6-3,6-3,,,02:19:00,271,/en/stats/leaderboard?page=serve,3,9,52,44,85,77,34,44,51,21,41,50,2,4,14,229,/en/stats/leaderboard?page=serve,9,0,59,65,110,66,43,65,42,19,45,75,12,16,14,65,55,85,44,48,110,53,103,195,56,62,110,35,30,85,47,92,195,A,,,,,,,,,E. Benfele Alvarez,F. Clavet,A190,C252,ESP,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS035,R64,01:51:00,,F,2,R214,"7-5,6-4",M. Rosset,J. Golmard,,,SUI,FRA,7-5,6-4,,,,01:51:00,286,/en/stats/leaderboard?page=serve,1,7,56,39,70,69,27,39,65,20,31,83,5,6,11,238,/en/stats/leaderboard?page=serve,2,1,56,40,72,55,22,40,56,18,32,79,11,14,11,67,47,70,44,32,72,56,79,142,56,40,72,33,23,70,44,63,142,A,,,,,,,,,M. Rosset,J. Golmard,R214,G319,SUI,FRA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS036,R64,01:59:00,,F,3,L206,"4-6,7-5,7-6(7)",M. Larsson,W. Ferreira,,,SWE,RSA,4-6,7-5,7-6(7),,,01:59:00,275,/en/stats/leaderboard?page=serve,,5,60,61,101,64,39,61,70,28,40,56,5,9,17,251,/en/stats/leaderboard?page=serve,3,5,54,61,112,70,43,61,49,25,51,56,5,9,17,66,67,101,39,44,112,52,111,213,61,68,112,34,34,101,48,102,213,A,,,,,,7,5,False,M. Larsson,W. Ferreira,L206,F196,SWE,RSA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS037,R64,01:53:00,,F,3,J129,"5-7,6-3,6-2",T. Johansson,D. Sanguinetti,,,SWE,ITA,5-7,6-3,6-2,,,01:53:00,275,/en/stats/leaderboard?page=serve,2,1,49,38,78,79,30,38,63,25,40,60,3,5,14,236,/en/stats/leaderboard?page=serve,,5,49,49,100,71,35,49,45,23,51,67,10,15,15,71,55,78,42,42,100,54,97,178,58,58,100,29,23,78,46,81,178,A,,,,,False,,,,T. Johansson,D. Sanguinetti,J129,S480,SWE,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS038,R64,01:35:00,,F,2,S424,"6-4,6-1",F. Santoro,R. Furlan,,,FRA,ITA,6-4,6-1,,,,01:35:00,267,/en/stats/leaderboard?page=serve,3,5,51,33,65,70,23,33,56,18,32,0,0,1,9,197,/en/stats/leaderboard?page=serve,5,3,44,27,61,67,18,27,38,13,34,60,6,10,8,63,41,65,49,30,61,56,71,126,51,31,61,37,24,65,44,55,126,A,,,,,,,,,F. Santoro,R. Furlan,S424,F192,FRA,ITA,,
