event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS011,R16,01:49:00,,F,3,K310,"4-6,6-0,7-5",S. Koubek,T. Larkham,,,AUT,AUS,4-6,6-0,7-5,,,01:49:00,260,/en/stats/leaderboard?page=serve,3,7,66,61,92,70,43,61,42,13,31,63,5,8,14,210,/en/stats/leaderboard?page=serve,5,1,57,53,93,62,33,53,38,15,40,45,5,11,14,61,56,92,48,45,93,55,101,185,52,48,93,39,36,92,45,84,185,A,,,,,,,,,S. Koubek,T. Larkham,K310,L257,AUT,AUS,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS012,R16,01:32:00,,F,3,L231,"4-6,6-4,6-2",A. Lopez Moron,O. Serrano,,,ESP,ESP,4-6,6-4,6-2,,,01:32:00,238,/en/stats/leaderboard?page=serve,5,3,57,49,86,71,35,49,41,15,37,0,0,4,14,211,/en/stats/leaderboard?page=serve,6,3,57,47,83,53,25,47,47,17,36,25,2,8,14,58,50,86,49,41,83,54,91,169,51,42,83,42,36,86,46,78,169,A,,,,,,,,,A. Lopez Moron,O. Serrano,L231,S676,ESP,ESP,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS013,R16,00:53:00,,F,2,S413,"6-0,6-3",V. Santopadre,M. Kohlmann,,,ITA,GER,6-0,6-3,,,,00:53:00,275,/en/stats/leaderboard?page=serve,,3,60,25,42,92,23,25,35,6,17,67,2,3,7,181,/en/stats/leaderboard?page=serve,1,0,79,37,47,38,14,37,40,4,10,25,2,8,8,69,29,42,62,29,47,65,58,89,38,18,47,31,13,42,35,31,89,A,False,,,,,,,,V. Santopadre,M. Kohlmann,S413,K257,ITA,GER,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS014,R16,01:21:00,,F,2,C487,"6-2,7-6(7)",A. Clement,J. Kroslak,,,FRA,SVK,6-2,7-6(7),,,,01:21:00,218,/en/stats/leaderboard?page=serve,5,6,42,32,76,72,23,32,43,19,44,71,10,14,10,190,/en/stats/leaderboard?page=serve,3,1,63,41,65,51,21,41,38,9,24,45,5,11,10,55,42,76,54,35,65,55,77,141,46,30,65,45,34,76,45,64,141,A,,,,,,,7,3,A. Clement,J. Kroslak,C487,K296,FRA,SVK,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS015,R16,00:59:00,,F,2,C378,"6-3,6-2",A. Costa,D. van Scheppingen,,,ESP,NED,6-3,6-2,,,,00:59:00,305,/en/stats/leaderboard?page=serve,1,6,78,42,54,67,28,42,67,8,12,67,2,3,9,208,/en/stats/leaderboard?page=serve,3,2,57,30,53,67,20,30,35,8,23,50,4,8,8,67,36,54,47,25,53,57,61,107,53,28,53,33,18,54,43,46,107,A,,,,,,,,,A. Costa,D. van Scheppingen,C378,S559,ESP,NED,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS016,R32,01:19:00,,F,2,B428,"6-4,7-6(7)",A. Berasategui,N. Gould,,,ESP,GBR,6-4,7-6(7),,,,01:19:00,277,/en/stats/leaderboard?page=serve,4,0,66,46,70,63,29,46,71,17,24,60,3,5,11,241,/en/stats/leaderboard?page=serve,4,5,58,38,66,74,28,38,36,10,28,0,0,3,11,66,46,70,42,28,66,54,74,136,58,38,66,34,24,70,46,62,136,A,,,,,,,7,4,A. Berasategui,N. Gould,B428,G267,ESP,GBR,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS017,R32,01:06:00,,F,2,R251,"7-5,6-2",M. Rodriguez,B. Cowan,,,ARG,GBR,7-5,6-2,,,,01:06:00,306,/en/stats/leaderboard?page=serve,,7,58,28,48,86,24,28,65,13,20,0,0,1,10,206,/en/stats/leaderboard?page=serve,5,2,34,20,58,70,14,20,45,17,38,20,1,5,10,77,37,48,47,27,58,60,64,106,53,31,58,23,11,48,40,42,106,A,False,,,,,,,,M. Rodriguez,B. Cowan,R251,C387,ARG,GBR,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS018,R32,00:46:00,,F,2,G252,"6-3,6-2",M. Goellner,M. Meneschincheri,,,GER,ITA,6-3,6-2,,,,00:46:00,303,/en/stats/leaderboard?page=serve,1,9,57,27,47,85,23,27,65,13,20,80,4,5,9,191,/en/stats/leaderboard?page=serve,5,2,47,23,49,70,16,23,27,7,26,50,4,8,8,77,36,47,53,26,49,65,62,96,47,23,49,23,11,47,35,34,96,A,,,,,,,,,M. Goellner,M. Meneschincheri,G252,M445,GER,ITA,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS019,R32,00:16:00,,F,2,N099,"6-3,6-3",T. Nydahl,S. Campbell,,,SWE,USA,6-3,6-3,,,,00:16:00,247,/en/stats/leaderboard?page=serve,3,0,72,36,50,69,25,36,43,6,14,40,2,5,9,179,/en/stats/leaderboard?page=serve,3,3,69,34,49,44,15,34,33,5,15,14,1,7,9,62,31,50,59,29,49,61,60,99,41,20,49,38,19,50,39,39,99,A,,,,,,,,,T. Nydahl,S. Campbell,N099,C355,SWE,USA,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS021,R32,01:48:00,,F,3,B429,"6-4,4-6,6-2",J. Burillo,S. Bruguera,,,ESP,ESP,6-4,4-6,6-2,,,01:48:00,257,/en/stats/leaderboard?page=serve,3,9,55,58,106,76,44,58,42,20,48,73,8,11,14,229,/en/stats/leaderboard?page=serve,2,4,48,40,84,65,26,40,50,22,44,55,6,11,14,60,64,106,43,36,84,53,100,190,57,48,84,40,42,106,47,90,190,A,,,,,,,,,J. Burillo,S. Bruguera,B429,B350,ESP,ESP,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS023,R32,02:17:00,,F,3,K310,"6-1,5-7,7-6(8)",S. Koubek,M. Zabaleta,,,AUT,ARG,6-1,5-7,7-6(8),,,02:17:00,242,/en/stats/leaderboard?page=serve,2,2,57,63,111,65,41,63,52,25,48,58,7,12,16,221,/en/stats/leaderboard?page=serve,4,1,58,70,121,57,40,70,49,25,51,65,11,17,15,59,66,111,46,56,121,53,122,232,54,65,121,41,45,111,47,110,232,A,,,,,8,6,,,S. Koubek,M. Zabaleta,K310,Z073,AUT,ARG,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS024,R32,01:22:00,,F,2,L231,"7-5,6-1",A. Lopez Moron,F. Vicente,,,ESP,ESP,7-5,6-1,,,,01:22:00,272,/en/stats/leaderboard?page=serve,1,2,51,39,77,62,24,39,68,26,38,91,10,11,10,223,/en/stats/leaderboard?page=serve,3,4,59,34,58,50,17,34,58,14,24,50,4,8,9,65,50,77,47,27,58,57,77,135,53,31,58,35,27,77,43,58,135,A,,,,,,,,,A. Lopez Moron,F. Vicente,L231,V195,ESP,ESP,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS025,R32,00:53:00,,F,2,S676,"6-1,6-3",O. Serrano,I. Heuberger,,,ESP,SUI,6-1,6-3,,,,00:53:00,287,/en/stats/leaderboard?page=serve,1,0,61,30,49,87,26,30,53,10,19,,0,,8,188,/en/stats/leaderboard?page=serve,9,3,51,25,49,64,16,25,29,7,24,43,3,7,8,73,36,49,53,26,49,63,62,98,47,23,49,27,13,49,37,36,98,A,,,,,,,,,O. Serrano,I. Heuberger,S676,H380,ESP,SUI,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS026,R32,01:04:00,,F,2,K257,"6-4,6-1",M. Kohlmann,C. Auffray,,,GER,FRA,6-4,6-1,,,,01:04:00,252,/en/stats/leaderboard?page=serve,2,1,53,30,57,60,18,30,63,17,27,71,5,7,9,179,/en/stats/leaderboard?page=serve,6,0,64,34,53,47,16,34,37,7,19,50,5,10,8,61,35,57,57,30,53,59,65,110,43,23,53,39,22,57,41,45,110,A,,,,,,,,,M. Kohlmann,C. Auffray,K257,A270,GER,FRA,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS027,R32,02:02:00,,F,3,S413,"2-6,6-2,7-6(9)",V. Santopadre,M. Norman,,,ITA,SWE,2-6,6-2,7-6(9),,,02:02:00,259,/en/stats/leaderboard?page=serve,1,1,58,54,93,72,39,54,51,20,39,50,3,6,14,254,/en/stats/leaderboard?page=serve,4,2,60,57,95,68,39,57,50,19,38,67,6,9,14,63,59,93,39,37,95,51,96,188,61,58,95,37,34,93,49,92,188,A,,,,,9,7,,,V. Santopadre,M. Norman,S413,N250,ITA,SWE,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS028,R32,01:10:00,,F,2,C487,"6-2,6-3",A. Clement,M. Ondruska,,,FRA,RSA,6-2,6-3,,,,01:10:00,280,/en/stats/leaderboard?page=serve,3,0,62,33,53,73,24,33,60,12,20,80,4,5,9,211,/en/stats/leaderboard?page=serve,2,0,76,35,46,51,18,35,36,4,11,33,2,6,8,68,36,53,52,24,46,61,60,99,48,22,46,32,17,53,39,39,99,A,,,,,,,,,A. Clement,M. Ondruska,C487,O098,FRA,RSA,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS029,R32,01:32:00,,F,2,K296,"6-4,7-5",J. Kroslak,C. Wilkinson,,,SVK,GBR,6-4,7-5,,,,01:32:00,277,/en/stats/leaderboard?page=serve,6,6,64,53,83,66,35,53,57,17,30,86,6,7,11,238,/en/stats/leaderboard?page=serve,1,0,54,40,74,63,25,40,50,17,34,77,10,13,11,63,52,83,43,32,74,54,84,157,57,42,74,37,31,83,46,73,157,A,,,,,,,,,J. Kroslak,C. Wilkinson,K296,W150,SVK,GBR,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS030,R32,00:06:00,,F,2,S559,"6-4,6-3",D. van Scheppingen,O. Stanoytchev,,,NED,BUL,6-4,6-3,,,,00:06:00,240,/en/stats/leaderboard?page=serve,2,0,84,46,55,70,32,46,11,1,9,50,2,4,9,202,/en/stats/leaderboard?page=serve,8,1,65,37,57,54,20,37,40,8,20,17,1,6,10,60,33,55,51,29,57,55,62,112,49,28,57,40,22,55,45,50,112,A,,,,,,,,,D. van Scheppingen,O. Stanoytchev,S559,S519,NED,BUL,,
620,1998,Bournemouth,WS,1998-09-14T00:00:00,1998-09-20T00:00:00,Clay,32,375000,$,MS031,R32,01:00:00,,F,2,C378,"6-3,6-3",A. Costa,M. Craca,,,ESP,GER,6-3,6-3,,,,01:00:00,293,/en/stats/leaderboard?page=serve,,3,67,33,49,79,26,33,56,9,16,0,0,1,9,242,/en/stats/leaderboard?page=serve,1,2,70,38,54,53,20,38,63,10,16,56,5,9,9,71,35,49,44,24,54,57,59,103,56,30,54,29,14,49,43,44,103,A,False,,,,,,,,A. Costa,M. Craca,C378,C439,ESP,GER,,
