event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS001,F,02:02:00,,F,3,E224,"4-6,7-6(7),6-2",V. Estrella Burgos,T. Bellucci,,,DOM,BRA,4-6,7-6(7),6-2,,,02:02:00,A,V. Estrella Burgos,T. Bellucci,DOM,BRA,,,294,/en/stats/leaderboard?page=serve,7,8,59,57,96,74,42,57,67,26,39,75,3,4,15,281,/en/stats/leaderboard?page=serve,5,9,51,48,94,73,35,48,67,31,46,71,5,7,15,71,68,96,30,28,94,51,96,190,70,66,94,29,28,96,49,94,190,7,5,02:02:00,02:02:00,,,E224,BD20
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS002,SF,01:54:00,,F,3,BD20,"3-6,6-2,6-3",T. Bellucci,P. Lorenzi,,,BRA,ITA,3-6,6-2,6-3,,,01:54:00,A,T. Bellucci,P. Lorenzi,BRA,ITA,,,281,/en/stats/leaderboard?page=serve,6,4,58,45,77,69,31,45,72,23,32,71,5,7,13,242,/en/stats/leaderboard?page=serve,2,8,55,49,89,67,33,49,45,18,40,71,10,14,13,70,54,77,43,38,89,55,92,166,57,51,89,30,23,77,45,74,166,,,01:54:00,01:54:00,,,BD20,L503
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS003,SF,01:25:00,,F,2,E224,"6-2,7-6(7)",V. Estrella Burgos,A. Ramos-Vinolas,,,DOM,ESP,6-2,7-6(7),,,,01:25:00,A,V. Estrella Burgos,A. Ramos-Vinolas,DOM,ESP,,,307,/en/stats/leaderboard?page=serve,2,7,58,30,52,90,27,30,64,14,22,0,0,1,10,245,/en/stats/leaderboard?page=serve,3,3,62,42,68,67,28,42,46,12,26,40,2,5,10,79,41,52,41,28,68,58,69,120,59,40,68,21,11,52,43,51,120,7,5,01:25:00,01:25:00,,,E224,R772
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS004,QF,02:08:00,,F,3,L503,"6-7(5),7-5,6-3",P. Lorenzi,B. Tomic,,,ITA,AUS,6-7(5),7-5,6-3,,,02:08:00,A,P. Lorenzi,B. Tomic,ITA,AUS,,,322,/en/stats/leaderboard?page=serve,3,25,54,57,106,91,52,57,55,27,49,100,3,3,17,283,/en/stats/leaderboard?page=serve,4,8,63,65,103,82,53,65,47,18,38,50,2,4,16,75,79,106,31,32,103,53,111,209,69,71,103,25,27,106,47,98,209,,,02:08:00,02:08:00,5,7,L503,TA46
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS005,QF,02:07:00,,F,3,BD20,"7-6(7),4-6,6-2",T. Bellucci,P. Carreno Busta,,,BRA,ESP,7-6(7),4-6,6-2,,,02:07:00,A,T. Bellucci,P. Carreno Busta,BRA,ESP,,,273,/en/stats/leaderboard?page=serve,10,15,56,49,87,82,40,49,50,19,38,57,4,7,15,243,/en/stats/leaderboard?page=serve,5,6,57,63,111,62,39,63,50,24,48,71,10,14,15,68,59,87,43,48,111,54,107,198,57,63,111,32,28,87,46,91,198,,,02:07:00,02:07:00,7,0,BD20,CD85
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS006,QF,02:15:00,,F,3,E224,"6-4,6-7(5),6-4",V. Estrella Burgos,R. Olivo,,,DOM,ARG,6-4,6-7(5),6-4,,,02:15:00,A,V. Estrella Burgos,R. Olivo,DOM,ARG,,,293,/en/stats/leaderboard?page=serve,2,5,59,59,100,75,44,59,63,26,41,50,1,2,16,275,/en/stats/leaderboard?page=serve,8,8,58,58,100,74,43,58,62,26,42,57,4,7,16,70,70,100,31,31,100,51,101,200,69,69,100,30,30,100,50,99,200,5,7,02:15:00,02:15:00,,,E224,O376
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS007,QF,01:28:00,,F,2,R772,"7-5,4-3",A. Ramos-Vinolas,F. Lopez,,,ESP,ESP,7-5,4-3,,,,01:28:00,A,A. Ramos-Vinolas,F. Lopez,ESP,ESP,,,296,/en/stats/leaderboard?page=serve,1,4,72,36,50,83,30,36,50,7,14,50,1,2,9,245,/en/stats/leaderboard?page=serve,4,11,49,37,76,68,25,37,51,20,39,67,6,9,10,74,37,50,41,31,76,54,68,126,59,45,76,26,13,50,46,58,126,,,01:28:00,01:28:00,,,R772,L397
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS008,R16,01:37:00,,F,3,TA46,"6-3,2-6,6-4",B. Tomic,R. Carballes Baena,,,AUS,ESP,6-3,2-6,6-4,,,01:37:00,A,B. Tomic,R. Carballes Baena,AUS,ESP,,,252,/en/stats/leaderboard?page=serve,3,9,66,59,89,69,41,59,40,12,30,56,5,9,14,248,/en/stats/leaderboard?page=serve,4,14,51,43,84,72,31,43,46,19,41,56,5,9,13,60,53,89,40,34,84,50,87,173,60,50,84,40,36,89,50,86,173,,,01:37:00,01:37:00,,,TA46,CF59
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS009,R16,01:07:00,,F,2,L503,"6-3,6-2",P. Lorenzi,A. Falla,,,ITA,COL,6-3,6-2,,,,01:07:00,A,P. Lorenzi,A. Falla,ITA,COL,,,275,/en/stats/leaderboard?page=serve,2,1,52,28,54,82,23,28,54,14,26,50,1,2,9,217,/en/stats/leaderboard?page=serve,0,4,65,32,49,63,20,32,35,6,17,33,2,6,8,69,37,54,47,23,49,58,60,103,53,26,49,31,17,54,42,43,103,,,01:07:00,01:07:00,,,L503,F444
7161,2016,Quito,250,2016-02-01T00:00:00,2016-02-07T00:00:00,Clay,28,463520,$,MS010,R16,01:00:00,,F,2,BD20,"6-2,6-4",T. Bellucci,A. Montanes,,,BRA,ESP,6-2,6-4,,,,01:00:00,A,T. Bellucci,A. Montanes,BRA,ESP,,,289,/en/stats/leaderboard?page=serve,3,11,52,27,52,85,23,27,56,14,25,50,1,2,9,219,/en/stats/leaderboard?page=serve,4,3,54,31,57,61,19,31,50,13,26,50,4,8,9,71,37,52,44,25,57,57,62,109,56,32,57,29,15,52,43,47,109,,,01:00:00,01:00:00,,,BD20,M824
