event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS001,F,02:32:00,,F,3,D643,"6-1,3-6,7-6(7)",N. Djokovic,J. del Potro,,,SRB,ARG,6-1,3-6,7-6(7),,,02:32:00,A,N. Djokovic,J. del Potro,SRB,ARG,,,305,/en/stats/leaderboard?page=serve,0,10,67,57,85,79,45,57,57,16,28,75,3,4,14,273,/en/stats/leaderboard?page=serve,2,5,72,75,104,68,51,75,45,13,29,83,10,12,14,72,61,85,38,40,104,53,101,189,62,64,104,28,24,85,47,88,189,7,3,02:32:00,02:32:00,,,,,D643,D683
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS002,SF,01:34:00,,F,2,D643,"6-2,7-5",N. Djokovic,J. Tsonga,,,SRB,FRA,6-2,7-5,,,,01:34:00,A,N. Djokovic,J. Tsonga,SRB,FRA,,,281,/en/stats/leaderboard?page=serve,2,6,67,40,60,65,26,40,65,13,20,33,1,3,10,206,/en/stats/leaderboard?page=serve,2,4,63,45,72,58,26,45,33,9,27,50,5,10,10,65,39,60,51,37,72,58,76,132,49,35,72,35,21,60,42,56,132,,,01:34:00,01:34:00,,,,,D643,T786
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS003,SF,01:46:00,,F,2,D683,"6-2,6-4",J. del Potro,R. Nadal,,,ARG,ESP,6-2,6-4,,,,01:46:00,A,J. del Potro,R. Nadal,ARG,ESP,,,319,/en/stats/leaderboard?page=serve,0,5,80,52,65,65,34,52,69,9,13,100,6,6,9,247,/en/stats/leaderboard?page=serve,4,0,70,47,67,55,26,47,60,12,20,73,8,11,9,66,43,65,43,29,67,55,72,132,57,38,67,34,22,65,45,60,132,,,01:46:00,01:46:00,,,,,D683,N409
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS004,QF,02:23:00,,F,3,D643,"6-7(4),6-2,6-4",N. Djokovic,G. Monfils,,,SRB,FRA,6-7(4),6-2,6-4,,,02:23:00,A,N. Djokovic,G. Monfils,SRB,FRA,,,285,/en/stats/leaderboard?page=serve,1,4,63,54,86,80,43,54,53,17,32,50,2,4,15,250,/en/stats/leaderboard?page=serve,3,9,65,67,103,66,44,67,47,17,36,38,3,8,15,70,60,86,41,42,103,54,102,189,59,61,103,30,26,86,46,87,189,,,02:23:00,02:23:00,4,7,,,D643,MC65
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS005,QF,01:04:00,,F,2,T786,"6-2,6-3",J. Tsonga,F. Mayer,,,FRA,GER,6-2,6-3,,,,01:04:00,A,J. Tsonga,F. Mayer,FRA,GER,,,297,/en/stats/leaderboard?page=serve,3,4,54,31,57,84,26,31,58,15,26,100,4,4,9,249,/en/stats/leaderboard?page=serve,0,3,75,38,51,63,24,38,46,6,13,63,5,8,8,72,41,57,41,21,51,57,62,108,59,30,51,28,16,57,43,46,108,,,01:04:00,01:04:00,,,,,T786,MB02
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS006,QF,01:11:00,,F,2,D683,"6-3,6-3",J. del Potro,N. Almagro,,,ARG,ESP,6-3,6-3,,,,01:11:00,A,J. del Potro,N. Almagro,ARG,ESP,,,317,/en/stats/leaderboard?page=serve,2,9,66,33,50,85,28,33,59,10,17,100,1,1,9,247,/en/stats/leaderboard?page=serve,0,12,64,38,59,76,29,38,29,6,21,63,5,8,9,76,38,50,41,24,59,57,62,109,59,35,59,24,12,50,43,47,109,,,01:11:00,01:11:00,,,,,D683,A479
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS007,QF,01:46:00,,F,2,N409,"7-6(12),6-1",R. Nadal,S. Wawrinka,,,ESP,SUI,7-6(12),6-1,,,,01:46:00,A,R. Nadal,S. Wawrinka,ESP,SUI,,,314,/en/stats/leaderboard?page=serve,0,1,73,53,73,75,40,53,65,13,20,100,4,4,10,259,/en/stats/leaderboard?page=serve,1,5,51,31,61,77,24,31,50,15,30,67,4,6,9,73,53,73,36,22,61,56,75,134,64,39,61,27,20,73,44,59,134,,,01:46:00,01:46:00,12,10,,,N409,W367
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS008,R16,01:10:00,,F,2,D643,"6-3,6-3",N. Djokovic,F. Fognini,,,SRB,ITA,6-3,6-3,,,,01:10:00,A,N. Djokovic,F. Fognini,SRB,ITA,,,333,/en/stats/leaderboard?page=serve,0,5,72,34,47,79,27,34,77,10,13,0,0,0,9,244,/en/stats/leaderboard?page=serve,2,3,71,46,65,59,27,46,47,9,19,50,3,6,9,79,37,47,45,29,65,59,66,112,55,36,65,21,10,47,41,46,112,,,01:10:00,01:10:00,,,,,D643,F510
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS009,R16,02:09:00,,F,3,MC65,"6-4,6-7(5),6-3",G. Monfils,R. Federer,,,FRA,SUI,6-4,6-7(5),6-3,,,02:09:00,A,G. Monfils,R. Federer,FRA,SUI,,,298,/en/stats/leaderboard?page=serve,5,15,59,61,104,80,49,61,56,24,43,80,4,5,16,276,/en/stats/leaderboard?page=serve,2,3,72,73,102,71,52,73,52,15,29,70,7,10,15,70,73,104,34,35,102,52,108,206,66,67,102,30,31,104,48,98,206,,,02:09:00,02:09:00,,,5,7,MC65,F324
5014,2013,ATP Masters 1000 Shanghai,1000,2013-10-07T00:00:00,2013-10-13T00:00:00,Hard,56,3849445,$,MS010,R16,01:20:00,,F,2,MB02,"6-4,6-3",F. Mayer,D. Ferrer,,,GER,ESP,6-4,6-3,,,,01:20:00,A,F. Mayer,D. Ferrer,GER,ESP,,,291,/en/stats/leaderboard?page=serve,0,6,67,40,60,70,28,40,60,12,20,75,3,4,9,240,/en/stats/leaderboard?page=serve,1,1,66,41,62,66,27,41,48,10,21,50,4,8,10,67,40,60,40,25,62,53,65,122,60,37,62,33,20,60,47,57,122,,,01:20:00,01:20:00,,,,,MB02,F401
