event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS001,F,01:45:00,,F,2,D0CG,"6-3,6-4",F. Diaz Acosta,N. Jarry,,,ARG,CHI,6-3,6-4,,,,01:45:00,A,F. Diaz Acosta,N. Jarry,ARG,CHI,,,308,/en/stats/leaderboard?page=serve,2,2,74,52,70,73,38,52,61,11,18,100,6,6,10,263,/en/stats/leaderboard?page=serve,1,1,69,37,54,70,26,37,47,8,17,60,3,5,9,70,49,70,37,20,54,56,69,124,63,34,54,30,21,70,44,55,124,01:45:00,01:45:00,,,,,,,D0CG,J551
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS002,SF,01:56:00,,F,2,J551,"7-6(7),6-3",N. Jarry,C. Alcaraz,,,CHI,ESP,7-6(7),6-3,,,,01:56:00,A,N. Jarry,C. Alcaraz,CHI,ESP,,,284,/en/stats/leaderboard?page=serve,2,7,69,53,77,74,39,53,46,11,24,75,3,4,11,269,/en/stats/leaderboard?page=serve,2,0,66,40,61,73,29,40,52,11,21,50,2,4,10,65,50,77,34,21,61,51,71,138,66,40,61,35,27,77,49,67,138,01:56:00,01:56:00,7,2,,,,,J551,A0E2
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS003,SF,01:25:00,,F,2,D0CG,"6-2,6-3",F. Diaz Acosta,F. Coria,,,ARG,ARG,6-2,6-3,,,,01:25:00,A,F. Diaz Acosta,F. Coria,ARG,ARG,,,290,/en/stats/leaderboard?page=serve,1,3,70,38,54,74,28,38,56,9,16,80,4,5,9,208,/en/stats/leaderboard?page=serve,1,1,67,34,51,56,19,34,35,6,17,64,7,11,8,69,37,54,51,26,51,60,63,105,49,25,51,31,17,54,40,42,105,01:25:00,01:25:00,,,,,,,D0CG,CE77
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS004,QF,01:40:00,,F,2,A0E2,"7-6(7),6-1",C. Alcaraz,A. Vavassori,,,ESP,ITA,7-6(7),6-1,,,,01:40:00,A,C. Alcaraz,A. Vavassori,ESP,ITA,,,318,/en/stats/leaderboard?page=serve,1,1,80,55,69,67,37,55,71,10,14,100,1,1,10,258,/en/stats/leaderboard?page=serve,1,2,68,44,65,64,28,44,48,10,21,75,6,8,9,68,47,69,42,27,65,55,74,134,58,38,65,32,22,69,45,60,134,01:40:00,01:40:00,7,1,,,,,A0E2,VA08
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS005,QF,02:21:00,,F,2,J551,"4-6,7-5",N. Jarry,T. Etcheverry,,,CHI,ARG,4-6,7-5,,,,02:21:00,A,N. Jarry,T. Etcheverry,CHI,ARG,,,246,/en/stats/leaderboard?page=serve,3,5,56,42,75,74,31,42,42,14,33,70,7,10,11,244,/en/stats/leaderboard?page=serve,2,0,64,48,75,73,35,48,37,10,27,57,4,7,11,60,45,75,40,30,75,50,75,150,60,45,75,40,30,75,50,75,150,02:21:00,02:21:00,,,,,,,J551,EA24
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS006,QF,01:23:00,,F,2,D0CG,"6-4,6-3",F. Diaz Acosta,D. Lajovic,,,ARG,SRB,6-4,6-3,,,,01:23:00,A,F. Diaz Acosta,D. Lajovic,ARG,SRB,,,305,/en/stats/leaderboard?page=serve,2,4,69,36,52,75,27,36,69,11,16,67,2,3,10,238,/en/stats/leaderboard?page=serve,1,0,66,35,53,63,22,35,44,8,18,25,1,4,9,73,38,52,43,23,53,58,61,105,57,30,53,27,14,52,42,44,105,01:23:00,01:23:00,,,,,,,D0CG,L987
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS007,QF,01:28:00,,F,2,CE77,"6-1,6-4",F. Coria,S. Baez,,,ARG,ARG,6-1,6-4,,,,01:28:00,A,F. Coria,S. Baez,ARG,ARG,,,264,/en/stats/leaderboard?page=serve,0,3,73,41,56,71,29,41,40,6,15,60,3,5,9,192,/en/stats/leaderboard?page=serve,1,1,74,42,57,48,20,42,33,5,15,44,4,9,8,63,35,56,56,32,57,59,67,113,44,25,57,38,21,56,41,46,113,01:28:00,01:28:00,,,,,,,CE77,B0BI
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS008,R16,01:45:00,,F,2,A0E2,"6-2,7-5",C. Alcaraz,C. Ugo Carabelli,,,ESP,ARG,6-2,7-5,,,,01:45:00,A,C. Alcaraz,C. Ugo Carabelli,ESP,ARG,,,210,/en/stats/leaderboard?page=serve,5,1,72,44,61,70,31,44,12,2,17,56,5,9,10,165,/en/stats/leaderboard?page=serve,5,0,67,51,76,49,25,51,24,6,25,61,11,18,10,54,33,61,59,45,76,57,78,137,41,31,76,46,28,61,43,59,137,01:45:00,01:45:00,,,,,,,A0E2,U182
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS009,R16,01:32:00,,F,2,VA08,"6-4,7-5",A. Vavassori,L. Djere,,,ITA,SRB,6-4,7-5,,,,01:32:00,A,A. Vavassori,L. Djere,ITA,SRB,,,288,/en/stats/leaderboard?page=serve,1,3,70,42,60,74,31,42,61,11,18,60,3,5,11,227,/en/stats/leaderboard?page=serve,3,4,55,31,56,68,21,31,40,10,25,0,0,4,11,70,42,60,45,25,56,58,67,116,55,31,56,30,18,60,42,49,116,01:32:00,01:32:00,,,,,,,VA08,DB63
506,2024,Buenos Aires,250,2024-02-12T00:00:00,2024-02-18T00:00:00,Clay,28,642615,$,MS010,R16,02:52:00,,F,3,J551,"6-7(3),6-2,7-6(7)",N. Jarry,S. Wawrinka,,,CHI,SUI,6-7(3),6-2,7-6(7),,,02:52:00,A,N. Jarry,S. Wawrinka,CHI,SUI,,,290,/en/stats/leaderboard?page=serve,3,11,60,61,102,74,45,61,61,25,41,71,5,7,16,259,/en/stats/leaderboard?page=serve,3,8,53,54,102,74,40,54,52,25,48,50,4,8,16,69,70,102,36,37,102,52,107,204,64,65,102,31,32,102,48,97,204,02:52:00,02:52:00,3,7,7,5,,,J551,W367
