event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS001,F,02:58:00,,F,3,C977,"5-7,7-6(7),6-3",M. Cilic,N. Djokovic,,,CRO,SRB,5-7,7-6(7),6-3,,,02:58:00,7,4,297,/en/stats/leaderboard?page=serve,6,18,48,54,113,85,46,54,58,34,59,83,5,6,17,301,/en/stats/leaderboard?page=serve,5,12,74,81,109,77,62,81,50,14,28,88,7,8,16,71,80,113,30,33,109,51,113,222,70,76,109,29,33,113,49,109,222,A,,,,,M. Cilic,N. Djokovic,C977,D643,CRO,SRB,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS002,SF,01:26:00,,F,2,C977,"7-6(7),7-6(7)",M. Cilic,N. Kyrgios,,,CRO,AUS,7-6(7),7-6(7),,,,01:26:00,7,4,340,/en/stats/leaderboard?page=serve,1,11,72,51,71,88,45,51,70,14,20,0,0,0,12,335,/en/stats/leaderboard?page=serve,3,16,73,52,71,81,42,52,68,13,19,100,2,2,12,83,59,71,23,16,71,53,75,142,77,55,71,17,12,71,47,67,142,A,7,3,,,M. Cilic,N. Kyrgios,C977,KE17,CRO,AUS,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS003,SF,01:32:00,,F,2,D643,"7-6(7),6-4",N. Djokovic,J. Chardy,,,SRB,FRA,7-6(7),6-4,,,,01:32:00,,,339,/en/stats/leaderboard?page=serve,0,4,68,40,59,83,33,40,84,16,19,0,0,0,11,282,/en/stats/leaderboard?page=serve,2,5,69,52,75,77,40,52,43,10,23,67,2,3,11,83,49,59,33,25,75,55,74,134,67,50,75,17,10,59,45,60,134,A,7,5,,,N. Djokovic,J. Chardy,D643,CA12,SRB,FRA,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS004,QF,01:19:00,,F,2,C977,"7-6(7),6-2",M. Cilic,S. Querrey,,,CRO,USA,7-6(7),6-2,,,,01:19:00,,,310,/en/stats/leaderboard?page=serve,2,10,55,33,60,91,30,33,56,15,27,0,0,0,10,259,/en/stats/leaderboard?page=serve,1,7,62,42,68,76,32,42,35,9,26,60,3,5,10,75,45,60,40,27,68,56,72,128,60,41,68,25,15,60,44,56,128,A,7,3,,,M. Cilic,S. Querrey,C977,Q927,CRO,USA,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS005,QF,01:36:00,,F,2,KE17,"7-6(7),7-6(7)",N. Kyrgios,F. Lopez,,,AUS,ESP,7-6(7),7-6(7),,,,01:36:00,7,3,330,/en/stats/leaderboard?page=serve,4,32,74,66,89,80,53,66,48,11,23,100,3,3,12,326,/en/stats/leaderboard?page=serve,2,16,70,49,70,90,44,49,52,11,21,100,1,1,12,72,64,89,21,15,70,50,79,159,79,55,70,28,25,89,50,80,159,A,7,5,,,N. Kyrgios,F. Lopez,KE17,L397,AUS,ESP,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS006,QF,01:25:00,,F,2,CA12,"6-4,6-4",J. Chardy,F. Tiafoe,,,FRA,USA,6-4,6-4,,,,01:25:00,,,306,/en/stats/leaderboard?page=serve,2,8,70,49,70,78,38,49,52,11,21,100,9,9,10,277,/en/stats/leaderboard?page=serve,3,9,67,43,64,72,31,43,52,11,21,78,7,9,10,70,49,70,34,22,64,53,71,134,66,42,64,30,21,70,47,63,134,A,,,,,J. Chardy,F. Tiafoe,CA12,TD51,FRA,USA,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS007,QF,01:19:00,,F,2,D643,"7-5,6-1",N. Djokovic,A. Mannarino,,,SRB,FRA,7-5,6-1,,,,01:19:00,,,296,/en/stats/leaderboard?page=serve,2,6,64,35,55,83,29,35,55,11,20,50,1,2,10,219,/en/stats/leaderboard?page=serve,2,4,63,40,63,60,24,40,39,9,23,69,9,13,9,73,40,55,48,30,63,59,70,118,52,33,63,27,15,55,41,48,118,A,,,,,N. Djokovic,A. Mannarino,D643,ME82,SRB,FRA,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS008,R16,01:42:00,,F,3,C977,"4-6,6-3,6-3",M. Cilic,G. Muller,,,CRO,LUX,4-6,6-3,6-3,,,01:42:00,,,324,/en/stats/leaderboard?page=serve,1,19,66,48,73,88,42,48,60,15,25,75,3,4,14,269,/en/stats/leaderboard?page=serve,3,17,75,68,91,72,49,68,30,7,23,70,7,10,14,78,57,73,38,35,91,56,92,164,62,56,91,22,16,73,44,72,164,A,,,,,M. Cilic,G. Muller,C977,MA30,CRO,LUX,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS009,R16,01:56:00,,F,3,Q927,"7-5,6-7(3),6-1",S. Querrey,S. Wawrinka,,,USA,SUI,7-5,6-7(3),6-1,,,01:56:00,3,7,307,/en/stats/leaderboard?page=serve,3,25,59,67,113,81,54,67,52,24,46,92,12,13,16,267,/en/stats/leaderboard?page=serve,2,8,63,56,89,77,43,56,48,16,33,43,3,7,15,69,78,113,34,30,89,53,108,202,66,59,89,31,35,113,47,94,202,A,,,,,S. Querrey,S. Wawrinka,Q927,W367,USA,SUI,,
311,2018,London / Queen's Club,500,2018-06-18T00:00:00,2018-06-24T00:00:00,Grass,32,1983595,€,MS011,R16,02:11:00,,F,3,KE17,"7-6(7),6-7(5),6-3",N. Kyrgios,K. Edmund,,,AUS,GBR,7-6(7),6-7(5),6-3,,,02:11:00,5,7,338,/en/stats/leaderboard?page=serve,6,32,71,72,102,88,63,72,53,16,30,100,1,1,17,295,/en/stats/leaderboard?page=serve,3,10,61,67,110,78,52,67,56,24,43,83,5,6,16,77,79,102,31,34,110,53,113,212,69,76,110,23,23,102,47,99,212,A,7,3,,,N. Kyrgios,K. Edmund,KE17,E831,AUS,GBR,,
