event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS001,F,01:12:00,,F,2,C328,"6-2,6-0",K. Carlsen,B. Black,,,DEN,ZIM,6-2,6-0,,,,01:12:00,284,/en/stats/leaderboard?page=serve,2,5,51,19,37,95,18,19,50,9,18,75,3,4,7,155,/en/stats/leaderboard?page=serve,3,2,61,36,59,42,15,36,39,9,23,50,6,12,7,73,27,37,59,35,59,65,62,96,41,24,59,27,10,37,35,34,96,A,,,,,,,,K. Carlsen,B. Black,C328,B397,DEN,ZIM,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS002,SF,02:40:00,,F,3,B397,"6-7(5),7-5,7-6(7)",B. Black,S. Lareau,,,ZIM,CAN,6-7(5),7-5,7-6(7),,,02:40:00,249,/en/stats/leaderboard?page=serve,5,12,55,74,134,72,53,74,43,26,60,64,9,14,18,241,/en/stats/leaderboard?page=serve,7,12,64,80,125,66,53,80,40,18,45,50,6,12,18,59,79,134,43,54,125,51,133,259,57,71,125,41,55,134,49,126,259,A,5,7,7,4,,,,B. Black,S. Lareau,B397,L226,ZIM,CAN,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS003,SF,01:25:00,,F,2,C328,"6-2,6-2",K. Carlsen,T. Johansson,,,DEN,SWE,6-2,6-2,,,,01:25:00,191,/en/stats/leaderboard?page=serve,3,5,64,41,64,73,30,41,52,12,23,,0,,8,201,/en/stats/leaderboard?page=serve,2,3,33,17,51,82,14,17,35,12,34,56,5,9,8,66,42,64,49,25,51,58,67,115,51,26,51,34,22,64,42,48,115,A,,,,,,,,K. Carlsen,T. Johansson,C328,J129,DEN,SWE,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS004,QF,01:07:00,,F,2,B397,"6-4,6-0",B. Black,G. Pozzi,,,ZIM,ITA,6-4,6-0,,,,01:07:00,295,/en/stats/leaderboard?page=serve,1,2,56,24,43,88,21,24,63,12,19,,0,,8,198,/en/stats/leaderboard?page=serve,2,9,42,23,55,65,15,23,34,11,32,0,0,4,8,77,33,43,53,29,55,63,62,98,47,26,55,23,10,43,37,36,98,A,,,,,,,,B. Black,G. Pozzi,B397,P045,ZIM,ITA,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS005,QF,01:34:00,,F,2,L226,"6-1,7-6(7)",S. Lareau,O. Burrieza-Lopez,,,CAN,ESP,6-1,7-6(7),,,,01:34:00,254,/en/stats/leaderboard?page=serve,4,2,61,42,69,62,26,42,56,15,27,50,2,4,9,185,/en/stats/leaderboard?page=serve,14,6,44,34,77,62,21,34,37,16,43,55,6,11,10,59,41,69,52,40,77,55,81,146,48,37,77,41,28,69,45,65,146,A,,,,,7,4,,S. Lareau,O. Burrieza-Lopez,L226,B517,CAN,ESP,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS006,QF,01:43:00,,F,2,J129,"7-6(8),7-5",T. Johansson,S. Stolle,,,SWE,AUS,7-6(8),7-5,,,,01:43:00,273,/en/stats/leaderboard?page=serve,2,10,49,40,81,75,30,40,66,27,41,,0,,12,292,/en/stats/leaderboard?page=serve,6,12,63,45,72,80,36,45,52,14,27,75,3,4,12,70,57,81,31,22,72,52,79,153,69,50,72,30,24,81,48,74,153,A,8,6,,,,,,T. Johansson,S. Stolle,J129,S443,SWE,AUS,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS007,QF,01:12:00,,F,2,C328,"7-5,6-1",K. Carlsen,N. Godwin,,,DEN,RSA,7-5,6-1,,,,01:12:00,285,/en/stats/leaderboard?page=serve,1,8,57,33,58,73,24,33,60,15,25,83,5,6,9,201,/en/stats/leaderboard?page=serve,3,0,65,35,54,63,22,35,26,5,19,50,5,10,10,67,39,58,50,27,54,59,66,112,50,27,54,33,19,58,41,46,112,A,,,,,,,,K. Carlsen,N. Godwin,C328,G288,DEN,RSA,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS008,R16,00:55:00,,F,2,B397,"6-1,6-2",B. Black,C. Vinck,,,ZIM,GER,6-1,6-2,,,,00:55:00,263,/en/stats/leaderboard?page=serve,1,3,60,33,55,85,28,33,41,9,22,,0,,8,187,/en/stats/leaderboard?page=serve,3,0,68,28,41,57,16,28,23,3,13,43,3,7,7,67,37,55,54,22,41,61,59,96,46,19,41,33,18,55,39,37,96,A,,,,,,,,B. Black,C. Vinck,B397,V175,ZIM,GER,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS009,R16,01:34:00,,F,2,P045,"6-4,7-6(7)",G. Pozzi,D. Prinosil,,,ITA,GER,6-4,7-6(7),,,,01:34:00,277,/en/stats/leaderboard?page=serve,1,5,51,37,73,81,30,37,69,25,36,,0,,11,265,/en/stats/leaderboard?page=serve,6,3,55,42,76,76,32,42,47,16,34,67,2,3,11,75,55,73,37,28,76,56,83,149,63,48,76,25,18,73,44,66,149,A,,,,,7,4,,G. Pozzi,D. Prinosil,P045,P273,ITA,GER,,
336,1998,Hong Kong,WS,1998-04-06T00:00:00,1998-04-12T00:00:00,Hard,32,315000,$,MS010,R16,01:36:00,,F,2,L226,"7-6(7),6-3",S. Lareau,D. Nestor,,,CAN,CAN,7-6(7),6-3,,,,01:36:00,295,/en/stats/leaderboard?page=serve,2,8,62,46,74,76,35,46,61,17,28,80,4,5,11,262,/en/stats/leaderboard?page=serve,3,6,67,50,75,68,34,50,44,11,25,60,3,5,10,70,52,74,40,30,75,55,82,149,60,45,75,30,22,74,45,67,149,A,7,5,,,,,,S. Lareau,D. Nestor,L226,N210,CAN,CAN,,
