event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS001,F,02:03:00,,F,2,N409,"7-6(7),6-2",R. Nadal,N. Djokovic,,,ESP,SRB,7-6(7),6-2,,,,02:03:00,A,R. Nadal,N. Djokovic,ESP,SRB,,,7.0,2.0,273,/en/stats/leaderboard?page=serve,1,0,71,50,70,68,34,50,55,11,20,50,2,4,10,224,/en/stats/leaderboard?page=serve,2,0,59,39,66,59,23,39,48,13,27,20,1,5,10,64,45,70,45,30,66,55,75,136,55,36,66,36,25,70,45,61,136,,,,,N409,D643
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS002,SF,01:15:00,,F,2,N409,"6-3,6-3",R. Nadal,F. Gonzalez,,,ESP,CHI,6-3,6-3,,,,01:15:00,A,R. Nadal,F. Gonzalez,ESP,CHI,,,,,292,/en/stats/leaderboard?page=serve,0,1,74,34,46,79,27,34,50,6,12,0,0,1,9,217,/en/stats/leaderboard?page=serve,2,2,61,31,51,71,22,31,30,6,20,43,3,7,9,72,33,46,45,23,51,58,56,97,55,28,51,28,13,46,42,41,97,,,,,N409,G415
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS003,SF,02:11:00,,F,3,D643,"4-6,6-3,6-3",N. Djokovic,R. Federer,,,SRB,SUI,4-6,6-3,6-3,,,02:11:00,A,N. Djokovic,R. Federer,SRB,SUI,,,,,245,/en/stats/leaderboard?page=serve,6,3,50,50,100,64,32,50,56,28,50,73,8,11,14,230,/en/stats/leaderboard?page=serve,3,6,49,40,81,73,29,40,41,17,41,38,3,8,14,60,60,100,43,35,81,52,95,181,57,46,81,40,40,100,48,86,181,,,,,D643,F324
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS004,QF,01:51:00,,F,2,N409,"6-3,6-3",R. Nadal,F. Verdasco,,,ESP,ESP,6-3,6-3,,,,01:51:00,A,R. Nadal,F. Verdasco,ESP,ESP,,,,,283,/en/stats/leaderboard?page=serve,0,0,70,42,60,64,27,42,61,11,18,83,5,6,9,218,/en/stats/leaderboard?page=serve,5,0,65,36,55,56,20,36,47,9,19,33,2,6,9,63,38,60,47,26,55,56,64,115,53,29,55,37,22,60,44,51,115,,,,,N409,V306
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS005,QF,02:08:00,,F,3,G415,"2-6,6-3,6-4",F. Gonzalez,J. Monaco,,,CHI,ARG,2-6,6-3,6-4,,,02:08:00,A,F. Gonzalez,J. Monaco,CHI,ARG,,,,,252,/en/stats/leaderboard?page=serve,6,2,60,55,92,64,35,55,54,20,37,40,2,5,14,271,/en/stats/leaderboard?page=serve,3,1,75,61,81,67,41,61,55,11,20,25,1,4,13,60,55,92,36,29,81,49,84,173,64,52,81,40,37,92,51,89,173,,,,,G415,MA21
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS006,QF,01:37:00,,F,2,D643,"6-3,6-4",N. Djokovic,J. del Potro,,,SRB,ARG,6-3,6-4,,,,01:37:00,A,N. Djokovic,J. del Potro,SRB,ARG,,,,,286,/en/stats/leaderboard?page=serve,3,4,64,41,64,66,27,41,65,15,23,67,2,3,10,229,/en/stats/leaderboard?page=serve,3,2,53,29,55,69,20,29,42,11,26,50,3,6,9,66,42,64,44,24,55,55,66,119,56,31,55,34,22,64,45,53,119,,,,,D643,D683
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS007,QF,01:28:00,,F,2,F324,"7-6(7),6-2",R. Federer,M. Zverev,,,SUI,GER,7-6(7),6-2,,,,01:28:00,A,R. Federer,M. Zverev,SUI,GER,,,7.0,3.0,321,/en/stats/leaderboard?page=serve,0,2,65,36,55,86,31,36,68,13,19,0,0,0,10,258,/en/stats/leaderboard?page=serve,1,4,65,54,83,69,37,54,41,12,29,80,8,10,10,80,44,55,41,34,83,57,78,138,59,49,83,20,11,55,43,60,138,,,,,F324,Z168
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS008,R16,01:24:00,,F,2,N409,"6-1,6-0",R. Nadal,R. Soderling,,,ESP,SWE,6-1,6-0,,,,01:24:00,A,R. Nadal,R. Soderling,ESP,SWE,,,,,286,/en/stats/leaderboard?page=serve,2,1,57,29,51,62,18,29,68,15,22,100,5,5,6,140,/en/stats/leaderboard?page=serve,2,3,52,27,52,41,11,27,32,8,25,25,2,8,7,65,33,51,63,33,52,64,66,103,37,19,52,35,18,51,36,37,103,,,,,N409,SA49
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS009,R16,01:49:00,,F,2,V306,"7-5,6-4",F. Verdasco,R. Gasquet,,,ESP,FRA,7-5,6-4,,,,01:49:00,A,F. Verdasco,R. Gasquet,ESP,FRA,,,,,275,/en/stats/leaderboard?page=serve,4,3,76,61,80,66,40,61,53,10,19,75,6,8,11,248,/en/stats/leaderboard?page=serve,2,0,74,53,72,60,32,53,53,10,19,50,4,8,11,63,50,80,42,30,72,53,80,152,58,42,72,38,30,80,47,72,152,,,,,V306,G628
416,2009,ATP Masters 1000 Rome,1000,2009-04-27T00:00:00,2009-05-03T00:00:00,Clay,56,2227500,€,MS010,R16,01:30:00,,F,2,MA21,"6-4,6-4",J. Monaco,M. Cilic,,,ARG,CRO,6-4,6-4,,,,01:30:00,A,J. Monaco,M. Cilic,ARG,CRO,,,,,342,/en/stats/leaderboard?page=serve,0,0,80,39,49,82,32,39,80,8,10,0,0,0,10,263,/en/stats/leaderboard?page=serve,3,5,55,36,66,69,25,36,57,17,30,80,8,10,10,82,40,49,36,24,66,56,64,115,64,42,66,18,9,49,44,51,115,,,,,MA21,C977
