event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS011,R16,02:25:00,,F,4,SU87,"6-3,6-2,3-6,6-1",L. Sonego,L. Tien,,,ITA,USA,6-3,6-2,3-6,6-1,,02:25:00,A,L. Sonego,L. Tien,ITA,USA,,,312,/en/stats/leaderboard?page=serve,2,20,66,63,95,90,57,63,44,14,32,75,3,4,17,228,/en/stats/leaderboard?page=serve,7,4,57,58,102,74,43,58,32,14,44,55,6,11,16,75,71,95,44,45,102,59,116,197,56,57,102,25,24,95,41,81,197,,,02:25:00,02:25:00,,,,,,,,,SU87,T0HA
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS012,R16,02:39:00,,F,3,D643,"6-3,6-4,7-6(7)",N. Djokovic,J. Lehecka,,,SRB,CZE,6-3,6-4,7-6(7),,,02:39:00,A,N. Djokovic,J. Lehecka,SRB,CZE,,,302,/en/stats/leaderboard?page=serve,3,9,59,54,92,81,44,54,63,24,38,67,2,3,16,263,/en/stats/leaderboard?page=serve,4,11,57,60,106,78,47,60,41,19,46,73,8,11,15,74,68,92,38,40,106,55,108,198,62,66,106,26,24,92,45,90,198,,,02:39:00,02:39:00,,,,,7,4,,,D643,L0BV
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS013,R16,01:35:00,,F,2,A0E2,"7-5,6-1",C. Alcaraz,J. Draper,,,ESP,GBR,7-5,6-1,,,,01:35:00,A,C. Alcaraz,J. Draper,ESP,GBR,,,279,/en/stats/leaderboard?page=serve,5,6,68,40,59,83,33,40,37,7,19,67,2,3,10,215,/en/stats/leaderboard?page=serve,2,5,59,40,68,55,22,40,43,12,28,67,8,12,9,68,40,59,50,34,68,58,74,127,50,34,68,32,19,59,42,53,127,,,01:35:00,01:35:00,,,,,,,,,A0E2,D0CO
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS014,R16,01:27:00,,F,3,PL56,"6-1,6-1,6-1",T. Paul,A. Davidovich Fokina,,,USA,ESP,6-1,6-1,6-1,,,01:27:00,A,T. Paul,A. Davidovich Fokina,USA,ESP,,,314,/en/stats/leaderboard?page=serve,0,8,67,45,67,84,38,45,55,12,22,100,3,3,11,173,/en/stats/leaderboard?page=serve,0,2,59,36,61,50,18,36,32,8,25,46,6,13,10,75,50,67,57,35,61,66,85,128,43,26,61,25,17,67,34,43,128,,,01:27:00,01:27:00,,,,,,,,,PL56,DH50
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS015,R16,02:16:00,,F,4,Z355,"6-1,2-6,6-3,6-2",A. Zverev,U. Humbert,,,GER,FRA,6-1,2-6,6-3,6-2,,02:16:00,A,A. Zverev,U. Humbert,GER,FRA,,,306,/en/stats/leaderboard?page=serve,3,19,71,61,86,84,51,61,48,12,25,71,5,7,16,234,/en/stats/leaderboard?page=serve,3,12,71,74,104,69,51,74,23,7,30,63,10,16,16,73,63,86,44,46,104,57,109,190,56,58,104,27,23,86,43,81,190,,,02:16:00,02:16:00,,,,,,,,,Z355,HH26
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS016,R32,02:01:00,,F,3,S0AG,"6-3,6-4,6-2",J. Sinner,M. Giron,,,ITA,USA,6-3,6-4,6-2,,,02:01:00,A,J. Sinner,M. Giron,ITA,USA,,,292,/en/stats/leaderboard?page=serve,2,8,60,50,83,82,41,50,52,17,33,86,6,7,14,222,/en/stats/leaderboard?page=serve,2,2,59,48,82,67,32,48,35,12,34,50,5,10,13,70,58,83,46,38,82,58,96,165,54,44,82,30,25,83,42,69,165,,,02:01:00,02:01:00,,,,,,,,,S0AG,GC88
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS017,R32,03:27:00,,F,5,R0DG,"6-7(5),6-3,4-6,6-4,6-4",H. Rune,M. Kecmanovic,,,DEN,SRB,6-7(5),6-3,4-6,6-4,6-4,03:27:00,A,H. Rune,M. Kecmanovic,DEN,SRB,,,272,/en/stats/leaderboard?page=serve,5,16,60,95,158,77,73,95,44,28,63,38,3,8,26,253,/en/stats/leaderboard?page=serve,6,4,64,95,149,69,66,95,50,27,54,53,8,15,25,64,101,158,38,56,149,51,157,307,62,93,149,36,57,158,49,150,307,,,03:27:00,03:27:00,5,7,,,,,,,R0DG,KI95
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS018,R32,02:14:00,,F,3,M0QI,"6-3,7-6(7),6-2",A. Michelsen,K. Khachanov,,,USA,RUS,6-3,7-6(7),6-2,,,02:14:00,A,A. Michelsen,K. Khachanov,USA,RUS,,,292,/en/stats/leaderboard?page=serve,4,8,63,62,99,73,45,62,59,22,37,67,2,3,15,268,/en/stats/leaderboard?page=serve,1,14,63,52,83,73,38,52,48,15,31,0,0,4,14,68,67,99,36,30,83,53,97,182,64,53,83,32,32,99,47,85,182,7,5,02:14:00,02:14:00,,,,,,,,,M0QI,KE29
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS019,R32,03:53:00,,F,4,DH58,"5-7,7-6(7),6-3,6-3",A. de Minaur,F. Cerundolo,,,AUS,ARG,5-7,7-6(7),6-3,6-3,,03:53:00,A,A. de Minaur,F. Cerundolo,AUS,ARG,,,249,/en/stats/leaderboard?page=serve,9,7,49,67,137,70,47,67,56,39,70,44,4,9,21,227,/en/stats/leaderboard?page=serve,6,5,52,79,152,63,50,79,47,34,73,56,9,16,21,63,86,137,45,68,152,53,154,289,55,84,152,37,51,137,47,135,289,7,3,03:53:00,03:53:00,,,,,,,,,DH58,C0AU
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS020,R32,03:08:00,,F,4,MC65,"3-6,7-5,7-6(7),6-4",G. Monfils,T. Fritz,,,FRA,USA,3-6,7-5,7-6(7),6-4,,03:08:00,A,G. Monfils,T. Fritz,FRA,USA,,,326,/en/stats/leaderboard?page=serve,4,24,61,74,121,82,61,74,68,32,47,75,3,4,21,302,/en/stats/leaderboard?page=serve,0,12,67,87,130,75,65,87,58,25,43,67,4,6,22,77,93,121,31,40,130,53,133,251,69,90,130,23,28,121,47,118,251,,,03:08:00,03:08:00,,,,,7,1,,,MC65,FB98
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS021,R32,02:52:00,,F,4,S0S1,"6-3,3-6,6-4,7-6(7)",B. Shelton,L. Musetti,,,USA,ITA,6-3,3-6,6-4,7-6(7),,02:52:00,A,B. Shelton,L. Musetti,USA,ITA,,,296,/en/stats/leaderboard?page=serve,3,11,70,83,119,81,67,83,47,17,36,67,4,6,20,277,/en/stats/leaderboard?page=serve,3,2,59,69,116,74,51,69,60,28,47,50,3,6,20,71,84,119,32,37,116,51,121,235,68,79,116,29,35,119,49,114,235,,,02:52:00,02:52:00,,,7,5,,,,,S0S1,M0EJ
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS022,R32,03:16:00,,F,4,SU87,"6-7(3),7-6(8),6-1,6-2",L. Sonego,F. Marozsan,,,ITA,HUN,6-7(3),7-6(8),6-1,6-2,,03:16:00,A,L. Sonego,F. Marozsan,ITA,HUN,,,312,/en/stats/leaderboard?page=serve,3,15,62,81,130,85,69,81,53,26,49,100,5,5,20,265,/en/stats/leaderboard?page=serve,7,9,64,86,134,73,63,86,48,23,48,73,11,15,19,73,95,130,36,48,134,54,143,264,64,86,134,27,35,130,46,121,264,8,6,03:16:00,03:16:00,3,7,,,,,,,SU87,M0CI
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS023,R32,02:49:00,,F,3,T0HA,"7-6(12),6-3,6-3",L. Tien,C. Moutet,,,USA,FRA,7-6(12),6-3,6-3,,,02:49:00,A,L. Tien,C. Moutet,USA,FRA,,,256,/en/stats/leaderboard?page=serve,5,1,52,56,107,73,41,56,55,28,51,77,10,13,15,238,/en/stats/leaderboard?page=serve,2,3,70,75,107,60,45,75,47,15,32,60,9,15,15,64,69,107,44,47,107,54,116,214,56,60,107,36,38,107,46,98,214,,,02:49:00,02:49:00,12,10,,,,,,,T0HA,MW02
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS024,R32,02:22:00,,F,3,D643,"6-1,6-4,6-4",N. Djokovic,T. Machac,,,SRB,CZE,6-1,6-4,6-4,,,02:22:00,A,N. Djokovic,T. Machac,SRB,CZE,,,296,/en/stats/leaderboard?page=serve,4,9,65,51,79,80,41,51,54,15,28,67,2,3,14,225,/en/stats/leaderboard?page=serve,5,4,63,55,87,64,35,55,38,12,32,67,10,15,13,71,56,79,46,40,87,58,96,166,54,47,87,29,23,79,42,70,166,,,02:22:00,02:22:00,,,,,,,,,D643,M0FH
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS025,R32,01:47:00,,F,3,L0BV,"6-2,6-3,6-3",J. Lehecka,B. Bonzi,,,CZE,FRA,6-2,6-3,6-3,,,01:47:00,A,J. Lehecka,B. Bonzi,CZE,FRA,,,315,/en/stats/leaderboard?page=serve,1,9,68,52,76,81,42,52,58,14,24,100,2,2,13,233,/en/stats/leaderboard?page=serve,2,1,60,51,85,57,29,51,56,19,34,38,3,8,13,74,56,76,44,37,85,58,93,161,56,48,85,26,20,76,42,68,161,,,01:47:00,01:47:00,,,,,,,,,L0BV,BM95
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS026,R32,03:58:00,,F,5,D0CO,"6-4,2-6,5-7,7-6(7),7-6(10)",J. Draper,A. Vukic,,,GBR,AUS,6-4,2-6,5-7,7-6(7),7-6(10),03:58:00,A,J. Draper,A. Vukic,GBR,AUS,,,297,/en/stats/leaderboard?page=serve,4,29,68,112,164,75,84,112,52,27,52,57,8,14,27,283,/en/stats/leaderboard?page=serve,6,22,63,119,188,78,93,119,41,28,69,78,14,18,27,68,111,164,36,67,188,51,178,352,64,121,188,32,53,164,49,174,352,,,03:58:00,03:58:00,,,7,5,,,10,8,D0CO,V832
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS027,R32,02:55:00,,F,4,A0E2,"6-2,6-4,6-7(3),6-2",C. Alcaraz,N. Borges,,,ESP,POR,6-2,6-4,6-7(3),6-2,,02:55:00,A,C. Alcaraz,N. Borges,ESP,POR,,,308,/en/stats/leaderboard?page=serve,3,9,61,67,109,84,56,67,57,24,42,100,3,3,19,261,/en/stats/leaderboard?page=serve,1,3,69,94,137,64,60,94,53,23,43,62,8,13,19,73,80,109,39,54,137,54,134,246,61,83,137,27,29,109,46,112,246,,,02:55:00,02:55:00,,,,,3,7,,,A0E2,BT72
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS028,R32,03:30:00,,F,5,DH50,"3-6,4-6,7-6(9),6-4,6-2",A. Davidovich Fokina,J. Mensik,,,ESP,CZE,3-6,4-6,7-6(9),6-4,6-2,03:30:00,A,A. Davidovich Fokina,J. Mensik,ESP,CZE,,,270,/en/stats/leaderboard?page=serve,3,4,69,108,156,69,74,108,52,25,48,77,17,22,24,264,/en/stats/leaderboard?page=serve,7,16,57,81,142,83,67,81,39,24,61,33,3,9,25,63,99,156,36,51,142,50,150,298,64,91,142,37,57,156,50,148,298,,,03:30:00,03:30:00,,,,,9,7,,,DH50,M0NI
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS029,R32,02:23:00,,F,3,PL56,"7-6(7),6-2,6-0",T. Paul,R. Carballes Baena,,,USA,ESP,7-6(7),6-2,6-0,,,02:23:00,A,T. Paul,R. Carballes Baena,USA,ESP,,,274,/en/stats/leaderboard?page=serve,2,7,55,47,86,79,37,47,51,20,39,60,3,5,13,183,/en/stats/leaderboard?page=serve,10,3,55,54,98,69,37,54,20,9,44,56,9,16,13,66,57,86,53,52,98,59,109,184,47,46,98,34,29,86,41,75,184,,,02:23:00,02:23:00,7,0,,,,,,,PL56,CF59
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS030,R32,02:37:00,,F,4,HH26,"4-6,7-5,6-4,1-0",U. Humbert,A. Fils,,,FRA,FRA,4-6,7-5,6-4,1-0,,02:37:00,A,U. Humbert,A. Fils,FRA,FRA,,,257,/en/stats/leaderboard?page=serve,6,3,64,65,102,77,50,65,38,14,37,57,4,7,16,248,/en/stats/leaderboard?page=serve,3,6,61,62,101,68,42,62,46,18,39,50,5,10,17,63,64,102,41,41,101,52,105,203,59,60,101,37,38,102,48,98,203,,,02:37:00,02:37:00,,,,,,,,,HH26,F0F1
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS031,R32,02:02:00,,F,3,Z355,"6-3,6-4,6-4",A. Zverev,J. Fearnley,,,GER,GBR,6-3,6-4,6-4,,,02:02:00,A,A. Zverev,J. Fearnley,GER,GBR,,,295,/en/stats/leaderboard?page=serve,1,7,72,58,81,79,46,58,52,12,23,67,4,6,15,240,/en/stats/leaderboard?page=serve,6,6,66,52,79,62,32,52,48,13,27,58,7,12,14,72,58,81,43,34,79,58,92,160,57,45,79,28,23,81,43,68,160,,,02:02:00,02:02:00,,,,,,,,,Z355,F0BY
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS032,R64,02:46:00,,F,4,S0AG,"4-6,6-4,6-1,6-3",J. Sinner,T. Schoolkate,,,ITA,AUS,4-6,6-4,6-1,6-3,,02:46:00,A,J. Sinner,T. Schoolkate,ITA,AUS,,,297,/en/stats/leaderboard?page=serve,5,14,62,62,100,77,48,62,55,21,38,0,0,1,18,241,/en/stats/leaderboard?page=serve,10,13,60,83,138,71,59,83,35,19,55,62,8,13,18,69,69,100,43,60,138,54,129,238,57,78,138,31,31,100,46,109,238,,,02:46:00,02:46:00,,,,,,,,,S0AG,S0N0
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS033,R64,04:06:00,,F,5,GC88,"7-5,3-6,7-5,3-6,6-4",M. Giron,T. Etcheverry,,,USA,ARG,7-5,3-6,7-5,3-6,6-4,04:06:00,A,M. Giron,T. Etcheverry,USA,ARG,,,253,/en/stats/leaderboard?page=serve,1,8,60,98,163,65,64,98,52,34,65,58,11,19,26,258,/en/stats/leaderboard?page=serve,1,14,61,94,153,64,60,94,51,30,59,43,6,14,26,60,98,163,41,63,153,51,161,316,59,90,153,40,65,163,49,155,316,,,04:06:00,04:06:00,,,,,,,,,GC88,EA24
580,2025,Australian Open,GS,2025-01-12T00:00:00,2025-01-26T00:00:00,Hard,128,43250000,A$,MS034,R64,01:51:00,,F,3,KI95,"6-4,6-4,6-2",M. Kecmanovic,H. Hurkacz,,,SRB,POL,6-4,6-4,6-2,,,01:51:00,A,M. Kecmanovic,H. Hurkacz,SRB,POL,,,311,/en/stats/leaderboard?page=serve,0,6,58,49,84,78,38,49,69,24,35,100,3,3,14,259,/en/stats/leaderboard?page=serve,6,14,65,53,82,77,41,53,38,11,29,64,7,11,14,74,62,84,37,30,82,55,92,166,63,52,82,26,22,84,45,74,166,,,01:51:00,01:51:00,,,,,,,,,KI95,HB71
