event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS011,R16,03:11:00,,F,3,Z073,"7-6(7),6-7(1),6-4",M. Zabaleta,F. Clavet,,,ARG,ESP,7-6(7),6-7(1),6-4,,,03:11:00,7,5,,,246,/en/stats/leaderboard?page=serve,5,3,58,71,123,66,47,71,48,25,52,60,6,10,17,248,/en/stats/leaderboard?page=serve,1,4,70,101,145,62,63,101,43,19,44,62,8,13,17,59,72,123,43,63,145,50,135,268,57,82,145,41,51,123,50,133,268,A,1,7,,,M. Zabaleta,F. Clavet,Z073,C252,ARG,ESP,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS012,R16,01:51:00,,F,3,H355,"6-3,1-6,6-4",T. Haas,A. Berasategui,,,GER,ESP,6-3,1-6,6-4,,,01:51:00,,,,,216,/en/stats/leaderboard?page=serve,4,5,49,49,99,61,30,49,44,22,50,71,12,17,13,236,/en/stats/leaderboard?page=serve,6,1,82,73,89,60,44,73,38,6,16,38,3,8,13,53,52,99,44,39,89,48,91,188,56,50,89,47,47,99,52,97,188,A,,,,,T. Haas,A. Berasategui,H355,B428,GER,ESP,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS013,R16,01:37:00,,F,3,R286,"6-1,3-6,6-2",M. Rios,W. Ferreira,,,CHI,RSA,6-1,3-6,6-2,,,01:37:00,,,,,279,/en/stats/leaderboard?page=serve,3,4,58,45,78,84,38,45,45,15,33,83,5,6,12,230,/en/stats/leaderboard?page=serve,5,3,66,52,79,63,33,52,37,10,27,50,4,8,12,68,53,78,46,36,79,57,89,157,54,43,79,32,25,78,43,68,157,A,,,,,M. Rios,W. Ferreira,R286,F196,CHI,RSA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS014,R16,01:07:00,,F,2,K293,"6-4,6-3",G. Kuerten,R. Schuettler,,,BRA,GER,6-4,6-3,,,,01:07:00,,,,,259,/en/stats/leaderboard?page=serve,2,4,49,30,61,63,19,30,65,20,31,71,5,7,10,218,/en/stats/leaderboard?page=serve,0,0,56,30,54,57,17,30,50,12,24,33,2,6,9,64,39,61,46,25,54,56,64,115,54,29,54,36,22,61,44,51,115,A,,,,,G. Kuerten,R. Schuettler,K293,S636,BRA,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS015,R16,01:33:00,,F,2,M605,"7-5,7-6(7)",C. Moya,A. Voinea,,,ESP,ROU,7-5,7-6(7),,,,01:33:00,,,,,248,/en/stats/leaderboard?page=serve,2,4,48,42,87,74,31,42,49,22,45,57,4,7,12,231,/en/stats/leaderboard?page=serve,3,1,52,38,73,66,25,38,49,17,35,50,4,8,12,61,53,87,42,31,73,53,84,160,58,42,73,39,34,87,48,76,160,A,7,5,,,C. Moya,A. Voinea,M605,V166,ESP,ROU,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS016,R32,01:24:00,,F,2,A226,"6-4,7-6(7)",H. Arazi,R. Krajicek,,,MAR,NED,6-4,7-6(7),,,,01:24:00,,,,,281,/en/stats/leaderboard?page=serve,0,1,58,42,72,79,33,42,53,16,30,67,2,3,11,268,/en/stats/leaderboard?page=serve,0,7,61,41,67,73,30,41,46,12,26,50,2,4,11,68,49,72,37,25,67,53,74,139,63,42,67,32,23,72,47,65,139,A,7,3,,,H. Arazi,R. Krajicek,A226,K214,MAR,NED,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS017,R32,00:55:00,,F,2,L290,"6-2,6-0",N. Lapentti,M. Rosset,,,ECU,SUI,6-2,6-0,,,,00:55:00,,,,,291,/en/stats/leaderboard?page=serve,4,0,68,34,50,71,24,34,56,9,16,100,5,5,7,159,/en/stats/leaderboard?page=serve,3,1,50,24,48,58,14,24,25,6,24,44,4,9,7,66,33,50,58,28,48,62,61,98,42,20,48,34,17,50,38,37,98,A,,,,,N. Lapentti,M. Rosset,L290,R214,ECU,SUI,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS018,R32,01:25:00,,F,3,N254,"6-2,3-6,6-1",J. Novak,F. Meligeni,,,CZE,BRA,6-2,3-6,6-1,,,01:25:00,,,,,253,/en/stats/leaderboard?page=serve,4,1,61,48,79,65,31,48,55,17,31,63,5,8,12,201,/en/stats/leaderboard?page=serve,3,0,54,38,71,55,21,38,45,15,33,25,2,8,12,61,48,79,49,35,71,55,83,150,51,36,71,39,31,79,45,67,150,A,,,,,J. Novak,F. Meligeni,N254,M443,CZE,BRA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS019,R32,01:58:00,,F,3,D357,"6-4,4-6,6-0",A. Di Pasquale,F. Mantilla,,,FRA,ESP,6-4,4-6,6-0,,,01:58:00,,,,,261,/en/stats/leaderboard?page=serve,1,4,63,65,104,63,41,65,56,22,39,80,12,15,13,210,/en/stats/leaderboard?page=serve,3,3,49,41,84,59,24,41,49,21,43,25,2,8,13,61,63,104,46,39,84,54,102,188,54,45,84,39,41,104,46,86,188,A,,,,,A. Di Pasquale,F. Mantilla,D357,M535,FRA,ESP,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS020,R32,01:09:00,,F,2,H336,"6-3,6-3",T. Henman,F. Squillari,,,GBR,ARG,6-3,6-3,,,,01:09:00,,,,,288,/en/stats/leaderboard?page=serve,1,3,59,30,51,87,26,30,52,11,21,50,1,2,9,218,/en/stats/leaderboard?page=serve,1,1,52,29,56,48,14,29,63,17,27,43,3,7,9,73,37,51,45,25,56,58,62,107,55,31,56,27,14,51,42,45,107,A,,,,,T. Henman,F. Squillari,H336,S568,GBR,ARG,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS021,R32,00:57:00,,F,2,P372,"6-2,6-2",M. Puerta,F. Santoro,,,ARG,FRA,6-2,6-2,,,,00:57:00,,,,,284,/en/stats/leaderboard?page=serve,1,3,64,30,47,60,18,30,71,12,17,67,2,3,8,202,/en/stats/leaderboard?page=serve,0,3,67,29,43,45,13,29,50,7,14,29,2,7,8,64,30,47,53,23,43,59,53,90,47,20,43,36,17,47,41,37,90,A,,,,,M. Puerta,F. Santoro,P372,S424,ARG,FRA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS022,R32,02:42:00,,F,3,C252,"1-6,7-6(7),7-6(7)",F. Clavet,K. Alami,,,ESP,MAR,1-6,7-6(7),7-6(7),,,02:42:00,,,,,234,/en/stats/leaderboard?page=serve,1,1,72,84,116,56,47,84,53,17,32,56,9,16,15,234,/en/stats/leaderboard?page=serve,5,4,47,53,112,74,39,53,46,27,59,55,6,11,16,55,64,116,41,46,112,48,110,228,59,66,112,45,52,116,52,118,228,A,7,5,7,5,F. Clavet,K. Alami,C252,A203,ESP,MAR,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS023,R32,01:26:00,,F,2,Z073,"7-5,6-2",M. Zabaleta,A. Costa,,,ARG,ESP,7-5,6-2,,,,01:26:00,,,,,261,/en/stats/leaderboard?page=serve,3,2,53,32,60,72,23,32,57,16,28,60,3,5,10,226,/en/stats/leaderboard?page=serve,5,1,73,63,86,46,29,63,61,14,23,55,6,11,10,65,39,60,50,43,86,56,82,146,50,43,86,35,21,60,44,64,146,A,,,,,M. Zabaleta,A. Costa,Z073,C378,ARG,ESP,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS024,R32,01:09:00,,F,2,B428,"6-4,7-5",A. Berasategui,G. Rusedski,,,ESP,GBR,6-4,7-5,,,,01:09:00,,,,,277,/en/stats/leaderboard?page=serve,3,0,79,50,63,74,37,50,46,6,13,67,4,6,11,234,/en/stats/leaderboard?page=serve,6,4,57,36,63,72,26,36,44,12,27,33,2,6,11,68,43,63,40,25,63,54,68,126,60,38,63,32,20,63,46,58,126,A,,,,,A. Berasategui,G. Rusedski,B428,R237,ESP,GBR,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS025,R32,01:26:00,,F,2,H355,"7-5,6-4",T. Haas,T. Ketola,,,GER,FIN,7-5,6-4,,,,01:26:00,,,,,260,/en/stats/leaderboard?page=serve,4,5,52,37,71,76,28,37,50,17,34,50,2,4,11,227,/en/stats/leaderboard?page=serve,2,1,68,52,77,65,34,52,32,8,25,56,5,9,11,63,45,71,45,35,77,54,80,148,55,42,77,37,26,71,46,68,148,A,,,,,T. Haas,T. Ketola,H355,K297,GER,FIN,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS026,R32,01:13:00,,F,2,F196,"6-4,6-3",W. Ferreira,S. Schalken,,,RSA,NED,6-4,6-3,,,,01:13:00,,,,,234,/en/stats/leaderboard?page=serve,4,3,35,15,43,73,11,15,61,17,28,0,0,3,9,183,/en/stats/leaderboard?page=serve,2,1,69,53,77,58,31,53,17,4,24,54,7,13,10,65,28,43,55,42,77,58,70,120,45,35,77,35,15,43,42,50,120,A,,,,,W. Ferreira,S. Schalken,F196,S572,RSA,NED,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS027,R32,01:53:00,,F,2,R286,"7-6(8),7-5",M. Rios,O. Gross,,,CHI,GER,7-6(8),7-5,,,,01:53:00,8,6,,,252,/en/stats/leaderboard?page=serve,2,1,52,46,89,70,32,46,56,24,43,57,4,7,12,252,/en/stats/leaderboard?page=serve,0,3,72,64,89,59,38,64,52,13,25,60,6,10,12,63,56,89,43,38,89,53,94,178,57,51,89,37,33,89,47,84,178,A,,,,,M. Rios,O. Gross,R286,G297,CHI,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS028,R32,01:04:00,,F,2,K293,"6-4,6-4",G. Kuerten,J. Gambill,,,BRA,USA,6-4,6-4,,,,01:04:00,,,,,289,/en/stats/leaderboard?page=serve,0,5,49,28,57,79,22,28,66,19,29,0,0,1,10,237,/en/stats/leaderboard?page=serve,3,6,54,34,63,76,26,34,34,10,29,40,2,5,10,72,41,57,43,27,63,57,68,120,57,36,63,28,16,57,43,52,120,A,,,,,G. Kuerten,J. Gambill,K293,G352,BRA,USA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS029,R32,01:14:00,,F,2,S636,"6-3,6-3",R. Schuettler,S. Dosedel,,,GER,CZE,6-3,6-3,,,,01:14:00,,,,,250,/en/stats/leaderboard?page=serve,3,2,57,33,58,73,24,33,44,11,25,80,8,10,9,207,/en/stats/leaderboard?page=serve,2,2,65,52,80,44,23,52,54,15,28,67,10,15,9,60,35,58,53,42,80,56,77,138,48,38,80,40,23,58,44,61,138,A,,,,,R. Schuettler,S. Dosedel,S636,D198,GER,CZE,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS030,R32,01:42:00,,F,3,V166,"4-6,6-3,6-3",A. Voinea,M. Safin,,,ROU,RUS,4-6,6-3,6-3,,,01:42:00,,,,,273,/en/stats/leaderboard?page=serve,2,7,49,42,85,76,32,42,58,25,43,78,7,9,14,246,/en/stats/leaderboard?page=serve,3,7,52,47,90,66,31,47,53,23,43,56,5,9,14,67,57,85,40,36,90,53,93,175,60,54,90,33,28,85,47,82,175,A,,,,,A. Voinea,M. Safin,V166,S741,ROU,RUS,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS031,R32,01:31:00,,F,2,M605,"6-3,7-5",C. Moya,M. Meneschincheri,,,ESP,ITA,6-3,7-5,,,,01:31:00,,,,,260,/en/stats/leaderboard?page=serve,3,4,52,34,66,82,28,34,44,14,32,60,3,5,11,211,/en/stats/leaderboard?page=serve,3,2,45,35,77,57,20,35,50,21,42,56,5,9,10,64,42,66,47,36,77,55,78,143,53,41,77,36,24,66,45,65,143,A,,,,,C. Moya,M. Meneschincheri,M605,M445,ESP,ITA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS033,R64,01:10:00,,F,2,A226,"6-4,6-2",H. Arazi,R. Gilbert,,,MAR,FRA,6-4,6-2,,,,01:10:00,,,,,258,/en/stats/leaderboard?page=serve,1,6,54,30,56,80,24,30,42,11,26,60,3,5,9,195,/en/stats/leaderboard?page=serve,3,2,52,34,66,50,17,34,50,16,32,62,8,13,9,63,35,56,50,33,66,56,68,122,50,33,66,38,21,56,44,54,122,A,,,,,H. Arazi,R. Gilbert,A226,G108,MAR,FRA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS034,R64,01:37:00,,F,2,L290,"6-4,6-3",N. Lapentti,L. Burgsmuller,,,ECU,GER,6-4,6-3,,,,01:37:00,,,,,279,/en/stats/leaderboard?page=serve,2,5,65,51,78,69,35,51,52,14,27,86,6,7,10,234,/en/stats/leaderboard?page=serve,4,7,61,55,90,64,35,55,40,14,35,86,18,21,9,63,49,78,46,41,90,54,90,168,54,49,90,37,29,78,46,78,168,A,,,,,N. Lapentti,L. Burgsmuller,L290,B484,ECU,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS035,R64,01:16:00,,F,2,R214,"6-3,6-4",M. Rosset,P. Haarhuis,,,SUI,NED,6-3,6-4,,,,01:16:00,,,,,279,/en/stats/leaderboard?page=serve,1,0,53,31,58,81,25,31,56,15,27,50,1,2,10,232,/en/stats/leaderboard?page=serve,1,2,55,30,55,70,21,30,40,10,25,57,4,7,9,69,40,58,44,24,55,57,64,113,56,31,55,31,18,58,43,49,113,A,,,,,M. Rosset,P. Haarhuis,R214,H223,SUI,NED,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS036,R64,01:06:00,,F,2,M443,"7-5,6-1",F. Meligeni,T. Johansson,,,BRA,SWE,7-5,6-1,,,,01:06:00,,,,,292,/en/stats/leaderboard?page=serve,0,2,53,28,53,79,22,28,68,17,25,50,1,2,10,217,/en/stats/leaderboard?page=serve,1,6,57,30,53,70,21,30,30,7,23,20,1,5,9,74,39,53,47,25,53,60,64,106,53,28,53,26,14,53,40,42,106,A,,,,,F. Meligeni,T. Johansson,M443,J129,BRA,SWE,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS037,R64,01:28:00,,F,3,N254,"5-7,6-4,6-1",J. Novak,Y. El Aynaoui,,,CZE,MAR,5-7,6-4,6-1,,,01:28:00,,,,,283,/en/stats/leaderboard?page=serve,2,4,66,50,76,76,38,50,54,14,26,33,1,3,14,238,/en/stats/leaderboard?page=serve,6,4,63,60,95,68,41,60,43,15,35,55,6,11,15,68,52,76,41,39,95,53,91,171,59,56,95,32,24,76,47,80,171,A,,,,,J. Novak,Y. El Aynaoui,N254,E121,CZE,MAR,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS038,R64,01:01:00,,F,2,D357,"6-3,6-2",A. Di Pasquale,D. Sanguinetti,,,FRA,ITA,6-3,6-2,,,,01:01:00,,,,,281,/en/stats/leaderboard?page=serve,1,1,67,46,69,65,30,46,61,14,23,75,3,4,9,209,/en/stats/leaderboard?page=serve,2,2,63,31,49,68,21,31,28,5,18,43,3,7,8,64,44,69,47,23,49,57,67,118,53,26,49,36,25,69,43,51,118,A,,,,,A. Di Pasquale,D. Sanguinetti,D357,S480,FRA,ITA,,
