event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS001,F,01:48:00,,F,2,BA47,"6-3,7-6(9)",T. Berdych,G. Garcia-Lopez,,,CZE,ESP,6-3,7-6(9),,,,01:48:00,A,T. Berdych,G. Garcia-Lopez,CZE,ESP,,,288,/en/stats/leaderboard?page=serve,4,13,55,38,69,79,30,38,55,17,31,0,0,1,11,237,/en/stats/leaderboard?page=serve,9,3,43,34,79,71,24,34,49,22,45,67,4,6,10,68,47,69,42,33,79,54,80,148,58,46,79,32,22,69,46,68,148,9,7,01:48:00,01:48:00,,,BA47,G476
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS002,SF,01:14:00,,F,2,BA47,"6-1,6-4",T. Berdych,T. Robredo,,,CZE,ESP,6-1,6-4,,,,01:14:00,A,T. Berdych,T. Robredo,CZE,ESP,,,301,/en/stats/leaderboard?page=serve,1,8,55,32,58,81,26,32,58,15,26,100,4,4,9,239,/en/stats/leaderboard?page=serve,0,0,68,32,47,56,18,32,53,8,15,25,1,4,8,71,41,58,45,21,47,59,62,105,55,26,47,29,17,58,41,43,105,,,01:14:00,01:14:00,,,BA47,R419
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS003,SF,02:28:00,,F,3,G476,"1-6,7-5,6-3",G. Garcia-Lopez,M. Cilic,,,ESP,CRO,1-6,7-5,6-3,,,02:28:00,A,G. Garcia-Lopez,M. Cilic,ESP,CRO,,,264,/en/stats/leaderboard?page=serve,5,8,62,48,77,83,40,48,38,11,29,67,6,9,14,262,/en/stats/leaderboard?page=serve,6,19,54,56,103,70,39,56,47,22,47,50,3,6,14,66,51,77,41,42,103,52,93,180,59,61,103,34,26,77,48,87,180,,,02:28:00,02:28:00,,,G476,C977
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS004,QF,01:35:00,,F,2,BA47,"6-3,6-2",T. Berdych,J. Vesely,,,CZE,CZE,6-3,6-2,,,,01:35:00,A,T. Berdych,J. Vesely,CZE,CZE,,,286,/en/stats/leaderboard?page=serve,2,3,46,27,59,70,19,27,69,22,32,100,4,4,9,227,/en/stats/leaderboard?page=serve,1,1,58,37,64,59,22,37,48,13,27,57,4,7,8,69,41,59,45,29,64,57,70,123,55,35,64,31,18,59,43,53,123,,,01:35:00,01:35:00,,,BA47,V708
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS005,QF,01:52:00,,F,3,R419,"1-6,6-2,6-4",T. Robredo,S. Bolelli,,,ESP,ITA,1-6,6-2,6-4,,,01:52:00,A,T. Robredo,S. Bolelli,ESP,ITA,,,268,/en/stats/leaderboard?page=serve,6,7,62,50,81,74,37,50,48,15,31,75,6,8,12,245,/en/stats/leaderboard?page=serve,4,1,56,51,91,63,32,51,53,21,40,70,7,10,13,64,52,81,42,38,91,52,90,172,58,53,91,36,29,81,48,82,172,,,01:52:00,01:52:00,,,R419,BA98
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS007,QF,01:35:00,,F,2,C977,"7-6(8),6-4",M. Cilic,H. Chung,,,CRO,KOR,7-6(8),6-4,,,,01:35:00,A,M. Cilic,H. Chung,CRO,KOR,,,278,/en/stats/leaderboard?page=serve,3,15,56,37,66,95,35,37,34,10,29,50,2,4,11,253,/en/stats/leaderboard?page=serve,5,5,54,34,63,68,23,34,59,17,29,0,0,3,11,68,45,66,37,23,63,53,68,129,63,40,63,32,21,66,47,61,129,,,01:35:00,01:35:00,8,6,C977,CH27
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS008,R16,01:33:00,,F,2,BA47,"7-5,6-3",T. Berdych,A. Krajicek,,,CZE,USA,7-5,6-3,,,,01:33:00,A,T. Berdych,A. Krajicek,CZE,USA,,,298,/en/stats/leaderboard?page=serve,2,11,52,30,58,83,25,30,64,18,28,67,2,3,11,244,/en/stats/leaderboard?page=serve,4,5,65,40,62,63,25,40,45,10,22,67,6,9,10,74,43,58,44,27,62,58,70,120,56,35,62,26,15,58,42,50,120,,,01:33:00,01:33:00,,,BA47,KA00
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS009,R16,01:02:00,,F,2,V708,"6-2,6-3",J. Vesely,Z. Zhang,,,CZE,CHN,6-2,6-3,,,,01:02:00,A,J. Vesely,Z. Zhang,CZE,CHN,,,312,/en/stats/leaderboard?page=serve,1,5,54,25,46,92,23,25,62,13,21,0,0,0,8,220,/en/stats/leaderboard?page=serve,3,6,55,28,51,64,18,28,43,10,23,20,1,5,9,78,36,46,45,23,51,61,59,97,55,28,51,22,10,46,39,38,97,,,01:02:00,01:02:00,,,V708,Z371
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS010,R16,01:13:00,,F,2,R419,"7-5,6-3",T. Robredo,H. Moriya,,,ESP,JPN,7-5,6-3,,,,01:13:00,A,T. Robredo,H. Moriya,ESP,JPN,,,305,/en/stats/leaderboard?page=serve,3,2,65,36,55,83,30,36,68,13,19,0,0,1,11,229,/en/stats/leaderboard?page=serve,6,2,47,28,59,64,18,28,52,16,31,0,0,3,10,78,43,55,42,25,59,60,68,114,58,34,59,22,12,55,40,46,114,,,01:13:00,01:13:00,,,R419,MI01
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS011,R16,00:41:00,,F,2,BA98,"6-0,4-0",S. Bolelli,V. Estrella Burgos,,,ITA,DOM,6-0,4-0,,,,00:41:00,A,S. Bolelli,V. Estrella Burgos,ITA,DOM,,,314,/en/stats/leaderboard?page=serve,0,5,68,21,31,71,15,21,70,7,10,100,1,1,5,65,/en/stats/leaderboard?page=serve,3,0,43,10,23,10,1,10,15,2,13,0,0,5,5,71,22,31,87,20,23,78,42,54,13,3,23,29,9,31,22,12,54,,,00:41:00,00:41:00,,,BA98,E224
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS012,R16,01:50:00,,F,2,ME82,"7-5,7-6(9)",A. Mannarino,Y. Bai,,,FRA,CHN,7-5,7-6(9),,,,01:50:00,A,A. Mannarino,Y. Bai,FRA,CHN,,,296,/en/stats/leaderboard?page=serve,1,6,70,46,66,78,36,46,60,12,20,50,2,4,12,245,/en/stats/leaderboard?page=serve,5,5,45,39,87,77,30,39,48,23,48,57,4,7,12,73,48,66,39,34,87,54,82,153,61,53,87,27,18,66,46,71,153,9,7,01:50:00,01:50:00,,,ME82,BE69
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS013,R16,01:16:00,,F,2,G476,"6-4,6-3",G. Garcia-Lopez,L. Rosol,,,ESP,CZE,6-4,6-3,,,,01:16:00,A,G. Garcia-Lopez,L. Rosol,ESP,CZE,,,289,/en/stats/leaderboard?page=serve,1,13,63,35,56,83,29,35,43,9,21,75,3,4,9,230,/en/stats/leaderboard?page=serve,3,6,52,32,62,72,23,32,43,13,30,43,3,7,10,68,38,56,42,26,62,54,64,118,58,36,62,32,18,56,46,54,118,,,01:16:00,01:16:00,,,G476,R685
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS014,R16,00:56:00,,F,2,CH27,"6-2,6-0",H. Chung,A. Bedene,,,KOR,SLO,6-2,6-0,,,,00:56:00,A,H. Chung,A. Bedene,KOR,SLO,,,282,/en/stats/leaderboard?page=serve,2,6,67,29,43,76,22,29,50,7,14,75,3,4,7,114,/en/stats/leaderboard?page=serve,3,3,36,12,33,50,6,12,14,3,21,25,2,8,7,67,29,43,73,24,33,70,53,76,27,9,33,33,14,43,30,23,76,,,00:56:00,00:56:00,,,CH27,BH09
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS015,R16,01:56:00,,F,3,C977,"6-3,4-6,6-3",M. Cilic,J. Millman,,,CRO,AUS,6-3,4-6,6-3,,,01:56:00,A,M. Cilic,J. Millman,CRO,AUS,,,303,/en/stats/leaderboard?page=serve,3,12,57,44,77,84,37,44,61,20,33,75,3,4,14,263,/en/stats/leaderboard?page=serve,1,2,65,53,82,74,39,53,45,13,29,25,1,4,14,74,57,77,37,30,82,55,87,159,63,52,82,26,20,77,45,72,159,,,01:56:00,01:56:00,,,C977,MH30
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS017,R32,02:28:00,,F,3,KA00,"5-7,7-6(8),6-1",A. Krajicek,J. Duckworth,,,USA,AUS,5-7,7-6(8),6-1,,,02:28:00,A,A. Krajicek,J. Duckworth,USA,AUS,,,262,/en/stats/leaderboard?page=serve,8,18,53,55,103,76,42,55,48,23,48,43,3,7,16,233,/en/stats/leaderboard?page=serve,8,12,50,51,101,65,33,51,48,24,50,55,6,11,15,63,65,103,44,44,101,53,109,204,56,57,101,37,38,103,47,95,204,8,6,02:28:00,02:28:00,,,KA00,D994
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS018,R32,01:34:00,,F,2,Z371,"6-4,6-4",Z. Zhang,G. Soeda,,,CHN,JPN,6-4,6-4,,,,01:34:00,A,Z. Zhang,G. Soeda,CHN,JPN,,,256,/en/stats/leaderboard?page=serve,3,4,57,42,74,62,26,42,56,18,32,71,5,7,10,227,/en/stats/leaderboard?page=serve,3,0,58,38,66,58,22,38,54,15,28,60,6,10,10,59,44,74,44,29,66,52,73,140,56,37,66,41,30,74,48,67,140,,,01:34:00,01:34:00,,,Z371,SC47
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS019,R32,01:19:00,,F,2,V708,"6-3,6-2",J. Vesely,Z. Zhang,,,CZE,CHN,6-3,6-2,,,,01:19:00,A,J. Vesely,Z. Zhang,CZE,CHN,,,301,/en/stats/leaderboard?page=serve,3,4,56,32,57,84,27,32,60,15,25,100,4,4,9,228,/en/stats/leaderboard?page=serve,4,3,59,30,51,70,21,30,38,8,21,40,2,5,8,74,42,57,43,22,51,59,64,108,57,29,51,26,15,57,41,44,108,,,01:19:00,01:19:00,,,V708,Z272
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS021,R32,01:15:00,,F,2,MI01,"6-4,6-3",H. Moriya,R. Berankis,,,JPN,LTU,6-4,6-3,,,,01:15:00,A,H. Moriya,R. Berankis,JPN,LTU,,,277,/en/stats/leaderboard?page=serve,3,5,48,32,67,91,29,32,46,16,35,67,2,3,10,232,/en/stats/leaderboard?page=serve,4,4,47,25,53,76,19,25,43,12,28,40,2,5,9,67,45,67,42,22,53,56,67,120,58,31,53,33,22,67,44,53,120,,,01:15:00,01:15:00,,,MI01,BE90
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS022,R32,01:35:00,,F,2,BA98,"6-2,7-6(7)",S. Bolelli,A. Haider-Maurer,,,ITA,AUT,6-2,7-6(7),,,,01:35:00,A,S. Bolelli,A. Haider-Maurer,ITA,AUT,,,294,/en/stats/leaderboard?page=serve,2,8,65,49,75,71,35,49,62,16,26,83,5,6,10,239,/en/stats/leaderboard?page=serve,5,9,48,30,62,67,20,30,50,16,32,40,2,5,10,68,51,75,42,26,62,56,77,137,58,36,62,32,24,75,44,60,137,7,2,01:35:00,01:35:00,,,BA98,H804
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS023,R32,02:29:00,,F,3,E224,"4-6,7-6(7),6-4",V. Estrella Burgos,M. Ebden,,,DOM,AUS,4-6,7-6(7),6-4,,,02:29:00,A,V. Estrella Burgos,M. Ebden,DOM,AUS,,,254,/en/stats/leaderboard?page=serve,6,7,60,61,102,79,48,61,39,16,41,33,2,6,16,249,/en/stats/leaderboard?page=serve,4,4,54,58,107,71,41,58,49,24,49,67,8,12,16,63,64,102,39,42,107,51,106,209,61,65,107,37,38,102,49,103,209,7,3,02:29:00,02:29:00,,,E224,E690
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS024,R32,01:08:00,,F,2,ME82,"6-0,6-3",A. Mannarino,L. Pouille,,,FRA,FRA,6-0,6-3,,,,01:08:00,A,A. Mannarino,L. Pouille,FRA,FRA,,,313,/en/stats/leaderboard?page=serve,0,4,62,28,45,71,20,28,76,13,17,100,2,2,8,191,/en/stats/leaderboard?page=serve,5,6,54,38,71,58,22,38,36,12,33,69,9,13,7,73,33,45,52,37,71,60,70,116,48,34,71,27,12,45,40,46,116,,,01:08:00,01:08:00,,,ME82,PF39
6967,2015,Shenzhen,250,2015-09-28T00:00:00,2015-10-04T00:00:00,Hard,28,607940,$,MS025,R32,01:15:00,,F,2,BE69,"6-1,7-5",Y. Bai,T. Niki,,,CHN,JPN,6-1,7-5,,,,01:15:00,A,Y. Bai,T. Niki,CHN,JPN,,,283,/en/stats/leaderboard?page=serve,3,3,67,38,57,79,30,38,47,9,19,50,1,2,10,228,/en/stats/leaderboard?page=serve,3,3,66,37,56,54,20,37,53,10,19,33,2,6,9,68,39,57,46,26,56,58,65,113,54,30,56,32,18,57,42,48,113,,,01:15:00,01:15:00,,,BE69,N598
