event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS001,F,01:49:00,,F,2,T786,"6-4,7-6(7)",J. Tsonga,J. Chardy,,,FRA,FRA,6-4,7-6(7),,,,01:49:00,A,J. Tsonga,J. Chardy,FRA,FRA,,,7.0,5.0,294,/en/stats/leaderboard?page=serve,7,16,44,37,84,84,31,37,57,27,47,100,8,8,11,286,/en/stats/leaderboard?page=serve,2,11,57,44,77,82,36,44,48,16,33,80,4,5,11,69,58,84,32,25,77,52,83,161,68,52,77,31,26,84,48,78,161,,,,,T786,CA12
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS002,SF,01:04:00,,F,2,T786,"6-3,6-4",J. Tsonga,F. Gil,,,FRA,POR,6-3,6-4,,,,01:04:00,A,J. Tsonga,F. Gil,FRA,POR,,,,,301,/en/stats/leaderboard?page=serve,1,6,62,32,52,84,27,32,60,12,20,67,2,3,10,232,/en/stats/leaderboard?page=serve,2,0,52,25,48,68,17,25,48,11,23,25,1,4,9,75,39,52,42,20,48,59,59,100,58,28,48,25,13,52,41,41,100,,,,,T786,G717
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS003,SF,02:34:00,,F,3,CA12,"1-6,7-6(11),7-6(7)",J. Chardy,D. Ferrer,,,FRA,ESP,1-6,7-6(11),7-6(7),,,02:34:00,A,J. Chardy,D. Ferrer,FRA,ESP,,,11.0,9.0,271,/en/stats/leaderboard?page=serve,3,11,55,63,114,73,46,63,55,28,51,57,4,7,15,287,/en/stats/leaderboard?page=serve,5,9,56,66,117,77,51,66,57,29,51,75,3,4,16,65,74,114,32,37,117,48,111,231,68,80,117,35,40,114,52,120,231,7.0,4.0,,,CA12,F401
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS004,QF,01:13:00,,F,2,T786,"6-4,6-1",J. Tsonga,K. Vliegen,,,FRA,BEL,6-4,6-1,,,,01:13:00,A,J. Tsonga,K. Vliegen,FRA,BEL,,,,,281,/en/stats/leaderboard?page=serve,3,9,55,29,53,90,26,29,42,10,24,80,4,5,9,203,/en/stats/leaderboard?page=serve,2,5,44,24,55,67,16,24,39,12,31,56,5,9,8,68,36,53,49,27,55,58,63,108,51,28,55,32,17,53,42,45,108,,,,,T786,V309
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS005,QF,01:54:00,,F,2,G717,"7-6(8),6-3",F. Gil,G. Garcia-Lopez,,,POR,ESP,7-6(8),6-3,,,,01:54:00,A,F. Gil,G. Garcia-Lopez,POR,ESP,,,,,277,/en/stats/leaderboard?page=serve,3,2,52,43,82,77,33,43,59,23,39,91,10,11,11,259,/en/stats/leaderboard?page=serve,4,3,59,46,78,74,34,46,47,15,32,67,4,6,10,68,56,82,37,29,78,53,85,160,63,49,78,32,26,82,47,75,160,,,8.0,6.0,G717,G476
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS006,QF,01:33:00,,F,2,CA12,"7-6(7),6-3",J. Chardy,S. De Chaunac,,,FRA,FRA,7-6(7),6-3,,,,01:33:00,A,J. Chardy,S. De Chaunac,FRA,FRA,,,,,302,/en/stats/leaderboard?page=serve,4,7,54,38,70,92,35,38,53,17,32,100,6,6,11,281,/en/stats/leaderboard?page=serve,4,6,60,39,65,79,31,39,50,13,26,67,2,3,10,74,52,70,32,21,65,54,73,135,68,44,65,26,18,70,46,62,135,,,7.0,4.0,CA12,D351
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS008,R16,01:03:00,,F,2,T786,"6-1,6-4",J. Tsonga,D. Istomin,,,FRA,UZB,6-1,6-4,,,,01:03:00,A,J. Tsonga,D. Istomin,FRA,UZB,,,,,301,/en/stats/leaderboard?page=serve,3,4,56,28,50,89,25,28,55,12,22,0,0,0,9,214,/en/stats/leaderboard?page=serve,4,2,45,22,49,68,15,22,41,11,27,0,0,3,8,74,37,50,47,23,49,61,60,99,53,26,49,26,13,50,39,39,99,,,,,T786,I165
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS009,R16,01:00:00,,F,2,V309,"6-4,6-1",K. Vliegen,I. Minar,,,BEL,CZE,6-4,6-1,,,,01:00:00,A,K. Vliegen,I. Minar,BEL,CZE,,,,,310,/en/stats/leaderboard?page=serve,1,7,64,27,42,93,25,27,47,7,15,0,0,0,8,215,/en/stats/leaderboard?page=serve,2,8,56,31,55,65,20,31,33,8,24,50,4,8,9,76,32,42,49,27,55,61,59,97,51,28,55,24,10,42,39,38,97,,,,,V309,MA41
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS010,R16,01:44:00,,F,2,G476,"6-4,7-5",G. Garcia-Lopez,L. Mayer,,,ESP,ARG,6-4,7-5,,,,01:44:00,A,G. Garcia-Lopez,L. Mayer,ESP,ARG,,,,,277,/en/stats/leaderboard?page=serve,6,1,57,42,74,79,33,42,56,18,32,86,6,7,11,246,/en/stats/leaderboard?page=serve,3,4,60,42,70,67,28,42,46,13,28,0,0,3,11,69,51,74,41,29,70,56,80,144,59,41,70,31,23,74,44,64,144,,,,,G476,MD56
5012,2009,Johannesburg,250,2009-02-02T00:00:00,2009-02-08T00:00:00,Hard,32,442500,$,MS011,R16,02:27:00,,F,3,G717,"4-6,7-5,6-4",F. Gil,R. De Voest,,,POR,RSA,4-6,7-5,6-4,,,02:27:00,A,F. Gil,R. De Voest,POR,RSA,,,,,241,/en/stats/leaderboard?page=serve,0,2,54,56,103,70,39,56,47,22,47,67,10,15,16,218,/en/stats/leaderboard?page=serve,4,6,48,47,97,72,34,47,34,17,50,40,4,10,16,59,61,103,47,46,97,54,107,200,53,51,97,41,42,103,47,93,200,,,,,G717,D424
