event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS011,R16,02:42:00,,F,4,S741,"6-4,1-6,6-3,7-5",M. Safin,C. Pioline,,,RUS,FRA,6-4,1-6,6-3,7-5,,02:42:00,,,278,/en/stats/leaderboard?page=serve,3,13,57,72,127,67,48,72,60,33,55,70,7,10,19,250,/en/stats/leaderboard?page=serve,7,7,59,73,124,74,54,73,39,20,51,67,8,12,19,64,81,127,40,50,124,52,131,251,60,74,124,36,46,127,48,120,251,A,,,,,,,M. Safin,C. Pioline,S741,P226,RUS,FRA,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS012,R16,02:38:00,,F,3,K293,"6-3,6-4,7-6(7)",G. Kuerten,N. Lapentti,,,BRA,ECU,6-3,6-4,7-6(7),,,02:38:00,,,248,/en/stats/leaderboard?page=serve,5,5,50,55,109,69,38,55,56,30,54,56,5,9,15,226,/en/stats/leaderboard?page=serve,0,5,53,60,113,53,32,60,53,28,53,70,14,20,16,62,68,109,47,53,113,55,121,222,53,60,113,38,41,109,45,101,222,A,7,4,,,,,G. Kuerten,N. Lapentti,K293,L290,BRA,ECU,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS013,R16,03:34:00,,F,5,K267,"5-7,6-3,5-7,7-6(7),8-6",Y. Kafelnikov,F. Vicente,,,RUS,ESP,5-7,6-3,5-7,7-6(7),8-6,03:34:00,7,4,240,/en/stats/leaderboard?page=serve,14,5,62,107,173,69,74,107,45,30,66,64,14,22,30,245,/en/stats/leaderboard?page=serve,5,6,60,110,184,63,69,110,53,39,74,53,10,19,29,60,104,173,41,76,184,50,180,357,59,108,184,40,69,173,50,177,357,A,,,,,,,Y. Kafelnikov,F. Vicente,K267,V195,RUS,ESP,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS014,R16,02:36:00,,F,3,C344,"7-5,7-6(9),6-2",A. Corretja,R. Federer,,,ESP,SUI,7-5,7-6(9),6-2,,,02:36:00,,,276,/en/stats/leaderboard?page=serve,3,5,49,52,107,87,45,52,51,28,55,60,3,5,16,237,/en/stats/leaderboard?page=serve,6,9,59,74,126,72,53,74,35,18,52,64,9,14,16,68,73,107,44,55,126,55,128,233,56,71,126,32,34,107,45,105,233,A,,,9,7,,,A. Corretja,R. Federer,C344,F324,ESP,SUI,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS015,R16,02:22:00,,F,4,F316,"6-2,6-2,3-6,6-3",J. Ferrero,M. Philippoussis,,,ESP,AUS,6-2,6-2,3-6,6-3,,02:22:00,,,302,/en/stats/leaderboard?page=serve,1,5,64,65,101,71,46,65,69,25,36,88,7,8,17,247,/en/stats/leaderboard?page=serve,4,12,55,65,118,74,48,65,40,21,53,50,5,10,17,70,71,101,42,49,118,55,120,219,58,69,118,30,30,101,45,99,219,A,,,,,,,J. Ferrero,M. Philippoussis,F316,P338,ESP,AUS,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS016,R32,02:47:00,,F,4,S568,"6-1,6-4,4-6,6-4",F. Squillari,K. Kucera,,,ARG,SVK,6-1,6-4,4-6,6-4,,02:47:00,,,238,/en/stats/leaderboard?page=serve,10,4,47,57,121,74,42,57,50,32,64,67,10,15,19,212,/en/stats/leaderboard?page=serve,8,10,53,71,134,65,46,71,37,23,63,58,11,19,18,61,74,121,49,65,134,55,139,255,51,69,134,39,47,121,45,116,255,A,,,,,,,F. Squillari,K. Kucera,S568,K237,ARG,SVK,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS017,R32,01:30:00,,F,2,E121,"6-4,5-5",Y. El Aynaoui,J. Stoltenberg,,,MAR,AUS,6-4,5-5,,,,01:30:00,,,262,/en/stats/leaderboard?page=serve,1,1,57,38,67,66,25,38,59,17,29,33,1,3,10,233,/en/stats/leaderboard?page=serve,6,4,45,30,66,70,21,30,50,18,36,63,5,8,10,63,42,67,41,27,66,52,69,133,59,39,66,37,25,67,48,64,133,A,,,,,,,Y. El Aynaoui,J. Stoltenberg,E121,S331,MAR,AUS,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS018,R32,01:37:00,,F,3,H432,"6-1,6-4,6-0",L. Hewitt,A. Savolt,,,AUS,HUN,6-1,6-4,6-0,,,01:37:00,,,299,/en/stats/leaderboard?page=serve,1,4,56,36,64,81,29,36,68,19,28,67,2,3,12,182,/en/stats/leaderboard?page=serve,6,4,55,34,62,47,16,34,46,13,28,36,4,11,11,75,48,64,53,33,62,64,81,126,47,29,62,25,16,64,36,45,126,A,,,,,,,L. Hewitt,A. Savolt,H432,S608,AUS,HUN,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS019,R32,03:09:00,,F,5,C378,"5-7,7-6(7),6-1,3-6,6-4",A. Costa,T. Enqvist,,,ESP,SWE,5-7,7-6(7),6-1,3-6,6-4,03:09:00,,,287,/en/stats/leaderboard?page=serve,0,13,72,103,143,65,67,103,65,26,40,46,6,13,25,238,/en/stats/leaderboard?page=serve,12,11,51,74,144,70,52,74,50,35,70,58,11,19,25,65,93,143,40,57,144,52,150,287,60,87,144,35,50,143,48,137,287,A,,,7,2,,,A. Costa,T. Enqvist,C378,E113,ESP,SWE,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS020,R32,01:40:00,,F,3,N250,"6-4,6-1,6-2",M. Norman,S. Sargsian,,,SWE,ARM,6-4,6-1,6-2,,,01:40:00,,,288,/en/stats/leaderboard?page=serve,2,8,65,47,72,74,35,47,52,13,25,75,3,4,12,197,/en/stats/leaderboard?page=serve,5,4,59,51,87,57,29,51,36,13,36,59,10,17,13,67,48,72,52,45,87,58,93,159,48,42,87,33,24,72,42,66,159,A,,,,,,,M. Norman,S. Sargsian,N250,S545,SWE,ARM,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS021,R32,02:16:00,,F,4,M475,"6-3,3-6,6-4,6-3",A. Medvedev,A. Calleri,,,UKR,ARG,6-3,3-6,6-4,6-3,,02:16:00,,,277,/en/stats/leaderboard?page=serve,5,4,61,66,109,73,48,66,60,26,43,67,6,9,19,246,/en/stats/leaderboard?page=serve,7,10,53,59,111,78,46,59,40,21,52,50,5,10,18,68,74,109,40,44,111,54,118,220,60,67,111,32,35,109,46,102,220,A,,,,,,,A. Medvedev,A. Calleri,M475,C478,UKR,ARG,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS022,R32,01:57:00,,F,3,S741,"7-6(7),6-3,6-3",M. Safin,T. Haas,,,RUS,GER,7-6(7),6-3,6-3,,,01:57:00,,,304,/en/stats/leaderboard?page=serve,0,9,60,56,93,77,43,56,65,24,37,83,5,6,15,238,/en/stats/leaderboard?page=serve,3,2,52,51,98,69,35,51,45,21,47,60,6,10,15,72,67,93,43,42,98,57,109,191,57,56,98,28,26,93,43,82,191,A,,,,,7,2,M. Safin,T. Haas,S741,H355,RUS,GER,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS023,R32,01:51:00,,F,3,P226,"6-4,6-3,6-3",C. Pioline,A. Portas,,,FRA,ESP,6-4,6-3,6-3,,,01:51:00,,,308,/en/stats/leaderboard?page=serve,0,12,55,40,73,85,34,40,64,21,33,0,0,1,14,226,/en/stats/leaderboard?page=serve,5,6,54,50,92,74,37,50,33,14,42,62,8,13,14,75,55,73,45,41,92,58,96,165,55,51,92,25,18,73,42,69,165,A,,,,,,,C. Pioline,A. Portas,P226,P305,FRA,ESP,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS024,R32,02:59:00,,F,4,K293,"6-3,6-7(9),6-1,6-4",G. Kuerten,M. Chang,,,BRA,USA,6-3,6-7(9),6-1,6-4,,02:59:00,,,277,/en/stats/leaderboard?page=serve,4,18,55,66,120,83,55,66,41,22,54,25,1,4,19,209,/en/stats/leaderboard?page=serve,1,3,49,70,143,57,40,70,49,36,73,50,9,18,19,64,77,120,47,67,143,55,144,263,53,76,143,36,43,120,45,119,263,A,,,9,11,,,G. Kuerten,M. Chang,K293,C274,BRA,USA,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS025,R32,03:10:00,,F,4,L290,"5-7,6-3,7-5,6-3",N. Lapentti,W. Ferreira,,,ECU,RSA,5-7,6-3,7-5,6-3,,03:10:00,,,275,/en/stats/leaderboard?page=serve,5,9,69,86,125,73,63,86,49,19,39,43,3,7,21,219,/en/stats/leaderboard?page=serve,4,4,35,50,141,72,36,50,46,42,91,63,12,19,21,66,82,125,45,63,141,55,145,266,55,78,141,34,43,125,45,121,266,A,,,,,,,N. Lapentti,W. Ferreira,L290,F196,ECU,RSA,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS026,R32,03:38:00,,F,5,V195,"7-5,4-6,6-4,4-6,6-3",F. Vicente,T. Henman,,,ESP,GBR,7-5,4-6,6-4,4-6,6-3,03:38:00,,,271,/en/stats/leaderboard?page=serve,5,2,77,134,174,63,85,134,58,23,40,76,19,25,26,242,/en/stats/leaderboard?page=serve,10,6,56,82,147,70,57,82,48,31,65,73,19,26,25,62,108,174,40,59,147,52,167,321,60,88,147,38,66,174,48,154,321,A,,,,,,,F. Vicente,T. Henman,V195,H336,ESP,GBR,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS027,R32,02:44:00,,F,4,K267,"6-3,6-1,5-7,6-4",Y. Kafelnikov,S. Grosjean,,,RUS,FRA,6-3,6-1,5-7,6-4,,02:44:00,,,254,/en/stats/leaderboard?page=serve,7,1,55,72,132,78,56,72,43,26,60,73,8,11,19,246,/en/stats/leaderboard?page=serve,1,8,63,80,128,55,44,80,58,28,48,53,8,15,19,62,82,132,44,56,128,53,138,260,56,72,128,38,50,132,47,122,260,A,,,,,,,Y. Kafelnikov,S. Grosjean,K267,G379,RUS,FRA,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS028,R32,04:25:00,,F,5,F324,"7-6(7),6-4,2-6,6-7(4),8-6",R. Federer,M. Kratochvil,,,SUI,SUI,7-6(7),6-4,2-6,6-7(4),8-6,04:25:00,4,7,266,/en/stats/leaderboard?page=serve,7,14,56,101,179,74,75,101,51,40,78,63,10,16,28,237,/en/stats/leaderboard?page=serve,15,6,48,101,212,66,67,101,54,60,111,74,17,23,28,64,115,179,40,85,212,51,200,391,60,127,212,36,64,179,49,191,391,A,,,,,7,5,R. Federer,M. Kratochvil,F324,K319,SUI,SUI,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS029,R32,02:29:00,,F,4,C344,"4-6,6-2,6-3,6-2",A. Corretja,R. Krajicek,,,ESP,NED,4-6,6-2,6-3,6-2,,02:29:00,,,287,/en/stats/leaderboard?page=serve,4,7,47,51,109,76,39,51,67,39,58,83,5,6,18,253,/en/stats/leaderboard?page=serve,3,19,51,54,105,81,44,54,35,18,51,50,5,10,17,72,78,109,41,43,105,57,121,214,59,62,105,28,31,109,43,93,214,A,,,,,,,A. Corretja,R. Krajicek,C344,K214,ESP,NED,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS030,R32,00:53:00,,F,2,F316,"6-2,3-2",J. Ferrero,M. Puerta,,,ESP,ARG,6-2,3-2,,,,00:53:00,,,279,/en/stats/leaderboard?page=serve,1,4,50,17,34,65,11,17,76,13,17,50,1,2,7,180,/en/stats/leaderboard?page=serve,2,0,55,23,42,52,12,23,42,8,19,67,8,12,6,71,24,34,52,22,42,61,46,76,48,20,42,29,10,34,39,30,76,A,,,,,,,J. Ferrero,M. Puerta,F316,P372,ESP,ARG,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS031,R32,02:13:00,,F,4,P338,"6-2,6-1,3-6,6-3",M. Philippoussis,H. Arazi,,,AUS,MAR,6-2,6-1,3-6,6-3,,02:13:00,,,292,/en/stats/leaderboard?page=serve,3,13,52,54,104,81,44,54,56,28,50,80,4,5,16,235,/en/stats/leaderboard?page=serve,0,3,49,45,92,60,27,45,53,25,47,55,6,11,17,69,72,104,43,40,92,57,112,196,57,52,92,31,32,104,43,84,196,A,,,,,,,M. Philippoussis,H. Arazi,P338,A226,AUS,MAR,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS032,R64,02:00:00,,F,4,K237,"2-6,7-5,6-1,6-0",K. Kucera,A. Agassi,,,SVK,USA,2-6,7-5,6-1,6-0,,02:00:00,,,239,/en/stats/leaderboard?page=serve,6,5,53,50,95,68,34,50,49,22,45,55,6,11,17,196,/en/stats/leaderboard?page=serve,3,2,58,49,85,63,31,49,33,12,36,50,9,18,16,59,56,95,49,42,85,54,98,180,51,43,85,41,39,95,46,82,180,A,,,,,,,K. Kucera,A. Agassi,K237,A092,SVK,USA,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS033,R64,03:19:00,,F,4,S568,"7-5,6-3,6-7(5),6-4",F. Squillari,J. Vanek,,,ARG,CZE,7-5,6-3,6-7(5),6-4,,03:19:00,,,245,/en/stats/leaderboard?page=serve,6,9,58,95,164,64,61,95,48,33,69,68,13,19,22,210,/en/stats/leaderboard?page=serve,7,0,53,76,144,66,50,76,41,28,68,63,15,24,21,57,94,164,46,66,144,52,160,308,54,78,144,43,70,164,48,148,308,A,5,7,,,,,F. Squillari,J. Vanek,S568,V207,ARG,CZE,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS034,R64,02:11:00,,F,3,S331,"6-3,6-1,7-5",J. Stoltenberg,N. Massu,,,AUS,CHI,6-3,6-1,7-5,,,02:11:00,,,260,/en/stats/leaderboard?page=serve,3,9,63,59,94,76,45,59,37,13,35,63,5,8,14,188,/en/stats/leaderboard?page=serve,6,5,51,47,93,53,25,47,43,20,46,53,9,17,14,62,58,94,52,48,93,57,106,187,48,45,93,38,36,94,43,81,187,A,,,,,,,J. Stoltenberg,N. Massu,S331,M655,AUS,CHI,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS035,R64,01:33:00,,F,3,E121,"6-3,6-4,6-0",Y. El Aynaoui,J. Chela,,,MAR,ARG,6-3,6-4,6-0,,,01:33:00,,,299,/en/stats/leaderboard?page=serve,3,10,49,38,77,87,33,38,56,22,39,100,1,1,13,225,/en/stats/leaderboard?page=serve,4,11,57,55,97,65,36,55,38,16,42,72,13,18,12,71,55,77,46,45,97,57,100,174,54,52,97,29,22,77,43,74,174,A,,,,,,,Y. El Aynaoui,J. Chela,E121,C514,MAR,ARG,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS036,R64,03:25:00,,F,5,H432,"2-6,6-3,3-6,6-2,6-3",L. Hewitt,M. Hantschk,,,AUS,GER,2-6,6-3,3-6,6-2,6-3,03:25:00,,,253,/en/stats/leaderboard?page=serve,9,11,54,69,128,75,52,69,46,27,59,72,13,18,21,240,/en/stats/leaderboard?page=serve,6,6,56,75,134,65,49,75,47,28,59,73,16,22,22,62,79,128,43,57,134,52,136,262,57,77,134,38,49,128,48,126,262,A,,,,,,,L. Hewitt,M. Hantschk,H432,H366,AUS,GER,,
520,2000,Roland Garros,GS,2000-05-29T00:00:00,2000-06-11T00:00:00,Clay,128,4564505,$,MS037,R64,02:18:00,,F,4,S608,"3-6,7-5,6-0,5-2",A. Savolt,S. Koubek,,,HUN,AUT,3-6,7-5,6-0,5-2,,02:18:00,,,259,/en/stats/leaderboard?page=serve,6,7,48,43,89,86,37,43,48,22,46,69,9,13,17,207,/en/stats/leaderboard?page=serve,11,5,55,56,101,66,37,56,40,18,45,53,9,17,17,66,59,89,46,46,101,55,105,190,54,55,101,34,30,89,45,85,190,A,,,,,,,A. Savolt,S. Koubek,S608,K310,HUN,AUT,,
