event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,player_id_winner,player_id_loser
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS011,R16,01:40:00,,F,2,B678,"7-6(9),6-3",M. Berrer,S. Robert,,,GER,FRA,7-6(9),6-3,,,,01:40:00,A,M. Berrer,S. Robert,GER,FRA,,,9.0,7.0,,,293,/en/stats/leaderboard?page=serve,3,2,65,45,69,76,34,45,63,15,24,75,3,4,10,242,/en/stats/leaderboard?page=serve,1,2,44,32,73,66,21,32,59,24,41,40,2,5,11,71,49,69,38,28,73,54,77,142,62,45,73,29,20,69,46,65,142,B678,R612
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS012,R16,01:19:00,,F,2,D776,"6-3,6-4",T. de Bakker,R. Haase,,,NED,NED,6-3,6-4,,,,01:19:00,A,T. de Bakker,R. Haase,NED,NED,,,,,,,277,/en/stats/leaderboard?page=serve,1,6,65,35,54,74,26,35,53,10,19,0,0,2,10,221,/en/stats/leaderboard?page=serve,3,2,62,36,58,64,23,36,41,9,22,50,4,8,9,67,36,54,45,26,58,55,62,112,55,32,58,33,18,54,45,50,112,D776,H756
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS013,R16,01:18:00,,F,2,T742,"6-2,6-1",J. Tipsarevic,S. Devvarman,,,SRB,IND,6-2,6-1,,,,01:18:00,A,J. Tipsarevic,S. Devvarman,SRB,IND,,,,,,,240,/en/stats/leaderboard?page=serve,1,0,57,24,42,63,15,24,50,9,18,33,1,3,7,146,/en/stats/leaderboard?page=serve,0,0,61,28,46,29,8,28,44,8,18,30,3,10,8,57,24,42,65,30,46,61,54,88,35,16,46,43,18,42,39,34,88,T742,D616
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS014,R16,01:07:00,,F,2,G725,"6-4,6-2",S. Giraldo,J. Hajek,,,COL,CZE,6-4,6-2,,,,01:07:00,A,S. Giraldo,J. Hajek,COL,CZE,,,,,,,287,/en/stats/leaderboard?page=serve,1,8,59,34,58,79,27,34,54,13,24,80,4,5,9,248,/en/stats/leaderboard?page=serve,0,1,73,36,49,50,18,36,69,9,13,20,1,5,9,69,40,58,45,22,49,58,62,107,55,27,49,31,18,58,42,45,107,G725,H571
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS015,R16,02:46:00,,F,3,C977,"6-7(3),6-3,6-4",M. Cilic,M. Granollers,,,CRO,ESP,6-7(3),6-3,6-4,,,02:46:00,A,M. Cilic,M. Granollers,CRO,ESP,,,3.0,7.0,,,259,/en/stats/leaderboard?page=serve,1,5,51,56,110,71,40,56,52,28,54,57,4,7,16,232,/en/stats/leaderboard?page=serve,4,3,55,56,102,64,36,56,48,22,46,64,9,14,15,62,68,110,43,44,102,53,112,212,57,58,102,38,42,110,47,100,212,C977,G710
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS016,R32,01:31:00,,F,2,G569,"6-4,7-5",R. Ginepri,R. Soderling,,,USA,SWE,6-4,7-5,,,,01:31:00,A,R. Ginepri,R. Soderling,USA,SWE,,,,,,,278,/en/stats/leaderboard?page=serve,4,11,68,56,82,71,40,56,42,11,26,88,7,8,11,246,/en/stats/leaderboard?page=serve,5,9,60,39,65,72,28,39,38,10,26,63,5,8,11,62,51,82,42,27,65,53,78,147,58,38,65,38,31,82,47,69,147,G569,SA49
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS017,R32,01:31:00,,F,2,L797,"6-4,6-3",L. Lacko,Y. Lu,,,SVK,TPE,6-4,6-3,,,,01:31:00,A,L. Lacko,Y. Lu,SVK,TPE,,,,,,,259,/en/stats/leaderboard?page=serve,3,5,56,35,63,60,21,35,64,18,28,80,8,10,9,191,/en/stats/leaderboard?page=serve,6,0,48,32,67,53,17,32,46,16,35,50,5,10,10,62,39,63,51,34,67,56,73,130,49,33,67,38,24,63,44,57,130,L797,L575
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS018,R32,01:08:00,,F,2,K358,"6-2,6-2",K. Kim,D. Brands,,,USA,GER,6-2,6-2,,,,01:08:00,A,K. Kim,D. Brands,USA,GER,,,,,,,294,/en/stats/leaderboard?page=serve,3,5,61,33,54,79,26,33,52,11,21,100,2,2,8,211,/en/stats/leaderboard?page=serve,3,5,62,32,52,47,15,32,50,10,20,64,7,11,8,69,37,54,52,27,52,60,64,106,48,25,52,31,17,54,40,42,106,K358,BC72
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS019,R32,00:59:00,,F,2,SC56,"6-1,6-2",D. Sela,D. Istomin,,,ISR,UZB,6-1,6-2,,,,00:59:00,A,D. Sela,D. Istomin,ISR,UZB,,,,,,,261,/en/stats/leaderboard?page=serve,5,2,46,19,41,74,14,19,59,13,22,67,2,3,7,166,/en/stats/leaderboard?page=serve,2,1,65,31,48,48,15,31,29,5,17,40,4,10,8,66,27,41,58,28,48,62,55,89,42,20,48,34,14,41,38,34,89,SC56,I165
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS020,R32,00:51:00,,F,2,W367,"6-1,6-4",S. Wawrinka,R. Bopanna,,,SUI,IND,6-1,6-4,,,,00:51:00,A,S. Wawrinka,R. Bopanna,SUI,IND,,,,,,,319,/en/stats/leaderboard?page=serve,3,5,58,26,45,85,22,26,74,14,19,0,0,0,9,235,/en/stats/leaderboard?page=serve,4,1,57,24,42,75,18,24,44,8,18,50,3,6,8,80,36,45,38,16,42,60,52,87,62,26,42,20,9,45,40,35,87,W367,B757
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS021,R32,01:07:00,,F,2,R368,"6-3,6-1",M. Russell,P. Amritraj,,,USA,IND,6-3,6-1,,,,01:07:00,A,M. Russell,P. Amritraj,USA,IND,,,,,,,312,/en/stats/leaderboard?page=serve,1,3,64,30,47,87,26,30,59,10,17,100,3,3,8,207,/en/stats/leaderboard?page=serve,2,6,69,35,51,71,25,35,13,2,16,20,1,5,8,77,36,47,47,24,51,61,60,98,53,27,51,23,11,47,39,38,98,R368,A487
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS022,R32,01:11:00,,F,2,R612,"6-2,6-1",S. Robert,L. Sorensen,,,FRA,IRL,6-2,6-1,,,,01:11:00,A,S. Robert,L. Sorensen,FRA,IRL,,,,,,,288,/en/stats/leaderboard?page=serve,0,0,49,21,43,62,13,21,77,17,22,100,1,1,7,196,/en/stats/leaderboard?page=serve,0,3,59,34,58,47,16,34,50,12,24,29,2,7,8,70,30,43,52,30,58,59,60,101,48,28,58,30,13,43,41,41,101,R612,SD69
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS023,R32,01:11:00,,F,2,B678,"6-3,6-2",M. Berrer,S. Ventura,,,GER,ESP,6-3,6-2,,,,01:11:00,A,M. Berrer,S. Ventura,GER,ESP,,,,,,,300,/en/stats/leaderboard?page=serve,4,4,53,27,51,93,25,27,54,13,24,100,2,2,9,221,/en/stats/leaderboard?page=serve,2,2,52,29,56,59,17,29,48,13,27,40,2,5,8,75,38,51,46,26,56,60,64,107,54,30,56,25,13,51,40,43,107,B678,V251
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS024,R32,01:00:00,,F,2,D776,"6-1,6-1",T. de Bakker,R. Ram,,,NED,USA,6-1,6-1,,,,01:00:00,A,T. de Bakker,R. Ram,NED,USA,,,,,,,317,/en/stats/leaderboard?page=serve,0,3,69,29,42,83,24,29,62,8,13,100,3,3,7,180,/en/stats/leaderboard?page=serve,2,7,62,36,58,58,21,36,27,6,22,67,10,15,7,76,32,42,53,31,58,63,63,100,47,27,58,24,10,42,37,37,100,D776,R548
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS025,R32,01:01:00,,F,2,H756,"6-4,6-3",R. Haase,T. Yang,,,NED,TPE,6-4,6-3,,,,01:01:00,A,R. Haase,T. Yang,NED,TPE,,,,,,,335,/en/stats/leaderboard?page=serve,2,10,67,30,45,87,26,30,73,11,15,0,0,0,9,251,/en/stats/leaderboard?page=serve,2,1,68,44,65,57,25,44,57,12,21,73,8,11,10,82,37,45,43,28,65,59,65,110,57,37,65,18,8,45,41,45,110,H756,T982
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS026,R32,01:37:00,,F,2,D616,"7-5,6-2",S. Devvarman,R. Schuettler,,,IND,GER,7-5,6-2,,,,01:37:00,A,S. Devvarman,R. Schuettler,IND,GER,,,,,,,261,/en/stats/leaderboard?page=serve,2,1,53,32,60,72,23,32,57,16,28,33,1,3,10,204,/en/stats/leaderboard?page=serve,1,1,54,40,74,53,21,40,47,16,34,50,5,10,10,65,39,60,50,37,74,57,76,134,50,37,74,35,21,60,43,58,134,D616,S636
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS027,R32,01:32:00,,F,2,T742,"6-3,7-6(7)",J. Tipsarevic,C. Moya,,,SRB,ESP,6-3,7-6(7),,,,01:32:00,A,J. Tipsarevic,C. Moya,SRB,ESP,,,,,7.0,2.0,297,/en/stats/leaderboard?page=serve,1,3,57,35,61,83,29,35,65,17,26,0,0,1,11,256,/en/stats/leaderboard?page=serve,3,3,62,38,61,71,27,38,43,10,23,50,2,4,10,75,46,61,39,24,61,57,70,122,61,37,61,25,15,61,43,52,122,T742,M605
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS028,R32,01:47:00,,F,3,H571,"3-6,6-2,6-4",J. Hajek,S. Greul,,,CZE,GER,3-6,6-2,6-4,,,01:47:00,A,J. Hajek,S. Greul,CZE,GER,,,,,,,277,/en/stats/leaderboard?page=serve,0,2,65,50,77,74,37,50,52,14,27,33,1,3,13,245,/en/stats/leaderboard?page=serve,2,7,60,55,91,73,40,55,36,13,36,60,6,10,14,66,51,77,42,38,91,53,89,168,58,53,91,34,26,77,47,79,168,H571,G511
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS029,R32,02:03:00,,F,3,G725,"6-4,6-7(6),6-3",S. Giraldo,B. Phau,,,COL,GER,6-4,6-7(6),6-3,,,02:03:00,A,S. Giraldo,B. Phau,COL,GER,,,,,6.0,8.0,279,/en/stats/leaderboard?page=serve,2,6,53,52,98,81,42,52,54,25,46,50,2,4,16,252,/en/stats/leaderboard?page=serve,3,4,51,45,88,71,32,45,56,24,43,20,1,5,15,68,67,98,36,32,88,53,99,186,64,56,88,32,31,98,47,87,186,G725,P436
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS030,R32,01:53:00,,F,3,G710,"5-7,6-2,6-2",M. Granollers,J. Ward,,,ESP,GBR,5-7,6-2,6-2,,,01:53:00,A,M. Granollers,J. Ward,ESP,GBR,,,,,,,261,/en/stats/leaderboard?page=serve,5,7,54,45,84,71,32,45,56,22,39,0,0,3,14,217,/en/stats/leaderboard?page=serve,4,6,57,43,75,60,26,43,41,13,32,25,2,8,14,64,54,84,48,36,75,57,90,159,52,39,75,36,30,84,43,69,159,G710,W503
891,2010,Chennai,250,2010-01-04T00:00:00,2010-01-10T00:00:00,Hard,32,398250,$,MS031,R32,01:13:00,,F,2,C977,"6-2,6-4",M. Cilic,I. Kunitsyn,,,CRO,RUS,6-2,6-4,,,,01:13:00,A,M. Cilic,I. Kunitsyn,CRO,RUS,,,,,,,321,/en/stats/leaderboard?page=serve,1,8,69,33,48,85,28,33,60,9,15,0,0,0,9,223,/en/stats/leaderboard?page=serve,2,1,51,33,65,82,27,33,25,8,32,63,5,8,9,77,37,48,46,30,65,59,67,113,54,35,65,23,11,48,41,46,113,C977,K403
