event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS011,R16,01:02:00,,F,2,A092,"7-5,6-1",A. Agassi,N. Lapentti,,,USA,ECU,7-5,6-1,,,,01:02:00,,,283,/en/stats/leaderboard?page=serve,1,5,73,38,52,76,29,38,50,7,14,33,1,3,10,195,/en/stats/leaderboard?page=serve,1,3,63,30,48,53,16,30,33,6,18,17,1,6,9,69,36,52,54,26,48,62,62,100,46,22,48,31,16,52,38,38,100,A,,,,,,,A. Agassi,N. Lapentti,A092,L290,USA,ECU,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS012,R16,01:53:00,,F,3,G254,"6-4,3-6,6-3",A. Gaudenzi,J. Tarango,,,ITA,USA,6-4,3-6,6-3,,,01:53:00,,,238,/en/stats/leaderboard?page=serve,7,6,50,52,105,69,36,52,49,26,53,75,12,16,14,241,/en/stats/leaderboard?page=serve,5,9,61,59,96,66,39,59,46,17,37,58,7,12,14,59,62,105,42,40,96,51,102,201,58,56,96,41,43,105,49,99,201,A,,,,,,,A. Gaudenzi,J. Tarango,G254,T136,ITA,USA,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS013,R16,01:38:00,,F,3,S331,"6-3,2-6,6-4",J. Stoltenberg,C. Costa,,,AUS,ESP,6-3,2-6,6-4,,,01:38:00,,,276,/en/stats/leaderboard?page=serve,3,8,59,43,73,77,33,43,57,17,30,25,1,4,14,249,/en/stats/leaderboard?page=serve,3,3,52,43,82,70,30,43,51,20,39,50,3,6,13,68,50,73,39,32,82,53,82,155,61,50,82,32,23,73,47,73,155,A,,,,,,,J. Stoltenberg,C. Costa,S331,C179,AUS,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS014,R16,02:27:00,,F,3,S572,"4-6,7-6(7),7-6(7)",S. Schalken,R. Fromberg,,,NED,AUS,4-6,7-6(7),7-6(7),,,02:27:00,7,5,270,/en/stats/leaderboard?page=serve,2,7,59,82,138,72,59,82,52,29,56,77,10,13,17,284,/en/stats/leaderboard?page=serve,6,16,54,61,114,87,53,61,45,24,53,67,4,6,17,64,88,138,32,37,114,50,125,252,68,77,114,36,50,138,50,127,252,A,,,7,0,,,S. Schalken,R. Fromberg,S572,F164,NED,AUS,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS015,R16,01:30:00,,F,3,C378,"6-3,3-6,6-1",A. Costa,S. Sargsian,,,ESP,ARM,6-3,3-6,6-1,,,01:30:00,,,297,/en/stats/leaderboard?page=serve,2,0,76,54,71,78,42,54,53,9,17,67,2,3,13,257,/en/stats/leaderboard?page=serve,4,1,69,53,77,62,33,53,54,13,24,70,7,10,12,72,51,71,40,31,77,55,82,148,60,46,77,28,20,71,45,66,148,A,,,,,,,A. Costa,S. Sargsian,C378,S545,ESP,ARM,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS016,R32,01:01:00,,F,2,P338,"6-2,7-5",M. Philippoussis,F. Squillari,,,AUS,ARG,6-2,7-5,,,,01:01:00,,,301,/en/stats/leaderboard?page=serve,5,10,63,37,59,84,31,37,59,13,22,,0,,10,250,/en/stats/leaderboard?page=serve,3,2,64,35,55,77,27,35,40,8,20,25,1,4,10,75,44,59,36,20,55,56,64,114,64,35,55,25,15,59,44,50,114,A,,,,,,,M. Philippoussis,F. Squillari,P338,S568,AUS,ARG,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS017,R32,00:57:00,,F,2,H355,"6-2,6-2",T. Haas,M. Joyce,,,GER,USA,6-2,6-2,,,,00:57:00,,,246,/en/stats/leaderboard?page=serve,3,7,66,40,61,78,31,40,48,10,21,,0,,8,211,/en/stats/leaderboard?page=serve,3,3,58,23,40,74,17,23,29,5,17,33,2,6,8,67,41,61,45,18,40,58,59,101,55,22,40,33,20,61,42,42,101,A,,,,,,,T. Haas,M. Joyce,H355,J100,GER,USA,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS018,R32,01:13:00,,F,2,L226,"6-0,6-4",S. Lareau,M. Filippini,,,CAN,URU,6-0,6-4,,,,01:13:00,,,300,/en/stats/leaderboard?page=serve,,7,62,28,45,79,22,28,65,11,17,75,3,4,8,193,/en/stats/leaderboard?page=serve,2,1,71,52,73,48,25,52,38,8,21,62,8,13,8,73,33,45,55,40,73,62,73,118,45,33,73,27,12,45,38,45,118,A,,,,,False,,S. Lareau,M. Filippini,L226,F165,CAN,URU,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS019,R32,00:51:00,,F,2,H377,"6-2,6-2",D. Hrbaty,J. Alonso,,,SVK,ESP,6-2,6-2,,,,00:51:00,,,285,/en/stats/leaderboard?page=serve,2,3,47,20,43,85,17,20,65,15,23,67,2,3,8,182,/en/stats/leaderboard?page=serve,9,6,53,33,62,67,22,33,28,8,29,50,5,10,8,74,32,43,52,32,62,61,64,105,48,30,62,26,11,43,39,41,105,A,,,,,,,D. Hrbaty,J. Alonso,H377,A272,SVK,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS020,R32,01:05:00,,F,2,K316,"6-3,6-4",N. Kiefer,S. Draper,,,GER,AUS,6-3,6-4,,,,01:05:00,,,284,/en/stats/leaderboard?page=serve,4,3,55,32,58,88,28,32,62,16,26,,0,,10,257,/en/stats/leaderboard?page=serve,2,5,55,30,55,70,21,30,52,13,25,67,4,6,9,76,44,58,38,21,55,58,65,113,62,34,55,24,14,58,42,48,113,A,,,,,,,N. Kiefer,S. Draper,K316,D270,GER,AUS,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS021,R32,01:50:00,,F,3,G352,"6-4,2-6,7-5",J. Gambill,M. Woodforde,,,USA,AUS,6-4,2-6,7-5,,,01:50:00,,,236,/en/stats/leaderboard?page=serve,4,4,60,48,80,60,29,48,50,16,32,17,1,6,15,236,/en/stats/leaderboard?page=serve,6,7,42,39,92,72,28,39,55,29,53,55,6,11,15,56,45,80,38,35,92,47,80,172,62,57,92,44,35,80,53,92,172,A,,,,,,,J. Gambill,M. Woodforde,G352,W035,USA,AUS,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS022,R32,01:33:00,,F,3,L290,"3-6,6-3,6-2",N. Lapentti,J. Sanchez,,,ECU,ESP,3-6,6-3,6-2,,,01:33:00,,,244,/en/stats/leaderboard?page=serve,4,3,59,49,83,76,37,49,41,14,34,67,8,12,13,217,/en/stats/leaderboard?page=serve,5,2,59,42,71,60,25,42,48,14,29,63,10,16,13,61,51,83,45,32,71,54,83,154,55,39,71,39,32,83,46,71,154,A,,,,,,,N. Lapentti,J. Sanchez,L290,S015,ECU,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS023,R32,01:14:00,,F,3,A092,"3-6,6-1,6-2",A. Agassi,A. Portas,,,USA,ESP,3-6,6-1,6-2,,,01:14:00,,,314,/en/stats/leaderboard?page=serve,2,5,67,40,60,88,35,40,65,13,20,75,3,4,12,235,/en/stats/leaderboard?page=serve,4,8,64,54,85,69,37,54,32,10,31,73,11,15,12,80,48,60,45,38,85,59,86,145,55,47,85,20,12,60,41,59,145,A,,,,,,,A. Agassi,A. Portas,A092,P305,USA,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS024,R32,02:01:00,,F,3,T136,"4-6,7-6(7),6-4",J. Tarango,F. Clavet,,,USA,ESP,4-6,7-6(7),6-4,,,02:01:00,7,5,282,/en/stats/leaderboard?page=serve,6,6,53,50,95,84,42,50,58,26,45,71,5,7,16,266,/en/stats/leaderboard?page=serve,4,3,60,70,117,73,51,70,47,22,47,67,4,6,16,72,68,95,38,44,117,53,112,212,62,73,117,28,27,95,47,100,212,A,,,,,,,J. Tarango,F. Clavet,T136,C252,USA,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS025,R32,01:03:00,,F,2,G254,"6-1,6-4",A. Gaudenzi,F. Meligeni,,,ITA,BRA,6-1,6-4,,,,01:03:00,,,260,/en/stats/leaderboard?page=serve,2,0,63,35,56,77,27,35,67,14,21,,0,,9,221,/en/stats/leaderboard?page=serve,3,3,48,27,56,70,19,27,41,12,29,70,7,10,8,73,41,56,45,25,56,59,66,112,55,31,56,27,15,56,41,46,112,A,,,,,,,A. Gaudenzi,F. Meligeni,G254,M443,ITA,BRA,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS026,R32,02:07:00,,F,3,S331,"6-3,6-7(8),6-3",J. Stoltenberg,C. Ruud,,,AUS,NOR,6-3,6-7(8),6-3,,,02:07:00,8,10,281,/en/stats/leaderboard?page=serve,4,9,63,62,98,76,47,62,56,20,36,63,5,8,16,235,/en/stats/leaderboard?page=serve,3,4,52,50,96,64,32,50,54,25,46,50,5,10,14,68,67,98,41,39,96,55,106,194,59,57,96,32,31,98,45,88,194,A,,,,,,,J. Stoltenberg,C. Ruud,S331,R219,AUS,NOR,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS027,R32,01:38:00,,F,2,C179,"6-4,7-6(8)",C. Costa,M. Norman,,,ESP,SWE,6-4,7-6(8),,,,01:38:00,8,6,226,/en/stats/leaderboard?page=serve,5,4,50,36,72,78,28,36,36,13,36,33,2,6,11,209,/en/stats/leaderboard?page=serve,4,4,45,33,73,67,22,33,43,17,40,29,2,7,11,57,41,72,47,34,73,52,75,145,53,39,73,43,31,72,48,70,145,A,,,,,,,C. Costa,M. Norman,C179,N250,ESP,SWE,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS028,R32,00:55:00,,F,2,F164,"6-1,6-2",R. Fromberg,T. Messmer,,,AUS,GER,6-1,6-2,,,,00:55:00,,,286,/en/stats/leaderboard?page=serve,3,10,70,35,50,74,26,35,60,9,15,,0,,8,184,/en/stats/leaderboard?page=serve,9,1,51,35,68,54,19,35,45,15,33,76,13,17,7,70,35,50,50,34,68,58,69,118,50,34,68,30,15,50,42,49,118,A,,,,,,,R. Fromberg,T. Messmer,F164,M701,AUS,GER,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS029,R32,01:23:00,,F,2,S572,"6-3,7-6(7)",S. Schalken,G. Blanco,,,NED,ESP,6-3,7-6(7),,,,01:23:00,7,4,304,/en/stats/leaderboard?page=serve,4,3,67,43,64,77,33,43,71,15,21,50,1,2,11,264,/en/stats/leaderboard?page=serve,4,5,61,43,71,72,31,43,50,14,28,71,5,7,10,75,48,64,37,26,71,55,74,135,63,45,71,25,16,64,45,61,135,A,,,,,,,S. Schalken,G. Blanco,S572,B518,NED,ESP,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS030,R32,01:24:00,,F,3,S545,"6-2,3-6,6-1",S. Sargsian,R. Delgado,,,ARM,PAR,6-2,3-6,6-1,,,01:24:00,,,285,/en/stats/leaderboard?page=serve,2,3,53,37,70,73,27,37,67,22,33,50,1,2,12,242,/en/stats/leaderboard?page=serve,,4,66,53,80,62,33,53,44,12,27,43,3,7,12,70,49,70,44,35,80,56,84,150,56,45,80,30,21,70,44,66,150,A,,,,,,False,S. Sargsian,R. Delgado,S545,D316,ARM,PAR,,
433,1998,Scottsdale,WS,1998-03-02T00:00:00,1998-03-08T00:00:00,Hard,32,315000,$,MS031,R32,01:13:00,,F,2,C378,"7-6(7),6-1",A. Costa,S. Dosedel,,,ESP,CZE,7-6(7),6-1,,,,01:13:00,,,306,/en/stats/leaderboard?page=serve,,1,80,47,59,70,33,47,67,8,12,50,1,2,9,221,/en/stats/leaderboard?page=serve,3,5,54,38,70,58,22,38,47,15,32,56,5,9,10,69,41,59,47,33,70,57,74,129,53,37,70,31,18,59,43,55,129,A,7,5,,,False,,A. Costa,S. Dosedel,C378,D198,ESP,CZE,,
