event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS012,R16,01:56:00,,F,3,S443,"6-3,6-7(1),6-2",S. Stolle,J. Siemerink,,,AUS,NED,6-3,6-7(1),6-2,,,01:56:00,292,/en/stats/leaderboard?page=serve,5,8,57,51,89,78,40,51,61,23,38,80,4,5,15,240,/en/stats/leaderboard?page=serve,9,8,55,62,112,69,43,62,46,23,50,71,10,14,14,71,63,89,41,46,112,54,109,201,59,66,112,29,26,89,46,92,201,A,,1,7,,,,,,S. Stolle,J. Siemerink,S443,S381,AUS,NED,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS013,R16,02:03:00,,F,3,O099,"6-4,4-6,7-5",A. O'Brien,T. Enqvist,,,USA,SWE,6-4,4-6,7-5,,,02:03:00,274,/en/stats/leaderboard?page=serve,,17,64,63,99,71,45,63,47,17,36,64,7,11,16,247,/en/stats/leaderboard?page=serve,4,12,54,54,100,65,35,54,52,24,46,55,6,11,16,63,62,99,41,41,100,52,103,199,59,59,100,37,37,99,48,96,199,A,False,,,,,,,,A. O'Brien,T. Enqvist,O099,E113,USA,SWE,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS014,R16,01:40:00,,F,3,B446,"6-3,3-6,6-3",J. Bjorkman,P. Rafter,,,SWE,AUS,6-3,3-6,6-3,,,01:40:00,285,/en/stats/leaderboard?page=serve,3,1,63,52,82,75,39,52,57,17,30,75,3,4,14,278,/en/stats/leaderboard?page=serve,6,10,63,47,75,77,36,47,50,14,28,60,3,5,13,68,56,82,33,25,75,52,81,157,67,50,75,32,26,82,48,76,157,A,,,,,,,,,J. Bjorkman,P. Rafter,B446,R255,SWE,AUS,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS015,R16,01:43:00,,F,3,K214,"4-6,6-3,6-3",R. Krajicek,G. Raoux,,,NED,FRA,4-6,6-3,6-3,,,01:43:00,313,/en/stats/leaderboard?page=serve,4,18,57,40,70,93,37,40,57,17,30,0,0,1,14,259,/en/stats/leaderboard?page=serve,1,5,52,48,92,75,36,48,50,22,44,67,6,9,14,77,54,70,37,34,92,54,88,162,63,58,92,23,16,70,46,74,162,A,,,,,,,,,R. Krajicek,G. Raoux,K214,R186,NED,FRA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS016,R32,00:59:00,,F,2,C274,"6-2,6-1",M. Chang,M. Hadad,,,USA,COL,6-2,6-1,,,,00:59:00,270,/en/stats/leaderboard?page=serve,1,3,47,24,51,71,17,24,63,17,27,0,0,1,8,162,/en/stats/leaderboard?page=serve,1,0,63,25,40,52,13,25,20,3,15,29,2,7,7,67,34,51,60,24,40,64,58,91,40,16,40,33,17,51,36,33,91,A,,,,,,,,,M. Chang,M. Hadad,C274,H256,USA,COL,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS017,R32,01:01:00,,F,2,D214,"6-4,6-2",M. Damm,H. Arazi,,,CZE,MAR,6-4,6-2,,,,01:01:00,289,/en/stats/leaderboard?page=serve,1,8,54,26,48,81,21,26,59,13,22,0,0,1,9,202,/en/stats/leaderboard?page=serve,6,4,45,25,56,56,14,25,48,15,31,33,2,6,9,71,34,48,48,27,56,59,61,104,52,29,56,29,14,48,41,43,104,A,,,,,,,,,M. Damm,H. Arazi,D214,A226,CZE,MAR,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS018,R32,01:09:00,,F,2,P235,"6-2,6-1",S. Pescosolido,M. Ruah,,,ITA,VEN,6-2,6-1,,,,01:09:00,261,/en/stats/leaderboard?page=serve,2,4,40,24,60,88,21,24,44,16,36,80,4,5,8,182,/en/stats/leaderboard?page=serve,1,1,65,33,51,45,15,33,44,8,18,58,7,12,7,62,37,60,55,28,51,59,65,111,45,23,51,38,23,60,41,46,111,A,,,,,,,,,S. Pescosolido,M. Ruah,P235,R224,ITA,VEN,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS019,R32,01:51:00,,F,3,D272,"6-4,2-6,6-3",A. Dupuis,N. Kulti,,,FRA,SWE,6-4,2-6,6-3,,,01:51:00,257,/en/stats/leaderboard?page=serve,3,9,52,48,92,73,35,48,48,21,44,67,6,9,14,247,/en/stats/leaderboard?page=serve,12,6,57,52,92,77,40,52,43,17,40,73,8,11,13,61,56,92,38,35,92,49,91,184,62,57,92,39,36,92,51,93,184,A,,,,,,,,,A. Dupuis,N. Kulti,D272,K181,FRA,SWE,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS020,R32,01:36:00,,F,2,D270,"6-3,6-4",S. Draper,M. Stich,,,AUS,GER,6-3,6-4,,,,01:36:00,243,/en/stats/leaderboard?page=serve,4,3,41,33,81,67,22,33,56,27,48,82,9,11,10,201,/en/stats/leaderboard?page=serve,13,8,42,37,88,70,26,37,39,20,51,64,7,11,9,60,49,81,48,42,88,54,91,169,52,46,88,40,32,81,46,78,169,A,,,,,,,,,S. Draper,M. Stich,D270,S351,AUS,GER,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS021,R32,01:30:00,,F,2,J100,"7-6(7),6-4",M. Joyce,D. Wheaton,,,USA,USA,7-6(7),6-4,,,,01:30:00,258,/en/stats/leaderboard?page=serve,4,5,50,39,78,72,28,39,54,21,39,60,3,5,11,239,/en/stats/leaderboard?page=serve,8,10,50,41,82,66,27,41,49,20,41,73,8,11,11,63,49,78,43,35,82,53,84,160,57,47,82,37,29,78,48,76,160,A,,,,,7,4,,,M. Joyce,D. Wheaton,J100,W123,USA,USA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS022,R32,01:32:00,,F,2,S403,"7-6(7),6-4",J. Stark,J. Gimelstob,,,USA,USA,7-6(7),6-4,,,,01:32:00,265,/en/stats/leaderboard?page=serve,4,7,60,48,80,77,37,48,44,14,32,71,5,7,11,243,/en/stats/leaderboard?page=serve,3,3,52,32,62,69,22,32,50,15,30,25,1,4,11,64,51,80,40,25,62,54,76,142,60,37,62,36,29,80,46,66,142,A,,,,,7,2,,,J. Stark,J. Gimelstob,S403,G354,USA,USA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS023,R32,01:04:00,,F,2,E004,"6-2,6-4",S. Edberg,S. Downs,,,SWE,NZL,6-2,6-4,,,,01:04:00,229,/en/stats/leaderboard?page=serve,2,8,64,29,45,90,26,29,69,11,16,0,0,,9,234,/en/stats/leaderboard?page=serve,1,1,54,36,67,56,20,36,58,18,31,50,3,6,9,82,37,45,43,29,67,59,66,112,57,38,67,18,8,45,41,46,112,A,,,,,,,,,S. Edberg,S. Downs,E004,D279,SWE,NZL,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS024,R32,01:46:00,,F,2,S381,"6-3,7-6(7)",J. Siemerink,K. Kucera,,,NED,SVK,6-3,7-6(7),,,,01:46:00,267,/en/stats/leaderboard?page=serve,7,5,58,53,92,72,38,53,49,19,39,89,8,9,11,244,/en/stats/leaderboard?page=serve,6,1,49,39,80,69,27,39,51,21,41,67,4,6,10,62,57,92,40,32,80,52,89,172,60,48,80,38,35,92,48,83,172,A,,7,5,,,,,,J. Siemerink,K. Kucera,S381,K237,NED,SVK,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS025,R32,01:55:00,,F,3,S443,"6-2,6-7(0),7-6(7)",S. Stolle,L. Morejon,,,AUS,ECU,6-2,6-7(0),7-6(7),,,01:55:00,264,/en/stats/leaderboard?page=serve,4,9,52,54,103,81,44,54,45,22,49,50,3,6,16,259,/en/stats/leaderboard?page=serve,5,5,66,64,97,67,43,64,58,19,33,44,4,9,16,64,66,103,36,35,97,51,101,200,64,62,97,36,37,103,50,99,200,A,,0,7,,,,7,3,S. Stolle,L. Morejon,S443,M506,AUS,ECU,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS026,R32,00:55:00,,F,2,O099,"6-2,6-3",A. O'Brien,N. Pereira,,,USA,VEN,6-2,6-3,,,,00:55:00,254,/en/stats/leaderboard?page=serve,3,5,64,34,53,76,26,34,68,13,19,,0,,9,233,/en/stats/leaderboard?page=serve,3,2,58,29,50,66,19,29,48,10,21,57,4,7,8,74,39,53,42,21,50,58,60,103,58,29,50,26,14,53,42,43,103,A,,,,,,,,,A. O'Brien,N. Pereira,O099,P218,USA,VEN,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS027,R32,01:59:00,,F,3,E113,"6-7(1),6-2,6-3",T. Enqvist,C. Mamiit,,,SWE,PHI,6-7(1),6-2,6-3,,,01:59:00,250,/en/stats/leaderboard?page=serve,4,8,62,53,86,85,45,53,21,7,33,0,0,3,14,210,/en/stats/leaderboard?page=serve,7,4,50,50,100,64,32,50,46,23,50,59,10,17,15,60,52,86,45,45,100,52,97,186,55,55,100,40,34,86,48,89,186,A,,,,,1,7,,,T. Enqvist,C. Mamiit,E113,M614,SWE,PHI,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS028,R32,01:09:00,,F,2,B446,"6-2,6-3",J. Bjorkman,C. Caratti,,,SWE,ITA,6-2,6-3,,,,01:09:00,257,/en/stats/leaderboard?page=serve,2,5,60,39,65,67,26,39,50,13,26,78,7,9,9,174,/en/stats/leaderboard?page=serve,4,0,43,23,53,61,14,23,37,11,30,55,6,11,8,60,39,65,53,28,53,57,67,118,47,25,53,40,26,65,43,51,118,A,,,,,,,,,J. Bjorkman,C. Caratti,B446,C270,SWE,ITA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS029,R32,01:38:00,,F,2,R255,"7-6(7),6-4",P. Rafter,V. Spadea,,,AUS,USA,7-6(7),6-4,,,,01:38:00,295,/en/stats/leaderboard?page=serve,3,5,59,41,70,85,35,41,59,17,29,80,4,5,11,265,/en/stats/leaderboard?page=serve,,2,61,45,74,73,33,45,48,14,29,67,4,6,11,74,52,70,36,27,74,55,79,144,64,47,74,26,18,70,45,65,144,A,,,,False,7,4,,,P. Rafter,V. Spadea,R255,S544,AUS,USA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS030,R32,01:44:00,,F,3,R186,"4-6,6-2,6-1",G. Raoux,D. Caldwell,,,FRA,USA,4-6,6-2,6-1,,,01:44:00,244,/en/stats/leaderboard?page=serve,5,5,54,46,85,59,27,46,62,24,39,56,5,9,13,190,/en/stats/leaderboard?page=serve,10,1,66,53,80,51,27,53,41,11,27,46,6,13,12,60,51,85,53,42,80,56,93,165,48,38,80,40,34,85,44,72,165,A,,,,,,,,,G. Raoux,D. Caldwell,R186,C407,FRA,USA,,
423,1996,Los Angeles,GP,1996-07-29T00:00:00,1996-08-04T00:00:00,Hard,32,303000,$,MS031,R32,01:52:00,,F,3,K214,"7-5,4-6,6-4",R. Krajicek,J. Kroslak,,,NED,SVK,7-5,4-6,6-4,,,01:52:00,257,/en/stats/leaderboard?page=serve,12,25,50,55,111,87,48,55,32,18,56,69,9,13,16,244,/en/stats/leaderboard?page=serve,7,4,67,62,92,69,43,62,43,13,30,58,7,12,16,59,66,111,39,36,92,50,102,203,61,56,92,41,45,111,50,101,203,A,,,,,,,,,R. Krajicek,J. Kroslak,K214,K296,NED,SVK,,
