event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS014,R16,03:32:00,,F,4,MC10,"6-4,6-7(5),6-3,7-5",A. Murray,G. Dimitrov,,,GBR,BUL,6-4,6-7(5),6-3,7-5,,03:32:00,A,A. Murray,G. Dimitrov,GBR,BUL,,,273,/en/stats/leaderboard?page=serve,4,12,67,91,136,77,70,91,40,18,45,50,4,8,22,237,/en/stats/leaderboard?page=serve,3,4,71,108,153,68,73,108,31,14,45,63,12,19,21,65,88,136,43,66,153,53,154,289,57,87,153,35,48,136,47,135,289,,,5,7,03:32:00,03:32:00,,,,,MC10,D875
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS015,R16,03:34:00,,F,5,KE17,"5-7,4-6,6-3,7-6(7),8-6",N. Kyrgios,A. Seppi,,,AUS,ITA,5-7,4-6,6-3,7-6(7),8-6,03:34:00,A,N. Kyrgios,A. Seppi,AUS,ITA,,,296,/en/stats/leaderboard?page=serve,7,25,62,116,187,75,87,116,52,37,71,75,9,12,29,299,/en/stats/leaderboard?page=serve,4,23,65,115,178,74,85,115,52,33,63,67,6,9,28,66,124,187,34,60,178,50,184,365,66,118,178,34,63,187,50,181,365,,,,,03:34:00,03:34:00,,,7,5,KE17,SA93
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS016,R32,02:21:00,,F,3,D643,"7-6(10),6-3,6-4",N. Djokovic,F. Verdasco,,,SRB,ESP,7-6(10),6-3,6-4,,,02:21:00,A,N. Djokovic,F. Verdasco,SRB,ESP,,,334,/en/stats/leaderboard?page=serve,0,11,73,66,91,82,54,66,68,17,25,100,3,3,16,271,/en/stats/leaderboard?page=serve,5,16,62,76,123,76,58,76,36,17,47,86,12,14,15,78,71,91,39,48,123,56,119,214,61,75,123,22,20,91,44,95,214,10,8,,,02:21:00,02:21:00,,,,,D643,V306
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS017,R32,02:12:00,,F,3,MA30,"7-6(7),7-6(8),6-4",G. Muller,J. Isner,,,LUX,USA,7-6(7),7-6(8),6-4,,,02:12:00,A,G. Muller,J. Isner,LUX,USA,,,345,/en/stats/leaderboard?page=serve,3,23,61,59,97,90,53,59,74,28,38,100,1,1,17,328,/en/stats/leaderboard?page=serve,2,30,77,87,113,79,69,87,50,13,26,83,5,6,17,84,81,97,27,31,113,53,112,210,73,82,113,16,16,97,47,98,210,7,4,8,6,02:12:00,02:12:00,,,,,MA30,I186
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS019,R32,01:41:00,,F,3,R975,"6-4,6-3,6-3",M. Raonic,B. Becker,,,CAN,GER,6-4,6-3,6-3,,,01:41:00,A,M. Raonic,B. Becker,CAN,GER,,,315,/en/stats/leaderboard?page=serve,5,22,71,52,73,83,43,52,52,11,21,67,2,3,14,250,/en/stats/leaderboard?page=serve,2,7,71,65,92,62,40,65,48,13,27,64,9,14,14,74,54,73,42,39,92,56,93,165,58,53,92,26,19,73,44,72,165,,,,,01:41:00,01:41:00,,,,,R975,B896
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS020,R32,01:49:00,,F,3,W367,"6-4,6-2,6-4",S. Wawrinka,J. Nieminen,,,SUI,FIN,6-4,6-2,6-4,,,01:49:00,A,S. Wawrinka,J. Nieminen,SUI,FIN,,,283,/en/stats/leaderboard?page=serve,2,9,54,42,78,90,38,42,47,17,36,33,1,3,14,225,/en/stats/leaderboard?page=serve,5,4,67,69,103,55,38,69,47,16,34,63,10,16,14,71,55,78,48,49,103,57,104,181,52,54,103,29,23,78,43,77,181,,,,,01:49:00,01:49:00,,,,,W367,N289
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS021,R32,02:00:00,,F,3,G476,"6-2,6-4,6-4",G. Garcia-Lopez,V. Pospisil,,,ESP,CAN,6-2,6-4,6-4,,,02:00:00,A,G. Garcia-Lopez,V. Pospisil,ESP,CAN,,,268,/en/stats/leaderboard?page=serve,4,3,41,38,92,71,27,38,65,35,54,83,5,6,14,238,/en/stats/leaderboard?page=serve,3,7,63,47,75,68,32,47,39,11,28,38,3,8,14,67,62,92,43,32,75,56,94,167,57,43,75,33,30,92,44,73,167,,,,,02:00:00,02:00:00,,,,,G476,PD07
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS022,R32,03:37:00,,F,4,F401,"6-2,7-5,5-7,7-6(7)",D. Ferrer,G. Simon,,,ESP,FRA,6-2,7-5,5-7,7-6(7),,03:37:00,A,D. Ferrer,G. Simon,ESP,FRA,,,242,/en/stats/leaderboard?page=serve,5,4,64,88,138,63,55,88,48,24,50,42,5,12,22,221,/en/stats/leaderboard?page=serve,4,3,59,86,147,58,50,86,46,28,61,44,7,16,22,57,79,138,47,69,147,52,148,285,53,78,147,43,59,138,48,137,285,,,,,03:37:00,03:37:00,,,7,4,F401,SD32
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS023,R32,02:29:00,,F,4,N552,"6-7(7),6-1,6-2,6-3",K. Nishikori,S. Johnson,,,JPN,USA,6-7(7),6-1,6-2,6-3,,02:29:00,A,K. Nishikori,S. Johnson,JPN,USA,,,303,/en/stats/leaderboard?page=serve,5,15,65,78,120,74,58,78,60,25,42,86,6,7,18,226,/en/stats/leaderboard?page=serve,8,8,60,73,122,70,51,73,35,17,49,30,3,10,18,69,83,120,44,54,122,57,137,242,56,68,122,31,37,120,43,105,242,7,9,,,02:29:00,02:29:00,,,,,N552,J386
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS024,R32,01:50:00,,F,3,BA47,"6-4,6-3,6-4",T. Berdych,V. Troicki,,,CZE,SRB,6-4,6-3,6-4,,,01:50:00,A,T. Berdych,V. Troicki,CZE,SRB,,,333,/en/stats/leaderboard?page=serve,0,20,57,44,77,89,39,44,67,22,33,0,0,0,15,254,/en/stats/leaderboard?page=serve,5,11,72,72,100,69,50,72,29,8,28,75,9,12,14,79,61,77,42,42,100,58,103,177,58,58,100,21,16,77,42,74,177,,,,,01:50:00,01:50:00,,,,,BA47,T840
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS025,R32,01:44:00,,F,3,TA46,"6-4,7-6(10),6-3",B. Tomic,S. Groth,,,AUS,AUS,6-4,7-6(10),6-3,,,01:44:00,A,B. Tomic,S. Groth,AUS,AUS,,,325,/en/stats/leaderboard?page=serve,2,9,75,68,91,82,56,68,61,14,23,0,0,0,16,284,/en/stats/leaderboard?page=serve,6,16,65,60,92,82,49,60,41,13,32,50,2,4,15,77,70,91,33,30,92,55,100,183,67,62,92,23,21,91,45,83,183,,,10,8,01:44:00,01:44:00,,,,,TA46,G940
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS026,R32,02:24:00,,F,3,A678,"6-4,7-6(7),7-6(8)",K. Anderson,R. Gasquet,,,RSA,FRA,6-4,7-6(7),7-6(8),,,02:24:00,A,K. Anderson,R. Gasquet,RSA,FRA,,,317,/en/stats/leaderboard?page=serve,3,18,69,73,106,84,61,73,55,18,33,83,5,6,17,279,/en/stats/leaderboard?page=serve,4,5,57,59,104,80,47,59,53,24,45,0,0,2,17,75,79,106,32,33,104,53,112,210,68,71,104,25,27,106,47,98,210,,,7,3,02:24:00,02:24:00,8,6,,,A678,G628
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS027,R32,02:04:00,,F,3,N409,"6-1,6-0,7-5",R. Nadal,D. Sela,,,ESP,ISR,6-1,6-0,7-5,,,02:04:00,A,R. Nadal,D. Sela,ESP,ISR,,,311,/en/stats/leaderboard?page=serve,0,4,68,51,75,76,39,51,63,15,24,100,7,7,12,202,/en/stats/leaderboard?page=serve,1,2,59,51,86,59,30,51,37,13,35,61,11,18,13,72,54,75,50,43,86,60,97,161,50,43,86,28,21,75,40,64,161,,,,,02:04:00,02:04:00,,,,,N409,SC56
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS028,R32,02:06:00,,F,3,MC10,"6-1,6-1,7-5",A. Murray,J. Sousa,,,GBR,POR,6-1,6-1,7-5,,,02:06:00,A,A. Murray,J. Sousa,GBR,POR,,,299,/en/stats/leaderboard?page=serve,3,9,57,42,74,81,34,42,63,20,32,50,1,2,13,201,/en/stats/leaderboard?page=serve,3,0,57,55,96,55,30,55,46,19,41,50,7,14,13,73,54,74,49,47,96,59,101,170,51,49,96,27,20,74,41,69,170,,,,,02:06:00,02:06:00,,,,,MC10,SH90
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS029,R32,03:28:00,,F,5,D875,"4-6,6-3,3-6,6-3,6-3",G. Dimitrov,M. Baghdatis,,,BUL,CYP,4-6,6-3,3-6,6-3,6-3,03:28:00,A,G. Dimitrov,M. Baghdatis,BUL,CYP,,,276,/en/stats/leaderboard?page=serve,9,6,63,98,155,74,73,98,51,29,57,80,8,10,23,271,/en/stats/leaderboard?page=serve,10,16,60,92,154,65,60,92,58,36,62,78,14,18,23,66,102,155,38,58,154,52,160,309,62,96,154,34,53,155,48,149,309,,,,,03:28:00,03:28:00,,,,,D875,B837
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS030,R32,01:58:00,,F,3,KE17,"6-3,7-6(8),6-1",N. Kyrgios,M. Jaziri,,,AUS,TUN,6-3,7-6(8),6-1,,,01:58:00,A,N. Kyrgios,M. Jaziri,AUS,TUN,,,325,/en/stats/leaderboard?page=serve,2,27,71,72,101,81,58,72,48,14,29,100,3,3,15,253,/en/stats/leaderboard?page=serve,2,6,52,47,90,72,34,47,49,21,43,63,5,8,13,71,72,101,39,35,90,56,107,191,61,55,90,29,29,101,44,84,191,,,8,6,01:58:00,01:58:00,,,,,KE17,J267
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS031,R32,02:57:00,,F,4,SA93,"6-4,7-6(7),4-6,7-6(7)",A. Seppi,R. Federer,,,ITA,SUI,6-4,7-6(7),4-6,7-6(7),,02:57:00,A,A. Seppi,R. Federer,ITA,SUI,,,270,/en/stats/leaderboard?page=serve,4,4,57,86,151,78,67,86,49,32,65,70,7,10,22,279,/en/stats/leaderboard?page=serve,9,15,59,82,138,80,66,82,48,27,56,40,2,5,22,66,99,151,33,45,138,50,144,289,67,93,138,34,52,151,50,145,289,,,7,5,02:57:00,02:57:00,,,7,5,SA93,F324
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS032,R64,01:24:00,,F,3,D643,"6-0,6-1,6-4",N. Djokovic,A. Kuznetsov,,,SRB,RUS,6-0,6-1,6-4,,,01:24:00,A,N. Djokovic,A. Kuznetsov,SRB,RUS,,,311,/en/stats/leaderboard?page=serve,2,7,61,35,57,86,30,35,68,15,22,0,0,1,12,175,/en/stats/leaderboard?page=serve,3,2,49,39,80,62,24,39,29,12,41,46,6,13,11,79,45,57,55,44,80,65,89,137,45,36,80,21,12,57,35,48,137,,,,,01:24:00,01:24:00,,,,,D643,KB54
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS033,R64,01:56:00,,F,3,V306,"6-3,6-2,7-6(7)",F. Verdasco,G. Soeda,,,ESP,JPN,6-3,6-2,7-6(7),,,01:56:00,A,F. Verdasco,G. Soeda,ESP,JPN,,,306,/en/stats/leaderboard?page=serve,4,15,65,62,95,79,49,62,58,19,33,83,5,6,15,249,/en/stats/leaderboard?page=serve,0,3,61,56,92,70,39,56,44,16,36,56,5,9,14,72,68,95,40,37,92,56,105,187,60,55,92,28,27,95,44,82,187,,,,,01:56:00,01:56:00,7,3,,,V306,SC47
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS034,R64,02:22:00,,F,4,I186,"6-4,7-6(7),4-6,6-4",J. Isner,A. Haider-Maurer,,,USA,AUT,6-4,7-6(7),4-6,6-4,,02:22:00,A,J. Isner,A. Haider-Maurer,USA,AUT,,,353,/en/stats/leaderboard?page=serve,3,27,69,69,100,91,63,69,74,23,31,50,1,2,21,303,/en/stats/leaderboard?page=serve,8,21,65,83,128,75,62,83,60,27,45,60,3,5,21,86,86,100,30,39,128,55,125,228,70,89,128,14,14,100,45,103,228,,,7,4,02:22:00,02:22:00,,,,,I186,H804
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS035,R64,02:33:00,,F,4,MA30,"7-6(7),1-6,7-5,6-1",G. Muller,R. Bautista Agut,,,LUX,ESP,7-6(7),1-6,7-5,6-1,,02:33:00,A,G. Muller,R. Bautista Agut,LUX,ESP,,,304,/en/stats/leaderboard?page=serve,6,27,64,77,121,82,63,77,48,21,44,75,6,8,19,302,/en/stats/leaderboard?page=serve,3,15,64,69,107,81,56,69,61,23,38,50,3,6,19,69,84,121,26,28,107,49,112,228,74,79,107,31,37,121,51,116,228,7,5,,,02:33:00,02:33:00,,,,,MA30,BD06
580,2015,Australian Open,GS,2015-01-19T00:00:00,2015-02-01T00:00:00,Hard,128,17748600,A$,MS036,R64,02:38:00,,F,4,L397,"4-6,4-6,7-6(7),4-0",F. Lopez,A. Mannarino,,,ESP,FRA,4-6,4-6,7-6(7),4-0,,02:38:00,A,F. Lopez,A. Mannarino,ESP,FRA,,,224,/en/stats/leaderboard?page=serve,5,21,52,56,107,57,32,56,49,25,51,53,10,19,18,203,/en/stats/leaderboard?page=serve,10,5,64,68,107,66,45,68,28,11,39,53,10,19,18,53,57,107,48,51,107,50,108,214,52,56,107,47,50,107,50,106,214,,,,,02:38:00,02:38:00,7,3,,,L397,ME82
