event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS001,F,01:20:00,,F,2,F324,"6-3,6-4",R. Federer,N. Davydenko,,,SUI,RUS,6-3,6-4,,,,01:20:00,A,R. Federer,N. Davydenko,SUI,RUS,,,326,/en/stats/leaderboard?page=serve,1,5,67,34,51,79,27,34,76,13,17,0,0,0,10,248,/en/stats/leaderboard?page=serve,2,5,57,35,61,80,28,35,31,8,26,75,6,8,9,78,40,51,41,25,61,58,65,112,59,36,61,22,11,51,42,47,112,,,,,,,F324,D402
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS002,SF,01:25:00,,F,2,D402,"6-3,6-2",N. Davydenko,R. Nadal,,,RUS,ESP,6-3,6-2,,,,01:25:00,A,N. Davydenko,R. Nadal,RUS,ESP,,,263,/en/stats/leaderboard?page=serve,2,5,66,37,56,70,26,37,47,9,19,78,7,9,9,195,/en/stats/leaderboard?page=serve,1,1,67,39,58,49,19,39,42,8,19,50,5,10,8,63,35,56,53,31,58,58,66,114,47,27,58,38,21,56,42,48,114,,,,,,,D402,N409
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS003,SF,01:25:00,,F,2,F324,"6-3,7-6(7)",R. Federer,J. Tsonga,,,SUI,FRA,6-3,7-6(7),,,,01:25:00,A,R. Federer,J. Tsonga,SUI,FRA,,,333,/en/stats/leaderboard?page=serve,0,3,67,40,60,83,33,40,80,16,20,0,0,0,11,287,/en/stats/leaderboard?page=serve,1,3,68,46,68,63,29,46,64,14,22,67,2,3,10,82,49,60,37,25,68,58,74,128,63,43,68,18,11,60,42,54,128,7.0,2.0,,,,,F324,T786
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS004,QF,01:51:00,,F,2,N409,"7-6(7),6-3",R. Nadal,E. Gulbis,,,ESP,LAT,7-6(7),6-3,,,,01:51:00,A,R. Nadal,E. Gulbis,ESP,LAT,,,299,/en/stats/leaderboard?page=serve,1,4,61,37,61,78,29,37,67,16,24,83,5,6,10,255,/en/stats/leaderboard?page=serve,2,12,67,53,79,68,36,53,38,10,26,50,3,6,11,74,45,61,42,33,79,56,78,140,58,46,79,26,16,61,44,62,140,,,7.0,3.0,,,N409,G858
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS005,QF,01:16:00,,F,2,D402,"6-3,7-5",N. Davydenko,I. Karlovic,,,RUS,CRO,6-3,7-5,,,,01:16:00,A,N. Davydenko,I. Karlovic,RUS,CRO,,,308,/en/stats/leaderboard?page=serve,2,2,81,52,64,77,40,52,50,6,12,100,2,2,11,279,/en/stats/leaderboard?page=serve,3,14,72,38,53,76,29,38,40,6,15,33,1,3,10,72,46,64,34,18,53,55,64,117,66,35,53,28,18,64,45,53,117,,,,,,,D402,K336
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS006,QF,01:51:00,,F,2,T786,"7-6(7),7-6(11)",J. Tsonga,G. Garcia-Lopez,,,FRA,ESP,7-6(7),7-6(11),,,,01:51:00,A,J. Tsonga,G. Garcia-Lopez,FRA,ESP,,,290,/en/stats/leaderboard?page=serve,1,11,66,58,88,84,49,58,47,14,30,67,4,6,12,285,/en/stats/leaderboard?page=serve,6,2,69,51,74,76,39,51,61,14,23,0,0,2,12,72,63,88,28,21,74,52,84,162,72,53,74,28,25,88,48,78,162,11.0,9.0,7.0,4.0,,,T786,G476
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS007,QF,01:05:00,,F,2,F324,"6-2,6-2",R. Federer,V. Troicki,,,SUI,SRB,6-2,6-2,,,,01:05:00,A,R. Federer,V. Troicki,SUI,SRB,,,312,/en/stats/leaderboard?page=serve,0,0,70,30,43,80,24,30,62,8,13,0,0,0,8,208,/en/stats/leaderboard?page=serve,3,5,59,38,64,55,21,38,42,11,26,75,12,16,8,74,32,43,50,32,64,60,64,107,50,32,64,26,11,43,40,43,107,,,,,,,F324,T840
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS008,R16,02:18:00,,F,3,N409,"7-6(7),0-6,6-3",R. Nadal,L. Lacko,,,ESP,SVK,7-6(7),0-6,6-3,,,02:18:00,A,R. Nadal,L. Lacko,ESP,SVK,,,233,/en/stats/leaderboard?page=serve,4,9,65,60,93,63,38,60,39,13,33,64,9,14,13,248,/en/stats/leaderboard?page=serve,3,8,62,56,91,64,36,56,46,16,35,56,5,9,14,55,51,93,43,39,91,49,90,184,57,52,91,45,42,93,51,94,184,,,7.0,3.0,,,N409,L797
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS009,R16,00:49:00,,F,2,G858,"6-3,6-1",E. Gulbis,A. Veic,,,LAT,CRO,6-3,6-1,,,,00:49:00,A,E. Gulbis,A. Veic,LAT,CRO,,,352,/en/stats/leaderboard?page=serve,1,10,82,31,38,90,28,31,71,5,7,0,0,0,8,206,/en/stats/leaderboard?page=serve,3,4,59,30,51,63,19,30,33,7,21,56,5,9,8,87,33,38,49,25,51,65,58,89,51,26,51,13,5,38,35,31,89,,,,,,,G858,V564
451,2011,Doha,250,2011-01-03T00:00:00,2011-01-08T00:00:00,Hard,32,1024000,$,MS010,R16,01:35:00,,F,2,D402,"6-4,7-5",N. Davydenko,J. Nieminen,,,RUS,FIN,6-4,7-5,,,,01:35:00,A,N. Davydenko,J. Nieminen,RUS,FIN,,,254,/en/stats/leaderboard?page=serve,5,4,59,45,76,73,33,45,42,13,31,71,5,7,11,227,/en/stats/leaderboard?page=serve,2,4,59,37,63,68,25,37,35,9,26,50,4,8,11,61,46,76,46,29,63,54,75,139,54,34,63,39,30,76,46,64,139,,,,,,,D402,N289
