event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,player_id_winner,player_id_loser
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS016,R32,01:53:00,,F,2,H472,"7-6(7),6-4",O. Hernandez,V. Hanescu,,,ESP,ROU,7-6(7),6-4,,,,01:53:00,A,O. Hernandez,V. Hanescu,ESP,ROU,,,7.0,5.0,,,266,/en/stats/leaderboard?page=serve,1,4,69,56,81,73,41,56,40,10,25,67,4,6,11,261,/en/stats/leaderboard?page=serve,1,2,75,54,72,57,31,54,56,10,18,40,2,5,11,63,51,81,43,31,72,54,82,153,57,41,72,37,30,81,46,71,153,H472,H528
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS017,R32,02:44:00,,F,3,G585,"6-7(4),6-1,6-4",M. Gonzalez,O. Rochus,,,ARG,BEL,6-7(4),6-1,6-4,,,02:44:00,A,M. Gonzalez,O. Rochus,ARG,BEL,,,4.0,7.0,,,271,/en/stats/leaderboard?page=serve,2,7,63,70,111,67,47,70,51,21,41,83,10,12,14,233,/en/stats/leaderboard?page=serve,4,4,69,79,115,57,45,79,47,17,36,50,6,12,15,61,68,111,46,53,115,54,121,226,54,62,115,39,43,111,46,105,226,G585,R397
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS018,R32,01:44:00,,F,2,G511,"7-5,6-3",S. Greul,S. Darcis,,,GER,BEL,7-5,6-3,,,,01:44:00,A,S. Greul,S. Darcis,GER,BEL,,,,,,,263,/en/stats/leaderboard?page=serve,4,1,55,46,83,72,33,46,49,18,37,80,4,5,11,239,/en/stats/leaderboard?page=serve,1,2,58,39,67,67,26,39,43,12,28,57,4,7,10,61,51,83,43,29,67,53,80,150,57,38,67,39,32,83,47,70,150,G511,D632
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS019,R32,02:49:00,,F,3,K551,"2-6,7-5,6-3",D. Koellerer,F. Volandri,,,AUT,ITA,2-6,7-5,6-3,,,02:49:00,A,D. Koellerer,F. Volandri,AUT,ITA,,,,,,,230,/en/stats/leaderboard?page=serve,1,2,65,67,103,54,36,67,50,18,36,65,11,17,15,246,/en/stats/leaderboard?page=serve,1,1,80,84,105,52,44,84,57,12,21,60,9,15,14,52,54,103,47,49,105,50,103,208,53,56,105,48,49,103,50,105,208,K551,V254
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS020,R32,01:17:00,,F,2,MA21,"6-2,6-4",J. Monaco,J. Silva,,,ARG,BRA,6-2,6-4,,,,01:17:00,A,J. Monaco,J. Silva,ARG,BRA,,,,,,,292,/en/stats/leaderboard?page=serve,0,4,63,35,56,66,23,35,71,15,21,67,2,3,9,236,/en/stats/leaderboard?page=serve,0,1,70,37,53,54,20,37,56,9,16,43,3,7,9,68,38,56,45,24,53,57,62,109,55,29,53,32,18,56,43,47,109,MA21,S877
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS021,R32,02:38:00,,F,3,R750,"7-5,5-7,6-2",P. Riba,F. Gil,,,ESP,POR,7-5,5-7,6-2,,,02:38:00,A,P. Riba,F. Gil,ESP,POR,,,,,,,258,/en/stats/leaderboard?page=serve,2,3,53,59,112,68,40,59,55,29,53,70,7,10,16,241,/en/stats/leaderboard?page=serve,6,6,59,55,94,65,36,55,49,19,39,38,3,8,16,62,69,112,41,39,94,52,108,206,59,55,94,38,43,112,48,98,206,R750,G717
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS022,R32,02:28:00,,F,2,L515,"7-5,7-6(8)",P. Luczak,K. Beck,,,AUS,SVK,7-5,7-6(8),,,,02:28:00,A,P. Luczak,K. Beck,AUS,SVK,,,,,8.0,6.0,262,/en/stats/leaderboard?page=serve,3,7,59,61,104,69,42,61,47,20,43,75,6,8,12,250,/en/stats/leaderboard?page=serve,2,9,57,45,79,73,33,45,38,13,34,25,1,4,12,60,62,104,42,33,79,52,95,183,58,46,79,40,42,104,48,88,183,L515,B804
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS023,R32,01:20:00,,F,2,C882,"6-3,7-6(7)",P. Cuevas,A. Pavel,,,URU,ROU,6-3,7-6(7),,,,01:20:00,A,P. Cuevas,A. Pavel,URU,ROU,,,,,7.0,2.0,309,/en/stats/leaderboard?page=serve,1,8,71,45,63,80,36,45,61,11,18,67,2,3,11,278,/en/stats/leaderboard?page=serve,0,1,75,45,60,62,28,45,60,9,15,50,2,4,10,75,47,63,38,23,60,57,70,123,62,37,60,25,16,63,43,53,123,C882,P280
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS024,R32,02:04:00,,F,2,R383,"6-4,6-4",R. Ramirez Hidalgo,A. Seppi,,,ESP,ITA,6-4,6-4,,,,02:04:00,A,R. Ramirez Hidalgo,A. Seppi,ESP,ITA,,,,,,,256,/en/stats/leaderboard?page=serve,3,1,62,43,69,70,30,43,46,12,26,78,7,9,10,209,/en/stats/leaderboard?page=serve,9,5,42,33,78,73,24,33,38,17,45,67,8,12,10,61,42,69,47,37,78,54,79,147,53,41,78,39,27,69,46,68,147,R383,SA93
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS025,R32,01:15:00,,F,2,CA99,"6-3,6-2",M. Copil,V. Crivoi,,,ROU,ROU,6-3,6-2,,,,01:15:00,A,M. Copil,V. Crivoi,ROU,ROU,,,,,,,287,/en/stats/leaderboard?page=serve,2,3,49,28,57,75,21,28,62,18,29,100,2,2,9,224,/en/stats/leaderboard?page=serve,0,0,53,25,47,64,16,25,45,10,22,40,2,5,8,68,39,57,45,21,47,58,60,104,55,26,47,32,18,57,42,44,104,CA99,C856
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS026,R32,02:17:00,,F,3,M590,"4-6,6-0,6-4",A. Martin,F. Serra,,,ESP,FRA,4-6,6-0,6-4,,,02:17:00,A,A. Martin,F. Serra,ESP,FRA,,,,,,,262,/en/stats/leaderboard?page=serve,1,5,53,53,100,72,38,53,49,23,47,75,6,8,13,216,/en/stats/leaderboard?page=serve,5,2,55,55,100,67,37,55,36,16,45,67,10,15,13,61,61,100,47,47,100,54,108,200,53,53,100,39,39,100,46,92,200,M590,S963
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS027,R32,01:04:00,,F,2,V251,"6-4,6-1",S. Ventura,I. Andreev,,,ESP,RUS,6-4,6-1,,,,01:04:00,A,S. Ventura,I. Andreev,ESP,RUS,,,,,,,302,/en/stats/leaderboard?page=serve,0,4,63,29,46,76,22,29,71,12,17,67,2,3,9,202,/en/stats/leaderboard?page=serve,2,0,55,23,42,52,12,23,47,9,19,20,1,5,8,74,34,46,50,21,42,63,55,88,50,21,42,26,12,46,38,33,88,V251,A511
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS028,R32,01:16:00,,F,2,M824,"6-4,6-2",A. Montanes,P. Starace,,,ESP,ITA,6-4,6-2,,,,01:16:00,A,A. Montanes,P. Starace,ESP,ITA,,,,,,,295,/en/stats/leaderboard?page=serve,0,4,69,40,58,73,29,40,61,11,18,86,6,7,9,223,/en/stats/leaderboard?page=serve,2,3,70,39,56,56,22,39,41,7,17,50,4,8,9,69,40,58,48,27,56,59,67,114,52,29,56,31,18,58,41,47,114,M824,S843
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS029,R32,02:10:00,,F,3,G710,"6-2,6-7(3),6-1",M. Granollers,P. Luncanu,,,ESP,ROU,6-2,6-7(3),6-1,,,02:10:00,A,M. Granollers,P. Luncanu,ESP,ROU,,,,,3.0,7.0,285,/en/stats/leaderboard?page=serve,1,2,65,56,86,80,45,56,47,14,30,83,5,6,14,228,/en/stats/leaderboard?page=serve,4,0,65,64,98,59,38,64,47,16,34,67,10,15,13,69,59,86,45,44,98,56,103,184,55,54,98,31,27,86,44,81,184,G710,L872
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS030,R32,02:01:00,,F,3,F510,"1-6,6-4,6-3",F. Fognini,D. Gimeno-Traver,,,ITA,ESP,1-6,6-4,6-3,,,02:01:00,A,F. Fognini,D. Gimeno-Traver,ITA,ESP,,,,,,,236,/en/stats/leaderboard?page=serve,4,2,61,47,77,68,32,47,40,12,30,43,3,7,13,240,/en/stats/leaderboard?page=serve,4,4,59,51,86,69,35,51,43,15,35,50,4,8,13,57,44,77,42,36,86,49,80,163,58,50,86,43,33,77,51,83,163,F510,G676
773,2009,Bucharest,250,2009-09-21T00:00:00,2009-09-27T00:00:00,Clay,32,398250,€,MS031,R32,01:21:00,,F,2,A479,"6-4,6-3",N. Almagro,S. Bolelli,,,ESP,ITA,6-4,6-3,,,,01:21:00,A,N. Almagro,S. Bolelli,ESP,ITA,,,,,,,287,/en/stats/leaderboard?page=serve,1,5,58,38,66,74,28,38,61,17,28,83,5,6,10,237,/en/stats/leaderboard?page=serve,1,2,77,43,56,70,30,43,23,3,13,40,2,5,9,68,45,66,41,23,56,56,68,122,59,33,56,32,21,66,44,54,122,A479,BA98
