event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS001,F,02:02:00,,F,3,R548,"6-7(3),7-5,6-3",R. Ram,S. Querrey,,,USA,USA,6-7(3),7-5,6-3,,,02:02:00,A,R. Ram,S. Querrey,USA,USA,,,3,7,280,/en/stats/leaderboard?page=serve,4,12,61,67,110,81,54,67,42,18,43,71,5,7,17,263,/en/stats/leaderboard?page=serve,7,13,56,54,96,76,41,54,50,21,42,43,3,7,16,65,72,110,35,34,96,51,106,206,65,62,96,35,38,110,49,100,206,,,,,R548,Q927
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS002,SF,01:20:00,,F,2,R548,"6-3,6-4",R. Ram,O. Rochus,,,USA,BEL,6-3,6-4,,,,01:20:00,A,R. Ram,O. Rochus,USA,BEL,,,,,294,/en/stats/leaderboard?page=serve,2,9,57,35,61,71,25,35,69,18,26,86,6,7,10,245,/en/stats/leaderboard?page=serve,2,2,63,36,57,64,23,36,52,11,21,57,4,7,9,70,43,61,40,23,57,56,66,118,60,34,57,30,18,61,44,52,118,,,,,R548,R397
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS003,SF,01:10:00,,F,2,Q927,"6-3,7-6(7)",S. Querrey,F. Santoro,,,USA,FRA,6-3,7-6(7),,,,01:10:00,A,S. Querrey,F. Santoro,USA,FRA,,,,,340,/en/stats/leaderboard?page=serve,2,18,70,40,57,95,38,40,59,10,17,0,0,0,11,284,/en/stats/leaderboard?page=serve,0,0,63,41,65,68,28,41,63,15,24,50,1,2,10,84,48,57,34,22,65,57,70,122,66,43,65,16,9,57,43,52,122,7,2,,,Q927,S424
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS004,QF,01:44:00,,F,3,R548,"5-7,6-2,7-6(7)",R. Ram,J. Levine,,,USA,CAN,5-7,6-2,7-6(7),,,01:44:00,A,R. Ram,J. Levine,USA,CAN,,,,,294,/en/stats/leaderboard?page=serve,4,9,68,61,90,82,50,61,52,15,29,60,3,5,16,263,/en/stats/leaderboard?page=serve,12,10,66,64,97,73,47,64,45,15,33,50,3,6,16,72,65,90,36,35,97,53,100,187,64,62,97,28,25,90,47,87,187,,,7,3,R548,L799
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS005,QF,01:01:00,,F,2,R397,"6-4,6-4",O. Rochus,B. Evans,,,BEL,USA,6-4,6-4,,,,01:01:00,A,O. Rochus,B. Evans,BEL,USA,,,,,290,/en/stats/leaderboard?page=serve,2,2,58,31,53,74,23,31,68,15,22,50,1,2,10,253,/en/stats/leaderboard?page=serve,3,9,58,34,59,71,24,34,48,12,25,0,0,3,10,72,38,53,39,23,59,54,61,112,61,36,59,28,15,53,46,51,112,,,,,R397,E254
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS006,QF,00:55:00,,F,2,Q927,"6-3,6-4",S. Querrey,K. Kim,,,USA,USA,6-3,6-4,,,,00:55:00,A,S. Querrey,K. Kim,USA,USA,,,,,338,/en/stats/leaderboard?page=serve,2,12,60,28,47,89,25,28,79,15,19,0,0,0,10,230,/en/stats/leaderboard?page=serve,14,3,48,36,75,75,27,36,41,16,39,71,5,7,9,85,40,47,43,32,75,59,72,122,57,43,75,15,7,47,41,50,122,,,,,Q927,K358
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS007,QF,01:20:00,,F,2,S424,"6-4,6-4",F. Santoro,N. Mahut,,,FRA,FRA,6-4,6-4,,,,01:20:00,A,F. Santoro,N. Mahut,FRA,FRA,,,,,307,/en/stats/leaderboard?page=serve,1,2,55,30,55,83,25,30,68,17,25,100,1,1,10,260,/en/stats/leaderboard?page=serve,1,6,62,40,65,73,29,40,40,10,25,60,3,5,10,76,42,55,40,26,65,57,68,120,60,39,65,24,13,55,43,52,120,,,,,S424,M873
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS008,R16,01:03:00,,F,2,R548,"6-4,6-2",R. Ram,S. Groth,,,USA,AUS,6-4,6-2,,,,01:03:00,A,R. Ram,S. Groth,USA,AUS,,,,,319,/en/stats/leaderboard?page=serve,1,5,60,30,50,80,24,30,75,15,20,0,0,0,9,239,/en/stats/leaderboard?page=serve,5,8,44,23,52,78,18,23,48,14,29,67,6,9,9,78,39,50,38,20,52,58,59,102,62,32,52,22,11,50,42,43,102,,,,,R548,G940
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS009,R16,01:22:00,,F,2,L799,"7-6(7),6-2",J. Levine,P. Petzschner,,,CAN,GER,7-6(7),6-2,,,,01:22:00,A,J. Levine,P. Petzschner,CAN,GER,,,7,3,288,/en/stats/leaderboard?page=serve,8,4,53,40,76,83,33,40,56,20,36,100,10,10,10,249,/en/stats/leaderboard?page=serve,7,5,54,41,76,71,29,41,46,16,35,71,5,7,10,70,53,76,41,31,76,55,84,152,59,45,76,30,23,76,45,68,152,,,,,L799,P624
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS010,R16,00:59:00,,F,2,E254,"6-3,6-4",B. Evans,R. Ginepri,,,USA,USA,6-3,6-4,,,,00:59:00,A,B. Evans,R. Ginepri,USA,USA,,,,,293,/en/stats/leaderboard?page=serve,1,5,67,44,66,77,34,44,55,12,22,67,2,3,10,252,/en/stats/leaderboard?page=serve,1,2,71,41,58,61,25,41,53,9,17,40,2,5,9,70,46,66,41,24,58,56,70,124,59,34,58,30,20,66,44,54,124,,,,,E254,G569
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS011,R16,02:01:00,,F,3,R397,"5-7,7-6(7),6-3",O. Rochus,S. Stakhovsky,,,BEL,UKR,5-7,7-6(7),6-3,,,02:01:00,A,O. Rochus,S. Stakhovsky,BEL,UKR,,,,,278,/en/stats/leaderboard?page=serve,4,1,61,68,111,72,49,68,60,26,43,50,2,4,17,281,/en/stats/leaderboard?page=serve,3,6,60,60,100,78,47,60,53,21,40,60,3,5,16,68,75,111,32,32,100,51,107,211,68,68,100,32,36,111,49,104,211,7,2,,,R397,SC77
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS012,R16,02:02:00,,F,3,K358,"4-6,7-6(7),6-4",K. Kim,D. Brands,,,USA,GER,4-6,7-6(7),6-4,,,02:02:00,A,K. Kim,D. Brands,USA,GER,,,,,254,/en/stats/leaderboard?page=serve,13,10,49,56,114,79,44,56,48,28,58,70,7,10,16,273,/en/stats/leaderboard?page=serve,7,12,60,70,116,73,51,70,54,25,46,63,5,8,16,63,72,114,34,40,116,49,112,230,66,76,116,37,42,114,51,118,230,7,5,,,K358,BC72
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS013,R16,01:53:00,,F,3,Q927,"6-7(7),6-3,6-2",S. Querrey,P. Amritraj,,,USA,IND,6-7(7),6-3,6-2,,,01:53:00,A,S. Querrey,P. Amritraj,USA,IND,,,7,9,312,/en/stats/leaderboard?page=serve,10,31,66,68,103,82,56,68,43,15,35,100,4,4,15,258,/en/stats/leaderboard?page=serve,5,7,54,53,99,74,39,53,50,23,46,50,3,6,14,69,71,103,37,37,99,53,108,202,63,62,99,31,32,103,47,94,202,,,,,Q927,A487
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS014,R16,00:52:00,,F,2,M873,"6-2,6-2",N. Mahut,A. Bogomolov Jr.,,,FRA,RUS,6-2,6-2,,,,00:52:00,A,N. Mahut,A. Bogomolov Jr.,FRA,RUS,,,,,300,/en/stats/leaderboard?page=serve,2,12,62,26,42,85,22,26,56,9,16,0,0,1,8,185,/en/stats/leaderboard?page=serve,3,0,65,35,54,49,17,35,37,7,19,29,2,7,8,74,31,42,56,30,54,64,61,96,44,24,54,26,11,42,36,35,96,,,,,M873,B842
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS015,R16,01:28:00,,F,2,S424,"7-6(7),6-4",F. Santoro,T. Dent,,,FRA,USA,7-6(7),6-4,,,,01:28:00,A,F. Santoro,T. Dent,FRA,USA,,,7,5,266,/en/stats/leaderboard?page=serve,2,1,55,36,65,72,26,36,59,17,29,33,1,3,11,243,/en/stats/leaderboard?page=serve,5,13,56,46,82,74,34,46,33,12,36,50,3,6,11,66,43,65,44,36,82,54,79,147,56,46,82,34,22,65,46,68,147,,,,,S424,D362
315,2009,Newport,250,2009-07-06T00:00:00,2009-07-12T00:00:00,Grass,32,442500,$,MS016,R32,01:12:00,,F,2,R548,"6-4,7-5",R. Ram,A. Falla,,,USA,COL,6-4,7-5,,,,01:12:00,A,R. Ram,A. Falla,USA,COL,,,,,316,/en/stats/leaderboard?page=serve,0,6,67,40,60,88,35,40,55,11,20,0,0,0,11,258,/en/stats/leaderboard?page=serve,7,3,60,45,75,78,35,45,43,13,30,60,3,5,11,77,46,60,36,27,75,54,73,135,64,48,75,23,14,60,46,62,135,,,,,R548,F444
