event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS001,F,01:38:00,,F,2,D646,"6-3,6-4",I. Dodig,M. Berrer,,,CRO,GER,6-3,6-4,,,,01:38:00,A,I. Dodig,M. Berrer,CRO,GER,,,286,/en/stats/leaderboard?page=serve,7,16,66,55,83,82,45,55,29,8,28,100,7,7,10,264,/en/stats/leaderboard?page=serve,1,2,73,40,55,73,29,40,40,6,15,33,1,3,9,64,53,83,36,20,55,53,73,138,64,35,55,36,30,83,47,65,138,,,,,,,D646,B678
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS002,SF,00:59:00,,F,2,B678,"6-1,6-4",M. Berrer,F. Mayer,,,GER,GER,6-1,6-4,,,,00:59:00,A,M. Berrer,F. Mayer,GER,GER,,,329,/en/stats/leaderboard?page=serve,1,7,68,32,47,88,28,32,67,10,15,100,1,1,9,234,/en/stats/leaderboard?page=serve,1,1,70,42,60,52,22,42,50,9,18,63,5,8,8,81,38,47,48,29,60,63,67,107,52,31,60,19,9,47,37,40,107,,,,,,,B678,MB02
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS003,SF,02:52:00,,F,3,D646,"4-6,7-6(7),6-4",I. Dodig,G. Garcia-Lopez,,,CRO,ESP,4-6,7-6(7),6-4,,,02:52:00,A,I. Dodig,G. Garcia-Lopez,CRO,ESP,,,269,/en/stats/leaderboard?page=serve,4,10,59,63,106,83,52,63,40,17,43,70,7,10,16,265,/en/stats/leaderboard?page=serve,5,7,56,59,106,71,42,59,55,26,47,70,7,10,16,65,69,106,36,38,106,50,107,212,64,68,106,35,37,106,50,105,212,7,5,,,,,D646,G476
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS004,QF,01:21:00,,F,2,MB02,"6-3,6-4",F. Mayer,M. Cilic,,,GER,CRO,6-3,6-4,,,,01:21:00,A,F. Mayer,M. Cilic,GER,CRO,,,288,/en/stats/leaderboard?page=serve,1,3,67,43,64,67,29,43,62,13,21,80,4,5,10,239,/en/stats/leaderboard?page=serve,4,5,61,31,51,71,22,31,40,8,20,25,1,4,9,66,42,64,41,21,51,55,63,115,59,30,51,34,22,64,45,52,115,,,,,,,MB02,C977
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS005,QF,00:34:00,,F,1,B678,5-2,M. Berrer,R. Gasquet,,,GER,FRA,5-2,,,,,00:34:00,A,M. Berrer,R. Gasquet,GER,FRA,,,300,/en/stats/leaderboard?page=serve,1,1,59,13,22,85,11,13,56,5,9,100,2,2,3,214,/en/stats/leaderboard?page=serve,0,3,68,23,34,57,13,23,36,4,11,67,4,6,4,73,16,22,50,17,34,59,33,56,50,17,34,27,6,22,41,23,56,,,,,,,B678,G628
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS006,QF,01:39:00,,F,2,G476,"6-2,7-6(8)",G. Garcia-Lopez,A. Bogomolov Jr.,,,ESP,RUS,6-2,7-6(8),,,,01:39:00,A,G. Garcia-Lopez,A. Bogomolov Jr.,ESP,RUS,,,272,/en/stats/leaderboard?page=serve,3,12,59,47,79,77,36,47,47,15,32,82,9,11,10,238,/en/stats/leaderboard?page=serve,2,2,79,54,68,63,34,54,36,5,14,33,2,6,10,65,51,79,43,29,68,54,80,147,57,39,68,35,28,79,46,67,147,8,6,,,,,G476,B842
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS007,QF,01:50:00,,F,2,D646,"6-4,6-4",I. Dodig,I. Ljubicic,,,CRO,CRO,6-4,6-4,,,,01:50:00,A,I. Dodig,I. Ljubicic,CRO,CRO,,,297,/en/stats/leaderboard?page=serve,1,8,59,44,74,84,37,44,47,14,30,100,4,4,10,255,/en/stats/leaderboard?page=serve,1,4,58,42,73,69,29,42,45,14,31,78,7,9,10,69,51,74,41,30,73,55,81,147,59,43,73,31,23,74,45,66,147,,,,,,,D646,L360
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS008,R16,01:38:00,,F,2,C977,"7-6(7),6-2",M. Cilic,I. Kunitsyn,,,CRO,RUS,7-6(7),6-2,,,,01:38:00,A,M. Cilic,I. Kunitsyn,CRO,RUS,,,291,/en/stats/leaderboard?page=serve,1,10,52,32,61,78,25,32,62,18,29,50,1,2,10,237,/en/stats/leaderboard?page=serve,2,5,56,44,78,64,28,44,44,15,34,63,5,8,10,70,43,61,45,35,78,56,78,139,55,43,78,30,18,61,44,61,139,,,7,3,,,C977,K403
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS009,R16,01:43:00,,F,2,MB02,"7-6(7),6-3",F. Mayer,R. Stepanek,,,GER,CZE,7-6(7),6-3,,,,01:43:00,A,F. Mayer,R. Stepanek,GER,CZE,,,304,/en/stats/leaderboard?page=serve,2,3,67,55,82,73,40,55,63,17,27,100,5,5,10,259,/en/stats/leaderboard?page=serve,5,2,62,48,77,71,34,48,48,14,29,67,4,6,11,70,57,82,38,29,77,54,86,159,62,48,77,30,25,82,46,73,159,,,7,3,,,MB02,S694
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS011,R16,01:11:00,,F,2,B678,"6-4,6-1",M. Berrer,B. Kavcic,,,GER,SLO,6-4,6-1,,,,01:11:00,A,M. Berrer,B. Kavcic,GER,SLO,,,309,/en/stats/leaderboard?page=serve,1,6,76,31,41,71,22,31,70,7,10,50,1,2,8,211,/en/stats/leaderboard?page=serve,2,5,63,43,68,53,23,43,48,12,25,62,8,13,9,71,29,41,49,33,68,57,62,109,51,35,68,29,12,41,43,47,109,,,,,,,B678,K834
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS012,R16,00:53:00,,F,2,B842,"6-1,6-2",A. Bogomolov Jr.,P. Petzschner,,,RUS,GER,6-1,6-2,,,,00:53:00,A,A. Bogomolov Jr.,P. Petzschner,RUS,GER,,,306,/en/stats/leaderboard?page=serve,3,1,72,34,47,82,28,34,54,7,13,100,1,1,8,188,/en/stats/leaderboard?page=serve,3,7,52,23,44,52,12,23,38,8,21,50,4,8,7,74,35,47,55,24,44,65,59,91,45,20,44,26,12,47,35,32,91,,,,,,,B842,P624
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS013,R16,01:27:00,,F,3,G476,"6-1,2-6,6-2",G. Garcia-Lopez,L. Lacko,,,ESP,SVK,6-1,2-6,6-2,,,01:27:00,A,G. Garcia-Lopez,L. Lacko,ESP,SVK,,,241,/en/stats/leaderboard?page=serve,6,6,51,36,71,75,27,36,49,17,35,56,5,9,12,197,/en/stats/leaderboard?page=serve,1,3,57,39,69,56,22,39,37,11,30,25,2,8,11,62,44,71,52,36,69,57,80,140,48,33,69,38,27,71,43,60,140,,,,,,,G476,L797
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS014,R16,01:20:00,,F,2,D646,"6-2,6-3",I. Dodig,I. Marchenko,,,CRO,UKR,6-2,6-3,,,,01:20:00,A,I. Dodig,I. Marchenko,CRO,UKR,,,285,/en/stats/leaderboard?page=serve,0,3,65,34,52,79,27,34,50,9,18,67,2,3,9,209,/en/stats/leaderboard?page=serve,4,0,56,28,50,75,21,28,32,7,22,43,3,7,8,69,36,52,44,22,50,57,58,102,56,28,50,31,16,52,43,44,102,,,,,,,D646,ME89
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS015,R16,01:08:00,,F,2,L360,"6-2,6-3",I. Ljubicic,D. Brands,,,CRO,GER,6-2,6-3,,,,01:08:00,A,I. Ljubicic,D. Brands,CRO,GER,,,309,/en/stats/leaderboard?page=serve,2,7,51,26,51,85,22,26,68,17,25,0,0,0,9,232,/en/stats/leaderboard?page=serve,1,4,61,36,59,58,21,36,48,11,23,40,2,5,8,76,39,51,46,27,59,60,66,110,54,32,59,24,12,51,40,44,110,,,,,,,L360,BC72
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS017,R32,01:16:00,,F,2,K403,"6-3,6-2",I. Kunitsyn,J. Pospisil,,,RUS,CZE,6-3,6-2,,,,01:16:00,A,I. Kunitsyn,J. Pospisil,RUS,CZE,,,243,/en/stats/leaderboard?page=serve,1,3,62,26,42,73,19,26,44,7,16,50,3,6,8,139,/en/stats/leaderboard?page=serve,11,2,47,29,62,55,16,29,24,8,33,50,7,14,9,62,26,42,61,38,62,62,64,104,39,24,62,38,16,42,38,40,104,,,,,,,K403,P605
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS018,R32,00:58:00,,F,2,S694,"6-3,6-2",R. Stepanek,S. Koubek,,,CZE,AUT,6-3,6-2,,,,00:58:00,A,R. Stepanek,S. Koubek,CZE,AUT,,,285,/en/stats/leaderboard?page=serve,1,1,56,24,43,63,15,24,79,15,19,0,0,1,8,198,/en/stats/leaderboard?page=serve,2,0,74,37,50,51,19,37,31,4,13,17,1,6,9,70,30,43,54,27,50,61,57,93,46,23,50,30,13,43,39,36,93,,,,,,,S694,K310
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS019,R32,02:21:00,,F,3,MB02,"3-6,6-3,7-6(8)",F. Mayer,F. Skugor,,,GER,CRO,3-6,6-3,7-6(8),,,02:21:00,A,F. Mayer,F. Skugor,GER,CRO,,,267,/en/stats/leaderboard?page=serve,3,5,63,62,99,68,42,62,54,20,37,63,5,8,15,265,/en/stats/leaderboard?page=serve,1,6,64,75,117,71,53,75,45,19,42,80,12,15,15,63,62,99,38,45,117,50,107,216,62,72,117,37,37,99,50,109,216,,,,,8,6,MB02,SF76
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS021,R32,01:42:00,,F,2,C487,"6-4,6-3",A. Clement,M. Kukushkin,,,FRA,KAZ,6-4,6-3,,,,01:42:00,A,A. Clement,M. Kukushkin,FRA,KAZ,,,274,/en/stats/leaderboard?page=serve,3,5,56,35,63,71,25,35,57,16,28,80,4,5,9,226,/en/stats/leaderboard?page=serve,1,2,57,39,68,67,26,39,41,12,29,56,5,9,10,65,41,63,44,30,68,54,71,131,56,38,68,35,22,63,46,60,131,,,,,,,C487,K926
2276,2011,Zagreb,250,2011-01-31T00:00:00,2011-02-06T00:00:00,Hard,28,398250,€,MS022,R32,01:16:00,,F,2,K834,"6-2,7-5",B. Kavcic,M. Zverev,,,SLO,GER,6-2,7-5,,,,01:16:00,A,B. Kavcic,M. Zverev,SLO,GER,,,289,/en/stats/leaderboard?page=serve,2,6,62,34,55,71,24,34,62,13,21,0,0,1,10,217,/en/stats/leaderboard?page=serve,5,1,60,32,53,63,20,32,38,8,21,43,3,7,10,67,37,55,47,25,53,57,62,108,53,28,53,33,18,55,43,46,108,,,,,,,K834,Z168
