event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS011,R16,01:10:00,,F,2,P045,"6-4,6-1",G. Pozzi,G. Stafford,,,ITA,RSA,6-4,6-1,,,,01:10:00,,,292,/en/stats/leaderboard?page=serve,,5,35,13,37,92,12,13,75,18,24,50,1,2,8,188,/en/stats/leaderboard?page=serve,3,2,48,33,69,61,20,33,36,13,36,69,11,16,9,81,30,37,52,36,69,62,66,106,48,33,69,19,7,37,38,40,106,A,2,,,,,,G. Pozzi,G. Stafford,P045,S406,ITA,RSA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS012,R16,01:11:00,,F,2,G182,"6-2,6-4",M. Gustafsson,D. Rikl,,,SWE,CZE,6-2,6-4,,,,01:11:00,,,252,/en/stats/leaderboard?page=serve,,1,57,28,49,79,22,28,43,9,21,33,1,3,9,190,/en/stats/leaderboard?page=serve,5,5,46,31,67,58,18,31,42,15,36,55,6,11,9,63,31,49,51,34,67,56,65,116,49,33,67,37,18,49,44,51,116,A,5,,,,,,M. Gustafsson,D. Rikl,G182,R203,SWE,CZE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS013,R16,02:13:00,,F,3,B397,"3-6,7-5,6-4",B. Black,J. Gimelstob,,,ZIM,USA,3-6,7-5,6-4,,,02:13:00,,,234,/en/stats/leaderboard?page=serve,,2,57,54,95,65,35,54,46,19,41,44,4,9,15,230,/en/stats/leaderboard?page=serve,10,11,56,56,100,68,38,56,43,19,44,45,5,11,16,57,54,95,43,43,100,50,97,195,57,57,100,43,41,95,50,98,195,A,2,,,,,,B. Black,J. Gimelstob,B397,G354,ZIM,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS014,R16,01:49:00,,F,2,O099,"7-6(7),6-4",A. O'Brien,R. Furlan,,,USA,ITA,7-6(7),6-4,,,,01:49:00,7,1,279,/en/stats/leaderboard?page=serve,,4,64,51,80,78,40,51,45,13,29,89,8,9,11,263,/en/stats/leaderboard?page=serve,3,12,49,36,74,61,22,36,63,24,38,71,5,7,11,66,53,80,38,28,74,53,81,154,62,46,74,34,27,80,47,73,154,A,2,,,,,,A. O'Brien,R. Furlan,O099,F192,USA,ITA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS015,R16,00:51:00,,F,2,C328,"6-2,6-0",K. Carlsen,M. Tillstrom,,,DEN,SWE,6-2,6-0,,,,00:51:00,,,202,/en/stats/leaderboard?page=serve,,7,51,21,41,90,19,21,55,11,20,0,0,,7,159,/en/stats/leaderboard?page=serve,3,1,55,22,40,45,10,22,33,6,18,17,1,6,7,73,30,41,60,24,40,67,54,81,40,16,40,27,11,41,33,27,81,A,1,,,,,,K. Carlsen,M. Tillstrom,C328,T166,DEN,SWE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS016,R32,01:09:00,,F,2,C243,"6-3,6-4",J. Courier,A. Radulescu,,,USA,GER,6-3,6-4,,,,01:09:00,,,292,/en/stats/leaderboard?page=serve,,4,63,35,56,80,28,35,57,12,21,75,3,4,10,240,/en/stats/leaderboard?page=serve,1,3,69,33,48,70,23,33,33,5,15,0,0,3,9,71,40,56,42,20,48,58,60,104,58,28,48,29,16,56,42,44,104,A,2,,,,,,J. Courier,A. Radulescu,C243,R284,USA,GER,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS017,R32,02:02:00,,F,3,O098,"5-7,6-3,6-0",M. Ondruska,P. Fredriksson,,,RSA,SWE,5-7,6-3,6-0,,,02:02:00,,,263,/en/stats/leaderboard?page=serve,,9,68,56,82,70,39,56,42,11,26,67,6,9,13,193,/en/stats/leaderboard?page=serve,5,2,46,46,100,59,27,46,41,22,54,22,2,9,14,61,50,82,51,51,100,55,101,182,49,49,100,39,32,82,45,81,182,A,2,,,,,,M. Ondruska,P. Fredriksson,O098,F278,RSA,SWE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS018,R32,02:15:00,,F,3,W150,"4-6,6-2,7-6(7)",C. Wilkinson,P. McEnroe,,,GBR,USA,4-6,6-2,7-6(7),,,02:15:00,,,266,/en/stats/leaderboard?page=serve,,14,53,59,112,81,48,59,43,23,53,70,7,10,15,247,/en/stats/leaderboard?page=serve,5,3,64,67,104,69,46,67,43,16,37,71,10,14,15,63,71,112,40,42,104,52,113,216,60,62,104,37,41,112,48,103,216,A,5,,7,4,,,C. Wilkinson,P. McEnroe,W150,M048,GBR,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS019,R32,01:59:00,,F,3,K296,"3-6,6-3,7-6(7)",J. Kroslak,R. Reneberg,,,SVK,USA,3-6,6-3,7-6(7),,,01:59:00,,,264,/en/stats/leaderboard?page=serve,,10,62,68,110,68,46,68,52,22,42,79,11,14,15,268,/en/stats/leaderboard?page=serve,3,4,68,72,106,63,45,72,56,19,34,57,4,7,15,62,68,110,40,42,106,51,110,216,60,64,106,38,42,110,49,106,216,A,8,,7,3,,,J. Kroslak,R. Reneberg,K296,R016,SVK,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS020,R32,01:23:00,,F,2,J129,"7-5,6-3",T. Johansson,N. Kulti,,,SWE,SWE,7-5,6-3,,,,01:23:00,,,281,/en/stats/leaderboard?page=serve,,12,47,34,72,76,26,34,61,23,38,86,6,7,11,263,/en/stats/leaderboard?page=serve,1,4,68,38,56,55,21,38,67,12,18,50,3,6,10,68,49,72,41,23,56,56,72,128,59,33,56,32,23,72,44,56,128,A,5,,,,,,T. Johansson,N. Kulti,J129,K181,SWE,SWE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS021,R32,01:42:00,,F,3,P269,"6-4,3-6,6-3",L. Paes,A. Reichel,,,IND,USA,6-4,3-6,6-3,,,01:42:00,,,301,/en/stats/leaderboard?page=serve,,2,67,52,78,81,42,52,62,16,26,75,3,4,14,265,/en/stats/leaderboard?page=serve,7,6,60,53,88,75,40,53,46,16,35,50,2,4,14,74,58,78,36,32,88,54,90,166,64,56,88,26,20,78,46,76,166,A,3,,,,,,L. Paes,A. Reichel,P269,R254,IND,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS022,R32,01:43:00,,F,3,S406,"6-1,5-7,6-3",G. Stafford,J. Stark,,,RSA,USA,6-1,5-7,6-3,,,01:43:00,,,273,/en/stats/leaderboard?page=serve,,6,56,42,75,71,30,42,64,21,33,40,2,5,14,211,/en/stats/leaderboard?page=serve,7,8,56,48,86,67,32,48,34,13,38,14,1,7,13,68,51,75,48,41,86,57,92,161,52,45,86,32,24,75,43,69,161,A,2,,,,,,G. Stafford,J. Stark,S406,S403,RSA,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS023,R32,02:22:00,,F,3,P045,"7-6(7),3-6,7-6(7)",G. Pozzi,J. Novak,,,ITA,CZE,7-6(7),3-6,7-6(7),,,02:22:00,7,4,256,/en/stats/leaderboard?page=serve,,3,53,60,113,68,41,60,58,31,53,50,4,8,16,285,/en/stats/leaderboard?page=serve,2,1,76,90,118,67,60,90,61,17,28,75,9,12,17,64,72,113,35,41,118,49,113,231,65,77,118,36,41,113,51,118,231,A,1,,7,5,,,G. Pozzi,J. Novak,P045,N254,ITA,CZE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS024,R32,02:21:00,,F,3,G182,"7-6(7),1-6,7-6(7)",M. Gustafsson,M. Sinner,,,SWE,GER,7-6(7),1-6,7-6(7),,,02:21:00,7,3,243,/en/stats/leaderboard?page=serve,,7,59,76,128,70,53,76,40,21,52,69,9,13,15,284,/en/stats/leaderboard?page=serve,7,5,68,71,104,79,56,71,52,17,33,60,3,5,16,58,74,128,30,31,104,45,105,232,70,73,104,42,54,128,55,127,232,A,6,,7,5,,,M. Gustafsson,M. Sinner,G182,S367,SWE,GER,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS025,R32,01:22:00,,F,2,R203,"7-5,6-3(7)",D. Rikl,D. Wheaton,,,CZE,USA,7-5,6-3(7),,,,01:22:00,,,247,/en/stats/leaderboard?page=serve,,7,60,40,67,73,29,40,41,11,27,25,1,4,10,199,/en/stats/leaderboard?page=serve,1,3,58,36,62,53,19,36,42,11,26,44,4,9,9,60,40,67,52,32,62,56,72,129,48,30,62,40,27,67,44,57,129,A,4,,,,7,4,D. Rikl,D. Wheaton,R203,W123,CZE,USA,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS026,R32,02:07:00,,F,3,G354,"4-6,6-3,6-4",J. Gimelstob,M. Tebbutt,,,USA,AUS,4-6,6-3,6-4,,,02:07:00,,,279,/en/stats/leaderboard?page=serve,,6,55,51,92,78,40,51,59,24,41,33,1,3,15,265,/en/stats/leaderboard?page=serve,4,13,55,48,88,73,35,48,50,20,40,70,7,10,14,70,64,92,38,33,88,54,97,180,63,55,88,30,28,92,46,83,180,A,5,,,,,,J. Gimelstob,M. Tebbutt,G354,T195,USA,AUS,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS027,R32,01:14:00,,F,2,B397,"6-4,6-4",B. Black,M. Damm,,,ZIM,CZE,6-4,6-4,,,,01:14:00,,,277,/en/stats/leaderboard?page=serve,,2,64,39,61,74,29,39,50,11,22,67,2,3,10,253,/en/stats/leaderboard?page=serve,1,11,60,37,62,73,27,37,40,10,25,50,3,6,10,66,40,61,40,25,62,53,65,123,60,37,62,34,21,61,47,58,123,A,3,,,,,,B. Black,M. Damm,B397,D214,ZIM,CZE,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS028,R32,02:17:00,,F,3,O099,"3-6,6-4,7-6(9)",A. O'Brien,S. Draper,,,USA,AUS,3-6,6-4,7-6(9),,,02:17:00,,,285,/en/stats/leaderboard?page=serve,,9,75,76,102,72,55,76,50,13,26,50,3,6,16,277,/en/stats/leaderboard?page=serve,1,10,59,71,120,62,44,71,61,30,49,87,13,15,15,67,68,102,38,46,120,51,114,222,62,74,120,33,34,102,49,108,222,A,2,,9,7,,,A. O'Brien,S. Draper,O099,D270,USA,AUS,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS029,R32,01:04:00,,F,2,F192,"6-4,6-2",R. Furlan,N. Kiefer,,,ITA,GER,6-4,6-2,,,,01:04:00,,,297,/en/stats/leaderboard?page=serve,False,4,57,27,47,78,21,27,70,14,20,67,2,3,9,227,/en/stats/leaderboard?page=serve,,3,61,31,51,58,18,31,50,10,20,33,2,6,9,74,35,47,45,23,51,59,58,98,55,28,51,26,12,47,41,40,98,A,,False,,,,,R. Furlan,N. Kiefer,F192,K316,ITA,GER,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS030,R32,01:50:00,,F,2,T166,"7-6(7),6-4",M. Tillstrom,J. Xia,,,SWE,CHN,7-6(7),6-4,,,,01:50:00,7,0,255,/en/stats/leaderboard?page=serve,,3,54,45,84,78,35,45,44,17,39,82,9,11,11,227,/en/stats/leaderboard?page=serve,7,0,54,51,94,71,36,51,37,16,43,63,5,8,11,62,52,84,45,42,94,53,94,178,55,52,94,38,32,84,47,84,178,A,5,,,,,,M. Tillstrom,J. Xia,T166,X002,SWE,CHN,,
7307,1997,Beijing,GP,1997-09-29T00:00:00,1997-10-05T00:00:00,Hard,32,303000,$,MS031,R32,01:28:00,,F,2,C328,"6-4,7-6(7)",K. Carlsen,M. Woodforde,,,DEN,AUS,6-4,7-6(7),,,,01:28:00,,,284,/en/stats/leaderboard?page=serve,,10,55,38,69,79,30,38,71,22,31,,0,,11,295,/en/stats/leaderboard?page=serve,,6,63,40,64,78,31,40,58,14,24,50,1,2,11,75,52,69,30,19,64,53,71,133,70,45,64,25,17,69,47,62,133,A,3,False,,,7,3,K. Carlsen,M. Woodforde,C328,W035,DEN,AUS,,
