event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS017,R32,01:08:00,,F,2,S321,"6-4,6-4",B. Steven,D. Nestor,,,NZL,CAN,6-4,6-4,,,,01:08:00,238,/en/stats/leaderboard?page=serve,3,9,63,39,62,82,32,39,57,13,23,,0,,10,276,/en/stats/leaderboard?page=serve,2,5,69,41,59,68,28,41,56,10,18,71,5,7,10,73,45,62,36,21,59,55,66,121,64,38,59,27,17,62,45,55,121,A,,,,,,,,B. Steven,D. Nestor,S321,N210,NZL,CAN,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS018,R32,02:06:00,,F,3,S454,"6-7(8),6-4,6-2",S. Simian,D. Flach,,,FRA,USA,6-7(8),6-4,6-2,,,02:06:00,248,/en/stats/leaderboard?page=serve,11,8,53,59,112,75,44,59,57,30,53,,0,,15,250,/en/stats/leaderboard?page=serve,6,3,46,49,106,80,39,49,47,27,57,73,8,11,15,66,74,112,38,40,106,52,114,218,62,66,106,34,38,112,48,104,218,A,,,,,8,10,,S. Simian,D. Flach,S454,F191,FRA,USA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS019,R32,01:25:00,,F,2,B446,"7-5,7-5",J. Bjorkman,L. Herrera,,,SWE,MEX,7-5,7-5,,,,01:25:00,269,/en/stats/leaderboard?page=serve,6,4,43,35,81,83,29,35,54,25,46,83,5,6,12,257,/en/stats/leaderboard?page=serve,2,3,70,57,82,67,38,57,44,11,25,63,5,8,12,67,54,81,40,33,82,53,87,163,60,49,82,33,27,81,47,76,163,A,,,,,,,,J. Bjorkman,L. Herrera,B446,H228,SWE,MEX,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS020,R32,01:43:00,,F,3,H336,"4-6,6-3,6-2",T. Henman,A. Richardson,,,GBR,GBR,4-6,6-3,6-2,,,01:43:00,289,/en/stats/leaderboard?page=serve,8,13,61,44,72,84,37,44,54,15,28,33,1,3,14,233,/en/stats/leaderboard?page=serve,7,8,58,57,98,68,39,57,37,15,41,75,12,16,13,72,52,72,45,44,98,56,96,170,55,54,98,28,20,72,44,74,170,A,,,,,,,,T. Henman,A. Richardson,H336,R266,GBR,GBR,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS021,R32,01:25:00,,F,2,K260,"6-4,7-6(7)",J. Knippschild,O. Delaitre,,,GER,FRA,6-4,7-6(7),,,,01:25:00,288,/en/stats/leaderboard?page=serve,4,8,50,36,72,86,31,36,58,21,36,88,7,8,11,248,/en/stats/leaderboard?page=serve,6,0,53,42,79,74,31,42,46,17,37,71,5,7,11,72,52,72,39,31,79,55,83,151,61,48,79,28,20,72,45,68,151,A,7,5,,,,,,J. Knippschild,O. Delaitre,K260,D015,GER,FRA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS022,R32,01:29:00,,F,3,B397,"6-0,3-6,6-3",B. Black,T. Woodbridge,,,ZIM,AUS,6-0,3-6,6-3,,,01:29:00,208,/en/stats/leaderboard?page=serve,7,1,41,29,70,69,20,29,46,19,41,50,5,10,12,161,/en/stats/leaderboard?page=serve,11,3,35,27,77,67,18,27,34,17,50,33,4,12,12,56,39,70,55,42,77,55,81,147,45,35,77,44,31,70,45,66,147,A,,,,,,,,B. Black,T. Woodbridge,B397,W136,ZIM,AUS,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS023,R32,01:51:00,,F,3,P338,"7-6(12),3-6,6-3",M. Philippoussis,J. Stark,,,AUS,USA,7-6(12),3-6,6-3,,,01:51:00,286,/en/stats/leaderboard?page=serve,13,30,50,53,107,79,42,53,54,29,54,80,8,10,15,289,/en/stats/leaderboard?page=serve,6,14,57,50,88,80,40,50,58,22,38,33,1,3,15,66,71,107,30,26,88,50,97,195,70,62,88,34,36,107,50,98,195,A,,,,,12,10,,M. Philippoussis,J. Stark,P338,S403,AUS,USA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS024,R32,01:23:00,,F,2,G319,"7-6(7),6-3",J. Golmard,M. Rosset,,,FRA,SUI,7-6(7),6-3,,,,01:23:00,273,/en/stats/leaderboard?page=serve,7,5,57,38,67,87,33,38,41,12,29,75,3,4,10,243,/en/stats/leaderboard?page=serve,6,9,57,40,70,68,27,40,43,13,30,40,2,5,11,67,45,67,43,30,70,55,75,137,57,40,70,33,22,67,45,62,137,A,,,,,7,1,,J. Golmard,M. Rosset,G319,R214,FRA,SUI,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS025,R32,01:40:00,,F,2,F031,"7-5,6-3",J. Fleurian,C. Pioline,,,FRA,FRA,7-5,6-3,,,,01:40:00,281,/en/stats/leaderboard?page=serve,4,3,62,43,69,72,31,43,58,15,26,80,4,5,11,229,/en/stats/leaderboard?page=serve,7,4,51,40,79,73,29,40,38,15,39,73,8,11,10,67,46,69,44,35,79,55,81,148,56,44,79,33,23,69,45,67,148,A,,,,,,,,J. Fleurian,C. Pioline,F031,P226,FRA,FRA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS026,R32,02:11:00,,F,3,L333,"3-6,7-6(7),6-4",M. Lee,A. O'Brien,,,GBR,USA,3-6,7-6(7),6-4,,,02:11:00,260,/en/stats/leaderboard?page=serve,,7,48,45,93,69,31,45,56,27,48,40,2,5,15,257,/en/stats/leaderboard?page=serve,9,5,66,82,125,65,53,82,49,21,43,63,5,8,16,62,58,93,41,51,125,50,109,218,59,74,125,38,35,93,50,109,218,A,7,3,,,,,False,M. Lee,A. O'Brien,L333,O099,GBR,USA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS027,R32,01:01:00,,F,2,I034,"7-6(7),6-3",G. Ivanisevic,L. Paes,,,CRO,IND,7-6(7),6-3,,,,01:01:00,312,/en/stats/leaderboard?page=serve,2,11,55,34,62,97,33,34,61,17,28,,0,,11,291,/en/stats/leaderboard?page=serve,4,6,57,30,53,77,23,30,65,15,23,50,1,2,10,81,50,62,28,15,53,57,65,115,72,38,53,19,12,62,43,50,115,A,,,,,7,1,,G. Ivanisevic,L. Paes,I034,P269,CRO,IND,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS028,R32,01:13:00,,F,2,C243,"6-3,6-2",J. Courier,D. Nainkin,,,USA,RSA,6-3,6-2,,,,01:13:00,254,/en/stats/leaderboard?page=serve,2,5,44,24,55,83,20,24,58,18,31,,0,,9,237,/en/stats/leaderboard?page=serve,4,3,69,40,58,63,25,40,44,8,18,63,5,8,8,69,38,55,43,25,58,56,63,113,57,33,58,31,17,55,44,50,113,A,,,,,,,,J. Courier,D. Nainkin,C243,N101,USA,RSA,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS029,R32,01:29:00,,F,2,R255,"6-3,7-5",P. Rafter,S. Lareau,,,AUS,CAN,6-3,7-5,,,,01:29:00,269,/en/stats/leaderboard?page=serve,5,3,61,48,79,75,36,48,45,14,31,83,5,6,11,242,/en/stats/leaderboard?page=serve,4,0,70,39,56,77,30,39,29,5,17,40,2,5,10,63,50,79,38,21,56,53,71,135,63,35,56,37,29,79,47,64,135,A,,,,,,,,P. Rafter,S. Lareau,R255,L226,AUS,CAN,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS030,R32,01:55:00,,F,3,R237,"7-5,4-6,7-6(9)",G. Rusedski,K. Ullyett,,,GBR,ZIM,7-5,4-6,7-6(9),,,01:55:00,306,/en/stats/leaderboard?page=serve,6,15,53,50,95,90,45,50,60,27,45,50,1,2,17,285,/en/stats/leaderboard?page=serve,6,6,53,60,113,85,51,60,53,28,53,80,4,5,17,76,72,95,30,34,113,51,106,208,70,79,113,24,23,95,49,102,208,A,,,9,7,,,,G. Rusedski,K. Ullyett,R237,U024,GBR,ZIM,,
311,1997,London / Queen's Club,GP,1997-06-09T00:00:00,1997-06-15T00:00:00,Grass,56,675000,$,MS031,R32,02:06:00,,F,3,D270,"6-3,2-6,7-6(8)",S. Draper,M. Chang,,,AUS,USA,6-3,2-6,7-6(8),,,02:06:00,260,/en/stats/leaderboard?page=serve,6,12,59,53,90,75,40,53,49,18,37,43,3,7,14,242,/en/stats/leaderboard?page=serve,4,4,44,48,108,67,32,48,58,35,60,64,7,11,15,64,58,90,38,41,108,50,99,198,62,67,108,36,32,90,50,99,198,A,,,8,6,,,,S. Draper,M. Chang,D270,C274,AUS,USA,,
